name,04/30/2022,10/31/2021,04/30/2021,10/31/2020,04/30/2020,10/31/2019,04/30/2019,10/31/2018,04/30/2018
TotalAssets,"2,731,268,246","3,205,859,717","3,091,627,749","2,466,669,996","2,321,441,334","2,662,075,436","2,698,899,518","2,580,851,776","2,788,562,914"
TotalLiabilitiesNetMinorityInterest,"20,814,294","51,373,008","53,175,957","17,398,775","53,418,824","28,135,961","51,453,800","16,934,922","19,506,127"
TotalEquityGrossMinorityInterest,"2,710,453,952","3,154,486,709","3,038,451,792","2,449,271,221","2,268,022,510","2,633,939,475","2,647,445,718","2,563,916,854","2,769,056,787"
	StockholdersEquity,"2,710,453,952","3,154,486,709","3,038,451,792","2,449,271,221","2,268,022,510","2,633,939,475","2,647,445,718","2,563,916,854","2,769,056,787"
		CapitalStock,"3,055,466","3,044,863","3,028,635","3,028,635","3,028,635","3,028,635","3,028,635","3,026,968","3,017,572"
			CommonStock,"3,055,466","3,044,863","3,028,635","3,028,635","3,028,635","3,028,635","3,028,635","3,026,968","3,017,572"
		AdditionalPaidInCapital,"1,965,108,676","1,954,618,215","1,997,064,064","1,997,064,064","2,207,199,715","2,207,199,715","2,409,898,932","2,408,484,167","2,651,613,129"
		RetainedEarnings,"742,289,810","1,196,823,631","1,038,359,093","449,178,522","57,794,160","423,711,125","234,518,151","152,405,719","-123,979,465"
CommonStockEquity,"2,710,453,952","3,154,486,709","3,038,451,792","2,449,271,221","2,268,022,510","2,633,939,475","2,647,445,718","2,563,916,854","2,769,056,787"
NetTangibleAssets,"2,710,453,952","3,154,486,709","3,038,451,792","2,449,271,221","2,268,022,510","2,633,939,475","2,647,445,718","2,563,916,854","2,769,056,787"
TangibleBookValue,"2,710,453,952","3,154,486,709","3,038,451,792","2,449,271,221","2,268,022,510","2,633,939,475","2,647,445,718","2,563,916,854","2,769,056,787"
ShareIssued,"305,546,551","304,486,271","302,863,454","302,863,454","302,863,454","302,863,454","302,863,454","302,696,815","301,757,188"
OrdinarySharesNumber,"305,546,551","304,486,271","302,863,454","302,863,454","302,863,454","302,863,454","302,863,454","302,696,815","301,757,188"
