name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
NetNonOperatingInterestIncomeExpense,"-21,537,000","-5,273,000","-5,070,000","-5,174,000","-6,020,000","-5,257,000","-5,250,000","-5,502,000","-4,803,000","-5,463,000","-5,021,000","-6,256,000","-6,094,000","-6,409,000","-6,348,000","-6,488,000","-6,885,000","-6,574,000","-6,110,000","-5,416,000","-5,079,000","-5,724,000","-5,679,000","-5,671,000","-5,179,000","-5,933,000","-5,896,000","-6,960,000","-5,757,000","-5,678,000","-5,845,000","-5,943,000","-6,452,000","-3,327,000","-3,313,000","-3,151,000","-3,073,000"
	InterestIncomeNonOperating,"2,120,000","469,000","619,000","518,000","514,000","505,000","329,000","17,000","1,046,000","1,251,000","1,895,000","808,000","1,191,000","451,000","330,000","317,000","400,000","518,000","396,000","176,000","1,140,000","155,000","150,000","72,000","261,000","254,000","249,000","261,000","232,000","223,000",,,,"0",,,
	InterestExpenseNonOperating,"23,657,000","5,742,000","5,689,000","5,692,000","6,534,000","5,762,000","5,579,000","5,519,000","5,849,000","6,714,000","6,916,000","7,064,000","7,285,000","6,860,000","6,678,000","6,805,000","7,285,000","7,092,000","6,506,000","5,592,000","6,219,000","5,879,000","5,829,000","5,743,000","5,440,000","6,187,000","6,145,000","7,221,000","5,989,000","5,901,000","5,900,000","5,943,000","6,452,000","3,327,000","3,313,000","3,151,000","3,073,000"
OtherIncomeExpense,"-70,209,000","-59,497,000","115,000","-10,827,000",,"-192,000","19,000",,,"-56,000","1,560,000","-16,475,000",,,"0",,,"2,051,000","0",,"-9,235,000",,"-267,000","-203,000",,,,,,,"-47,000",,"-4,067,000",,"0","-44,000","-211,000"
	GainOnSaleOfSecurity,"301,000","186,000","115,000",,,"-192,000","19,000",,,"-56,000","1,560,000","217,000",,,"0",,,"2,051,000","0",,"3,538,000",,"-265,000",,,,,,,,,,,,,,
	SpecialIncomeCharges,"-70,510,000","-59,683,000","0","-10,827,000",,,"0","0",,,"0","-16,692,000",,,"0","0",,,"0","0","-12,773,000",,"-2,000","-203,000",,,"0","0","0",,"-47,000","0","-4,067,000",,"0","-44,000","-211,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,"0",,,"2,000","203,000",,,,,,,"47,000","0","0",,"0","44,000","211,000"
		ImpairmentOfCapitalAssets,"59,683,000","59,683,000",,,,,"0","0",,,"0","16,692,000",,,"0","0",,,"0","0","890,000",,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0","10,827,000",,,,,,,,,,,,,,,"0",,"11,883,000",,,,,,,,,,"0",,"4,067,000",,,,
PretaxIncome,"8,232,000","-43,264,000","18,261,000","11,918,000","21,317,000","20,486,000","21,055,000","21,552,000","18,935,000","19,325,000","20,662,000","-10,054,000","19,698,000","16,053,000","15,539,000","14,510,000","13,267,000","14,607,000","2,252,000","11,311,000","2,030,000","10,281,000","8,388,000","7,832,000","7,631,000","5,502,000","5,003,000","727,000","2,266,000","2,038,000","577,000","1,967,000","-10,325,000","-363,000","-1,212,000","-210,000","602,000"
TaxProvision,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-53,000","0","17,000","37,000","-24,000","63,000","61,000"
NetIncomeCommonStockholders,"7,727,000","-43,381,000","18,104,000","11,802,000","21,201,000","20,367,000","20,981,000","21,477,000","18,860,000","19,250,000","20,597,000","-10,120,000","19,619,000","15,967,000","15,457,000","14,426,000","13,171,000","14,481,000","2,175,000","11,228,000","1,939,000","10,179,000","8,333,000","7,774,000","7,562,000","5,424,000","4,926,000","647,000","2,185,000","2,002,000","630,000","1,967,000","-10,342,000","-400,000","-1,188,000","-273,000","541,000"
	NetIncome,"8,232,000","-43,264,000","18,261,000","11,918,000","21,317,000","20,486,000","21,055,000","21,552,000","18,935,000","19,325,000","20,662,000","-10,054,000","19,698,000","16,053,000","15,539,000","14,510,000","13,267,000","14,607,000","2,252,000","11,311,000","2,030,000","10,281,000","8,388,000","7,832,000","7,631,000","5,502,000","5,003,000","727,000","2,266,000","2,038,000","630,000","1,967,000","-10,342,000","-400,000","-1,188,000","-273,000","541,000"
		NetIncomeIncludingNoncontrollingInterests,"8,232,000","-43,264,000","18,261,000","11,918,000","21,317,000","20,486,000","21,055,000","21,552,000","18,935,000","19,325,000","20,662,000","-10,054,000","19,698,000","16,053,000","15,539,000","14,510,000","13,267,000","14,607,000","2,252,000","11,311,000","2,030,000","10,281,000","8,388,000","7,832,000","7,631,000","5,502,000","5,003,000","727,000","2,266,000","2,038,000","630,000","1,967,000","-10,342,000","-400,000","-1,188,000","-273,000","541,000"
			NetIncomeContinuousOperations,"8,232,000","-43,264,000","18,261,000","11,918,000","21,317,000","20,486,000","21,055,000","21,552,000","18,935,000","19,325,000","20,662,000","-10,054,000","19,698,000","16,053,000","15,539,000","14,510,000","13,267,000","14,607,000","2,252,000","11,311,000","2,030,000","10,281,000","8,388,000","7,832,000","7,631,000","5,502,000","5,003,000","727,000","2,266,000","2,038,000","630,000","1,967,000","-10,342,000","-400,000","-1,188,000","-273,000","541,000"
	OtherunderPreferredStockDividend,"505,000","117,000","157,000","116,000","116,000","119,000","74,000","75,000","75,000","75,000","65,000","66,000","79,000","86,000","82,000","84,000","96,000","126,000","77,000","83,000","91,000","102,000","55,000","58,000","69,000","78,000","77,000","80,000","81,000","36,000",,,,,,,
DilutedNIAvailtoComStockholders,"7,727,000","-43,381,000","18,104,000","11,802,000","21,201,000","20,367,000","20,981,000","21,477,000","18,860,000","19,250,000","20,597,000","-10,120,000","19,619,000","15,967,000","15,457,000","14,426,000","13,171,000","14,481,000","2,175,000","11,228,000","1,939,000","10,179,000","8,333,000","7,774,000","7,562,000","5,424,000","4,926,000","647,000","2,185,000","2,002,000","630,000","1,967,000","-10,342,000","-400,000","-1,188,000","-273,000","541,000"
BasicEPS,,"-0.45","0.19","0.12","0.22","0.21",,"0.23","0.2","0.2","0.22","-0.11","0.21","0.18","0.18","0.18","0.17","0.19",,"0.15","0.03","0.15","0.14","0.13","0.13","0.11",,"0.02","0.07","0.06",,"0.09","-0.47","-0.018",,"-0.012","0.024"
DilutedEPS,,"-0.45","0.19","0.12","0.22","0.21",,"0.23","0.2","0.2","0.22","-0.11","0.21","0.18","0.18","0.18","0.17","0.19",,"0.15","0.03","0.15","0.14","0.13","0.13","0.11",,"0.02","0.07","0.06",,"0.09","-0.47","-0.018",,"-0.012","0.024"
BasicAverageShares,,"96,410,000","96,297,000","96,297,000","96,082,000","95,378,000",,"95,214,000","95,208,000","95,161,000","95,103,000","95,103,000","94,036,000","88,010,000","84,059,000","81,490,000","76,374,000","75,504,000",,"75,471,000","72,564,000","66,951,000","60,875,000","57,595,000","57,478,000","48,101,000",,"39,125,000","31,278,000","31,317,000",,"22,255,000","22,231,000","22,245,868",,"22,245,868","22,245,868"
DilutedAverageShares,,"96,410,000","96,552,000","96,297,000","96,120,000","95,385,000",,"95,214,000","95,208,000","95,161,000","95,144,000","95,103,000","94,036,000","88,010,000","84,084,000","81,490,000","76,374,000","75,504,000",,"75,471,000","72,564,000","66,951,000","60,875,000","57,595,000","57,478,000","48,101,000",,"39,125,000","31,278,000","31,317,000",,"22,436,000","22,231,000","22,245,868",,"22,245,868","22,245,868"
TotalExpenses,"90,978,000","24,501,000","25,902,000","20,168,000","20,407,000","19,311,000","17,522,000","18,616,000","19,384,000","18,245,000","18,210,000","19,829,000","19,218,000","16,745,000","18,144,000","18,195,000","18,417,000","18,453,000","27,839,000","16,045,000","15,345,000","14,448,000","13,759,000","13,328,000","12,630,000","11,940,000","11,484,000","10,037,000","9,121,000","9,019,000","9,553,000","7,974,000","13,871,000","9,908,000","10,749,000","9,573,000","8,166,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"8,232,000","-43,264,000","18,261,000","11,918,000","21,317,000","20,486,000","21,055,000","21,552,000","18,935,000","19,325,000","20,662,000","-10,054,000","19,698,000","16,053,000","15,539,000","14,510,000","13,267,000","14,607,000","2,252,000","11,311,000","2,030,000","10,281,000","8,388,000","7,832,000","7,631,000","5,502,000","5,003,000","727,000","2,266,000","2,038,000","630,000","1,967,000","-10,342,000","-400,000","-1,188,000","-273,000","541,000"
NormalizedIncome,"50,357,400","16,233,000","18,177,050","19,821,710","21,317,000","20,626,160","21,041,130","21,552,000","18,935,000","19,365,880","19,523,200","6,421,000","19,698,000","16,053,000","15,539,000","14,510,000","13,267,000","13,109,770","2,252,000","11,311,000","7,571,000","10,281,000","8,548,200","7,953,800","7,631,000","5,502,000","5,003,000","727,000","2,266,000","2,038,000","660,550","1,967,000","-7,698,450","-400,000","-1,188,000","-244,400","730,619.601"
InterestIncome,"2,120,000","469,000","619,000","518,000","514,000","505,000","329,000","17,000","1,046,000","1,251,000","1,895,000","808,000","1,191,000","451,000","330,000","317,000","400,000","518,000","396,000","176,000","1,140,000","155,000","150,000","72,000","261,000","254,000","249,000","261,000","232,000","223,000",,,,"0",,,
InterestExpense,"23,657,000","5,742,000","5,689,000","5,692,000","6,534,000","5,762,000","5,579,000","5,519,000","5,849,000","6,714,000","6,916,000","7,064,000","7,285,000","6,860,000","6,678,000","6,805,000","7,285,000","7,092,000","6,506,000","5,592,000","6,219,000","5,879,000","5,829,000","5,743,000","5,440,000","6,187,000","6,145,000","7,221,000","5,989,000","5,901,000","5,900,000","5,943,000","6,452,000","3,327,000","3,313,000","3,151,000","3,073,000"
NetInterestIncome,"-21,537,000","-5,273,000","-5,070,000","-5,174,000","-6,020,000","-5,257,000","-5,250,000","-5,502,000","-4,803,000","-5,463,000","-5,021,000","-6,256,000","-6,094,000","-6,409,000","-6,348,000","-6,488,000","-6,885,000","-6,574,000","-6,110,000","-5,416,000","-5,079,000","-5,724,000","-5,679,000","-5,671,000","-5,179,000","-5,933,000","-5,896,000","-6,960,000","-5,757,000","-5,678,000","-5,845,000","-5,943,000","-6,452,000","-3,327,000","-3,313,000","-3,151,000","-3,073,000"
EBIT,"31,889,000","-37,522,000","23,950,000","17,610,000","27,851,000","26,248,000","26,634,000","27,071,000","24,784,000","26,039,000","27,578,000","-2,990,000","26,983,000","22,913,000","22,217,000","21,315,000","20,552,000","21,699,000","8,758,000","16,903,000","8,249,000","16,160,000","14,217,000","13,575,000","13,071,000","11,689,000","11,148,000","7,948,000","8,255,000","7,939,000","6,477,000","7,910,000","-3,873,000","2,964,000","2,101,000","2,941,000","3,675,000"
EBITDA,"87,391,000"
ReconciledCostOfRevenue,"4,685,000","1,848,000","1,098,000","989,000","750,000","683,000","851,000","1,410,000","1,369,000","1,016,000","1,393,000","1,816,000","1,164,000","1,529,000","3,684,000","3,752,000","3,756,000","3,679,000","3,726,000","3,237,000","3,029,000","2,978,000","2,650,000","2,792,000","2,521,000","2,417,000","2,229,000","1,930,000","1,854,000","1,860,000","3,473,000","1,228,000","1,237,000","1,805,000","3,608,000","1,260,000","1,219,000"
ReconciledDepreciation,"55,502,000","13,594,000","14,066,000","13,983,000","13,859,000","13,486,000","13,290,000","13,101,000","13,253,000","13,175,000","13,077,000","13,435,000","13,448,000","11,906,000","11,543,000","11,355,000","11,303,000","11,582,000","11,008,000","9,749,000","9,339,000","9,080,000","8,536,000","8,253,000","7,898,000","7,293,000","7,040,000","5,815,000","5,679,000","5,599,000","5,369,000","5,362,000","6,070,000","6,199,000","6,058,000","5,968,000","5,802,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"8,232,000","-43,264,000","18,261,000","11,918,000","21,317,000","20,486,000","21,055,000","21,552,000","18,935,000","19,325,000","20,662,000","-10,054,000","19,698,000","16,053,000","15,539,000","14,510,000","13,267,000","14,607,000","2,252,000","11,311,000","2,030,000","10,281,000","8,388,000","7,832,000","7,631,000","5,502,000","5,003,000","727,000","2,266,000","2,038,000","630,000","1,967,000","-10,342,000","-400,000","-1,188,000","-273,000","541,000"
TotalUnusualItemsExcludingGoodwill,"-70,209,000","-59,497,000","115,000","-10,827,000",,"-192,000","19,000","0",,"-56,000","1,560,000","-16,475,000",,,"0","0",,"2,051,000","0","0","-9,235,000",,"-267,000","-203,000",,,"0","0","0",,"-47,000","0","-4,067,000",,"0","-44,000","-211,000"
TotalUnusualItems,"-70,209,000","-59,497,000","115,000","-10,827,000",,"-192,000","19,000","0",,"-56,000","1,560,000","-16,475,000",,,"0","0",,"2,051,000","0","0","-9,235,000",,"-267,000","-203,000",,,"0","0","0",,"-47,000","0","-4,067,000",,"0","-44,000","-211,000"
NormalizedEBITDA,"157,600,000","35,569,000","37,901,000","42,420,000","41,710,000","39,926,000","39,905,000","40,172,000","38,037,000","39,270,000","39,095,000","26,920,000","40,431,000","34,819,000","33,760,000","32,670,000","31,855,000","31,230,000","19,766,000","26,652,000","26,823,000","25,240,000","23,020,000","22,031,000","20,969,000","18,982,000","18,188,000","13,763,000","13,934,000","13,538,000","11,893,000","13,272,000","6,264,000","9,163,000","8,159,000","8,953,000","9,688,000"
TaxRateForCalcs,"0.4","0","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0","0.27","0.27","0.27","0.27","0.27","0.27","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0","0","0","0.35","0","0.35","0.35","0.02","0.35","0.101"
TaxEffectOfUnusualItems,"-28,083,600","0","31,050","-2,923,290","0","-51,840","5,130","0","0","-15,120","421,200","0","0","0","0","0","0","553,770","0","0","-3,694,000","0","-106,800","-81,200","0","0","0","0","0","0","-16,450","0","-1,423,450","0","0","-15,400","-21,380.399"
