name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010
MarketCap,"477,455,831","759,969,350","662,351,383","945,714,993","2,047,439,006","1,697,219,325","2,411,627,682","2,906,268,305","1,553,450,838","125,783,843","203,999,200","231,663,645","192,436,000","37,820,648","30,767,053","60,209,899","80,277,535","110,427,171","105,284,951","113,510,337","134,353,896","94,566,384","194,691,622","190,911,581","166,013,236","207,440,704","141,088,153","84,461,531","31,995,015","59,489,134","23,241,471","29,811,470","14,689,700","9,851,065","14,060,958","19,553,808","33,464,824","15,107,974","13,429,310","5,844,606","6,225,945","9,338,918","16,503,977","18,667,020","24,103,865","14,176,382","24,941,160","16,841,760","12,553,740"
EnterpriseValue,"343,219,512","584,581,723","612,229,959","807,753,073","1,830,613,338","1,849,512,500","2,454,632,942","2,976,811,474","1,564,216,211","140,935,427","209,297,459","222,570,471","203,474,033","44,619,977","32,550,601","67,998,066","86,862,576","113,211,572","97,543,576","110,195,369","126,276,163","96,264,764","191,692,369","187,299,419","160,846,296","216,070,467","144,499,776","87,533,975","34,683,229","62,819,922","24,940,429","30,541,197","14,688,297","12,582,660","16,792,553","22,209,417","36,178,752","15,661,097","13,982,433","7,281,987","7,088,924","9,339,621","16,426,882","18,589,925","22,458,999","13,997,881","24,587,299","16,361,707","12,677,388"
PeRatio,,,"3.791","6.711",,"19.671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.248",
PsRatio,,,"324.488","326.923","1,007.428","988.36","3,058.209","9,642.036","12,850.367","309.138","487.742","517.575","280.604","40.597","3.661","4.642","7.508","9.433","11.208","12.831","13.007","10.332","43.761","92.542","331.178","1,132.879","799.711","1,002.218","164.76","275.813","115.845","64.486","43.038","31.071","52.663","288.983","77.633","44.569","39.617","25.827","54.324","42.799","49.667","56.44","72.878","63.512","177.256",,
PbRatio,"3.057","4.35","4.7","4.244","7.429","4.295",,,,,,,,,"15.454",,,"44.51","8.16","10.044","6.991","24.775","31.72","27.874","29.884",,,,,,"20.13","13.746",,,,,"115.06",,,,,,,,"20.867",,,,
EnterprisesValueRevenueRatio,"-252.612","40,882.7","-306.229","-1,400.885","1,521.864","3,549.519","3,767.259","5,271.427","17,013.076","1,671.832","80,067.888","52,271.13","36,941.546","122.521","1,530.856","6,183.329","508.909","202.081","17.692","33.545","467.689","54.141","63.094","98.268","130.282","915.553",,"1,215.75","510.198",,"608,303.146",,"82.77",,,"125.123",,,"279.649",,"31.918",,,,"208.853","169.671","174.741",,
EnterprisesValueEBITDARatio,"-1.144","-27.315","-6.328","-6.584","-43.127","-13.617","7.897","-36.134","-12.059","22.626","33.14","-40.365","-50.361","-10.164","-1.921","-14.618","-13.834","-19.374","-7.982","-8.819","-13.95","-12.434","-27.86","-36.272","-56.662","-50.878","-46.092","-25.979","-20.656","-34.487","-17.721","-19.073","-8.162","-12.416","-14.749","-25.568","-18.221","-10.17","-12.933","-6.156","-11.935","-8.339","-7.178","-8.83","-9.384","-7.567","-12.681","-15.691","-11.408"
