name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"292,253,212","443,367,492","548,470,242","563,025,598","552,422,737"
EnterpriseValue,"109,319,212","-15,957,508","180,519,242","267,774,598","552,422,737"
PsRatio,"0.373","1.093","0.69","0.772",
PbRatio,"1.949","3.51","4.381","4.616",
EnterprisesValueRevenueRatio,"0.139","-0.105","0.908","1.509","2.162"
EnterprisesValueEBITDARatio,"5.514","-2.261","106.943","-46.481","32.806"
