name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
TotalRevenue,"273,260,000","64,459,000","67,453,000","72,235,000","69,113,000","61,345,000","65,704,000","61,732,000","52,138,000","43,215,000","42,896,000","43,814,000","48,048,000","41,861,000","46,162,000","51,025,000","51,705,000","42,467,000","37,482,000","36,547,000","34,664,000","29,887,000"
	OperatingRevenue,"273,260,000","64,459,000","67,453,000","72,235,000","69,113,000","61,345,000","65,704,000","61,732,000","52,138,000","43,215,000","42,896,000","43,814,000","48,048,000","41,861,000","46,162,000","51,025,000","51,705,000","42,467,000","37,482,000","36,547,000","34,664,000","29,887,000"
CostOfRevenue,"197,421,000","48,282,000","49,511,000","50,840,000","48,788,000","43,700,000","46,057,000","44,572,000","39,082,000","33,714,000","32,904,000","30,852,000","32,177,000","28,347,000","29,656,000","32,978,000","34,026,000","27,738,000","25,200,000","24,202,000","23,984,000","20,920,000"
GrossProfit,"75,839,000","16,177,000","17,942,000","21,395,000","20,325,000","17,645,000","19,647,000","17,160,000","13,056,000","9,501,000","9,992,000","12,962,000","15,871,000","13,514,000","16,506,000","18,047,000","17,679,000","14,729,000","12,282,000","12,345,000","10,680,000","8,967,000"
OperatingExpense,"108,586,000","24,486,000","26,607,000","28,154,000","29,339,000","23,424,000","23,933,000","21,136,000","19,105,000","16,238,000","18,958,000","13,658,000","15,066,000","14,566,000","14,287,000","12,960,000","12,130,000","10,521,000","9,591,000","7,746,000","8,784,000","8,355,000"
	SellingGeneralAndAdministration,"51,771,000","10,775,000","12,623,000","13,316,000","15,057,000","11,714,000","11,905,000","10,010,000","9,633,000","7,700,000","10,139,000","7,256,000","8,572,000","8,144,000","7,889,000","7,485,000","7,232,000","6,238,000","6,053,000","3,897,000","4,774,000","4,629,000"
	ResearchAndDevelopment,"56,815,000","13,711,000","13,984,000","14,838,000","14,282,000","11,710,000","12,028,000","11,126,000","9,472,000","8,538,000","8,819,000","6,402,000","6,494,000","6,422,000","6,398,000","5,475,000","4,898,000","4,283,000","3,538,000","3,849,000","4,010,000","3,726,000"
OperatingIncome,"-32,747,000","-8,309,000","-8,665,000","-6,759,000","-9,014,000","-5,779,000","-4,286,000","-3,976,000","-6,049,000","-6,737,000","-8,966,000","-696,000","805,000","-1,052,000","2,219,000","5,087,000","5,549,000","4,208,000","2,691,000","4,599,000","1,896,000","612,000"
NetNonOperatingInterestIncomeExpense,"-89,000","0","-37,000","-20,000","-32,000","-74,000","-44,000","-96,000","-65,000","283,000","454,000","665,000","740,000","750,000","655,000","298,000","-6,000","-219,000","-222,000","-76,000","-469,000","-502,000"
	InterestIncomeNonOperating,,,,,,,,,"-65,000","283,000","454,000","665,000",,,"655,000","298,000",,,,,,
	InterestExpenseNonOperating,"89,000","0",,,,,,,"65,000",,,,,,,,,,,,,
	TotalOtherFinanceCost,,,"37,000","20,000","32,000","74,000","44,000","96,000","65,000","-283,000","-454,000","-665,000","-740,000","-750,000","-655,000","-298,000","6,000","219,000","222,000","76,000","469,000","502,000"
OtherIncomeExpense,"339,000","29,000","90,000","102,000","118,000","26,000","315,000","477,000","-298,000","-116,000","532,000","90,000","-907,000","820,000","250,000","-537,000","-42,000","76,000","6,000","-1,043,000","-630,000","-167,000"
	OtherNonOperatingIncomeExpenses,"339,000","29,000","90,000","102,000","118,000","26,000","315,000","477,000","-298,000","-116,000","532,000","90,000","-907,000","820,000","250,000","-537,000","-42,000","76,000","6,000","-1,043,000","-630,000","-167,000"
PretaxIncome,"-32,497,000","-8,280,000","-8,612,000","-6,677,000","-8,928,000","-5,827,000","-4,015,000","-3,595,000","-6,412,000","-6,570,000","-7,980,000","59,000","638,000","518,000","3,124,000","4,848,000","5,501,000","4,065,000","2,475,000","3,480,000","797,000","-57,000"
TaxProvision,"-354,000","343,000","138,000","203,000","-1,038,000","322,000","502,000","-1,485,000","418,000","905,000","2,736,000","837,000","793,000","1,753,000","764,000","839,000","848,000","1,149,000","1,382,000","1,236,000","1,084,000","1,156,000"
NetIncomeCommonStockholders,"-32,143,000","-8,623,000","-8,750,000","-6,880,000","-7,890,000","-6,149,000","-4,517,000","-2,110,000","-6,830,000","-7,475,000","-10,716,000","-778,000","-155,000","-1,235,000","2,360,000","4,009,000","3,154,000","0","1,837,000","0","-287,000","-1,213,000"
