name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
			RawMaterials,"31,100,000","22,600,000","29,800,000","37,500,000","35,300,000","32,300,000","29,000,000","25,200,000","25,300,000","25,700,000","27,400,000","29,400,000","31,700,000","28,800,000","31,900,000","33,100,000","36,800,000","32,700,000","33,400,000","35,500,000","33,800,000","28,000,000","32,800,000","36,000,000","35,600,000","30,400,000","33,600,000","36,000,000","39,300,000","36,700,000","41,000,000","46,600,000","45,000,000","41,000,000","47,300,000","47,200,000","45,100,000","39,800,000","42,400,000","42,800,000","83,800,000","74,100,000","81,800,000","89,400,000","89,800,000","74,400,000","78,700,000","73,100,000","71,200,000","63,500,000","67,900,000","66,900,000","65,700,000","61,700,000","81,100,000","79,900,000","73,300,000","65,200,000","71,200,000","68,500,000","65,900,000","58,400,000","61,000,000","60,800,000","57,100,000","55,200,000","45,600,000","106,600,000","43,400,000","41,000,000","44,500,000","42,200,000","43,100,000","47,600,000","53,200,000","51,800,000","52,000,000","46,700,000","49,300,000","49,500,000",,"44,800,000","47,400,000","46,500,000","47,000,000","48,200,000","46,500,000","45,900,000","66,400,000","42,800,000","46,800,000","48,200,000","49,400,000","50,900,000","51,500,000","53,700,000","56,700,000","54,700,000","67,300,000","72,900,000","78,900,000",,,,
			WorkInProcess,"35,800,000","28,400,000","32,200,000","33,900,000","29,400,000","27,600,000","27,300,000","24,700,000","22,300,000","22,400,000","25,600,000","26,400,000","28,600,000","25,000,000","25,900,000","31,500,000","30,800,000","26,000,000","29,500,000","28,400,000","28,600,000","23,000,000","27,400,000","25,600,000","24,300,000","21,000,000","24,600,000","24,900,000","26,200,000","26,800,000","29,900,000","35,800,000","34,800,000","27,400,000","31,200,000","29,000,000","28,000,000","22,900,000","25,300,000","23,900,000","25,700,000","22,000,000","27,400,000","27,300,000","24,700,000","20,000,000","24,900,000","24,500,000","24,500,000","19,600,000","22,500,000","20,900,000","19,100,000","18,300,000","24,600,000","23,900,000","22,700,000","18,300,000","23,400,000","22,200,000","20,400,000","17,500,000","19,500,000","18,800,000","21,600,000","18,500,000","20,300,000","18,300,000","21,000,000","18,900,000","23,500,000","21,900,000","23,900,000","20,000,000","23,700,000","22,600,000","21,800,000","20,200,000","20,800,000","22,200,000",,"21,700,000","25,200,000","23,300,000","26,200,000","25,500,000","27,800,000","28,200,000","28,900,000","27,900,000","34,200,000","33,000,000","35,300,000","31,700,000","34,600,000","39,300,000","41,200,000","43,300,000","49,000,000","48,600,000","48,000,000",,,,
			FinishedGoods,"179,300,000","181,200,000","203,300,000","211,400,000","197,400,000","176,400,000","160,900,000","166,200,000","178,400,000","197,100,000","207,700,000","209,300,000","208,700,000","203,900,000","221,800,000","217,000,000","219,100,000","203,500,000","228,200,000","224,200,000","205,700,000","189,400,000","214,800,000","208,400,000","214,500,000","203,200,000","227,500,000","238,200,000","235,200,000","242,500,000","277,200,000","269,400,000","246,200,000","245,000,000","274,600,000","256,800,000","257,100,000","251,200,000","272,800,000","254,400,000","221,500,000","206,400,000","220,000,000","209,200,000","191,000,000","184,700,000","210,100,000","188,700,000","180,000,000","182,400,000","192,100,000","176,600,000","182,000,000","197,300,000","212,300,000","206,300,000","195,800,000","186,400,000","194,500,000","174,400,000","165,300,000","156,800,000","167,800,000","160,800,000","165,800,000","161,400,000","110,800,000","42,500,000","102,000,000","103,100,000","116,900,000","105,500,000","101,100,000","92,900,000","93,100,000","85,000,000","81,100,000","81,300,000","81,400,000","81,500,000",,"65,700,000","74,400,000","69,000,000","67,500,000","70,400,000","73,400,000","69,300,000","45,500,000","66,000,000","72,400,000","74,100,000","70,400,000","74,500,000","84,000,000","80,000,000","84,700,000","86,200,000","98,800,000","102,700,000","118,400,000",,,,
		PrepaidAssets,"22,500,000","22,800,000","30,300,000","25,500,000","28,400,000","30,100,000","28,700,000","21,300,000","20,700,000","20,300,000","27,100,000","23,300,000","21,000,000","19,300,000","28,000,000","24,800,000","27,000,000","21,200,000","30,700,000","28,600,000","28,300,000","21,500,000","28,900,000","32,100,000","33,800,000","27,900,000","26,200,000","24,600,000","27,400,000","21,900,000","32,600,000","30,900,000","35,800,000","23,000,000","30,900,000","28,700,000","37,000,000","25,500,000","32,900,000","33,900,000","36,600,000","23,300,000","29,600,000","31,700,000","34,600,000","21,600,000","27,700,000","27,900,000","32,200,000","25,400,000","32,100,000","26,900,000","29,100,000","23,800,000","30,700,000","34,400,000","37,900,000","30,100,000","27,900,000","31,000,000","31,500,000","26,000,000","24,900,000","28,100,000","24,500,000","24,500,000","16,200,000","17,400,000","14,200,000","12,900,000","17,800,000","19,100,000","19,600,000","44,600,000","43,400,000","42,600,000","34,300,000","32,000,000","19,100,000","38,600,000","45,400,000","38,400,000","45,800,000","45,000,000","40,900,000","36,100,000","51,400,000","41,500,000","40,800,000","46,500,000","49,900,000","55,200,000","55,400,000","57,700,000","54,100,000","52,200,000","62,100,000","55,400,000","56,600,000","59,300,000","60,200,000",,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,500,000","110,200,000","115,400,000","118,800,000","91,200,000","86,300,000","92,400,000","96,400,000","111,100,000","106,600,000","109,300,000","94,900,000","95,500,000","97,000,000","105,200,000","94,200,000","75,300,000","76,400,000","78,800,000","78,500,000","70,400,000","68,400,000","68,200,000","71,500,000","63,500,000","54,200,000","59,900,000","62,100,000","86,500,000","95,000,000","107,400,000","100,200,000","59,800,000","51,600,000","53,100,000","57,900,000","64,000,000","63,700,000","67,400,000","66,800,000","58,600,000","60,300,000","60,000,000","59,400,000","62,300,000","59,100,000","59,900,000","59,200,000","51,400,000","47,700,000","43,800,000","44,100,000","41,500,000","41,000,000","43,800,000","43,800,000","44,000,000","47,700,000","46,500,000","47,100,000","46,000,000","48,800,000","47,400,000","48,500,000","57,400,000","60,200,000","59,100,000","55,500,000","51,500,000","49,800,000","44,400,000","44,400,000","29,600,000","27,800,000","36,400,000",,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,500,000","110,200,000","115,400,000","118,800,000","91,200,000","86,300,000","92,400,000","96,400,000","111,100,000","106,600,000","109,300,000","94,900,000","95,500,000","97,000,000","105,200,000","94,200,000","75,300,000","76,400,000","78,800,000","78,500,000","70,400,000","68,400,000","68,200,000","71,500,000","63,500,000","54,200,000","59,900,000","62,100,000","86,500,000","95,000,000","107,400,000","100,200,000","59,800,000","51,600,000","53,100,000","57,900,000","64,000,000","63,700,000","67,400,000","66,800,000","58,600,000","60,300,000","60,000,000","59,400,000","62,300,000","59,100,000","59,900,000","59,200,000","51,400,000","47,700,000","43,800,000","44,100,000","41,500,000","41,000,000","43,800,000","43,800,000","44,000,000","47,700,000","46,500,000","47,100,000","46,000,000","48,800,000","47,400,000","48,500,000","57,400,000","60,200,000","59,100,000","55,500,000","51,500,000","49,800,000","44,400,000","44,400,000","29,600,000","27,800,000","36,400,000",,,,
		AssetsHeldForSaleCurrent,"7,800,000","7,900,000","9,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"394,200,000","381,000,000","435,500,000","463,300,000",,"407,000,000","402,800,000",,,"415,300,000","465,100,000","496,000,000","508,800,000","471,600,000","511,500,000","533,100,000","543,900,000","486,400,000","504,700,000","524,500,000","504,300,000","412,900,000","493,600,000","509,400,000","506,200,000","463,900,000","637,600,000","651,200,000","667,800,000","669,300,000","703,600,000","712,900,000","697,400,000","640,300,000","727,700,000","714,300,000","719,700,000","652,600,000","697,600,000","686,000,000","702,200,000",,"678,100,000","675,600,000","637,600,000",,"629,700,000","595,300,000","605,700,000",,"596,800,000","554,800,000",,,,,,,,,,,,,,,,,,,"28,400,000",,,,,,,,"16,600,000",,,,,,,,,,,,,,,,,,,,,,,"62,600,000","84,300,000","84,800,000","71,000,000"
	TotalNonCurrentAssets,"603,600,000","607,200,000","648,400,000","623,800,000","634,500,000","673,800,000","639,800,000","680,700,000","657,600,000","723,900,000","748,700,000","769,500,000","783,200,000","688,200,000","735,500,000","707,000,000","743,100,000","757,500,000","1,084,900,000","1,051,200,000","1,074,900,000","1,042,500,000","1,049,000,000","1,045,400,000","1,034,400,000","1,047,700,000","935,000,000","968,900,000","979,400,000","1,029,500,000","1,070,100,000","1,098,100,000","1,076,000,000","1,064,900,000","1,024,600,000","997,300,000","1,049,200,000","1,055,300,000","1,013,500,000","975,500,000","1,091,100,000","1,074,800,000","1,118,200,000","1,211,100,000","1,184,100,000","1,166,600,000","1,116,000,000","1,095,600,000","1,103,900,000","1,098,500,000","1,138,200,000","1,103,400,000","1,074,300,000","1,111,800,000","1,174,400,000","1,218,300,000","1,223,600,000","1,169,200,000","1,159,000,000","1,138,500,000","1,121,900,000","1,125,500,000","1,048,900,000","1,036,600,000","1,053,200,000","1,067,500,000","498,400,000","502,400,000","508,000,000","517,200,000","476,400,000","477,600,000","481,700,000","478,500,000","474,200,000","474,800,000","470,300,000","470,500,000","476,900,000","466,900,000","477,600,000","479,600,000","471,800,000","482,000,000","469,800,000","477,000,000","398,000,000","406,300,000","420,700,000","425,600,000","426,800,000","419,100,000","416,000,000","437,800,000","434,000,000","427,500,000","435,000,000","444,100,000","449,100,000","454,500,000","438,000,000","455,300,000","417,100,000","409,100,000","409,400,000"
		NetPPE,"233,400,000","235,600,000","247,800,000","284,100,000","288,100,000","300,400,000","284,000,000","321,300,000","322,000,000","351,600,000","348,800,000","354,100,000","359,900,000","276,000,000","274,200,000","271,500,000","284,100,000","278,200,000","276,000,000","268,300,000","269,100,000","259,800,000","256,300,000","255,800,000","252,900,000","253,600,000","254,700,000","262,900,000","264,700,000","290,300,000","292,800,000","301,400,000","297,800,000","300,900,000","291,000,000","282,500,000","287,400,000","298,800,000","287,700,000","276,700,000","287,600,000","273,100,000","265,600,000","268,400,000","265,200,000","258,000,000","247,300,000","240,200,000","250,400,000","254,600,000","253,400,000","246,700,000","236,900,000","245,400,000","261,000,000","274,800,000","275,800,000","266,000,000","262,100,000","259,500,000","253,800,000","256,600,000","245,600,000","249,300,000","251,700,000","254,500,000","202,000,000","203,000,000","208,300,000","216,000,000","209,000,000","210,900,000","214,500,000","221,400,000","219,500,000","226,900,000","222,500,000","228,900,000","221,300,000","222,300,000","223,600,000","228,500,000","229,400,000","229,900,000","226,900,000","233,100,000","214,900,000","222,700,000","232,200,000","242,900,000","244,100,000","243,100,000","252,600,000","271,000,000","265,500,000","278,200,000","285,000,000","293,000,000","306,300,000","312,200,000","313,300,000","331,000,000","322,900,000","315,400,000","313,000,000"
			GrossPPE,"233,400,000","1,353,300,000","247,800,000","284,100,000","288,100,000","1,485,500,000","284,000,000","321,300,000","322,000,000","1,484,000,000","348,800,000","354,100,000","359,900,000","1,386,400,000",,,,"1,440,600,000",,,,"1,317,000,000",,,,"1,320,700,000",,,,"1,411,400,000",,,,"1,454,900,000",,,,"1,424,000,000",,,,"1,377,800,000",,,,"1,332,300,000",,,,"1,320,500,000",,,,"1,256,200,000","10,490,000,000","1,297,700,000","1,298,700,000","1,288,900,000","1,235,400,000","1,232,800,000","1,227,100,000","1,229,900,000","1,194,500,000","1,173,700,000","1,160,700,000","1,149,900,000","1,106,900,000","1,102,000,000","1,123,000,000","1,131,200,000","1,062,600,000","1,053,100,000","1,066,200,000","1,059,300,000","1,036,400,000","1,037,500,000","988,400,000","981,100,000","974,000,000","968,300,000","948,400,000","948,700,000","954,500,000","926,200,000","928,200,000","948,900,000","924,900,000","942,900,000","946,300,000","954,100,000","946,500,000","919,000,000","938,400,000","972,900,000","935,500,000","951,600,000","947,100,000","944,000,000","959,300,000","966,400,000","949,000,000","974,200,000","971,800,000","946,200,000","939,100,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"642,500,000",,,,"626,900,000",,,,"630,500,000",,,,"611,800,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,
				LandAndImprovements,,"6,400,000",,,,"24,100,000",,,,"29,400,000",,,,"43,300,000",,,,"43,400,000",,,,"36,700,000",,,,"35,300,000",,,,"41,100,000",,,,"46,900,000",,,,"52,000,000",,,,"51,100,000",,,,"49,000,000",,,,"50,400,000",,,,"40,200,000",,,,"31,800,000",,,,"31,200,000",,,,"25,100,000",,,,"20,700,000",,,,"20,900,000",,,,"18,600,000",,,,"19,100,000",,,,"19,900,000",,,,"12,500,000",,,,"12,500,000",,,,"11,800,000",,,,,,,
				BuildingsAndImprovements,,"111,600,000",,,,"145,900,000",,,,"171,200,000",,,,"175,600,000",,,,"204,800,000",,,,"194,100,000",,,,"194,100,000",,,,"213,300,000",,,,"221,300,000",,,,"220,000,000",,,,"216,300,000",,,,"212,300,000",,,,"205,500,000",,,,"198,900,000",,,,"208,400,000",,,,"186,200,000",,,,"181,300,000",,,,"163,500,000",,,,"160,100,000",,,,"148,000,000",,,,"165,000,000",,,,"169,800,000",,,,"173,200,000",,,,"182,900,000",,,,"172,200,000",,,,,,,
