name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
OperatingCashFlow,"2,852,000,000","323,000,000","884,000,000","811,000,000","834,000,000","269,000,000","553,000,000","860,000,000","991,000,000","335,000,000","1,232,000,000","951,000,000","674,000,000","542,000,000","929,000,000","931,000,000","556,000,000","160,000,000","462,000,000","724,000,000","188,000,000","255,000,000","546,000,000","436,000,000","329,000,000","62,000,000","625,000,000","258,000,000","331,000,000","63,000,000","425,000,000","420,000,000","232,000,000","241,000,000","355,000,000","460,000,000","339,000,000","131,000,000","328,000,000","382,000,000","141,000,000","248,000,000","340,000,000","329,000,000","214,000,000","217,000,000","223,000,000","355,000,000","-36,000,000","126,000,000","250,000,000","38,000,000","180,000,000","140,000,000","146,000,000","413,614,000","11,557,000","-2,171,000","24,492,000","-2,872,000","32,814,000","2,565,000","24,497,000","17,093,000","21,775,000","10,268,000","23,455,000","30,837,000","19,994,000","11,005,000","20,740,000","25,553,000","23,869,000","14,160,000"
	CashFlowFromContinuingOperatingActivities,"2,852,000,000","323,000,000","884,000,000","811,000,000","834,000,000","269,000,000","553,000,000","860,000,000","991,000,000","335,000,000","1,232,000,000","951,000,000","674,000,000","542,000,000","929,000,000","931,000,000","556,000,000","160,000,000","462,000,000","724,000,000","188,000,000","255,000,000","546,000,000","436,000,000","329,000,000","62,000,000","625,000,000","258,000,000","331,000,000","63,000,000","425,000,000","420,000,000","232,000,000","241,000,000","355,000,000","460,000,000","339,000,000","131,000,000","328,000,000","382,000,000","141,000,000","248,000,000","340,000,000","329,000,000","214,000,000","217,000,000","223,000,000","355,000,000","-36,000,000","126,000,000","250,000,000","38,000,000","180,000,000","140,000,000","146,000,000","413,614,000","11,557,000","-2,171,000","24,492,000","-2,872,000","32,814,000","2,565,000","24,497,000","17,093,000","21,775,000","10,268,000","23,455,000","30,837,000","19,994,000","11,005,000","20,740,000","25,553,000","23,869,000","14,160,000"
		NetIncomeFromContinuingOperations,"1,481,000,000","475,000,000","91,000,000","197,000,000","718,000,000","191,000,000","318,000,000","330,000,000","300,000,000","407,000,000","511,000,000","297,000,000","987,000,000","418,000,000","299,000,000","135,000,000","244,000,000","3,000,000","-1,137,000,000","223,000,000","380,000,000","221,000,000","309,000,000","225,000,000","415,000,000","269,000,000","226,000,000","283,000,000","289,000,000","250,000,000","235,000,000","287,000,000","384,000,000","231,000,000","290,000,000","256,000,000","300,000,000","231,000,000","224,000,000","206,000,000","293,000,000","222,000,000","337,000,000","237,000,000","254,000,000","305,000,000","197,000,000","189,000,000","110,000,000","173,000,000","156,000,000","101,000,000","179,000,000","123,000,000","106,000,000","131,130,000","45,879,000","33,991,000","-170,580,000","7,507,000","74,217,000","20,464,000","5,274,000","-76,633,000","13,734,000","11,615,000","11,235,000","1,189,000","4,027,000","16,825,000","15,745,000","16,186,000","22,257,000","11,920,000"
		OperatingGainsLosses,"-500,000,000","-493,000,000","8,000,000","25,000,000","-41,000,000","-9,000,000","-64,000,000","27,000,000","106,000,000","37,000,000","8,000,000","65,000,000","56,000,000","-5,000,000","32,000,000","11,000,000","-25,000,000","36,000,000","60,000,000","127,000,000","50,000,000","108,000,000","-39,000,000","-1,000,000","28,000,000","-4,000,000","13,000,000",,,"10,000,000","14,000,000","-8,000,000","-56,000,000","-11,000,000","36,000,000","-17,000,000","9,000,000","-88,000,000","15,000,000","30,000,000","9,000,000","58,000,000","-623,000,000","242,000,000","381,000,000","-129,000,000","3,000,000",,,,"-2,000,000","0",,,"61,000,000",,,,"16,066,000","-157,847,000","0","-6,992,000",,"-32,051,000","-30,891,000","-20,627,000","-12,411,000","-33,068,000",,,,,,
			GainLossOnSaleOfBusiness,,,,"0",,,,,,,"0","0",,,"0","0",,,"0","0","4,000,000","0","-50,000,000","0","0","-13,000,000","20,000,000","0",,,"0","0",,,"0",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-511,000,000","-514,000,000","1,000,000","0","1,000,000","-21,000,000","-137,000,000","-3,000,000","-5,000,000","6,000,000","7,000,000",,,,,,,,"0",,,,"0","0",,,"-6,000,000","0","0","11,000,000",,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"72,000,000","21,000,000","6,000,000","19,000,000","26,000,000","12,000,000","71,000,000","25,000,000","40,000,000","31,000,000","1,000,000","24,000,000","28,000,000","-5,000,000","32,000,000","11,000,000","59,000,000","36,000,000","60,000,000","29,000,000","46,000,000","54,000,000","11,000,000","-1,000,000","25,000,000","9,000,000","-1,000,000","15,000,000","-7,000,000","-1,000,000","14,000,000","-8,000,000","-25,000,000","-11,000,000","-19,000,000","2,000,000","9,000,000","-88,000,000","15,000,000","24,000,000","9,000,000","58,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"5,477,000,000","1,498,000,000","1,305,000,000","1,560,000,000","1,114,000,000","1,104,000,000","1,196,000,000","1,104,000,000","985,000,000","1,030,000,000","1,108,000,000","1,022,000,000","1,001,000,000","1,069,000,000","1,162,000,000","2,921,000,000","410,000,000","193,000,000","603,000,000","567,000,000","532,000,000","538,000,000","563,000,000","509,000,000","503,000,000","520,000,000","553,000,000","497,000,000","501,000,000","488,000,000","560,000,000","463,000,000","430,000,000","433,000,000","426,000,000","388,000,000","389,000,000","263,000,000","895,000,000","26,000,000","31,000,000","30,000,000","875,000,000","30,000,000","30,000,000","30,000,000","32,000,000","-317,000,000","198,000,000","219,000,000","37,000,000","40,000,000","40,000,000","38,000,000","-16,000,000","214,699,000","16,761,000","16,540,000","17,570,000","17,176,000","17,415,000","15,571,000","19,934,000","16,036,000","16,304,000","15,655,000","21,489,000","17,884,000","20,243,000","16,761,000","24,075,000","18,304,000","19,174,000","16,052,000"
			DepreciationAndAmortization,"5,477,000,000","1,498,000,000","1,305,000,000","1,560,000,000","1,114,000,000","1,104,000,000","1,196,000,000","1,104,000,000","985,000,000","1,030,000,000","1,108,000,000","1,022,000,000","1,001,000,000","1,069,000,000","1,162,000,000","2,921,000,000","410,000,000","193,000,000","603,000,000","567,000,000","532,000,000","538,000,000","563,000,000","509,000,000","503,000,000","520,000,000","553,000,000","497,000,000","501,000,000","488,000,000","560,000,000","463,000,000","430,000,000","433,000,000","426,000,000","388,000,000","389,000,000","263,000,000","895,000,000","26,000,000","31,000,000","30,000,000","875,000,000","30,000,000","30,000,000","30,000,000","32,000,000","-317,000,000","198,000,000","219,000,000","37,000,000","40,000,000","40,000,000","38,000,000","-16,000,000","214,699,000","16,761,000","16,540,000","17,570,000","17,176,000","17,415,000","15,571,000","19,934,000","16,036,000","16,304,000","15,655,000","21,489,000","17,884,000","20,243,000","16,761,000","24,075,000","18,304,000","19,174,000","16,052,000"
				Depreciation,"1,746,000,000","525,000,000","539,000,000","341,000,000","341,000,000","361,000,000","358,000,000","341,000,000","334,000,000","326,000,000","333,000,000","322,000,000","320,000,000","372,000,000","397,000,000","398,000,000","410,000,000","193,000,000","90,000,000","80,000,000","80,000,000","80,000,000","83,000,000","80,000,000","80,000,000","79,000,000","87,000,000","80,000,000","82,000,000","81,000,000","86,000,000","85,000,000","75,000,000","83,000,000","86,000,000","80,000,000","78,000,000","32,000,000",,,,,,,,,,,"33,000,000","34,000,000",,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"3,731,000,000","973,000,000","766,000,000","1,219,000,000","773,000,000","743,000,000","838,000,000","763,000,000","651,000,000","704,000,000","775,000,000","700,000,000","681,000,000","697,000,000","765,000,000",,,,"513,000,000","487,000,000","452,000,000","458,000,000","480,000,000","429,000,000","423,000,000","441,000,000","466,000,000","417,000,000","419,000,000","407,000,000","474,000,000","378,000,000","355,000,000","350,000,000","340,000,000","308,000,000","311,000,000","231,000,000",,,,,,,,,,,"165,000,000","185,000,000",,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"3,731,000,000","973,000,000","766,000,000","1,219,000,000","773,000,000","743,000,000","838,000,000","763,000,000","651,000,000","704,000,000","775,000,000","700,000,000","681,000,000","697,000,000","765,000,000",,,,"513,000,000","487,000,000","452,000,000","458,000,000","480,000,000","429,000,000","423,000,000","441,000,000","466,000,000","417,000,000","419,000,000","407,000,000","474,000,000","378,000,000","355,000,000","350,000,000","340,000,000","308,000,000","311,000,000","231,000,000",,,,,,,,,,,"165,000,000","185,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-521,000,000","-118,000,000","-9,000,000","-260,000,000","-134,000,000","-108,000,000","12,000,000","-10,000,000","-113,000,000","-75,000,000","68,000,000","-18,000,000","-511,000,000","-43,000,000","9,000,000","-60,000,000","-45,000,000","-35,000,000","-32,000,000","-79,000,000","-54,000,000","-34,000,000","28,000,000","50,000,000","-47,000,000","-58,000,000","-2,000,000","108,000,000","-56,000,000","-48,000,000","-57,000,000","-51,000,000","-38,000,000","-35,000,000","-61,000,000","5,000,000","5,000,000","134,000,000","-10,000,000","11,000,000",,,,"0","27,000,000","44,000,000","100,000,000","-45,000,000","-28,000,000","-16,000,000","26,000,000","-48,000,000","37,000,000","-22,000,000","68,000,000","66,802,000","29,444,000","25,754,000","-6,415,000","4,108,000","50,152,000","8,508,000","8,466,000","13,473,000","11,883,000","8,293,000","3,694,000","32,378,000","5,393,000","8,898,000","8,830,000","7,954,000","11,342,000","3,566,000"
			DeferredIncomeTax,"-521,000,000","-118,000,000","-9,000,000","-260,000,000","-134,000,000","-108,000,000","12,000,000","-10,000,000","-113,000,000","-75,000,000","68,000,000","-18,000,000","-511,000,000","-43,000,000","9,000,000","-60,000,000","-45,000,000","-35,000,000","-32,000,000","-79,000,000","-54,000,000","-34,000,000","28,000,000","50,000,000","-47,000,000","-58,000,000","-2,000,000","108,000,000","-56,000,000","-48,000,000","-57,000,000","-51,000,000","-38,000,000","-35,000,000","-61,000,000","5,000,000","5,000,000","134,000,000","-10,000,000","11,000,000",,,,"0","27,000,000","44,000,000","100,000,000","-45,000,000","-28,000,000","-16,000,000","26,000,000","-48,000,000","37,000,000","-22,000,000","68,000,000","66,802,000","29,444,000","25,754,000","-6,415,000","4,108,000","50,152,000","8,508,000","8,466,000","13,473,000","11,883,000","8,293,000","3,694,000","32,378,000","5,393,000","8,898,000","8,830,000","7,954,000","11,342,000","3,566,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000,000","3,000,000","4,000,000","2,000,000","2,000,000",,,,,,,,"207,000,000",,,,"185,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0","0",,,"86,000,000","0",,,"0",,,,,,"909,000,000","751,000,000","1,327,000,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"0","11,000,000",,,"6,000,000","0",,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"174,000,000","60,000,000","44,000,000","39,000,000","31,000,000","64,000,000","48,000,000","32,000,000","34,000,000","-4,000,000","60,000,000","13,000,000","39,000,000","30,000,000","-12,000,000","43,000,000","34,000,000","15,000,000","17,000,000","0","1,000,000","21,000,000","20,000,000","22,000,000","3,000,000","24,000,000","19,000,000","-9,000,000","23,000,000","2,000,000","12,000,000","33,000,000","14,000,000","19,000,000","61,000,000","45,000,000","24,000,000","60,000,000","42,000,000","40,000,000","31,000,000","41,000,000","29,000,000","21,000,000","32,000,000","17,000,000","29,000,000","59,000,000","50,000,000","44,000,000","32,000,000","98,000,000","61,000,000","37,000,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"141,000,000","33,000,000","252,000,000","-43,000,000","-100,000,000","-4,000,000","-22,000,000","-5,000,000","12,000,000","29,000,000","-5,000,000","-3,000,000","6,000,000","44,000,000","87,000,000","29,000,000","-42,000,000","67,000,000","10,000,000","59,000,000","13,000,000","3,000,000","5,000,000","19,000,000","11,000,000","15,000,000","1,000,000","9,000,000","15,000,000","5,000,000","6,000,000","9,000,000","7,000,000","11,000,000","-59,000,000","8,000,000","14,000,000","69,000,000","-632,000,000","225,000,000","450,000,000","-11,000,000","126,000,000","18,000,000","11,000,000","19,000,000","-491,000,000","529,000,000","38,000,000","17,000,000","6,000,000","8,000,000","8,000,000","10,000,000","80,000,000","94,415,000","-74,395,000","-67,020,000","164,273,000","147,466,000","-125,744,000","-21,078,000","-104,448,000","93,585,000","799,000","353,000",,,,"-22,676,000","-24,475,000","-18,417,000","-27,506,000","-10,081,000"
		ChangeInWorkingCapital,"-3,400,000,000","-1,132,000,000","-807,000,000","-707,000,000","-754,000,000","-969,000,000","-1,021,000,000","-618,000,000","-371,000,000","-1,089,000,000","-518,000,000","-580,000,000","-904,000,000","-971,000,000","-648,000,000","-488,000,000","-929,000,000","-870,000,000","-386,000,000","-173,000,000","-734,000,000","-602,000,000","-340,000,000","-450,000,000","-584,000,000","-704,000,000","-185,000,000","-645,000,000","-427,000,000","-648,000,000","-348,000,000","-317,000,000","-511,000,000","-409,000,000","-356,000,000","-225,000,000","-402,000,000","-538,000,000","-206,000,000","-156,000,000","-395,000,000","-299,000,000","-333,000,000","-219,000,000","-336,000,000","-254,000,000","-362,000,000","-59,000,000","-404,000,000","-311,000,000","-11,000,000","-161,000,000","94,000,000","-46,000,000","-153,000,000","-145,432,000","-6,132,000","-11,436,000","3,578,000","-21,282,000","16,774,000","-13,908,000","11,702,000","2,683,000","9,946,000","-5,021,000","-229,000","12,131,000","4,426,000","-8,803,000","-3,435,000","1,526,000","-1,398,000","-7,297,000"
			ChangeInReceivables,"1,000,000","-5,000,000","3,000,000","185,000,000","-182,000,000","41,000,000","-51,000,000","34,000,000","86,000,000","36,000,000","38,000,000","193,000,000","-265,000,000","31,000,000","45,000,000","146,000,000","-140,000,000","-78,000,000","-111,000,000","90,000,000","-221,000,000","4,000,000","42,000,000","-53,000,000","-66,000,000","21,000,000","161,000,000","-207,000,000","-55,000,000","-7,000,000","-10,000,000","48,000,000","-76,000,000","84,000,000","-83,000,000","39,000,000","1,000,000","-82,000,000","-34,000,000","54,000,000","-81,000,000","-9,000,000","-71,000,000","-99,000,000","49,000,000","14,000,000","-40,000,000","-10,000,000","-73,000,000","42,000,000","-37,000,000","-15,000,000","-13,000,000","28,000,000","-16,000,000","4,367,000","-5,319,000","-28,048,000","8,244,000","-11,736,000","8,326,000","-1,082,000","12,157,000","-21,713,000","4,674,000","-4,836,000","13,637,000","-2,275,000","7,682,000","-2,807,000","-18,017,000","-3,100,000","-5,026,000","-10,262,000"
				ChangesInAccountReceivables,,,,,,,,,,,"77,000,000","147,000,000","-221,000,000","-10,000,000","-65,000,000","157,000,000","-140,000,000","-36,000,000","-120,000,000","111,000,000","-205,000,000","-44,000,000","23,000,000","25,000,000","-66,000,000","-7,000,000","89,000,000","-61,000,000","-62,000,000","-10,000,000","3,000,000","49,000,000","-77,000,000","31,000,000","-28,000,000","-2,000,000","-70,000,000","-20,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,536,000","-1,157,000","-2,952,000","-2,125,000","-642,000","-1,197,000","5,075,000","-3,763,000","4,045,000","-4,012,000","3,238,000","2,815,000",,,,,,
			ChangeInPayablesAndAccruedExpense,"171,000,000","-124,000,000","61,000,000","83,000,000","151,000,000","-110,000,000","35,000,000","8,000,000","28,000,000","-202,000,000","143,000,000","111,000,000","79,000,000","-211,000,000","49,000,000","-55,000,000","103,000,000","-171,000,000","241,000,000","174,000,000","-29,000,000","-121,000,000","32,000,000","135,000,000","-31,000,000","-148,000,000","25,000,000","81,000,000","39,000,000","-134,000,000","46,000,000","104,000,000","-18,000,000","6,000,000","65,000,000","124,000,000","-13,000,000","-70,000,000","89,000,000","93,000,000","12,000,000","-23,000,000","-2,000,000","124,000,000","-47,000,000","-69,000,000","7,000,000","151,000,000","-59,000,000","-100,000,000","61,000,000","-127,000,000","161,000,000","-55,000,000","-28,000,000","-33,420,000","-2,349,000","17,769,000","-1,714,000","-7,421,000","9,090,000","-11,629,000","-5,530,000","28,159,000","1,227,000","3,827,000","-17,104,000","11,591,000","-5,297,000","-8,706,000","10,923,000","11,547,000","2,150,000","7,812,000"
				ChangeInPayable,"171,000,000","-124,000,000","61,000,000","83,000,000","151,000,000","-110,000,000","35,000,000","8,000,000","28,000,000","-202,000,000","143,000,000","111,000,000","79,000,000","-211,000,000","49,000,000","-55,000,000","103,000,000","-171,000,000","241,000,000","174,000,000","-29,000,000","-121,000,000","32,000,000","135,000,000","-31,000,000","-148,000,000","25,000,000","81,000,000","39,000,000","-134,000,000","46,000,000","104,000,000","-18,000,000","6,000,000","65,000,000","124,000,000","-13,000,000","-70,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,706,000","10,923,000","11,547,000","2,150,000","7,812,000"
					ChangeInAccountPayable,"171,000,000","-124,000,000","61,000,000","83,000,000","151,000,000","-110,000,000","35,000,000","8,000,000","28,000,000","-202,000,000","143,000,000","111,000,000","79,000,000","-211,000,000","49,000,000","-55,000,000","103,000,000","-171,000,000","241,000,000","174,000,000","-29,000,000","-121,000,000","32,000,000","135,000,000","-31,000,000","-148,000,000","25,000,000","81,000,000","39,000,000","-134,000,000","46,000,000","104,000,000","-18,000,000","6,000,000","65,000,000","124,000,000","-13,000,000","-70,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,"-98,000,000","52,000,000","26,000,000","-52,000,000","54,000,000","2,000,000","-24,000,000",,,,,,,,,,"-453,000,000",,,,,,,,,,,,,,,"-365,000,000",,,,,"-300,000,000","-302,000,000","-226,000,000",,,,"-208,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,"0",,"0","0","-1,000,000","0","0","0","-5,000,000","0","0","0","-25,000,000","0","0","0","-81,000,000","-3,000,000","0","-2,000,000","-59,000,000","-6,000,000","-2,000,000","-13,000,000","-24,000,000","-19,000,000","-15,000,000","-26,000,000","-66,000,000",,,,"-49,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-3,572,000,000","-1,003,000,000","-871,000,000","-975,000,000","-723,000,000","-900,000,000","-1,005,000,000","-660,000,000","-485,000,000","-923,000,000","-699,000,000","-884,000,000","-718,000,000","-791,000,000","-742,000,000","-579,000,000","-892,000,000","-621,000,000","-517,000,000","-437,000,000","-484,000,000","-484,000,000","-414,000,000","-532,000,000","-487,000,000","-572,000,000","-371,000,000","-519,000,000","-411,000,000","-482,000,000","-384,000,000","-469,000,000","-417,000,000","-418,000,000","-335,000,000","-388,000,000","-388,000,000","-327,000,000","-1,083,000,000","-1,000,000","-11,000,000","-17,000,000","-241,000,000","-229,000,000","-520,000,000","75,000,000","603,000,000","-200,000,000","-321,000,000","-204,000,000","101,000,000","-19,000,000","-54,000,000","-19,000,000","-109,000,000",,,,,,,,,,,,,,,"2,710,000",,,"1,478,000","-4,847,000"
