name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
TotalRevenue,"470,099,000","113,992,000","195,070,000","108,270,000","52,767,000","83,335,000","19,550,000","13,414,000","2,668,000","10,919,000","10,570,000","10,575,000","8,301,000","5,773,000","5,318,000","1,461,000","1,254,000","165,000","21,000","53,000","105,000","148,000","7,292,000","162,000","2,647,000","942,000","685,000","1,188,000","1,550,000","627,000","2,277,000","2,209,000","3,048,000","3,498,000","2,847,000","2,927,000","3,392,000","2,085,000","1,806,000","2,874,000","2,684,000","2,350,000","11,427,000","1,174,000","7,269,000","1,744,000","1,766,000","11,649,000","2,191,000","8,344,000","2,189,000","2,901,000","15,884,000","19,344,000","11,945,000","8,857,000","9,978,000","6,314,000","9,295,000","1,014,000","1,800,000","1,984,000","2,438,000","1,592,000","529,000","288,000","600,000","404,000","953,000","12,698,000","2,455,000","3,660,000","5,492,000","3,205,000","707,000","23,000","96,000",
	OperatingRevenue,"466,541,000","112,327,000","194,541,000","106,996,000","52,677,000","82,885,000","13,112,000","13,276,000","2,405,000","10,514,000","10,701,000","10,158,000","8,301,000","5,773,000","5,318,000","1,461,000","1,254,000","165,000","21,000","53,000","105,000","148,000","7,292,000","162,000","2,647,000","942,000","685,000","1,188,000","1,550,000","627,000","2,277,000","2,209,000","3,048,000","3,498,000","2,847,000","2,927,000","3,392,000","2,085,000","1,806,000","2,874,000","2,684,000","2,350,000","11,427,000","1,174,000","7,269,000","1,744,000","1,766,000","11,649,000","2,191,000","8,344,000","2,189,000","2,901,000","15,884,000","19,344,000","11,945,000","8,857,000","9,978,000","6,314,000","9,295,000","1,014,000","1,800,000","1,984,000","2,438,000","1,592,000","529,000","288,000","600,000","404,000","953,000","12,698,000","2,455,000","3,660,000","5,492,000","3,205,000","707,000","23,000","96,000",
CostOfRevenue,"188,909,000","39,962,000","74,012,000","60,090,000","14,845,000","24,625,000","4,058,000","4,031,000","1,169,000","4,652,000","4,730,000","6,148,000","4,438,000","4,073,000","3,949,000","7,750,000","7,475,000","2,622,000",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"281,190,000","74,030,000","121,058,000","48,180,000","37,922,000","58,710,000","15,492,000","9,383,000","1,499,000","6,267,000","5,840,000","4,427,000","3,863,000","1,700,000","1,369,000","-6,289,000","-6,221,000","-2,457,000",,,,,,,,,"685,000","1,188,000","1,550,000","627,000","2,277,000",,"3,048,000","3,498,000","2,847,000","2,927,000","3,392,000","2,085,000","1,806,000","2,874,000","2,684,000","2,350,000","11,427,000","1,174,000","7,269,000","1,744,000","1,766,000","11,649,000","2,191,000","8,344,000","2,189,000","2,901,000","15,884,000","19,344,000","11,945,000","8,857,000","9,978,000","6,314,000","9,295,000","1,014,000","1,800,000",,"2,438,000","1,592,000","529,000","288,000","600,000",,"953,000","12,698,000","2,455,000",,"5,492,000","3,205,000",,,,
OperatingExpense,"145,470,000","43,267,000","40,341,000","33,112,000","28,750,000","30,181,000","27,387,000","30,059,000","24,838,000","25,579,000","32,587,000","31,119,000","34,057,000","39,554,000","39,330,000","32,608,000","31,926,000","35,857,000","27,862,000","22,444,000","20,426,000","22,817,000","26,613,000","35,000,000","31,901,000","28,236,000","27,631,000","29,629,000","24,784,000","27,079,000","24,690,000","32,286,000","27,902,000","17,465,000","15,839,000","18,495,000","20,441,000","22,964,000","21,808,000","19,971,000","17,333,000","18,198,000","16,161,000","15,994,000","17,365,000","19,671,000","17,381,000","18,400,000","18,463,000","17,295,000","13,803,000","13,612,000","13,017,000","15,001,000","10,053,000","14,614,000","16,611,000","19,936,000","23,312,000","20,189,000","23,622,000","18,063,000","24,429,000","17,688,000","14,338,000","9,195,000","10,068,000","9,116,000","9,966,000","7,995,000","7,950,000","7,945,000","8,587,000","7,190,000",,,,
	SellingGeneralAndAdministration,"109,905,000","32,172,000","29,224,000","26,926,000","21,583,000","22,423,000","17,838,000","21,538,000","18,954,000","20,926,000","20,318,000","18,459,000","17,861,000","18,348,000","16,438,000","15,788,000","15,653,000","16,891,000","9,256,000","6,027,000","5,612,000","6,472,000","8,171,000","11,766,000","9,151,000","8,169,000","6,699,000","5,524,000","5,098,000","4,859,000","5,052,000","4,214,000","4,263,000","4,234,000","3,708,000","6,725,000","7,636,000","8,800,000","9,293,000","7,121,000","5,957,000","5,793,000","4,545,000","4,217,000","4,054,000","4,754,000","4,185,000","3,951,000","4,173,000","4,570,000","4,052,000","3,736,000","3,533,000","4,424,000","3,559,000","3,913,000","3,420,000","4,571,000","4,879,000","5,029,000","4,206,000","4,180,000","4,197,000","4,656,000","3,380,000","2,603,000","2,126,000","2,319,000","2,473,000","2,340,000","2,530,000","2,017,000","2,077,000","1,389,000",,,,
		GeneralAndAdministrativeExpense,"109,905,000","32,172,000","29,224,000","26,926,000","21,583,000","22,423,000","17,838,000","21,538,000","18,954,000","20,926,000",,"18,459,000",,"18,348,000","16,438,000","15,788,000","15,653,000","16,891,000","9,256,000","6,027,000","5,612,000","6,472,000","8,171,000","11,766,000","9,151,000","8,169,000","6,699,000","5,524,000","5,098,000","4,859,000","5,052,000","4,214,000","4,263,000","4,234,000","3,708,000","6,725,000","7,636,000","8,800,000","9,293,000","7,121,000","5,957,000","5,793,000",,"4,217,000","4,054,000","4,754,000","4,185,000","3,951,000","4,173,000","4,570,000","4,052,000","3,736,000","3,533,000","4,424,000",,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,"64,289,000","18,608,000","17,745,000","15,319,000","12,617,000","12,348,000","9,800,000","10,321,000","9,913,000","10,742,000",,"9,995,000",,"8,194,000","7,498,000","7,108,000","7,012,000","6,136,000","4,867,000","3,458,000","3,621,000","4,034,000","3,799,000","5,468,000","5,237,000","4,693,000","4,239,000","3,578,000","3,115,000","3,027,000","2,810,000","2,477,000","2,510,000","2,061,000","2,057,000","4,145,000","6,114,000","6,317,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RentAndLandingFees,,,,,,,"2,930,000","2,795,000","2,875,000","2,825,000",,"2,126,000",,"1,060,000","797,000","683,000","490,000","496,000",,,,,,,,,,,,,"0","131,000","178,000","77,000","8,000","918,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"45,616,000","13,564,000","11,479,000","11,607,000","8,966,000","10,075,000","8,038,000","11,217,000","9,041,000","10,184,000",,"8,464,000",,"10,154,000","8,940,000","8,680,000","8,641,000","10,755,000","4,389,000","2,569,000","1,991,000","2,438,000","4,372,000","6,298,000","3,914,000","3,476,000","2,460,000","1,946,000","1,983,000","1,832,000","2,242,000","1,606,000","1,575,000","2,096,000","1,643,000","1,662,000","1,522,000","2,483,000","9,293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,"4,850,000","7,700,000","5,584,000","6,625,000",,"5,817,000",,"8,568,000","7,687,000","7,539,000","7,484,000","9,048,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"35,565,000","11,095,000","11,117,000","6,186,000","7,167,000","7,758,000","9,549,000","8,521,000","5,884,000","4,653,000","12,269,000","12,660,000","16,196,000","21,206,000","22,892,000","16,820,000","16,273,000","18,966,000","17,412,000","16,417,000","14,814,000","16,345,000","18,442,000","23,234,000","22,750,000","20,067,000","20,932,000","24,105,000","19,686,000","22,220,000","19,638,000","28,072,000","23,639,000","13,231,000","12,131,000","11,770,000","12,805,000","14,164,000","12,515,000","12,850,000","11,376,000","12,405,000","11,616,000","11,777,000","13,257,000","14,672,000","12,951,000","14,204,000","14,045,000","12,480,000","9,506,000","9,631,000","9,239,000","10,332,000","6,249,000","10,456,000","12,946,000","15,120,000","18,183,000","14,909,000","19,164,000","13,632,000","19,981,000","12,781,000","10,762,000","6,592,000","7,942,000","6,797,000","7,493,000","5,655,000","5,420,000","5,928,000","6,510,000","5,801,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,"1,194,000",,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","54,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","250,000","251,000","252,000","251,000","251,000","251,000","196,000",,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,"1,194,000",,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","54,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","250,000","251,000","252,000","251,000","251,000","251,000","196,000",,,,,,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,"1,194,000",,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","54,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","250,000","251,000","252,000","251,000","251,000","251,000","196,000",,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,"1,194,000",,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","54,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","250,000","251,000","252,000","251,000","251,000","251,000","196,000",,,,,,,,,,,,,
OperatingIncome,"135,720,000","30,763,000","80,717,000","15,068,000","9,172,000","28,529,000","-11,895,000","-20,676,000","-23,339,000","-19,312,000","-26,747,000","-26,692,000","-30,194,000","-37,854,000","-37,961,000","-38,897,000","-38,147,000","-38,314,000","-27,841,000","-22,391,000","-20,321,000","-22,669,000","-19,321,000","-34,838,000","-29,254,000","-27,294,000","-26,946,000","-28,441,000","-23,234,000","-26,452,000","-22,413,000","-30,077,000","-24,854,000","-13,967,000","-12,992,000","-15,568,000","-17,049,000","-20,879,000","-20,002,000","-17,097,000","-14,649,000","-15,848,000","-4,734,000","-14,820,000","-10,096,000","-17,927,000","-15,615,000","-6,751,000","-16,272,000","-8,951,000","-11,614,000","-10,711,000","2,867,000","4,343,000","1,892,000","-5,757,000","-6,633,000","-13,622,000","-14,017,000","-19,175,000","-21,822,000","-16,079,000","-21,991,000","-16,096,000","-13,809,000","-8,907,000","-9,468,000","-8,712,000","-9,013,000","4,703,000","-5,495,000","-4,285,000","-3,095,000","-3,985,000","-17,883,000","23,000","96,000",
