name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"-22,873,000","-22,548,000","185,000","-579,000","69,000","-15,841,000","1,736,000","20,966,000"
	CashFlowFromContinuingOperatingActivities,"-22,873,000","-22,548,000","185,000","-579,000","69,000","-15,841,000","1,736,000","20,966,000"
		NetIncomeFromContinuingOperations,"19,579,000","2,227,000","-3,417,000","12,987,000","7,782,000","1,640,000","17,093,000","9,016,000"
		OperatingGainsLosses,"-11,910,000","-8,706,000","-688,000","2,011,000","-4,527,000","1,355,000","-2,502,000","-167,000"
			GainLossOnSaleOfPPE,,,"23,000","47,000",,,"9,000","0"
			GainLossOnInvestmentSecurities,"-12,154,000","-8,706,000","-843,000","1,964,000","-4,569,000","1,355,000","-2,511,000","-167,000"
		DepreciationAmortizationDepletion,"2,014,000","470,000","512,000","513,000","519,000","525,000","566,000","531,000"
			DepreciationAndAmortization,"2,014,000","470,000","512,000","513,000","519,000","525,000","566,000","531,000"
		AssetImpairmentCharge,"101,000","65,000","56,000","-46,000","26,000","40,000","724,000","97,000"
		StockBasedCompensation,"5,279,000","2,386,000","1,739,000","629,000","525,000","487,000","279,000","411,000"
		OtherNonCashItems,,"258,000",,,,,,
		ChangeInWorkingCapital,"-36,550,000","-19,248,000","3,627,000","-16,668,000","-4,261,000","-19,888,000","-4,306,000","11,078,000"
			ChangeInReceivables,"-14,038,000","-10,186,000","10,023,000","4,990,000","-18,865,000","-13,065,000","19,154,000","5,548,000"
				ChangesInAccountReceivables,"-14,038,000","-10,186,000","10,023,000","4,990,000","-18,865,000","-13,065,000","19,154,000","5,548,000"
			ChangeInInventory,"-22,755,000","10,608,000","-28,139,000","-723,000","-4,501,000","-10,138,000","-6,509,000","2,302,000"
			ChangeInPrepaidAssets,"125,000","-5,299,000","15,491,000","-14,218,000","4,151,000","-2,699,000","-7,257,000","-1,558,000"
			ChangeInPayablesAndAccruedExpense,"118,000","-14,371,000","6,252,000","-6,717,000","14,954,000","6,014,000","-9,694,000","4,786,000"
				ChangeInPayable,"118,000","-14,371,000","6,252,000","-6,717,000","14,954,000","6,014,000","-9,694,000","4,786,000"
					ChangeInAccountPayable,"118,000","-14,371,000","6,252,000","-6,717,000","14,954,000","6,014,000","-9,694,000","4,786,000"
InvestingCashFlow,"-750,000","-244,000","-430,000","-43,000","-33,000","-51,000","-166,000","-50,000"
	CashFlowFromContinuingInvestingActivities,"-750,000","-244,000","-430,000","-43,000","-33,000","-51,000","-166,000","-50,000"
		NetPPEPurchaseAndSale,"-750,000","-244,000","-430,000","-43,000","-33,000","-51,000","-166,000","-50,000"
			PurchaseOfPPE,"-746,000","-244,000","-430,000","-43,000","-29,000","-55,000","-169,000","-50,000"
			SaleOfPPE,"-4,000","0","0","0","-4,000","4,000","3,000","0"
FinancingCashFlow,"28,296,000","12,144,000","-7,127,000","17,279,000","6,000,000","-42,955,000","23,372,000","-1,023,000"
	CashFlowFromContinuingFinancingActivities,"28,296,000","12,144,000","-7,127,000","17,279,000","6,000,000","-42,955,000","23,372,000","-1,023,000"
		NetIssuancePaymentsOfDebt,"-2,326,000","11,992,000","-37,507,000","17,199,000","5,990,000","7,039,000","24,995,000","-5,000"
			NetLongTermDebtIssuance,"17,674,000","-8,000","-30,007,000","17,699,000","29,990,000","39,000","-5,000","-5,000"
				LongTermDebtIssuance,,,"-7,000","17,699,000",,,,
				LongTermDebtPayments,,,,,,,"-5,000","-5,000"
			NetShortTermDebtIssuance,"-20,000,000","12,000,000","-7,500,000","-500,000","-24,000,000","7,000,000","25,000,000","0"
				ShortTermDebtIssuance,"5,000,000","12,000,000","-16,500,000","3,500,000","6,000,000","7,000,000","9,048,000","0"
				ShortTermDebtPayments,,,"9,000,000","-4,000,000",,,,"0"
		NetCommonStockIssuance,"30,356,000","0","30,356,000","0","0","-50,003,000","-1,683,000","-1,018,000"
			CommonStockPayments,"0","0","0","0","0","-50,003,000","-1,683,000","-1,018,000"
		ProceedsFromStockOptionExercised,"320,000","152,000","24,000","134,000","10,000","9,000","60,000","0"
		NetOtherFinancingCharges,,,"0",,,,,
EndCashPosition,"18,060,000","17,986,000","28,690,000","35,910,000","19,488,000","13,387,000","72,181,000","46,791,000"
	ChangesInCash,"4,673,000","-10,648,000","-7,372,000","16,657,000","6,036,000","-58,847,000","24,942,000","19,893,000"
	EffectOfExchangeRateChanges,"-74,000","-56,000","152,000","-235,000","65,000","53,000","448,000","207,000"
	BeginningCashPosition,"13,387,000","28,690,000","35,910,000","19,488,000","13,387,000","72,181,000","46,791,000","26,691,000"
IncomeTaxPaidSupplementalData,"2,371,000","76,000","1,310,000","153,000","832,000","145,000","3,069,000","6,164,000"
InterestPaidSupplementalData,"352,000","4,000","185,000","76,000","87,000","1,000","31,000","30,000"
CapitalExpenditure,"-746,000","-244,000","-430,000","-43,000","-29,000","-55,000","-169,000","-50,000"
IssuanceOfDebt,"52,721,000","12,000,000","-16,507,000","21,199,000","36,029,000","7,000,000","9,048,000","0"
RepaymentOfDebt,,,"-21,000,000","-4,000,000",,,"15,947,000","-5,000"
RepurchaseOfCapitalStock,"0","0","0","0","0","-50,003,000","-1,683,000","-1,018,000"
FreeCashFlow,"-23,619,000","-22,792,000","-245,000","-622,000","40,000","-15,896,000","1,567,000","20,916,000"
