name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
	TotalNonCurrentAssets,"2,272,770,000","2,293,961,000","2,314,810,000","2,336,798,000","2,362,566,000","2,383,709,000","2,408,143,000","2,436,752,000","2,460,760,000","2,473,290,000","2,496,380,000","2,518,151,000","2,468,772,000","2,495,151,000","2,523,174,000","2,559,534,000","2,616,200,000","2,645,512,000","2,681,049,000","2,704,932,000","2,747,047,000","2,767,267,000","2,794,727,000","2,825,519,000","2,852,365,000","2,881,242,000","2,906,528,000","333,859,000","331,765,000","323,684,000","327,315,000","341,343,000","329,001,000","329,276,000","318,344,000","310,416,000","314,864,000","312,579,000","275,488,000","285,918,000","278,070,000","294,227,000","257,442,000","260,206,000","243,844,000","245,365,000","249,353,000","252,915,000","263,817,000","264,810,000","260,780,000","263,820,000","267,549,000","274,826,000","277,491,000","280,828,000","285,005,000","253,436,000","58,993,000","63,415,000","62,839,000","61,361,000","53,743,000","56,329,000","56,349,000","54,004,000","58,733,000","53,071,000","42,666,000","49,474,000","49,847,000","49,455,000","49,577,000","55,846,000","50,577,000","49,390,000","43,674,000","60,461,000","51,582,000","52,096,000","52,318,000","53,185,000","50,166,000","51,169,000","53,380,000","55,764,000","57,981,000","6,650,000","6,256,000","5,700,000","5,800,000","7,800,000"
		NetPPE,"96,333,000","98,991,000","101,723,000","105,872,000","109,986,000","114,522,000","118,730,000","123,253,000","126,298,000","124,438,000","123,623,000","123,929,000","58,951,000","60,789,000","63,617,000","60,006,000","52,511,000","53,646,000","57,413,000","60,269,000","61,393,000","61,900,000","64,003,000","64,058,000","62,033,000","58,663,000","60,398,000","24,902,000","23,864,000","23,016,000","21,721,000","22,742,000","23,098,000","21,350,000","21,797,000","20,565,000","19,678,000","18,077,000","16,505,000","17,029,000","16,457,000","15,213,000","15,431,000","14,629,000","13,467,000","12,359,000","12,774,000","12,848,000","12,773,000","11,604,000","12,434,000","13,279,000","13,848,000","13,965,000","15,104,000","15,747,000","16,729,000","17,563,000","8,869,000","8,868,000","8,262,000","8,069,000","8,217,000","7,757,000","7,577,000","7,415,000","6,880,000","6,407,000","6,011,000","6,252,000","5,810,000","5,686,000","5,415,000","5,844,000","6,247,000","6,654,000","6,912,000","7,445,000","7,889,000","8,381,000","8,628,000","8,723,000","8,363,000","7,408,000","6,937,000","7,039,000","6,887,000","6,051,000","5,657,000","5,300,000","5,400,000","5,200,000"
			GrossPPE,"322,626,000","98,991,000","101,723,000","105,872,000","320,300,000","114,522,000","118,730,000","123,253,000","320,198,000","124,438,000","123,623,000","123,929,000","232,760,000","60,789,000","63,617,000","60,006,000","204,511,000","53,646,000","57,413,000","60,269,000","186,195,000","61,900,000","64,003,000","64,058,000","154,167,000","58,663,000","60,398,000","24,902,000","99,799,000","23,016,000","21,721,000","22,742,000","89,634,000","21,350,000","21,797,000","20,565,000","75,468,000","18,077,000","16,505,000","17,029,000","63,648,000",,,,"50,891,000",,,,"47,137,000",,,,"50,069,000","43,136,000","44,275,000","44,918,000","45,900,000","41,380,000","32,686,000","32,685,000","32,079,000","29,727,000","29,875,000","29,415,000","29,235,000","27,508,000","26,973,000","26,500,000","26,104,000","24,041,000","23,599,000","23,475,000","23,204,000","20,851,000","21,254,000","21,661,000","21,919,000","19,430,000","19,874,000","20,366,000","20,613,000","19,327,000","18,967,000","18,012,000","17,541,000","15,888,000","15,736,000","13,704,000","12,603,000","9,600,000","10,800,000","10,000,000"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"3,517,000",,,,"3,966,000",,,,"5,032,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,057,000",,,,"3,280,000",,,,"3,467,000",,,,"3,376,000",,,,"3,214,000",,,,"3,199,000",,,,"3,141,000",,,,"3,024,000",,,,,,,
				MachineryFurnitureEquipment,"194,934,000",,,,"186,840,000",,,,"180,079,000",,,,"168,170,000",,,,"153,833,000",,,,"141,536,000",,,,"124,817,000",,,,"72,998,000",,,,"65,738,000",,,,"55,507,000",,,,"48,306,000",,,,"41,132,000",,,,"38,230,000",,,,"40,230,000",,,,"41,843,000",,,,"28,799,000",,,,"25,768,000",,,,"22,728,000",,,,"18,660,000",,,,"17,531,000",,,,"15,975,000",,,,"14,517,000",,,,,,,
				OtherProperties,"73,250,000","98,991,000","101,723,000","105,872,000","79,480,000","114,522,000","118,730,000","123,253,000","120,493,000","124,438,000","123,623,000","123,929,000","17,928,000","60,789,000","63,617,000","60,006,000","31,338,000","53,646,000","57,413,000","60,269,000","28,036,000","61,900,000","64,003,000","64,058,000","6,860,000","58,663,000","60,398,000","24,902,000","12,092,000","23,016,000","21,721,000","22,742,000","10,755,000","21,350,000","21,797,000","20,565,000","8,041,000","18,077,000","16,505,000","17,029,000","6,764,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,330,000",,,,"1,189,000",,,,"1,497,000",,,,,,,,,,,
				Leases,"54,442,000",,,,"53,980,000",,,,"19,626,000",,,,"46,662,000",,,,"19,340,000",,,,"16,623,000",,,,"22,490,000",,,,"14,709,000",,,,"13,141,000",,,,"11,920,000",,,,"8,578,000",,,,"6,242,000",,,,"4,941,000",,,,"4,807,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-226,293,000",,,,"-210,314,000",,,,"-193,900,000",,,,"-173,809,000",,,,"-152,000,000",,,,"-124,802,000",,,,"-92,134,000",,,,"-75,935,000",,,,"-66,536,000",,,,"-55,790,000",,,,"-47,191,000",,,,"-37,424,000",,,,"-34,364,000",,,,"-36,221,000","-29,171,000","-29,171,000","-29,171,000","-29,171,000","-23,817,000","-23,817,000","-23,817,000","-23,817,000","-21,658,000","-21,658,000","-21,658,000","-21,658,000","-20,093,000","-20,093,000","-20,093,000","-20,093,000","-17,789,000","-17,789,000","-17,789,000","-17,789,000","-15,007,000","-15,007,000","-15,007,000","-15,007,000","-11,985,000","-11,985,000","-11,985,000","-11,985,000","-10,604,000","-10,604,000","-10,604,000","-10,604,000","-8,849,000","-8,849,000","-7,653,000","-6,946,000","-4,300,000","-5,400,000","-4,800,000"
		GoodwillAndOtherIntangibleAssets,"2,156,575,000","2,174,432,000","2,192,318,000","2,210,504,000","2,229,420,000","2,249,204,000","2,270,378,000","2,291,126,000","2,307,859,000","2,321,352,000","2,344,161,000","2,366,942,000","2,384,603,000","2,409,286,000","2,433,911,000","2,474,917,000","2,544,138,000","2,575,531,000","2,603,835,000","2,621,857,000","2,649,431,000","2,679,953,000","2,712,708,000","2,734,254,000","2,763,409,000","2,769,408,000","2,805,422,000","247,037,000","247,625,000","252,740,000","255,922,000","259,677,000","261,959,000","263,028,000","263,759,000","264,899,000","266,280,000","268,684,000","237,365,000","221,974,000","225,069,000","226,342,000","190,295,000","191,856,000","175,863,000","177,335,000","178,807,000","180,278,000","181,750,000","183,331,000","184,816,000","186,302,000","187,787,000","192,849,000","194,335,000","195,868,000","197,378,000","202,502,000","36,876,000","37,021,000","37,173,000","37,358,000","37,542,000","37,726,000","37,888,000","37,720,000","37,863,000","37,979,000","28,839,000","28,839,000","28,839,000","28,839,000","28,839,000","28,839,000","28,839,000","28,839,000","29,111,000","29,383,000","29,655,000","29,927,000","30,199,000","33,648,000","36,281,000","38,915,000","41,549,000","44,074,000","46,442,000",,,,,
			Goodwill,"1,723,156,000","1,720,713,000","1,717,870,000","1,716,092,000","1,717,554,000","1,714,109,000","1,718,595,000","1,721,649,000","1,725,680,000","1,718,496,000","1,719,362,000","1,717,945,000","1,715,485,000","1,715,523,000","1,712,962,000","1,718,499,000","1,712,764,000","1,716,371,000","1,715,861,000","1,715,512,000","1,718,162,000","1,720,911,000","1,714,539,000","1,710,286,000","1,709,369,000","1,693,876,000","1,702,705,000","198,222,000","197,445,000","200,271,000","201,457,000","203,034,000","203,446,000","203,201,000","202,863,000","202,582,000","202,453,000","203,251,000","181,299,000","169,522,000","170,384,000","169,952,000","141,356,000","141,356,000","128,177,000","128,177,000","128,177,000","128,177,000","128,177,000","128,177,000","128,177,000","128,177,000","128,177,000","131,754,000","131,754,000","131,802,000","131,802,000","135,295,000","36,561,000","36,561,000","36,561,000","36,561,000","36,561,000","36,561,000","36,561,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"433,419,000","453,719,000","474,448,000","494,412,000","511,866,000","535,095,000","551,783,000","569,477,000","582,179,000","602,856,000","624,799,000","648,997,000","669,118,000","693,763,000","720,949,000","756,418,000","831,374,000","859,160,000","887,974,000","906,345,000","931,269,000","959,042,000","998,169,000","1,023,968,000","1,054,040,000","1,075,532,000","1,102,717,000","48,815,000","50,180,000","52,469,000","54,465,000","56,643,000","58,513,000","59,827,000","60,896,000","62,317,000","63,827,000","65,433,000","56,066,000","52,452,000","54,685,000","56,390,000","48,939,000","50,500,000","47,686,000","49,158,000","50,630,000","52,101,000","53,573,000","55,154,000","56,639,000","58,125,000","59,610,000","61,095,000","62,581,000","64,066,000","65,576,000","67,207,000","315,000","460,000","612,000","797,000","981,000","1,165,000","1,327,000","37,720,000","37,863,000","37,979,000","28,839,000","28,839,000","28,839,000","28,839,000","28,839,000","28,839,000","28,839,000","28,839,000","29,111,000","29,383,000","29,655,000","29,927,000","30,199,000","33,648,000","36,281,000","38,915,000","41,549,000","44,074,000","46,442,000",,,,,
		InvestmentsAndAdvances,,,,,"0","0","0","0","2,613,000","2,561,000","7,630,000","5,087,000","1,012,000","1,002,000",,,"0","3,187,000","6,292,000","9,195,000","21,933,000","17,206,000","8,675,000","15,309,000","13,361,000","17,961,000","32,708,000","60,303,000","58,572,000","46,055,000","47,542,000","56,580,000","41,484,000","37,222,000","22,438,000","13,762,000","16,823,000","10,540,000","5,615,000","29,690,000","16,644,000","28,360,000","26,528,000","27,442,000","27,880,000","24,341,000","28,702,000","29,415,000","37,354,000","35,349,000","28,856,000","28,798,000","29,528,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,"0","0","0","0","2,613,000","2,561,000","7,630,000","5,087,000","1,012,000","1,002,000",,,"0","3,187,000","6,292,000","9,195,000","21,933,000","17,206,000","8,675,000","15,309,000","13,361,000","17,961,000","32,708,000","60,303,000","58,572,000","46,055,000","47,542,000","56,580,000","41,484,000","37,222,000","22,438,000","13,762,000","16,823,000","10,540,000","5,615,000","29,690,000","16,644,000","28,360,000","26,528,000","27,442,000","27,880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,"2,613,000","2,561,000","7,630,000","5,087,000","1,012,000","1,002,000",,,,"3,187,000","6,292,000","9,195,000","21,933,000","17,206,000","8,675,000","15,309,000","13,361,000","17,961,000","32,708,000","60,303,000","58,572,000","46,055,000","47,542,000","56,580,000","41,484,000","37,222,000","22,438,000","13,762,000","16,823,000","10,540,000","5,615,000","29,690,000","16,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"6,883,000","7,817,000","8,064,000","8,201,000","8,096,000","6,982,000","6,690,000","6,491,000","6,220,000","7,034,000","7,006,000","7,110,000","7,218,000","4,776,000","5,640,000","5,575,000","6,685,000","5,725,000","5,590,000","5,477,000","6,580,000","2,485,000","3,263,000","5,040,000","6,206,000","27,435,000","412,000",,,,,,"0","5,629,000","8,065,000","8,751,000","9,211,000","11,755,000","13,908,000","15,385,000","17,892,000","21,849,000","23,944,000","24,920,000","25,167,000","29,670,000","27,259,000","28,524,000","30,062,000","32,713,000","33,006,000","34,181,000","34,941,000","35,812,000","34,891,000","34,891,000","34,891,000","31,272,000","5,462,000","5,391,000","5,382,000","5,050,000","4,640,000","4,803,000","4,889,000","5,744,000","6,640,000","7,286,000","7,586,000","8,006,000","8,645,000","8,208,000","8,378,000","7,586,000","7,773,000","7,807,000","7,651,000","8,601,000","8,968,000","8,430,000","7,617,000","5,814,000","5,522,000","4,846,000","4,894,000",,,,,,,
			NonCurrentDeferredTaxesAssets,"6,883,000","7,817,000","8,064,000","8,201,000","8,096,000","6,982,000","6,690,000","6,491,000","6,220,000","7,034,000","7,006,000","7,110,000","7,218,000","4,776,000","5,640,000","5,575,000","6,685,000","5,725,000","5,590,000","5,477,000","6,580,000","2,485,000","3,263,000","5,040,000","6,206,000","27,435,000","412,000",,,,,,"0","5,629,000","8,065,000","8,751,000","9,211,000","11,755,000","13,908,000","15,385,000","17,892,000","21,849,000","23,944,000","24,920,000","25,167,000","29,670,000","27,259,000","28,524,000","30,062,000","32,713,000","33,006,000","34,181,000","34,941,000","35,812,000","34,891,000","34,891,000","34,891,000","31,272,000","5,462,000","5,391,000","5,382,000","5,050,000","4,640,000","4,803,000","4,889,000","5,744,000","6,640,000","7,286,000","7,586,000","8,006,000","8,645,000","8,208,000","8,378,000","7,586,000","7,773,000","7,807,000","7,651,000","8,601,000","8,968,000","8,430,000","7,617,000","5,814,000","5,522,000","4,846,000","4,894,000",,,,,,,
		OtherNonCurrentAssets,"12,979,000","12,721,000","12,705,000","12,221,000","15,064,000","13,001,000","12,345,000","15,882,000","17,770,000","17,905,000","13,960,000","15,083,000","16,988,000","19,298,000","20,006,000","19,036,000","12,866,000","7,423,000","7,919,000","8,134,000","7,710,000","5,723,000","6,078,000","6,858,000","7,356,000","7,775,000","7,588,000","1,617,000","1,704,000","1,873,000","2,130,000","2,344,000","2,460,000","2,047,000","2,285,000","2,439,000","2,872,000","3,523,000","2,095,000","1,840,000","2,008,000","2,463,000","1,244,000","1,359,000","1,467,000","1,660,000","1,811,000","1,850,000","1,878,000","1,813,000","1,668,000","1,260,000","1,445,000","32,200,000","33,161,000","34,322,000","36,007,000","2,099,000","7,786,000","12,135,000","12,022,000","10,884,000","3,344,000","6,043,000","5,995,000","3,125,000","7,350,000","1,399,000","230,000","6,377,000","6,553,000","6,722,000","6,945,000","13,577,000","7,718,000","6,090,000",,"15,032,000","5,070,000","5,358,000","5,874,000","5,000,000",,,,"4,651,000","4,652,000","599,000","599,000","400,000","400,000","2,600,000"
TotalLiabilitiesNetMinorityInterest,"1,134,314,000","1,085,962,000","1,017,394,000","1,030,099,000","1,079,259,000","1,168,088,000","1,138,231,000","1,137,710,000","1,182,584,000","1,164,532,000","1,129,110,000","1,182,566,000","1,204,561,000","1,253,907,000","1,206,407,000","1,232,407,000","1,299,826,000","1,027,671,000","1,085,568,000","1,092,311,000","1,165,263,000","1,115,012,000","1,085,833,000","1,102,806,000","1,149,461,000","1,105,817,000","1,030,451,000","195,358,000","233,299,000","206,810,000","178,919,000","175,511,000","198,602,000","182,279,000","158,614,000","166,204,000","180,273,000","171,778,000","209,450,000","214,644,000","225,388,000","205,197,000","184,842,000","183,529,000","208,011,000","200,661,000","192,064,000","196,654,000","215,758,000","207,156,000","187,455,000","194,796,000","211,003,000","215,469,000","197,325,000","215,137,000","223,604,000","210,603,000","44,660,000","42,068,000","42,012,000","37,340,000","36,389,000","38,005,000","39,164,000","34,752,000","31,904,000","32,079,000","30,838,000","28,088,000","25,428,000","26,700,000","26,069,000","22,463,000","22,235,000","22,233,000","23,122,000","21,469,000","20,343,000","21,694,000","24,591,000","21,453,000","19,612,000","17,756,000","21,035,000","22,272,000","17,975,000","17,441,000","15,626,000","15,400,000","13,600,000","9,400,000"
	CurrentLiabilities,"476,160,000","431,226,000","370,787,000","367,565,000","411,275,000","396,219,000","362,207,000","357,492,000","398,997,000","384,104,000","350,559,000","349,583,000","379,936,000","386,365,000","339,032,000","359,825,000","413,300,000","419,325,000","397,692,000","402,247,000","460,187,000","453,021,000","422,578,000","424,580,000","457,056,000","433,127,000","374,224,000","148,818,000","187,633,000","168,917,000","145,455,000","141,690,000","162,964,000","150,791,000","128,096,000","132,682,000","145,171,000","140,362,000","120,011,000","125,558,000","134,091,000","120,096,000","122,406,000","118,175,000","136,590,000","126,856,000","113,676,000","115,100,000","127,610,000","120,168,000","102,358,000","106,828,000","117,465,000","120,880,000","101,246,000","115,999,000","122,936,000","106,904,000","39,161,000","38,494,000","38,087,000","34,680,000","33,778,000","35,654,000","36,408,000","32,168,000","29,411,000","29,471,000","29,561,000","26,841,000","24,170,000","25,813,000","25,063,000","22,463,000","22,235,000","22,233,000","23,122,000","21,469,000","20,343,000","21,694,000","24,591,000","21,453,000","19,612,000","17,756,000","21,035,000","22,272,000","17,975,000","17,441,000","15,626,000","15,400,000","13,600,000","9,400,000"
		PayablesAndAccruedExpenses,"58,376,000","55,639,000","54,286,000","44,179,000","46,116,000","56,253,000","52,800,000","43,396,000","42,747,000","41,432,000","55,595,000","50,640,000","48,927,000","53,827,000","54,676,000","56,329,000","64,823,000","66,044,000","65,272,000","61,516,000","71,986,000","70,344,000","75,307,000","75,858,000","78,105,000","76,488,000","65,085,000","18,859,000","27,658,000","21,953,000","19,542,000","16,070,000","18,762,000","16,454,000","16,011,000","18,801,000","17,302,000","16,555,000","14,258,000","13,905,000","13,774,000","34,280,000","30,030,000","24,557,000","36,349,000","31,472,000","28,116,000","26,930,000","32,164,000","37,584,000","30,421,000","27,405,000","36,650,000","36,474,000","31,592,000","33,558,000","41,364,000","49,136,000","16,416,000","13,451,000","13,903,000","12,375,000","12,393,000","12,098,000","13,687,000","12,566,000","13,139,000","12,046,000","11,881,000","11,090,000","9,338,000","9,787,000","8,605,000","7,844,000","7,975,000","6,902,000","6,880,000","7,608,000","7,647,000","1,298,000","10,946,000","10,000,000","3,298,000","7,952,000","10,982,000","4,326,000","3,417,000","3,887,000","2,789,000","2,800,000","3,500,000","500,000"
			Payables,"26,312,000","23,818,000","22,484,000","22,453,000","24,989,000","19,452,000","18,316,000","17,521,000","20,907,000","21,273,000","36,372,000","27,095,000","25,900,000","29,642,000","22,312,000","25,332,000","31,659,000","35,709,000","36,391,000","35,608,000","42,464,000","41,660,000","45,853,000","47,698,000","46,060,000","52,660,000","37,425,000","11,350,000","13,184,000","10,927,000","10,193,000","9,888,000","12,332,000","9,384,000","8,719,000","12,130,000","10,275,000","9,151,000","8,344,000","8,106,000","7,539,000","6,585,000","7,845,000","6,579,000","9,709,000","7,173,000","6,415,000","8,521,000","7,307,000","14,680,000","12,898,000","10,068,000","8,087,000","6,688,000","7,326,000","7,319,000","9,207,000","14,027,000","4,507,000","2,973,000","3,023,000","2,799,000","4,070,000","2,469,000","2,727,000","2,818,000","3,481,000","2,524,000","2,520,000","2,674,000","1,863,000","2,435,000","1,984,000","1,915,000","2,392,000","1,294,000","1,403,000","1,495,000","1,611,000","1,298,000","2,456,000","2,609,000","3,298,000","2,177,000","4,220,000","4,326,000","3,417,000","3,887,000","2,789,000","2,800,000","3,500,000","500,000"
				AccountsPayable,"21,959,000","18,436,000","17,644,000","16,961,000","17,964,000","19,219,000","18,083,000","17,288,000","20,004,000","19,756,000","34,855,000","25,578,000","24,582,000","29,432,000","22,102,000","25,122,000","30,133,000","32,469,000","30,128,000","30,551,000","37,407,000","41,660,000","45,853,000","45,607,000","43,969,000","52,660,000","37,425,000","11,203,000","13,077,000","10,927,000","10,193,000","9,888,000","11,541,000","8,679,000","8,719,000","12,130,000","10,161,000","9,151,000","8,344,000","8,106,000","7,539,000","6,585,000","7,845,000","6,579,000","9,709,000","5,521,000","6,415,000","8,521,000","7,307,000","8,484,000","8,118,000","6,946,000","6,385,000","6,688,000","7,326,000","7,319,000","9,207,000","14,027,000","4,507,000","2,973,000","3,023,000","2,799,000","4,070,000","2,469,000","2,727,000","2,818,000","3,481,000","2,524,000","2,520,000","2,674,000","1,863,000","2,435,000","1,984,000","1,915,000","2,392,000","1,294,000","1,403,000","1,495,000","1,611,000","1,298,000","2,456,000","2,609,000","3,298,000","2,177,000","4,220,000","4,326,000","3,417,000","3,887,000","2,789,000","2,800,000","3,500,000","500,000"
				TotalTaxPayable,"4,353,000","5,382,000","4,840,000","5,492,000","7,025,000","233,000","233,000","233,000","903,000","1,517,000","1,517,000","1,517,000","1,318,000","210,000","210,000","210,000","1,526,000","3,240,000","6,263,000","5,057,000","5,057,000","0","0","2,091,000","2,091,000","0","0","147,000","107,000","0","0","0","791,000","705,000","0","0","114,000",,,,,,,,,"1,652,000",,,"0","6,196,000","4,780,000","3,122,000","1,702,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"4,353,000","5,382,000","4,840,000","5,492,000","7,025,000","233,000","233,000","233,000","903,000","1,517,000","1,517,000","1,517,000","1,318,000","210,000","210,000","210,000","1,526,000","3,240,000","6,263,000","5,057,000","5,057,000","0","0","2,091,000","2,091,000","0","0","147,000","107,000","0","0","0","791,000","705,000","0","0","114,000",,,,,,,,,"1,652,000",,,"0","6,196,000","4,780,000","3,122,000","1,702,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"32,064,000","31,821,000","31,802,000","21,726,000","21,127,000","36,801,000","34,484,000","25,875,000","21,840,000","20,159,000","19,223,000","23,545,000","23,027,000","24,185,000","32,364,000","30,997,000","33,164,000","30,335,000","28,881,000","25,908,000","29,522,000","28,684,000","29,454,000","28,160,000","32,045,000","23,828,000","27,660,000","7,509,000","14,474,000","11,026,000","9,349,000","6,182,000","6,430,000","7,070,000","7,292,000","6,671,000","7,027,000","7,404,000","5,914,000","5,799,000","6,235,000","27,695,000","22,185,000","17,978,000","26,640,000","24,299,000","21,701,000","18,409,000","24,857,000","22,904,000","17,523,000","17,337,000","28,563,000","29,786,000","24,266,000","26,239,000","32,157,000","35,109,000","11,909,000","10,478,000","10,880,000","9,576,000","8,323,000","9,629,000","10,960,000","9,748,000","9,658,000","9,522,000","9,361,000","8,416,000","7,475,000","7,352,000","6,621,000","5,929,000","5,583,000","5,608,000","5,477,000","6,113,000","6,036,000",,"8,490,000","7,391,000",,"5,775,000","6,762,000",,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"75,788,000","67,332,000","57,783,000","53,292,000","83,057,000","76,900,000","61,842,000","53,688,000","75,632,000","70,430,000","50,202,000","41,379,000","58,501,000","71,612,000","54,258,000","55,331,000","46,552,000","54,010,000","62,776,000","61,242,000","77,607,000","83,459,000","65,226,000","68,748,000","82,303,000","100,817,000","73,482,000","21,780,000","36,553,000","39,369,000","30,891,000","23,749,000","34,901,000","32,327,000","23,766,000","20,132,000","31,585,000","29,016,000","22,228,000","19,119,000","23,050,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"11,411,000","11,441,000","11,992,000","12,125,000","12,354,000","11,753,000","11,325,000","11,026,000","10,337,000","11,091,000","10,533,000","11,066,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,014,000","15,000,000","15,000,000","15,000,000","15,000,000","13,750,000","12,500,000","11,250,000","10,000,000","10,000,000","13,144,000","10,000,000","10,000,000","8,750,000","7,500,000","6,250,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000","15,000,000","15,000,000","15,000,000","13,750,000","12,500,000","11,250,000","10,000,000","10,000,000","13,144,000","10,000,000","10,000,000","8,750,000","7,500,000","6,250,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"11,411,000","11,441,000","11,992,000","12,125,000","12,354,000","11,753,000","11,325,000","11,026,000","10,337,000","11,091,000","10,533,000","11,066,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,014,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"330,585,000","296,814,000","246,726,000","257,969,000","269,748,000","251,313,000","236,240,000","249,382,000","270,281,000","261,151,000","234,229,000","246,498,000","272,508,000","260,926,000","230,098,000","248,165,000","301,925,000","299,271,000","269,644,000","279,489,000","310,594,000","299,218,000","282,045,000","279,974,000","296,648,000","255,822,000","235,657,000","108,179,000","123,422,000","107,595,000","95,022,000","101,871,000","109,301,000","102,010,000","88,319,000","93,749,000","95,055,000","90,567,000","79,750,000","88,759,000","93,493,000","82,802,000","77,376,000","78,618,000","85,241,000","80,384,000","71,810,000","75,670,000","84,196,000","72,584,000","61,937,000","66,279,000","70,815,000","69,330,000","58,731,000","73,651,000","74,257,000","51,929,000","22,365,000","24,234,000","23,992,000","21,369,000","20,250,000","21,747,000","21,382,000","18,265,000","16,272,000","17,425,000","17,680,000","15,751,000","14,832,000","15,536,000","15,968,000","14,619,000","14,260,000","15,331,000","16,242,000","13,749,000","12,350,000","13,344,000","13,105,000","11,453,000","9,891,000","9,804,000","10,053,000",,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,252,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"330,585,000","296,814,000","246,726,000","257,969,000","269,748,000","251,313,000","236,240,000","249,382,000","270,281,000","261,151,000","234,229,000","246,498,000","272,508,000","260,926,000","230,098,000","248,165,000","301,925,000","299,271,000","269,644,000","279,489,000","310,594,000","299,218,000","282,045,000","279,974,000","296,648,000","255,822,000","233,405,000","108,179,000","123,422,000","107,595,000","95,022,000","101,871,000","109,301,000","102,010,000","88,319,000","93,749,000","95,055,000","90,567,000","79,750,000","88,759,000","93,493,000","82,802,000","77,376,000","78,618,000","85,241,000","80,384,000","71,810,000","75,670,000","84,196,000","72,584,000","61,937,000","66,279,000","70,815,000","69,330,000","58,731,000","73,651,000","74,257,000","51,929,000","22,365,000","24,234,000","23,992,000","21,369,000","20,250,000","21,747,000","21,382,000","18,265,000","16,272,000","17,425,000","17,680,000","15,751,000","14,832,000","15,536,000","15,968,000","14,619,000","14,260,000","15,331,000","16,242,000","13,749,000","12,350,000","13,344,000","13,105,000","11,453,000","9,891,000","9,804,000","10,053,000",,,,,,,
