name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994
MarketCap,"11,943,776,234","12,557,452,130","8,713,308,588","8,826,892,867","9,518,949,377","9,340,652,608","7,082,191,119","5,231,648,275","3,111,092,333","2,513,612,273","5,157,927,567","5,041,111,253","4,708,341,596","4,437,723,922","4,192,425,944","5,609,557,872","5,837,135,643","6,154,305,949","6,522,248,004","4,483,890,423","4,078,638,964","4,326,840,125","4,667,024,185","3,552,162,836","3,197,222,247","3,046,366,079","3,464,277,969","3,321,486,885","3,667,105,904","3,336,694,050","3,180,703,023","2,888,852,365","2,812,558,877","2,919,471,449","2,753,705,304","2,597,245,709","2,701,718,196","2,582,650,928","2,414,053,999","2,396,041,253","2,185,568,339","2,644,191,536","2,108,952,320","1,571,169,478","2,515,683,842","2,951,985,394","3,102,456,533","2,656,720,170","2,620,136,494","3,170,757,047","2,894,507,958","2,809,220,755","2,582,494,685","2,272,528,530","2,169,988,207","1,886,916,308","1,454,432,378","1,776,277,372","2,293,546,087","3,369,500,185","4,923,224,855","5,222,339,439","5,216,900,718","4,730,996,079","4,982,685,117","5,132,539,485","4,851,986,268","4,580,200,031","5,279,666,214","5,063,317,191","5,325,460,317","5,338,816,914","5,615,293,545","5,913,872,112","5,505,191,375","5,323,714,098","5,512,328,890","4,990,212,538","4,514,064,909","4,356,756,371","4,804,155,824","4,411,106,704","4,563,871,704","4,739,003,746","4,385,149,680","3,946,049,724","3,725,610,468","2,662,635,140","2,157,049,153","2,639,067,177","3,701,523,014","3,675,403,109","5,002,106,950","4,757,880,484","4,909,137,370","3,498,440,200","4,030,468,832","4,105,864,113","4,278,975,360","3,651,419,986","3,073,775,989","2,701,422,733","2,507,174,995","2,228,375,071","2,055,678,362","2,224,001,998","2,032,134,497","1,847,150,993","1,572,146,392","1,425,914,296","1,298,073,452","1,449,134,993","1,394,574,995"
PeRatio,"13.292","13.5","9.439","6.241","7.68","8.947","6.787","10.14","8.973","5.841","12.738","9.05","8.834","8.473","11.964","30.821","25.855","28.969","17.69","17.252","17.959","19.681","21.989","17.112","15.839","38.529","44","52.519","41.237","15.878","14.923","45.481","98.833","123.4","233","18.016",,,,,"19.546","22.565","66.667","49.667","61.276","707.256",,,,,,,,,,,,,,"14.489","15.726","21.189","17.408","14.026","14.834","15.717","11.44","10.818","12.597","11.755","12.178","11.945","12.458","13.14","12.182","12.062","13.147","12.687","12.436","12.471","14.133","13.964","14.446","17.536","17.892","17.458","17.022","11.846","9.63","11.607","15.405","15.04","21.051","20.692","22.13","16.756","19.851","20.726","22.25","19.128","17.143","15.533","13.993","13.066","12.25","13.636","12.927","12.279","10.26","9.576","11.986","13.235","13.178"
ForwardPeRatio,"14.124","14.993","10.537","10.309","10.605","11.737","9.814","7.369","9.96","5.102","10.352","10.071","9.99","9.2",,"10.989","12.18","13.263","15.385","14.556","15.291","16.367","16.949","14.514","15.152","12.804","15.456","14.286","15.699","14.184","16.129","14.245","14.493","14.663","15.601","13.158","13.514","12.87","13.175","11.905","9.99","13.089","11.806","8.117","12.18","14.245","28.329",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.756","0.794","0.558","1.336","2.685","1.476","2.031","2.373","4.723",,,,,,,,,"-0.671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.247","4.329","2.941","2.875","2.96","2.861","2.108","1.546","1.682","1.399","3.038","2.72","2.566","2.426","2.229","3.27","3.344","3.533","3.791","3.629","3.309","3.511","3.874","3.092","2.854","2.749","3.082","2.91","3.266","2.95","2.792","2.533","2.416","2.494","2.31","2.159","2.162","2.004","1.86","1.637","1.465","1.835","1.34","0.999","1.604","1.652","7.891","1.555","1.46","1.721","1.469","1.351","1.185","0.948","0.8","0.691","0.492","0.902","1.269","1.577","2.224","2.455","2.352","2.118","2.24","2.355","2.123","2.007","2.41","2.348","2.495","2.506","2.572","2.705","2.358","1.919","2.1","2.257","2.041","2.291","2.53","2.368","2.45","2.545","2.754","2.443","2.415","1.681","1.367","1.645","2.226","2.123","2.933","2.933","3.283","2.639","3.255","3.511","3.817","3.328","2.987","2.724","2.47","2.276","2.254","2.53","2.455","2.336","1.952","1.777","2.178","2.405","2.386"
PbRatio,"1.617","1.635","1.129","1.139","1.262","1.238","0.96","1.12","0.667","0.537","1.12","1.112","1.047","1.003","0.964","1.344","1.387","1.471","2.62","1.841","1.736","1.87","1.986","1.544","1.42","1.355","1.582","1.562","1.739","1.517","1.426","1.292","1.306","1.384","1.348","1.205","1.22","1.164","1.09","1.072","0.905","1.098","0.841","0.642","1.054","1.259","1.302","1.207","1.199","1.459","0.962","1.232","1.119","0.937","0.869","0.732","0.539","0.841","1.074","1.368","1.958","2.121","2.078","1.937","2.04","2.139","2.149","2.029","2.418","2.419","2.609","2.693","2.924","3.082","2.912","2.875","3.073","2.831","2.669","2.677","3.163","2.985","3.088","3.437","3.165","2.851","2.844","2.045","1.657","2.092","2.981","2.948","4.189","4.112","4.465","3.328","4.09","4.2","4.485","4.019","3.489","3.209","2.627","2.409","2.328","2.547","2.464","2.234","1.901","1.782","1.726","1.927","1.922"
