name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
TotalRevenue,"636,381,000","173,371,000","170,209,000","144,314,000","148,487,000","153,456,000","151,221,000","144,897,000","144,376,000","133,515,000","151,355,000","144,132,000","148,269,000","150,472,000"
	OperatingRevenue,"636,381,000","173,371,000","170,209,000","144,314,000","148,487,000","153,456,000","151,221,000","144,897,000","144,376,000","133,515,000","151,355,000","144,132,000","148,269,000","150,472,000"
PretaxIncome,"193,036,000","66,158,000","32,154,000","48,418,000","46,306,000","61,834,000","-46,823,000","35,934,000","37,047,000","9,743,000","40,779,000","45,072,000","46,085,000","42,643,000"
TaxProvision,"34,518,000","14,642,000","-2,933,000","11,312,000","11,497,000","14,171,000","-2,761,000","7,429,000","7,197,000","1,298,000","9,541,000","9,230,000","11,032,000","9,678,000"
NetIncomeCommonStockholders,"158,518,000","51,516,000","35,087,000","37,106,000","34,809,000","47,663,000","-44,062,000","28,505,000","29,850,000","8,445,000","31,238,000","35,842,000","35,053,000","32,965,000"
	NetIncome,"158,518,000","51,516,000","35,087,000","37,106,000","34,809,000","47,663,000","-44,062,000","28,505,000","29,850,000","8,445,000","31,238,000","35,842,000","35,053,000","32,965,000"
		NetIncomeIncludingNoncontrollingInterests,"158,518,000","51,516,000","35,087,000","37,106,000","34,809,000","47,663,000","-44,062,000","28,505,000","29,850,000","8,445,000","31,238,000","35,842,000","35,053,000","32,965,000"
			NetIncomeContinuousOperations,"158,518,000","51,516,000","35,087,000","37,106,000","34,809,000","47,663,000","-44,062,000","28,505,000","29,850,000","8,445,000","31,238,000","35,842,000","35,053,000","32,965,000"
DilutedNIAvailtoComStockholders,"158,518,000","51,516,000","35,087,000","37,106,000","34,809,000","47,663,000","-44,062,000","28,505,000","29,850,000","8,445,000","31,238,000","35,842,000","35,053,000","32,965,000"
BasicEPS,,"0.3","0.2","0.22","0.2","0.28","-0.26","0.141","0.142","0.04",,"0.171","0.167","0.157"
DilutedEPS,,"0.3","0.2","0.22","0.2","0.28","-0.26","0.141","0.142","0.04",,"0.171","0.167","0.157"
BasicAverageShares,,"169,857,950","172,246,799","172,298,615","172,173,707","172,049,044","171,812,535","201,681,250","210,084,636","210,084,636",,"210,084,636","210,084,636","210,084,636"
DilutedAverageShares,,"169,968,156","172,481,829","172,298,615","172,173,707","172,049,044","171,812,535","201,681,250","210,084,636","210,084,636",,"210,084,636","210,084,636","210,084,636"
NetIncomeFromContinuingAndDiscontinuedOperation,"158,518,000","51,516,000","35,087,000","37,106,000","34,809,000","47,663,000","-44,062,000","28,505,000","29,850,000","8,445,000","31,238,000","35,842,000","35,053,000","32,965,000"
NormalizedIncome,"158,518,000","51,516,000","35,087,000","37,106,000","34,809,000","47,663,000","41,843,043.59","28,505,000","32,104,382","9,474,129","33,566,735.869","37,856,530","37,855,763","35,784,904"
InterestIncome,"465,511,000","131,485,000","124,877,000","103,468,000","105,681,000","101,133,000","104,723,000","100,513,000","101,933,000","106,159,000","107,973,000","112,723,000","112,838,000","111,483,000"
InterestExpense,"7,651,000","3,361,000","2,440,000","777,000","1,073,000","1,042,000","1,115,000","1,771,000","3,178,000","6,013,000","7,052,000","8,575,000","9,315,000","8,811,000"
NetInterestIncome,"457,860,000","128,124,000","122,437,000","102,691,000","104,608,000","100,091,000","103,608,000","98,742,000","98,755,000","100,146,000","100,921,000","104,148,000","103,523,000","102,672,000"
ReconciledDepreciation,"28,112,000","7,075,000","8,078,000","6,338,000","6,621,000","6,145,000","6,577,000","6,819,000","6,580,000","7,933,000","4,725,000","4,976,000","4,968,000","4,813,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"158,518,000","51,516,000","35,087,000","37,106,000","34,809,000","47,663,000","-44,062,000","28,505,000","29,850,000","8,445,000","31,238,000","35,842,000","35,053,000","32,965,000"
TotalUnusualItemsExcludingGoodwill,"0",,"0","0","0","0","-91,288,000","0","-2,797,000","-1,187,000","-3,040,000","-2,534,000","-3,683,000","-3,648,000"
TotalUnusualItems,"0",,"0","0","0","0","-91,288,000","0","-2,797,000","-1,187,000","-3,040,000","-2,534,000","-3,683,000","-3,648,000"
TaxRateForCalcs,"0.179","0.221","0.27","0.234","0.248","0.229","0.059","0.207","0.194","0.133","0.234","0.205","0.239","0.227"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","-5,382,956.41","0","-542,618","-157,871","-711,264.131","-519,470","-880,237","-828,096"
