name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
TotalRevenue,"1,315,705,000","356,526,000","322,469,000","329,854,000","314,459,000","293,341,000","269,208,000","281,757,000","251,277,000","278,026,000","256,184,000","262,300,000","245,684,000","256,353,000","240,516,000","249,408,000","235,227,000","243,135,000","226,071,000","237,599,000","218,405,000","229,862,000","211,513,000","221,817,000","206,186,000","216,764,000","197,660,000","206,564,000","197,566,000","205,475,000","187,992,000","196,783,000","184,345,000","192,289,000","176,269,000","183,881,000","173,053,000","185,831,000","155,129,000","181,828,000","174,827,000","181,291,000","159,313,000","161,391,000","125,914,000","133,455,000","121,173,000","134,195,000","123,845,000","132,148,000","130,405,000","127,469,000","118,439,000","126,908,000","322,182,000","114,382,000","101,422,000","112,984,000","98,136,000","103,783,000","99,772,000","111,760,000","104,347,000","103,879,000","103,062,000","102,315,000","101,086,000","94,192,000","93,450,000","97,760,000","96,333,000","86,565,000","83,029,000","78,716,000","69,694,000","68,016,000","65,966,000","64,555,000","67,290,000","66,035,000","62,251,000","63,836,000","56,570,000","55,536,000","56,218,000","57,532,000","55,386,000","53,875,000","54,271,000","57,148,000","54,728,000","53,500,000","52,500,000","54,300,000","51,230,000","50,800,000","47,900,000","44,900,000","34,410,000","31,100,000","29,300,000","28,400,000","27,203,000","26,400,000","26,100,000","25,500,000","24,000,000","25,400,000","24,600,000","24,100,000","22,100,000","18,600,000","14,600,000","13,500,000","12,100,000","10,500,000","10,000,000","9,400,000"
	OperatingRevenue,"1,284,122,000","347,068,000","312,875,000","325,054,000","306,728,000","290,247,000","258,890,000","273,660,000","244,263,000","269,509,000","255,470,000","251,037,000","235,419,000","245,983,000","215,712,000","223,491,000","210,907,000","217,614,000","201,890,000","211,304,000","197,755,000","207,736,000","191,576,000","200,643,000","186,663,000","195,971,000","179,517,000","186,537,000","178,665,000","186,393,000","170,853,000","178,202,000","167,426,000","174,718,000","161,163,000","167,657,000","157,266,000","168,666,000","90,697,000","181,828,000","174,827,000","181,291,000","159,313,000","161,391,000","125,914,000","133,455,000","165,379,000","119,371,000","122,848,000","132,148,000","130,405,000","127,469,000","2,354,000","126,908,000","113,576,000","114,382,000","101,121,000","112,984,000","98,136,000","103,783,000","99,772,000","111,760,000","109,602,000","103,879,000","103,062,000","102,315,000","101,086,000","94,192,000","93,450,000","97,760,000","95,148,000","89,425,000","86,844,000","81,065,000","67,305,000","68,760,000","66,871,000","65,405,000","64,419,000","67,819,000","62,251,000","64,475,000","56,645,000","55,536,000","56,218,000","57,532,000","55,386,000","53,875,000","54,271,000","57,148,000","54,800,000","53,500,000","52,500,000","54,300,000","51,200,000","50,800,000","47,900,000","44,900,000","34,400,000","31,100,000","29,300,000","28,400,000","27,200,000","26,400,000","26,100,000","25,500,000","24,000,000","25,400,000","24,600,000","24,100,000","22,100,000","18,600,000","14,600,000","13,500,000","12,100,000","10,500,000","10,000,000","9,400,000"
CostOfRevenue,"663,012,000","172,004,000","163,567,000","170,434,000","160,975,000","136,971,000","128,730,000","142,940,000","125,596,000","127,390,000","123,274,000","128,657,000","122,135,000","113,397,000","112,967,000","122,462,000","118,002,000","112,698,000","111,371,000","119,235,000","109,307,000","103,237,000","101,100,000","111,053,000","102,506,000","97,825,000","94,161,000","102,789,000","97,947,000","93,151,000","86,690,000","99,439,000","91,619,000","89,089,000","84,559,000","90,530,000","85,809,000","84,987,000","79,747,000","85,737,000","83,849,000","80,536,000","74,185,000","77,508,000","65,058,000","62,250,000","60,182,000","69,237,000","64,845,000","63,518,000","95,358,000","60,206,000","65,857,000","57,554,000","5,095,000","5,365,000","6,859,000","6,750,000","6,349,000","8,117,000","8,130,000","8,117,000","13,269,000","15,125,000","15,793,000","10,311,000","19,367,000","13,534,000","15,623,000","8,947,000","14,638,000","10,833,000","9,346,000","7,016,000","10,026,000","10,115,000","8,166,000","3,470,000","10,133,000","7,404,000","5,920,000","3,735,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"652,693,000","184,522,000","158,902,000","159,420,000","153,484,000","156,370,000","140,478,000","138,817,000","125,681,000","150,636,000","132,910,000","133,643,000","123,549,000","142,956,000","127,549,000","126,946,000","117,225,000","130,437,000","114,700,000","118,364,000","109,098,000","126,625,000","110,413,000","110,764,000","103,680,000","118,939,000","103,499,000","103,775,000","99,619,000","112,324,000","101,302,000","97,344,000","92,726,000","103,200,000","91,710,000","93,351,000","87,244,000","100,844,000","75,382,000","96,091,000","90,978,000","100,755,000","85,128,000","83,883,000","60,856,000","71,205,000","60,991,000","64,958,000","59,000,000","68,630,000","35,047,000","67,263,000","52,582,000","69,354,000","317,087,000","109,017,000","94,563,000","106,234,000","91,787,000","95,666,000","91,642,000","103,643,000","91,078,000","88,754,000","87,269,000","92,004,000","81,719,000","80,658,000","77,827,000","88,813,000","81,695,000","75,732,000","73,683,000","71,700,000","59,668,000","57,901,000","57,800,000","61,085,000","57,157,000","58,631,000","56,331,000","60,101,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"259,942,000","72,503,000","65,262,000","61,063,000","64,750,000","61,893,000","52,042,000","53,938,000","53,817,000","54,854,000","51,021,000","50,838,000","52,317,000","52,378,000","50,474,000","48,465,000","48,292,000","44,299,000","42,903,000","43,184,000","43,760,000","42,348,000","45,629,000","43,411,000","41,975,000","40,379,000","42,097,000","40,904,000","41,471,000","40,067,000","43,085,000","40,054,000","39,571,000","37,447,000","38,172,000","38,771,000","41,174,000","36,415,000","36,871,000","43,228,000","54,333,000","52,909,000","50,894,000","56,701,000","26,168,000","24,968,000","25,143,000","25,500,000","25,549,000","24,000,000","-10,821,000","34,247,000","48,788,000","19,964,000","470,147,000","-6,856,000","48,286,000","46,438,000","43,599,000","46,710,000","43,197,000","45,456,000","102,849,000","47,641,000","61,901,000","39,181,000","83,150,000","81,882,000","79,808,000","79,751,000","76,514,000","76,535,000","73,818,000","65,104,000","-54,542,000","49,386,000","49,167,000","49,603,000","47,711,000","49,183,000","46,062,000","49,045,000","44,820,000","45,068,000","45,706,000","46,886,000","44,688,000","44,160,000","44,777,000","46,405,000","266,293,000","-29,800,000","-29,000,000","-29,200,000","235,267,000","-27,400,000","-25,100,000","-23,600,000","135,741,000","-15,800,000","-15,000,000","-14,800,000","120,660,000","-14,100,000","-14,300,000","-13,700,000","-11,000,000","-13,000,000","-12,900,000","-13,600,000","-12,000,000","-10,200,000","-7,000,000","-6,300,000","-5,200,000","-5,400,000","-4,800,000","-6,500,000"
	SellingGeneralAndAdministration,"71,661,000","23,692,000","15,615,000","18,117,000","17,872,000","17,994,000","13,181,000","15,987,000","15,966,000","16,046,000","12,915,000","13,806,000","14,541,000","14,401,000","14,964,000","13,485,000","13,947,000","11,925,000","11,860,000","12,229,000","12,284,000","10,988,000","11,248,000","11,662,000","11,991,000","10,734,000","11,889,000","11,191,000","11,773,000","10,733,000","14,186,000","10,397,000","9,408,000","8,179,000","10,205,000","11,305,000","10,078,000","9,241,000","8,310,000","9,386,000","9,705,000","8,258,000","9,119,000","23,997,000","8,629,000","7,492,000","7,732,000","8,158,000","8,230,000","6,867,000","-2,948,000","7,664,000","6,385,000","6,303,000","9,209,000","10,113,000","1,635,000","42,949,000","17,301,000","1,845,000","1,749,000","5,922,000","4,859,000","6,013,000","6,027,000","5,697,000","5,738,000","5,802,000","6,054,000","4,935,000","4,816,000","4,279,000","4,571,000","4,285,000","3,792,000","3,998,000","3,808,000","3,826,000","9,948,000","3,906,000","4,070,000","1,880,000","1,617,000","1,557,000","1,857,000","1,655,000","1,417,000","1,346,000","1,834,000","1,826,000","1,492,000","1,400,000","1,500,000","1,700,000","1,211,000","1,300,000","1,300,000","1,600,000","1,359,000","1,000,000","1,100,000","1,200,000","1,062,000","1,000,000","1,000,000","1,000,000","1,900,000","1,900,000","1,900,000","2,200,000","3,100,000","1,800,000","900,000","1,000,000","900,000","800,000","800,000","700,000"
		GeneralAndAdministrativeExpense,"42,502,000","12,297,000","9,576,000","10,401,000","10,228,000","10,512,000","8,120,000","9,692,000","10,609,000","10,855,000","7,835,000","8,710,000","9,225,000","9,909,000","11,161,000","8,816,000","9,669,000","8,038,000","8,398,000","7,505,000","8,461,000","7,373,000","7,689,000","7,653,000","8,255,000","7,407,000","8,472,000","7,225,000","7,541,000","7,406,000","7,232,000","7,623,000","6,795,000","5,760,000","6,950,000","7,606,000","6,946,000","6,816,000","5,953,000","6,756,000","7,324,000","6,524,000","7,133,000","21,839,000","6,487,000","5,759,000","5,518,000","5,924,000","5,847,000","6,390,000","4,673,000","5,374,000","6,385,000","6,303,000","4,657,000","5,417,000",,"41,436,000",,,,"3,671,000","2,418,000","3,541,000","3,578,000","3,223,000","3,427,000","3,512,000","3,835,000","2,882,000","2,554,000","2,110,000","2,367,000","2,212,000","2,101,000","2,027,000","2,000,000","1,932,000","8,338,000","1,972,000","2,063,000","-238,000","1,617,000","1,557,000","1,857,000","1,655,000","1,417,000","1,346,000","1,834,000","1,826,000","1,492,000","1,400,000","1,500,000","1,700,000","1,211,000","1,300,000","1,300,000","1,600,000","1,359,000","1,000,000","1,100,000","1,200,000","1,062,000","1,000,000","1,000,000","1,000,000","1,900,000","1,900,000","1,900,000","2,200,000","3,100,000","1,800,000","900,000","1,000,000","900,000","800,000","800,000","700,000"
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,834,000","5,399,000","4,445,000","3,795,000","3,680,000","3,671,000","2,418,000","3,541,000","3,578,000","3,223,000","3,427,000","3,512,000","3,835,000","2,882,000","2,554,000","2,110,000","2,367,000","2,212,000","2,101,000","2,027,000","2,000,000","1,932,000","2,277,000","1,972,000","2,063,000","1,880,000","1,617,000","1,557,000","1,857,000","1,655,000","1,417,000","1,346,000","1,834,000","1,826,000","1,500,000","1,400,000","1,500,000","1,700,000","1,200,000","1,300,000","1,300,000","1,600,000","1,400,000","1,000,000","1,100,000","1,200,000","1,100,000","1,000,000","1,000,000","1,000,000","1,900,000","1,900,000","1,900,000","2,200,000","3,100,000","1,800,000","900,000","1,000,000","900,000","800,000","800,000","700,000"
			RentAndLandingFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221,000","367,000","292,000","210,000","211,000","476,000","112,000","1,000","106,000","299,000","714,000","48,000","93,000","169,000","146,000","-412,000","102,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"42,502,000","12,297,000","9,576,000","10,401,000","10,228,000","10,512,000","8,120,000","9,692,000","10,609,000","10,855,000","7,835,000","8,710,000","9,225,000","9,909,000","11,161,000","8,816,000","9,669,000","8,038,000","8,398,000","7,505,000","8,461,000","7,373,000","7,689,000","7,653,000","8,255,000","7,407,000","8,472,000","7,225,000","7,541,000","7,406,000","7,232,000","7,623,000","6,795,000","5,760,000","6,950,000","7,606,000","6,946,000","6,816,000","7,020,000","6,535,000","6,957,000","6,232,000","6,923,000","21,628,000","6,011,000","5,647,000","5,517,000","5,818,000","5,548,000","5,676,000","4,625,000","5,281,000","6,216,000","6,157,000","5,069,000","5,315,000","-4,834,000","36,037,000",,"-3,795,000","-3,680,000",,,,,,,,,,,,,,,,,,,,,"-2,118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
