name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingCashFlow,"-192,662,000","-58,495,000","-41,343,000","-46,069,000","-46,755,000","-61,890,000","-56,053,000","-54,324,000","-59,857,000","-82,494,000","-70,147,000","-56,980,000","-98,037,000","-98,451,000","-82,727,000","-72,426,000","-110,209,000","-100,635,000","-65,578,000","-45,785,000","-69,102,000","-80,439,000","-54,675,000","-60,335,000","-67,932,000","-83,738,000","-75,689,000","-71,746,000","-57,226,000","-48,405,000","-33,950,000","-34,222,000","-29,345,000","-19,534,000","-23,834,000","-15,591,000","-17,804,000","-14,483,000","-18,633,000","-14,305,000","-13,893,000","-18,553,000","-12,663,000","-9,250,000","-9,727,000","-8,188,000","-17,837,000","-4,881,000","-6,382,000","-4,911,000"
	CashFlowFromContinuingOperatingActivities,"-192,662,000","-58,495,000","-41,343,000","-46,069,000","-46,755,000","-61,890,000","-56,053,000","-54,324,000","-59,857,000","-82,494,000","-70,147,000","-56,980,000","-98,037,000","-98,451,000","-82,727,000","-72,426,000","-110,209,000","-100,635,000","-65,578,000","-45,785,000","-69,102,000","-80,439,000","-54,675,000","-60,335,000","-67,932,000","-83,738,000","-75,689,000","-71,746,000","-57,226,000","-48,405,000","-33,950,000","-34,222,000","-29,345,000","-19,534,000","-23,834,000","-15,591,000","-17,804,000","-14,483,000","-18,633,000","-14,305,000","-13,893,000","-18,553,000","-12,663,000","-9,250,000","-9,727,000","-8,188,000","-17,837,000","-4,881,000","-6,382,000","-4,911,000"
		NetIncomeFromContinuingOperations,"-258,416,000","-60,169,000","-64,391,000","-67,408,000","-66,448,000","-66,277,000","-98,958,000","-78,675,000","-92,247,000","-99,332,000","-99,501,000","-94,073,000","-120,429,000","-86,421,000","-99,259,000","-89,865,000","-101,191,000","-77,694,000","-51,883,000","-60,665,000","-175,385,000","-58,464,000","-70,728,000","-65,695,000","-129,314,000","-83,400,000","-119,541,000","-98,645,000","-71,531,000","-63,144,000","-54,907,000","-39,642,000","-34,764,000","-30,718,000","-29,203,000","-20,320,000","-19,341,000","-15,668,000",,,,,,,,"-8,328,000",,,,"-4,091,000"
		OperatingGainsLosses,,,,,,,"0","0",,,"21,000",,,,,,,,,,,,"0","-65,000","1,000","169,000",,,,,,,,,,,,,,,,,"0","0",,,"-2,000",,,
			GainLossOnSaleOfPPE,"804,000",,,,,,,,,,"21,000",,,,,,,,"0",,,,"0","-65,000","1,000","169,000",,,,,,,,,"0","0","0","0",,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-2,000",,,
		DepreciationAmortizationDepletion,"8,178,000","1,923,000","1,998,000","2,020,000","2,237,000","2,241,000","2,051,000","2,019,000","1,998,000","2,130,000","2,041,000","2,095,000","1,910,000","1,722,000","2,104,000","990,000","921,000","586,000","593,000","630,000","642,000","639,000","322,000","269,000","280,000","270,000","213,000","-401,000","482,000","467,000","448,000","215,000","80,000","3,477,000","65,000","62,000","61,000","62,000","84,000","93,000","92,000","84,000","52,000","47,000","44,000","42,000","28,000","24,000","19,000","12,000"
			DepreciationAndAmortization,"8,178,000","1,923,000","1,998,000","2,020,000","2,237,000","2,241,000","2,051,000","2,019,000","1,998,000","2,130,000","2,041,000","2,095,000","1,910,000","1,722,000","2,104,000","990,000","921,000","586,000","593,000","630,000","642,000","639,000","322,000","269,000","280,000","270,000","213,000","-401,000","482,000","467,000","448,000","215,000","80,000","3,477,000","65,000","62,000","61,000","62,000","84,000","93,000","92,000","84,000","52,000","47,000","44,000","42,000","28,000","24,000","19,000","12,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93,000","92,000","84,000","52,000","47,000","44,000","42,000","28,000","24,000","19,000","12,000"
		DeferredTax,"0",,,,,,,,,,,,,"0","0","0","101,000","-101,000","-815,000","-1,137,000","-1,206,000","-60,000","1,549,000","-113,000","-29,062,000","-4,145,000","-28,345,000","-529,000","0","0","0","0","0","761,000",,,,,,,,,,,,,,,,
