name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-814,615",,,,,,,,,,,,,,,,,,,,,,,,,,"-15,302","36,782",,,,,,,,,,,,,,,,,
OperatingIncome,"13,987,000","5,480,000","3,791,000","174,000","4,542,000","3,486,000","3,051,000","2,204,073","3,856,779","2,825,845","2,718,482","1,949,788","3,882,033","2,730,164","2,086,745","1,899,192","3,417,572","2,417,182","2,563,843","1,446,137","3,095,084","1,794,966","1,928,096","1,000,279","2,788,244","1,715,752","1,727,533","778,285","2,853,785","1,475,081","749,377","274,290","2,073,970","1,131,739","959,373","230,873","1,532,831","1,516,838","791,829","282,123","1,214,472","1,171,754","943,538","114,122","1,320,907","1,365,597","799,889","330,077","1,067,659","908,327","564,565","56,159","847,121","506,799","401,749","16,374","1,180,374","639,775","1,156,242","635,674","968,338","824,188","74,607","344,087","440,534","287,274","-238,760","85,745","217,663","-5,689","-1,291","456,771","110,512","21,224","37,771","830,293","232,309","67,703","132,238","150,188","111,637","222,742","15,547","-184,756","-47,116","-28,173","-9,657","-83,158","-167,221","52,492","-38,777","-209,047","-200,000","-200,000","-100,000","-684,474","-400,000","-600,000","-500,000","-569,287","-300,000","-100,000","600,000"
NetNonOperatingInterestIncomeExpense,"221,000","75,000","64,000","45,000","37,000","36,000","61,000","1,654","4,465","12,073","11,274","13,226","-21,652","-32,615","-34,516","-29,379","-30,363","-32,009","-34,160","-35,879","4,663","4,429","4,456","4,507","4,553","4,486","4,467","4,541","4,391","4,412","4,592","6,437","8,017","7,957","9,026","9,487","9,203","17,074","13,728","19,737","22,572","25,083","21,870","23,955","22,948","20,317","24,523","27,324","27,433","23,559","22,184","20,776","20,105","19,606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"221,000","75,000","64,000","45,000","37,000","58,000","61,000","1,654","4,465","12,073","11,274","13,226","11,050","5,573","3,672","8,809","7,825","6,179","4,310","2,309","4,663","4,429","4,456","4,507","4,553","4,486","4,467","4,541","4,391","4,412","4,592","6,437","8,017","7,957","9,026","9,487","9,203","17,074","13,728","19,737","22,572","25,083","21,873","23,955","22,948","20,317","24,641","28,066","27,433","23,560","22,486","20,776","20,105","19,606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"0","0",,"0","0","22,000",,,"0","0","0","0","32,702","38,188","38,188","38,188","38,188","38,188","38,470",,,,,,,,,,,,,,"0",,,"0","0","0","0","0","0","0","3","0","0","0","118","742","0","1","302","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-153,000","-22,000","1,000","-44,000","-88,000","-99,000","-116,000","-167,880","-81,602","-1,825","3,711","23,770","-7,941","-1,916","-30,611","-29,114","9,441","-584","-12,678","-7,259","-14,913","-14,441","34,928","22,062","7,733","-28,330","-14,895","-103,427","-35,632","-34,684","-7,790","7,011","7,340","4,428","23,709","2,767","3,714","38,378","90,058","37,582","54,813","40,069","98,386","34,412","34,432","8,581","231","1","16,924","41,962","74,487","49,951","20,747","32,340","17,919","95,927","-46,817","14,925","18,660","-2,259","-773","7,157","3,330","17,681","14,747","7,079","-5,252","2,897","-1,268",,"7,311",,,"0","0","1","-2,312",,,,"0",,,,,,,"775","2,436","-605",,"-50,000","100,000",,"100,000","-124,933","100,000",,"100,000","-62,841","-100,000",,
	GainOnSaleOfSecurity,"332,000","100,000","121,000","78,000","33,000","23,000","5,000","-46,380","-602","-1,825","3,711","23,770","-7,941","-1,916","-30,611","-29,114","9,441","-584","-12,678","-7,259","-14,913","-14,441","34,928","22,062","7,733","-28,330","-14,895","-103,427","-35,632","-34,684","-7,790","7,011","7,340","4,428","23,709","2,767","-980","22,988","74,654","9,100","29,802","40,502","98,386","33,412","34,663",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-485,000","-122,000","-120,000","-122,000","-121,000","-122,000","-121,000","-121,500","-81,000",,,,,"0","0",,,"0",,,,,,,,,,,,,,,,,,"0","0","0","15,404","28,482","25,011","-433",,"1,000","-231","8,581","231","1","16,924","41,962","74,487","49,951","20,747","32,340","17,919","95,927","-46,817","14,925","18,660","-2,259","-773","7,157","3,330","17,681","14,747","7,079","-5,252","2,897","-1,268",,"7,311",,,,,"1","-2,312",,,,,,,,,,,"775","2,436","-605",,"-50,000","100,000",,"100,000","-124,933","100,000",,"100,000","-62,841","-100,000",,
		RestructuringAndMergernAcquisition,"486,000","122,000","121,000","122,000","121,000","122,000","121,000","121,500","81,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231","-8,341",,,"-15,955","-41,962","-73,463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,"1,000",,,,,,,,,,,"0","0",,,"0",,,,,,,,,,,,,,,,,,"0","0","0",,,,,,"0","0","240",,,"969","0","1,024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,"53,000",,,,,,,"-81,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4,694","15,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"14,055,000","5,533,000","3,856,000","175,000","4,491,000","3,423,000","2,996,000","2,037,847","3,779,642","2,836,093","2,733,467","1,986,784","3,852,440","2,695,633","2,021,618","1,840,699","3,396,650","2,384,589","2,517,005","1,402,999","3,084,834","1,784,954","1,967,480","1,026,848","2,800,530","1,691,908","1,717,105","679,399","2,822,544","1,444,809","746,179","287,738","2,089,327","1,144,124","992,108","243,127","1,545,748","1,572,290","895,615","339,442","1,291,857","1,259,562","1,063,794","172,489","1,378,287","1,394,495","824,643","357,402","1,112,016","973,848","661,236","126,886","887,973","558,745","453,055","150,984","1,187,982","701,776","405,434","671,469","1,002,938","856,226","93,865","369,644","459,688","299,974","-240,531","93,525","-223,250","8,836","22,507","467,733","132,574","40,430","57,892","830,770","226,988","66,635","130,713","149,041","109,037","217,931","10,506","-143,379","-67,890","3,047",,,,,,,,,,,,,,,,,
TaxProvision,"2,528,000","1,124,000","830,000","-130,000","704,000","212,000","517,000","-150,287","844,073","686,013","675,190","-72,443","963,734","596,184","485,671","502,715","990,613","-1,090,198","800,999","252,756","1,004,805","589,194","605,915","237,873","891,191","546,559","610,632","187,996","970,122","474,576","217,275","64,815","781,778","334,260","306,953","-1,680","552,518","510,715","308,629","-9,511","422,524","420,985","308,695","-13,036","324,144","487,015","257,150","12,108","371,903","332,985","231,433","-36,270","318,840","190,673","141,333","-13,854","435,321","136,967","162,174","728,734","220,646","188,370","20,650","129,839","73,550","51,511","-42,000","35,800","50,000",,,,,"7,803","11,173",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"11,527,000","4,409,000","3,026,000","305,000","3,787,000","3,211,000","2,479,000","2,188,135","2,935,569","2,150,080","2,058,277","2,059,227","2,888,706","2,099,449","1,535,947","1,337,984","2,406,927","3,474,787","1,716,006","1,150,243","2,080,029","1,195,760","1,361,565","788,975","1,909,339","1,145,349","1,106,473","491,403","1,852,422","970,233","528,904","222,923","1,307,549","809,864","685,155","244,807","993,230","1,061,575","586,986","348,953","869,333","838,577","971,021","185,525","1,054,143","907,480","567,493","345,294","740,113","640,863","429,803","163,156","569,133","368,072","311,722","164,838","752,661","564,809","243,260","-57,265","782,292","667,856","73,215","239,805","386,138","248,463","-198,531","57,725","173,250","8,836","22,507","605,589","132,574","32,627","46,719","2,078,823","226,988","66,635","130,713","147,441","109,037","217,931","10,506","-144,979","-67,890","3,047","-15,778","-93,527","-168,737","47,619","-42,958","-276,665",,"-200,000","-100,000","-769,239","-300,000","-600,000","-400,000","-636,477","-400,000","-200,000","-200,000"
	NetIncome,"11,527,000","4,409,000","3,026,000","305,000","3,787,000","3,211,000","2,479,000","2,188,135","2,935,569","2,150,080","2,058,277","2,059,227","2,888,706","2,099,449","1,535,947","1,337,984","2,406,037","3,474,787","1,716,006","1,150,243","2,080,029","1,195,760","1,361,565","788,975","1,909,339","1,145,349","1,106,473","491,403","1,852,422","970,233","528,904","222,923","1,307,549","809,864","685,155","244,807","993,230","1,061,575","586,986","348,953","869,333","838,577","971,021","185,525","1,054,143","907,480","567,493","345,294","740,113","640,863","429,803","163,156","569,133","368,072","311,722","164,838","752,661","564,809","243,260","-57,265","782,292","667,856","73,215","239,805","386,138","248,463","-198,531","57,725","173,250","8,836","22,507","605,589","132,574","32,627","46,719","2,078,823","226,988","66,635","130,713","147,441","109,037","217,931","10,506","-144,979","-67,890","3,047","-15,778","-93,527","-168,737","47,619","-42,958","-276,665",,"-200,000","-100,000","-769,239","-300,000","-600,000","-400,000","-636,477","-400,000","-200,000","-200,000"
		NetIncomeIncludingNoncontrollingInterests,"11,527,000","4,409,000","3,026,000","305,000","3,787,000","3,211,000","2,479,000","2,188,135","2,935,569","2,150,080","2,058,277","2,059,227","2,888,706","2,099,449","1,535,947","1,337,984","2,406,037","3,474,787","1,716,006","1,150,243","2,080,029","1,195,760","1,361,565","788,975","1,909,339","1,145,349","1,106,473","491,403","1,852,422","970,233","528,904","222,923","1,307,549","809,864","685,155","244,807","993,230","1,061,575","586,986","348,953","869,333","838,577","971,021","185,525","1,054,143","907,480","567,493","345,294","740,113","640,863","429,803","163,156","569,133","368,072","311,722","164,838","752,661","564,809","243,260","-57,265","782,292","667,856","73,215","239,805","386,138","248,463","-198,531","57,725","173,250","8,836","22,507","605,589","132,574","32,627","46,719","2,078,823","226,988","66,635","130,713","147,441","109,037","217,931","10,506","-144,979","-67,890","3,047","-15,778","-93,527","-168,737","47,619","-42,958","-276,665",,"-200,000","-100,000","-769,239","-300,000","-600,000","-400,000","-636,477","-400,000","-200,000","-200,000"
			NetIncomeContinuousOperations,"11,527,000","4,409,000","3,026,000","305,000","3,787,000","3,211,000","2,479,000","2,188,135","2,935,569","2,150,080","2,058,277","2,059,227","2,888,706","2,099,449","1,535,947","1,337,984","2,406,037","3,474,787","1,716,006","1,150,243","2,080,029","1,195,760","1,361,565","788,975","1,909,339","1,145,349","1,106,473","491,403","1,852,422","970,233","528,904","222,923","1,307,549","809,864","685,155","244,807","993,230","1,061,575","586,986","348,953","869,333","838,577","755,099","185,525","1,054,143","907,480","567,493","345,294","740,113","640,863","429,803","163,156","569,133","368,072","311,722","164,838","752,661","564,809","243,260","-57,265","782,292","667,856","73,215","239,805","386,138","248,463","-198,531","57,725","173,250","8,836","22,507","605,589","132,574","32,627","46,719","2,078,823","226,988","66,635","130,713","147,441","109,037","217,931","10,506","-144,979","-67,890","3,047","-15,778","-93,527","-168,737","47,619","-42,958","-276,665",,"-200,000","-100,000","-769,239","-300,000","-600,000","-400,000","-636,477","-400,000","-200,000","-200,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","215,922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,"-890",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"11,527,000","4,409,000","3,026,000","305,000","3,787,000","3,211,000","2,479,000","2,188,135","2,935,569","2,150,080","2,058,277","2,059,227","2,888,706","2,099,449","1,535,947","1,337,984","2,406,927","3,474,787","1,716,006","1,150,243","2,080,029","1,195,760","1,361,565","788,975","1,909,339","1,145,349","1,106,473","491,403","1,852,422","970,233","528,904","222,923","1,307,549","809,864","685,155","244,807","993,230","1,061,575","586,986","348,953","869,333","838,577","971,021","185,525","1,054,143","907,480","567,493","345,294","740,113","640,863","429,803","163,156","569,133","368,072","311,722","164,838","752,661","564,809","243,260","-57,265","782,292","667,856","73,215","239,805","386,138","248,463","-198,531","57,725","173,250","8,836","22,507","605,589","132,574","32,627","46,719","2,078,823","226,988","66,635","130,713","147,441","109,037","217,931","10,506","-144,979","-67,890","3,047","-15,778","-93,527","-168,737","47,619","-42,958","-276,665",,"-200,000","-100,000","-769,239","-300,000","-600,000","-400,000","-636,477","-400,000","-200,000","-200,000"
BasicEPS,,"0.22","0.15","0.02","0.19","0.16","0.12","0.12","0.17","0.12","0.12","0.12","0.16","0.12","0.09",,"0.14","0.2","0.1",,"0.12","0.07","0.08",,"0.11","0.07","0.07",,"0.11","0.06","0.03",,"0.08","0.05","0.04",,"0.06","0.07","0.04",,"0.05","0.05","0.06",,"0.07","0.06","0.04",,"0.05","0.04","0.03",,"0.04","0.02","0.02",,"0.05","0.04","0.02",,"0.05","0.045","0.005",,"0.025","0.018","-0.013",,"0.013","0","0.003",,"0.01","0.003","0.003",,"0.018","0.005","0.01",,"0.008","0.015","0",,"-0.005","0","0",,"-0.013","0.003","-0.003",,,"-0.06","-0.02",,"-0.1","-0.17","-0.13",,"-0.17","-0.09","-0.09"
DilutedEPS,,"0.21","0.15","0.01","0.18","0.15","0.12","0.11","0.16","0.12","0.11","0.11","0.16","0.12","0.09",,"0.13","0.19","0.1",,"0.12","0.07","0.08",,"0.11","0.07","0.06",,"0.11","0.06","0.03",,"0.08","0.05","0.04",,"0.06","0.06","0.04",,"0.05","0.05","0.06",,"0.07","0.06","0.03",,"0.04","0.04","0.03",,"0.03","0.02","0.02",,"0.04","0.03","0.01",,"0.045","0.035","0.005",,"0.023","0.015","-0.013",,"0.01","0","0.003",,"0.008","0.003","0.003",,"0.015","0.005","0.01",,"0.008","0.015","0",,"-0.005","0","0",,"-0.013","0.003","-0.003",,,"-0.06","-0.02",,"-0.1","-0.17","-0.13",,"-0.17","-0.09","-0.09"
BasicAverageShares,,"20,177,000","20,150,000","20,137,000","20,105,000","20,006,000","19,930,000","18,289,256","17,735,354","17,638,406","17,608,991","17,549,636","17,519,849","17,476,603","17,421,838",,"17,339,937","17,302,763","17,282,132",,"17,241,891","17,233,017","17,226,192",,"17,028,634","17,005,649","16,966,089",,"16,862,128","16,848,983","16,830,319",,"16,193,976","16,107,327","16,049,707",,"16,024,467","16,004,397","15,927,806",,"15,918,905","15,635,898","15,572,943",,"15,447,273","15,472,504","15,691,345",,"16,023,000","15,826,030","15,648,630",,"16,051,133","16,268,583","16,348,818",,"16,228,900","16,130,622","15,911,312",,"15,436,360","15,039,924","14,889,102",,"14,783,084","14,683,512","14,597,336",,"14,511,244","14,434,400","14,284,764",,"14,145,624","13,879,976","13,668,808",,"13,645,560","13,635,324","13,633,324",,"13,633,324","13,633,324","13,577,196",,"13,569,736","13,543,324","13,539,872",,"13,542,516","13,536,812","13,518,156",,"3,750,000","3,333,333","13,400,000",,"3,333,333","3,529,412","13,400,000",,"2,352,941","2,222,222","2,222,222"
DilutedAverageShares,,"20,745,000","20,746,000","20,753,000","20,802,000","20,842,000","20,799,000","19,151,857","18,426,872","18,315,824","18,306,998","18,265,585","18,096,195","18,002,741","17,997,735",,"17,904,428","17,855,351","17,859,683",,"17,585,528","17,438,508","17,409,134",,"17,227,540","17,268,144","17,255,068",,"17,073,155","17,105,412","17,097,858",,"16,455,078","16,356,544","16,366,720",,"16,335,608","16,336,353","16,365,552",,"16,340,765","15,995,226","16,129,535",,"16,039,951","16,217,573","16,525,142",,"16,830,281","16,558,423","16,775,287",,"16,925,581","17,108,322","17,516,583",,"17,868,750","18,279,889","18,429,743",,"18,361,258","18,029,650","17,097,120",,"16,452,132","16,360,900","14,597,336",,"15,832,252","16,459,488","16,574,748",,"16,184,892","16,837,836","16,512,368",,"14,867,624","15,126,360","13,723,072",,"13,633,324","14,286,256","13,577,196",,"13,569,736","13,744,644","13,539,872",,"13,542,516","13,536,812","13,518,156",,"3,750,000","3,333,333","13,400,000",,"3,333,333","3,529,412","13,400,000",,"2,352,941","2,222,222","2,222,222"
