name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006
				Depreciation,"49,000,000","10,200,000","12,500,000","13,000,000","13,300,000","13,100,000","13,600,000","14,900,000","14,700,000","14,600,000","14,500,000","14,600,000","14,600,000","14,300,000","14,097,000","6,956,000","6,856,000","6,923,000","6,747,000","6,834,000","6,469,000","6,461,000","5,369,000","5,748,000","5,368,000","5,119,000","5,327,000","5,400,000","5,489,000","5,343,000","5,880,000","5,757,000","5,636,000","5,845,000","5,372,000","5,380,000","5,447,000","5,220,000","5,499,000","5,076,000","4,979,000","4,983,000","5,145,000","4,838,000","4,366,000","4,054,000","2,695,000","4,123,000","4,033,000","4,159,000","3,987,000","4,357,000","4,032,000","4,158,000","2,970,000","4,358,000","3,946,000","4,105,000","4,069,000","4,314,000","4,590,000","3,474,000","3,277,000"
				AmortizationCashFlow,"66,800,000","14,000,000","17,500,000","17,600,000","17,700,000","17,600,000","17,500,000","17,500,000","17,300,000","17,500,000","17,500,000","17,500,000","17,600,000","17,800,000","17,898,000","2,396,000","2,420,000","2,480,000","2,375,000","2,454,000","2,340,000","2,345,000","1,910,000","2,122,000","2,143,000","2,119,000","2,125,000","2,137,000","2,138,000","2,162,000","2,135,000","2,339,000","2,326,000","2,219,000","1,623,000","1,662,000","1,607,000","1,613,000","1,787,000","1,731,000","1,658,000","1,663,000","2,293,000","1,705,000","1,499,000","1,364,000","1,313,000","1,363,000","967,000","1,383,000","1,401,000","1,405,000","1,371,000","1,361,000","1,613,000","1,981,000","2,194,000","2,034,000","2,236,000","2,654,000","2,909,000","2,067,000","884,000"
					AmortizationOfIntangibles,"66,800,000","14,000,000","17,500,000","17,600,000","17,700,000","17,600,000","17,500,000","17,500,000","17,300,000","17,500,000","17,500,000","17,500,000","17,600,000","17,800,000","17,898,000","2,396,000","2,420,000","2,480,000","2,375,000","2,454,000","2,340,000","2,345,000","1,910,000","2,122,000","2,143,000","2,119,000","2,125,000","2,137,000","2,138,000","2,162,000","2,135,000","2,339,000","2,326,000","2,219,000","1,623,000","1,662,000","1,607,000","1,613,000","1,787,000","1,731,000","1,658,000","1,663,000","2,293,000","1,705,000","1,499,000","1,364,000","1,313,000","1,363,000","967,000","1,383,000","1,401,000","1,405,000","1,371,000","1,361,000","1,613,000","1,981,000","2,194,000","2,034,000","2,236,000","2,654,000","2,909,000","2,067,000","884,000"
		DeferredTax,"-86,500,000","-4,400,000",,,,,,,,,,,,,,,,,,,,,,,,,"-170,000",,,,"1,362,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-312,000"
			DeferredIncomeTax,"-86,500,000","-4,400,000",,,,,,,,,,,,,,,,,,,,,,,,,"-170,000",,,,"1,362,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-312,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"781,000","337,000","329,000","461,000","588,000","455,000","329,000","608,000","120,000","244,000","172,000","2,502,000","603,000","527,000","430,000",,,,,,,,,
		AssetImpairmentCharge,"148,500,000","6,100,000","142,400,000","0","0","0","0","0","0","147,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-441,000","234,000","207,000","0","-2,563,000","1,168,000","646,000","749,000",,,,,,,,,
		StockBasedCompensation,"16,100,000","3,900,000","4,700,000","3,500,000","4,000,000","3,500,000","2,900,000","3,200,000","3,800,000","3,300,000","3,500,000","3,100,000","3,500,000","3,500,000","4,300,000","1,150,000","1,377,000","1,303,000","731,000","1,390,000","1,402,000","1,751,000","860,000","1,058,000","1,149,000","1,163,000","773,000","1,016,000","1,105,000","1,110,000","468,000","803,000","956,000","874,000","776,000","630,000","918,000","849,000","463,000","690,000","759,000","784,000","538,000","559,000","674,000","700,000","466,000","550,000","572,000","548,000","994,000","686,000","610,000","977,000",,,,,,,,,
		OtherNonCashItems,"2,300,000","-800,000","-8,500,000","4,300,000","4,200,000","4,400,000","4,700,000","6,900,000","-33,300,000","1,100,000","1,300,000","1,500,000","1,200,000","1,100,000","15,037,000","150,000","149,000","150,000","150,000","150,000","150,000","2,496,000","1,247,000","1,205,000","1,191,000","1,164,000","1,631,000","1,151,000","1,147,000","1,131,000","1,220,000","1,204,000","1,080,000","3,206,000","1,039,000","1,014,000","1,014,000","949,000","8,412,000","-20,128,000","11,413,000","11,300,000","-26,091,000","12,981,000","20,385,000","300,000","6,735,000","77,000","75,000","73,000","2,758,000","249,000","218,000","-1,313,000","31,459,000","1,565,000","115,000","595,000","3,871,000","471,000","684,000","531,000","-1,658,000"
		ChangeInWorkingCapital,"-112,300,000","-98,100,000","5,200,000","-4,100,000","-15,300,000","-41,500,000","56,000,000","10,600,000","10,600,000","-30,500,000","34,100,000","23,200,000","-8,800,000","-33,900,000","20,985,000","6,710,000","-4,654,000","-21,291,000","20,381,000","-6,919,000","-3,071,000","-21,952,000","11,474,000","775,000","5,636,000","-12,990,000","6,598,000","13,780,000","-3,259,000","-6,269,000","3,248,000","5,622,000","-4,013,000","-4,951,000","7,694,000","9,606,000","3,979,000","-11,305,000","-3,308,000","12,697,000","7,109,000","-21,355,000","-3,681,000","1,447,000","-1,993,000","-24,820,000","-11,905,000","4,345,000","-1,125,000","-4,214,000","1,237,000","15,418,000","9,037,000","3,973,000","-1,435,000","10,126,000","-13,997,000","-11,169,000","8,318,000","13,758,000","-11,195,000","-15,976,000","-4,626,000"
			ChangeInReceivables,"-30,600,000","-56,500,000","18,600,000","5,400,000","1,900,000","-21,500,000","2,700,000","-3,000,000","15,600,000","-4,700,000","4,600,000","20,400,000","12,300,000","-22,500,000","9,077,000","5,421,000","-65,000","-12,906,000","1,598,000","3,111,000","-1,464,000","-11,348,000","6,321,000","-1,571,000","-803,000","-8,087,000","8,775,000","11,768,000","-3,229,000","-10,091,000","10,402,000","5,577,000","-5,072,000","-11,957,000","14,547,000","1,640,000","4,667,000","-15,063,000","2,970,000","11,064,000","7,031,000","-20,229,000","8,292,000","4,604,000","-1,873,000","-20,402,000","5,258,000","-228,000","-3,533,000","-15,037,000","6,242,000","4,391,000","10,892,000","-2,258,000","13,972,000","3,172,000","-2,091,000","-15,986,000","11,202,000","7,156,000","-1,758,000","-12,282,000","1,615,000"
				ChangesInAccountReceivables,"-30,600,000","-56,500,000","18,600,000","5,400,000","1,900,000","-21,500,000","2,700,000","-3,000,000","15,600,000","-4,700,000","4,600,000","20,400,000","12,300,000","-22,500,000","9,077,000","5,421,000","-65,000","-12,906,000","1,598,000","3,111,000","-1,464,000","-11,348,000","6,321,000","-1,571,000","-803,000","-8,087,000","8,775,000","11,768,000","-3,229,000","-10,091,000","10,402,000","5,577,000","-5,072,000","-11,957,000","14,547,000","1,640,000","4,667,000","-15,063,000","2,970,000","11,064,000","7,031,000","-20,229,000","8,292,000","4,604,000","-1,873,000","-20,402,000","5,258,000","-228,000","-3,533,000","-15,037,000","6,242,000","4,391,000","10,892,000","-2,258,000",,,,,,,,,
			ChangeInInventory,"-89,800,000","-37,900,000","-17,200,000","-20,900,000","-13,800,000","-15,500,000","14,700,000","7,900,000","8,200,000","-11,800,000","9,500,000","2,600,000","4,300,000","-10,600,000","-184,000","-8,350,000","-4,963,000","-515,000","7,099,000","-8,005,000","-108,000","-1,365,000","3,161,000","-1,075,000","-2,691,000","2,929,000","3,682,000","-375,000","1,751,000","991,000","126,000","255,000","3,582,000","1,439,000","2,961,000","890,000","3,224,000","-663,000","978,000","-1,073,000","3,739,000","440,000","-6,075,000","-5,555,000","-4,810,000","-3,508,000","-8,132,000","-4,664,000","-2,454,000","-1,569,000","554,000","7,180,000","12,374,000","8,072,000","3,797,000","-3,349,000","-2,935,000","413,000","4,000","-1,643,000","386,000","-1,024,000","-2,210,000"
			ChangeInPayablesAndAccruedExpense,"25,000,000","-6,300,000","4,300,000","15,700,000","11,300,000","5,700,000","21,500,000","8,100,000","-9,900,000","-900,000","-900,000","4,900,000","-15,300,000","-4,900,000","16,248,000","5,105,000","7,943,000","-5,919,000","5,805,000","413,000","-2,215,000","-6,997,000","1,107,000","1,756,000","8,302,000","-6,832,000","-4,290,000","4,844,000","-561,000","2,823,000","627,000","-6,027,000","-5,599,000","4,944,000","-9,905,000","6,790,000","-3,747,000","6,154,000","-6,083,000","2,194,000","-3,403,000","652,000","-713,000","3,251,000","4,231,000","2,070,000","-5,811,000","8,330,000","4,577,000","14,522,000","-5,995,000","3,455,000","-15,078,000","-306,000","-19,153,000","8,432,000","-8,248,000","5,701,000",,"7,708,000","-11,810,000","-4,299,000",
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"330,000","-2,002,000",,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-16,900,000","2,600,000","-500,000","-4,300,000","-14,700,000","-10,200,000","17,100,000","-2,400,000","-3,300,000","-13,100,000","20,900,000","-4,700,000","-10,100,000","4,100,000","-4,156,000","4,534,000","-7,569,000","-1,951,000","5,879,000","-2,438,000","716,000","-2,242,000","885,000","1,665,000","828,000","-1,000,000","-1,569,000","-2,457,000","-1,220,000","8,000","-7,907,000","5,817,000","3,076,000","623,000","91,000","286,000","-165,000","-1,733,000","-1,173,000","512,000","-258,000","-2,218,000","-5,185,000","-853,000","459,000","-2,980,000","-3,220,000","907,000","-1,717,000","-128,000","60,000","392,000","849,000","-1,535,000","-51,000","-206,000","1,354,000","-1,297,000","-599,000","537,000","1,987,000","1,629,000","-1,888,000"
		InterestPaidCFO,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-171,800,000","-17,800,000","-140,200,000","-8,100,000","-5,700,000","-9,600,000","-14,400,000","-8,900,000","-9,100,000","48,000,000","-30,900,000","-12,700,000","-10,100,000","-27,200,000","-965,587,000","-6,193,000","-10,624,000","-6,975,000","-9,565,000","-5,624,000","-4,200,000","-7,333,000","-191,224,000","-4,823,000","-5,208,000","-5,653,000","-3,725,000","-4,498,000","-5,751,000","-7,731,000","-11,012,000","-20,359,000","-5,306,000","-5,617,000","-115,644,000","-4,386,000","-5,476,000","-4,499,000","-6,164,000","-15,700,000","-8,669,000","-8,237,000","-8,071,000","-12,111,000","-66,951,000","-2,754,000","-3,925,000","-4,963,000","-5,068,000","-3,871,000","-4,089,000","-1,322,000","-1,962,000","-1,821,000","-8,763,000","-4,493,000","-2,937,000","12,506,000","42,000","-2,981,000","-120,699,000","-1,034,000","-2,728,000"
	CashFlowFromContinuingInvestingActivities,"-171,800,000","-17,800,000","-140,200,000","-8,100,000","-5,700,000","-9,600,000","-14,400,000","-8,900,000","-9,100,000","48,000,000","-30,900,000","-12,700,000","-10,100,000","-27,200,000","-965,587,000","-6,193,000","-10,624,000","-6,975,000","-9,565,000","-5,624,000","-4,200,000","-7,333,000","-191,224,000","-4,823,000","-5,208,000","-5,653,000","-3,725,000","-4,498,000","-5,751,000","-7,731,000","-11,012,000","-20,359,000","-5,306,000","-5,617,000","-115,644,000","-4,386,000","-5,476,000","-4,499,000","-6,164,000","-15,700,000","-8,669,000","-8,237,000","-8,071,000","-12,111,000","-66,951,000","-2,754,000","-3,925,000","-4,963,000","-5,068,000","-3,871,000","-4,089,000","-1,322,000","-1,962,000","-1,821,000","-8,763,000","-4,493,000","-2,937,000","12,506,000","42,000","-2,981,000","-120,699,000","-1,034,000","-2,728,000"
		NetPPEPurchaseAndSale,"-46,600,000","-17,800,000","-15,000,000","-8,100,000","-5,700,000","-9,600,000","-9,400,000","-7,000,000","-9,100,000","-8,200,000","-14,900,000","-12,700,000","-10,100,000","-13,700,000","-16,402,000","-6,193,000","-7,961,000","-6,975,000","-6,344,000","-8,845,000","-7,083,000","-7,333,000","-3,257,000","-4,823,000","-5,208,000","-5,653,000","-3,725,000","-4,498,000","-5,751,000","-7,731,000","-11,012,000","-5,267,000","-5,306,000","-5,617,000","-12,884,000","-4,386,000","-5,476,000","-4,499,000","-6,184,000","-8,256,000","-8,669,000","-8,237,000","-8,402,000","-4,942,000","-6,144,000","-2,754,000","-4,570,000","-4,963,000","-5,068,000","-2,694,000","-4,089,000","-1,322,000","-1,962,000","-1,821,000","-7,055,000","-4,593,000","-3,147,000","-4,494,000","-4,830,000","-2,554,000","-3,215,000","-1,034,000","-3,275,000"
			PurchaseOfPPE,"-48,800,000","-17,800,000","-15,000,000","-8,100,000","-7,900,000","-9,600,000","-9,400,000","-7,000,000","-9,100,000","-8,200,000","-14,800,000","-12,800,000","-10,100,000","-14,000,000","-16,402,000","-6,193,000","-7,961,000","-6,975,000","-9,565,000","-8,845,000","-7,083,000","-7,333,000","-3,257,000","-4,823,000","-5,208,000","-5,653,000","-3,725,000","-5,699,000","-5,751,000","-7,731,000","-11,586,000","-5,541,000","-5,306,000","-5,617,000","-13,462,000","-4,386,000","-5,476,000","-4,499,000","-6,184,000","-8,256,000","-8,669,000","-8,237,000","-8,402,000","-4,942,000","-6,144,000","-2,754,000","-4,570,000","-4,963,000","-5,068,000","-2,694,000","-4,089,000","-1,322,000","-1,962,000","-1,821,000","-7,055,000","-4,593,000","-3,147,000","-4,494,000","-4,830,000","-2,554,000","-3,215,000","-1,034,000","-3,275,000"
			SaleOfPPE,,,"0","0",,,"0",,,"0","-100,000","100,000","0","300,000",,,,,"0",,,,,,,,"0",,,,"574,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"-125,200,000",,,,"-5,000,000","-1,900,000","0","0","-16,000,000","0","0","-13,500,000","-949,185,000","0",,,"-3,221,000","3,221,000",,,,,,,,,,,"0",,,,"-94,613,000",,,,"20,000","-7,444,000",,,"331,000","-7,169,000","-60,807,000","0","645,000","0","0","-1,177,000","0","0","0","0","-1,708,000","100,000","210,000","17,000,000","4,872,000","-427,000",,,"547,000"
			PurchaseOfBusiness,,,"-125,200,000",,,,"-5,000,000","-1,900,000","0","0","-16,000,000","0","0","-13,500,000","-949,185,000","0",,,,,,,,,,,,,,,"0",,,,"-94,613,000",,,,"20,000","-7,444,000",,,"0","-7,169,000","-62,291,000","0","645,000","0","0","-1,177,000",,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,"0","0",,,"-3,221,000","3,221,000",,,,,,,,,,,,,,,,,,,,,,,"331,000","0",,,,,,,,"0","0","0",,,,,,,,,
		NetInvestmentPurchaseAndSale,,,"0","0","0","0","0","0","0","56,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,"0","0","0","0","0","0","0","56,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,"0","0","56,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-42,500,000","-17,100,000","84,300,000","-79,400,000","-30,300,000","-27,100,000","-73,000,000","-65,100,000","-135,200,000","80,100,000","-52,100,000","-53,400,000","-45,200,000","-27,200,000","1,022,863,000","-11,138,000","-21,821,000","-3,658,000","-24,800,000","-20,049,000","-15,452,000","-13,747,000","191,715,000","-7,606,000","-29,710,000","-4,627,000","-17,475,000","-20,135,000","-17,077,000","-1,096,000","-6,172,000","-26,750,000","-6,172,000","-14,871,000","80,153,000","-18,103,000","-23,763,000","-20,296,000","-2,588,000","-23,329,000","-649,000","-3,314,000","-4,244,000","-9,625,000","-2,583,000","81,217,000","-1,196,000","-954,000","-562,000","-647,000","-23,936,000","-15,328,000","-14,453,000","-299,000","-184,000","-12,745,000","-15,373,000","-3,458,000","-4,742,000","-27,539,000","140,812,000","-23,994,000","38,814,000"
	CashFlowFromContinuingFinancingActivities,"-42,500,000","-17,100,000","84,300,000","-79,400,000","-30,300,000","-27,100,000","-73,000,000","-65,100,000","-135,200,000","80,100,000","-52,100,000","-53,400,000","-45,200,000","-27,200,000","1,022,863,000","-11,138,000","-21,821,000","-3,658,000","-24,800,000","-20,049,000","-15,452,000","-13,747,000","191,715,000","-7,606,000","-29,710,000","-4,627,000","-17,475,000","-20,135,000","-17,077,000","-1,096,000","-6,172,000","-26,750,000","-6,172,000","-14,871,000","80,153,000","-18,103,000","-23,763,000","-20,296,000","-2,588,000","-23,329,000","-649,000","-3,314,000","-4,244,000","-9,625,000","-2,583,000","81,217,000","-1,196,000","-954,000","-562,000","-647,000","-23,936,000","-15,328,000","-14,453,000","-299,000","-184,000","-12,745,000","-15,373,000","-3,458,000","-4,742,000","-27,539,000","140,812,000","-23,994,000","38,814,000"
		NetIssuancePaymentsOfDebt,"-14,900,000","-7,800,000","93,200,000","-71,700,000","-28,600,000","-20,100,000","-70,100,000","-60,600,000","-124,100,000","93,300,000","-40,700,000","-40,700,000","-34,100,000","-14,000,000","1,071,910,000","-4,788,000","-16,826,000","2,809,000","-19,797,000","-13,390,000","-10,833,000","-9,680,000","196,297,000","-2,218,000","-23,563,000","-2,377,000","-5,658,000","-8,850,000","-12,751,000","6,768,000","4,730,000","-12,285,000","-558,000","-12,043,000","83,527,000","-14,237,000","-21,611,000","-20,296,000","-134,000","-18,133,000","-643,000","-3,263,000","-540,000","-6,486,000","-5,984,000","84,683,000","-486,000","-510,000","-440,000","-359,000","-23,876,000","-15,069,000","-14,453,000","-299,000","-184,000","-12,745,000","-15,373,000","-3,458,000","-4,018,000","-25,510,000","93,811,000","-22,923,000","871,000"
			NetLongTermDebtIssuance,"-614,900,000","-2,800,000","-511,800,000","-71,700,000","-28,600,000","-20,100,000","-70,100,000","-60,600,000","-124,100,000","93,300,000","-40,700,000","-40,700,000","-34,100,000","-14,000,000","1,316,850,000","-564,000","-280,000","-288,000","-255,000","-408,000","-238,000","-1,221,000","-291,000","-855,000","-1,503,000","2,070,000","-113,696,000","-1,850,000","-11,751,000","1,768,000","1,730,000","-9,285,000","-5,533,000","-5,878,000","8,025,000","763,000","-1,611,000","-992,000","-179,438,000","-18,133,000","-643,000","-3,263,000","-540,000","-6,486,000","-5,984,000","84,683,000","-486,000","-510,000","-440,000","-359,000","-26,876,000","-13,069,000","-13,453,000","-299,000",,,,,,,,,
				LongTermDebtIssuance,"403,400,000","0","401,600,000","-700,000",,,"0","0","0","100,000,000","-500,000","-300,000","1,200,000","1,200,000","1,336,650,000","8,000,000","3,000,000","8,000,000","20,958,000","0","0","0","-164,000","-219,000","-239,000","3,351,000","213,000","4,073,000","-480,000","4,592,000","4,272,000","635,000","1,028,000","582,000","68,320,000","1,915,000","465,000","1,170,000","1,100,000","0","0","0","8,230,000","-8,230,000","0","85,000,000","0",,,,"207,251,000",,,,,,,,,,,,
				LongTermDebtPayments,"-1,018,300,000","-2,800,000","-913,400,000","-71,000,000","-31,100,000","-20,400,000","-70,100,000","-60,600,000","-24,100,000","-6,700,000","-41,100,000","-39,500,000","-35,300,000","-15,200,000","-19,800,000","-564,000","-280,000","-288,000","-255,000","-408,000","-238,000","-1,221,000","-127,000","-636,000","-1,264,000","-1,281,000","-113,909,000","-5,923,000","-11,271,000","-2,824,000","-2,542,000","-9,920,000","-6,561,000","-6,460,000","-60,295,000","-1,152,000","-2,076,000","-2,162,000","-180,538,000","-18,133,000","-643,000","-3,263,000","-8,770,000","1,744,000","-5,984,000","-317,000","-486,000","-510,000","-440,000","-359,000","-234,127,000","-14,536,000","-13,453,000","-299,000",,,,,,,,,
			NetShortTermDebtIssuance,"600,000,000","-5,000,000","605,000,000","0","0","0","0","0",,,"0","0","0","0","-244,940,000","-4,224,000","-16,546,000","3,097,000","-19,542,000","-12,982,000","-10,595,000","-8,459,000","196,588,000","-1,363,000","-22,060,000","-4,447,000","108,038,000","-7,000,000","-1,000,000","5,000,000","3,000,000","-3,000,000","4,975,000","-6,165,000","75,502,000","-15,000,000","-20,000,000","-19,304,000",,,,,,,,,,,,,,"-2,000,000","-1,000,000","0",,,,,,,,,
