name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
		GainsLossesNotAffectingRetainedEarnings,"-56,388,000","-8,302,000","-5,514,000","177,000","-8,347,000","18,047,000","19,324,000","20,033,000","10,348,000","-700,000","961,000","-1,348,000","-6,419,000","-9,498,000","-12,362,000","-10,335,000","-9,414,000","-5,087,000","-4,548,000","-6,412,000","-6,900,000","-7,268,000"
TotalCapitalization,"1,179,242,000","1,436,805,000","1,289,687,000","1,039,184,000","1,232,746,000","1,149,257,000","1,119,326,000","869,918,000","1,135,129,000","1,277,449,000","1,279,073,000","1,254,734,000","1,130,661,000","1,112,440,000","1,091,476,000","1,072,858,000","870,736,000","847,731,000","721,574,000","694,651,000","626,476,000","723,299,000"
PreferredStockEquity,,"10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","10,438,000","25,441,000","25,441,000"
CommonStockEquity,"788,671,000","825,944,000","813,980,000","806,635,000","783,357,000","795,026,000","784,258,000","770,497,000","752,229,000","739,677,000","725,428,000","707,237,000","658,311,000","640,234,000","619,423,000","605,968,000","452,498,000","448,140,000","449,095,000","437,293,000","364,242,000","357,217,000"
CapitalLeaseObligations,,"15,629,000",,,"12,273,000",,,,,,,,,,,,,,,,,
NetTangibleAssets,"624,709,000","670,824,000","657,122,000","648,039,000","622,913,000","632,833,000","620,173,000","604,465,000","584,305,000","569,860,000","556,323,000","536,129,000","508,926,000","489,076,000","467,077,000","451,730,000","392,383,000","389,847,000","390,036,000","377,466,000","318,650,000","310,857,000"
InvestedCapital,"1,179,242,000","1,426,367,000","1,279,249,000","1,028,746,000","1,222,308,000","1,138,819,000","1,108,888,000","859,480,000","1,124,691,000","1,267,011,000","1,268,635,000","1,244,296,000","1,120,223,000","1,102,002,000","1,081,038,000","1,062,420,000","860,298,000","837,293,000","711,136,000","700,363,000","619,185,000","718,508,000"
TangibleBookValue,"624,709,000","660,386,000","646,684,000","637,601,000","612,475,000","622,395,000","609,735,000","594,027,000","573,867,000","559,422,000","545,885,000","525,691,000","498,488,000","478,638,000","456,639,000","441,292,000","381,945,000","379,409,000","379,598,000","367,028,000","293,209,000","285,416,000"
TotalDebt,"390,571,000","616,052,000","465,269,000","222,111,000","438,951,000","343,793,000","324,630,000","88,983,000","372,462,000","527,334,000","543,207,000","537,059,000","461,912,000","461,768,000","461,615,000","456,452,000","407,800,000","389,153,000","262,041,000","263,070,000","254,943,000","361,291,000"
NetDebt,"236,992,000","442,492,000","322,391,000","119,415,000","325,812,000","260,373,000","223,552,000","455,466,000","252,843,000","446,597,000","434,368,000","447,744,000","379,915,000","339,908,000","316,859,000","303,736,000","279,759,000","330,804,000","199,805,000","183,249,000","171,676,000","314,758,000"
ShareIssued,"39,584,245","39,203,747","39,170,541","39,113,698","39,106,222","38,736,540","38,687,402","38,506,703","38,501,507","38,256,500","38,169,126","38,115,219","36,398,144","36,343,239","36,279,600","36,218,955","29,404,048","29,317,298","29,305,400","29,246,900","28,391,900","28,391,900"
OrdinarySharesNumber,"37,811,582","37,713,903","37,690,087","38,094,972","38,641,851","38,618,054","38,568,916","38,388,217","38,383,021","38,256,500","38,169,126","38,115,219","36,398,144","36,343,239","36,279,600","36,218,955","29,404,048","29,317,298","29,305,400","29,246,900","28,391,900","28,391,900"
TreasurySharesNumber,"1,772,663","1,489,844","1,480,454","1,018,726","464,371","118,486","118,486","118,486","118,486",,,,,,,,,,,,,
