name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-800,000","-1,600,000","-1,600,000","-1,700,000","-2,200,000","-2,400,000","-3,100,000","-4,200,000","-1,800,000","-800,000","-700,000","-400,000","-400,000","-400,000","-500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"204,000,000","167,000,000","155,000,000","108,000,000","114,000,000","106,000,000","116,000,000","136,000,000","145,000,000","113,000,000","111,000,000","116,000,000","131,000,000","100,000,000","86,000,000","97,000,000","126,000,000","98,000,000","108,000,000","143,000,000","163,000,000","125,000,000","97,000,000","81,000,000","98,000,000","102,000,000","125,000,000","193,000,000","146,500,000","117,800,000","107,600,000","104,200,000","122,400,000","118,200,000","115,900,000","116,500,000","139,500,000","172,900,000","213,200,000","203,700,000","161,500,000","153,800,000","163,300,000","138,200,000","108,500,000","97,200,000","84,700,000","90,400,000","112,900,000","72,048,000","61,141,000","61,655,000","61,104,000","82,159,000","78,214,000","63,477,000","70,222,000","60,102,000","62,690,000","58,019,000","54,880,000","61,474,000","56,778,000","56,242,000","64,452,000","64,072,000","44,111,000","40,343,000","38,983,000","38,024,000","35,351,000","34,710,000","34,109,000","38,704,000","36,831,000","36,694,000","31,559,000","37,421,000","31,679,000","28,280,000","23,849,000","27,395,000","22,069,000","23,764,000","22,504,000","37,117,000","22,867,000","22,866,000","20,434,000","20,878,000","17,542,000","15,019,000","13,581,000","11,751,000","10,722,000","9,732,000","8,707,000","9,045,000","11,718,000","12,719,000","9,920,000","9,585,000","8,318,000","6,993,000","4,825,000","4,800,000"
			RawMaterials,"131,000,000","97,000,000","48,000,000","36,000,000","22,000,000","19,000,000","20,000,000","25,000,000","28,000,000","18,000,000","14,000,000","21,000,000","8,000,000","11,000,000","12,000,000","17,000,000","12,000,000","22,000,000","32,000,000","59,000,000","28,000,000","19,000,000","10,000,000","11,000,000","10,000,000","25,000,000","35,000,000","63,000,000","36,200,000","25,900,000","23,300,000","17,100,000","17,600,000","18,900,000","10,800,000","13,600,000","16,300,000","21,700,000","52,900,000","65,200,000","30,900,000","15,600,000","29,800,000","17,200,000","7,500,000","3,500,000","8,900,000","8,200,000","9,400,000","1,780,000","1,640,000","5,156,000","5,034,000","16,725,000","14,915,000","8,315,000","7,665,000","7,814,000","10,192,000","18,096,000","19,429,000","22,812,000","17,721,000","12,744,000","17,231,000","30,029,000","18,478,000","18,642,000","15,784,000","14,767,000","10,607,000","13,156,000","13,296,000","18,441,000","15,992,000","18,573,000","16,277,000","17,660,000","16,232,000","16,732,000","11,870,000","10,806,000","7,440,000","11,554,000","11,106,000","23,230,000","10,384,000","9,347,000","9,230,000","7,741,000","3,239,000","3,552,000","5,316,000","4,410,000","4,106,000","3,707,000","4,494,000","2,950,000","5,785,000","2,548,000","6,775,000","6,645,000","4,425,000","3,714,000","2,161,000",
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","500,000","400,000","100,000","200,000","100,000","200,000","200,000","173,000","236,000","78,000","56,000","71,000","235,000","157,000","271,000","464,000","9,000","1,280,000","5,000","972,000","174,000","2,575,000","744,000",,"1,166,000","1,063,000","686,000","670,000","595,000","1,111,000","624,000","717,000","1,818,000","69,000","537,000","1,544,000","649,000","220,000","1,431,000","680,000","297,000","505,000","560,000","2,537,000","2,769,000","5,290,000","646,000","4,253,000","4,066,000","2,186,000","1,727,000","2,825,000","2,547,000","2,512,000","1,889,000","1,934,000","1,747,000","1,121,000","1,524,000","734,000","1,421,000","1,819,000","970,000",
			FinishedGoods,"73,000,000","70,000,000","107,000,000","72,000,000","92,000,000","87,000,000","96,000,000","111,000,000","117,000,000","95,000,000","97,000,000","95,000,000","123,000,000","89,000,000","74,000,000","80,000,000","114,000,000","76,000,000","76,000,000","84,000,000","135,000,000","106,000,000","87,000,000","70,000,000","88,000,000","77,000,000","90,000,000","130,000,000","110,300,000","91,900,000","84,300,000","87,100,000","104,800,000","99,300,000","105,100,000","102,900,000","123,200,000","151,200,000","160,300,000","138,500,000","130,600,000","138,200,000","133,000,000","120,600,000","100,900,000","93,500,000","75,700,000","82,000,000","103,300,000","70,095,000","59,265,000","56,421,000","56,014,000","65,363,000","63,064,000","55,005,000","62,286,000","51,824,000","52,489,000","38,643,000","35,446,000","37,690,000","38,883,000","40,923,000","46,477,000","34,043,000","24,467,000","20,638,000","22,513,000","22,587,000","24,149,000","20,443,000","20,189,000","19,546,000","19,021,000","18,052,000","14,745,000","18,217,000","14,798,000","11,328,000","10,548,000","15,909,000","14,332,000","11,705,000","10,838,000","11,350,000","9,714,000","8,229,000","10,558,000","8,884,000","10,237,000","9,281,000","6,538,000","4,516,000","4,069,000","3,513,000","2,324,000","4,161,000","4,186,000","9,050,000","1,621,000","2,206,000","2,472,000","1,460,000","1,694,000",
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,"234,000,000","354,000,000","250,000,000","271,000,000","268,300,000","266,000,000","225,200,000","240,700,000","219,400,000","210,600,000","192,300,000","212,600,000","262,600,000","247,300,000","233,500,000","275,900,000","225,400,000",,"190,000,000",,,,,,,"143,950,000","115,525,000","112,660,000","119,887,000","118,365,000","139,136,000","118,148,000","120,561,000","103,837,000","94,684,000","86,696,000","56,765,000","48,266,000","42,761,000","41,140,000","43,536,000","35,768,000","30,444,000","32,663,000","32,472,000","35,764,000","32,216,000","39,290,000","29,057,000","26,036,000","23,965,000","24,225,000","24,014,000","27,117,000","27,171,000","24,977,000","22,112,000","22,470,000","22,831,000","28,096,000","25,745,000","22,842,000","21,955,000","14,927,000","27,958,000","9,653,000","6,290,000","4,689,000","7,384,000","3,235,000","2,067,000","1,928,000","2,524,000","1,936,000","1,621,000","717,000","1,253,000","3,298,000","3,036,000","3,039,000","2,628,000",
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,700,000","8,300,000","253,700,000","7,800,000","6,600,000","7,900,000","8,600,000",,"4,500,000",,,,,,,,,,,"2,281,000","2,022,000","2,857,000","2,953,000","65,756,000","84,034,000","103,906,000","118,312,000","126,014,000","124,748,000","135,141,000","138,539,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","305,000,000","290,000,000","253,500,000","252,000,000","254,200,000","253,600,000","270,300,000","247,000,000","241,000,000","246,900,000","8,900,000","262,900,000","248,400,000","228,000,000","201,600,000",,"205,400,000",,,,,,,"110,596,000","140,352,000","164,934,000","207,050,000","153,901,000","165,852,000","126,250,000","127,197,000","96,629,000","116,324,000","106,810,000","110,741,000","63,542,000","47,187,000","48,496,000","48,496,000","35,544,000","35,558,000","35,558,000","37,584,000","34,260,000","24,235,000","24,719,000","24,163,000","44,390,000","27,942,000","27,906,000","27,444,000","25,615,000","28,070,000","32,122,000","32,529,000","37,258,000","37,649,000","35,737,000","36,287,000","30,798,000","25,477,000","16,850,000","22,215,000","27,171,000","20,134,000","13,534,000","10,134,000","9,963,000","6,743,000","5,497,000","5,280,000","3,177,000","3,139,000","3,139,000","3,100,000",,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","305,000,000","290,000,000","253,500,000","252,000,000","254,200,000","253,600,000","270,300,000","247,000,000","241,000,000","246,900,000","8,900,000","262,900,000","248,400,000","228,000,000","201,600,000",,"205,400,000",,,,,,,"110,596,000","140,352,000","164,934,000","207,050,000","153,901,000","165,852,000","126,250,000","127,197,000","96,629,000","116,324,000","106,810,000","110,741,000","63,542,000","47,187,000","48,496,000","48,496,000","35,544,000","35,558,000","35,558,000","37,584,000","34,260,000","24,235,000","24,719,000","24,163,000","44,390,000","27,942,000","27,906,000","27,444,000","25,615,000","28,070,000","32,122,000","32,529,000","37,258,000","37,649,000","35,737,000","36,287,000","30,798,000","25,477,000","16,850,000","22,215,000","27,171,000","20,134,000","13,534,000","10,134,000","9,963,000","6,743,000","5,497,000","5,280,000","3,177,000","3,139,000","3,139,000","3,100,000",,,,,
		OtherCurrentAssets,"377,000,000","346,000,000","319,000,000","321,000,000","346,000,000","315,000,000","263,000,000","304,000,000","274,000,000","276,000,000","313,000,000","326,000,000","364,000,000","340,000,000","321,000,000","329,000,000","330,000,000","295,000,000","363,000,000","316,000,000","383,000,000","277,000,000","219,000,000","220,000,000","234,000,000","354,000,000","555,000,000","561,000,000","521,800,000","518,000,000","479,400,000","494,300,000","489,700,000","457,600,000","441,000,000","467,800,000","525,200,000","518,000,000","488,500,000","-700,000","435,600,000","462,400,000","5,041,500,000","388,300,000","339,400,000","204,400,000","218,300,000","210,400,000","228,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000"
	TotalNonCurrentAssets,"4,081,000,000","3,987,000,000","3,553,000,000","3,525,000,000","3,359,000,000","3,572,000,000","3,599,000,000","3,599,000,000","3,248,000,000","3,265,000,000","3,281,000,000","3,295,000,000","3,131,000,000","3,057,000,000","3,080,000,000","3,052,000,000","3,009,000,000","3,021,000,000","3,288,000,000","3,301,000,000","3,295,000,000","3,409,000,000","3,542,000,000","3,564,000,000","3,589,000,000","2,721,000,000","2,554,000,000","2,578,000,000","2,627,800,000","2,680,100,000","2,688,400,000","2,724,300,000","2,747,900,000","2,771,200,000","2,777,400,000","2,816,300,000","2,824,200,000","2,817,300,000","2,666,200,000","2,665,200,000","2,705,800,000","2,653,900,000","2,674,100,000","2,608,200,000","2,133,600,000","2,164,700,000","2,106,700,000","2,051,600,000","1,957,300,000","1,951,233,000","1,973,918,000","1,981,185,000","2,034,035,000","2,027,728,000","2,032,327,000","2,117,668,000","2,003,555,000","1,862,742,000","1,789,351,000","1,466,574,000","1,417,675,000","1,459,865,000","1,269,671,000","1,250,350,000","1,227,755,000","1,126,132,000","1,104,904,000","834,346,000","796,758,000","794,945,000","799,479,000","795,981,000","788,030,000","485,807,000","472,164,000","476,131,000","465,681,000","463,330,000","441,557,000","435,123,000","429,678,000","426,643,000","447,633,000","398,731,000","400,735,000","388,795,000","177,062,000","99,356,000","59,233,000","46,488,000","39,090,000","34,288,000","31,001,000","28,928,000","28,983,000","26,550,000","16,797,000","13,514,000","13,237,000","12,637,000","12,321,000","6,350,000","6,031,000","5,912,000","5,047,000","3,400,000"
		NetPPE,"896,000,000","883,000,000","812,000,000","792,000,000","639,000,000","851,000,000","866,000,000","872,000,000","864,000,000","882,000,000","889,000,000","896,000,000","759,000,000","763,000,000","770,000,000","768,000,000","756,000,000","741,000,000","795,000,000","799,000,000","799,000,000","892,000,000","949,000,000","942,000,000","937,000,000","873,000,000","1,004,000,000","1,011,000,000","1,029,900,000","1,050,700,000","1,081,700,000","1,098,000,000","1,108,800,000","1,128,600,000","1,142,900,000","1,163,400,000","1,170,900,000","1,189,200,000","1,132,400,000","1,139,100,000","1,137,200,000","1,081,800,000","1,046,100,000","993,300,000","911,600,000","862,200,000","845,300,000","825,400,000","804,400,000","797,961,000","780,378,000","796,266,000","807,923,000","705,153,000","717,849,000","720,661,000","693,792,000","661,128,000","646,157,000","629,124,000","603,523,000","586,578,000","555,815,000","533,121,000","513,193,000","492,793,000","465,587,000","443,760,000","418,749,000","405,907,000","398,306,000","392,588,000","370,717,000","366,749,000","361,955,000","363,677,000","362,862,000","358,046,000","355,179,000","349,205,000","345,195,000","95,661,000","101,032,000","100,789,000","103,238,000","96,351,000","81,595,000","65,787,000","47,949,000","33,646,000","27,080,000","25,016,000","19,271,000","17,204,000","14,060,000","12,661,000","12,217,000","10,564,000","10,231,000","9,618,000","9,238,000","6,148,000","5,841,000","5,704,000","4,849,000","3,200,000"
