name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
TotalAssets,"586,517,000,000","573,284,000,000","567,495,000,000","558,886,000,000","553,375,000,000","553,905,000,000","540,455,000,000","546,652,000,000","542,909,000,000","495,426,000,000","487,671,000,000","481,719,000,000","475,775,000,000","467,374,000,000","464,607,000,000","461,329,000,000","460,119,000,000","462,040,000,000","459,227,000,000","463,844,000,000","449,522,000,000","445,964,000,000","454,134,000,000","438,463,000,000","428,638,000,000","421,853,000,000","415,943,000,000","419,075,000,000","410,233,000,000","402,529,000,000","391,284,000,000","389,065,000,000","371,289,000,000","364,021,000,000","360,681,000,000","353,415,000,000","355,447,000,000","353,855,000,000","352,253,000,000","353,136,000,000","340,762,000,000","340,122,000,000","330,141,000,000","320,874,000,000","311,462,000,000","307,786,000,000","290,654,000,000","283,243,000,000","282,428,000,000","281,176,000,000","265,058,000,000","265,560,000,000","263,624,000,000","265,912,000,000","247,055,000,000","246,538,000,000","241,781,000,000","237,615,000,000","227,628,000,000","222,530,000,000","221,448,000,000","219,232,000,000","216,855,000,000","213,405,000,000","209,907,000,000","209,465,000,000","206,895,000,000","203,981,000,000","198,466,000,000","195,104,000,000","192,844,000,000","190,230,000,000","192,093,000,000","189,286,000,000","188,835,000,000","194,899,000,000","182,231,000,000","180,027,000,000","174,006,000,000","172,956,000,000","164,745,000,000","171,390,000,000","167,830,000,000","165,156,000,000","160,274,000,000","87,336,000,000","74,506,369,000","74,429,801,000","73,059,923,000","72,787,800,000","71,345,300,000","38,134,400,000","37,951,900,000","38,475,800,000","20,688,400,000","14,930,900,000","13,856,000,000","10,958,900,000","10,772,400,000","10,754,600,000","10,181,000,000","10,093,800,000","9,874,600,000","9,612,800,000","9,609,500,000","9,573,300,000","9,726,700,000","9,229,800,000","9,053,900,000","9,390,800,000","9,204,400,000","7,910,800,000","7,845,400,000","26,385,000,000","7,619,000,000","7,442,100,000","7,417,700,000","7,715,400,000","7,506,100,000","7,873,000,000","6,709,000,000","6,645,900,000","6,598,000,000","6,096,500,000","6,089,300,000","6,295,400,000","6,098,700,000","6,058,200,000","5,954,000,000","5,949,400,000","5,703,900,000"
TotalLiabilitiesNetMinorityInterest,"534,849,000,000","517,897,000,000","513,117,000,000","505,212,000,000","501,067,000,000","500,180,000,000","487,260,000,000","494,172,000,000","490,747,000,000","442,943,000,000","433,524,000,000","428,179,000,000","423,089,000,000","415,717,000,000","413,600,000,000","411,072,000,000","410,307,000,000","412,374,000,000","409,876,000,000","414,895,000,000","401,089,000,000","398,031,000,000","405,735,000,000","390,434,000,000","381,245,000,000","375,036,000,000","370,176,000,000","373,844,000,000","365,268,000,000","358,361,000,000","347,455,000,000","345,679,000,000","328,546,000,000","322,214,000,000","319,129,000,000","312,365,000,000","314,600,000,000","313,588,000,000","312,428,000,000","314,262,000,000","303,848,000,000","305,151,000,000","295,931,000,000","287,533,000,000","280,127,000,000","277,464,000,000","260,711,000,000","254,303,000,000","255,040,000,000","254,515,000,000","239,178,000,000","240,674,000,000","235,682,000,000","239,612,000,000","225,380,000,000","224,710,000,000","220,209,000,000","216,569,000,000","206,862,000,000","202,200,000,000","200,648,000,000","198,035,000,000","195,929,000,000","192,990,000,000","189,651,000,000","189,379,000,000","187,031,000,000","184,080,000,000","179,258,000,000","175,565,000,000","173,244,000,000","171,555,000,000","172,641,000,000","170,044,000,000","166,804,000,000","175,719,000,000","163,711,000,000","161,926,000,000","156,488,000,000","156,306,000,000","148,853,000,000","154,929,000,000","151,013,000,000","149,700,000,000","145,031,000,000","78,696,000,000","68,314,478,000","68,223,320,000","66,791,218,000","66,479,200,000","64,909,400,000","34,520,200,000","34,273,600,000","34,945,900,000","18,860,600,000","13,462,600,000","12,443,200,000","10,052,900,000","9,888,900,000","9,907,000,000","9,352,800,000","9,238,700,000","9,034,000,000","8,793,700,000","8,793,900,000","8,753,100,000","8,939,800,000","8,457,400,000","8,306,200,000","8,672,600,000","8,503,500,000","7,224,000,000","7,153,900,000","24,140,000,000","6,963,500,000","6,802,600,000","6,797,900,000","7,113,100,000","6,916,600,000","7,296,000,000","6,144,200,000","6,090,900,000","6,052,900,000","5,578,200,000","5,581,200,000","5,795,400,000","5,607,500,000","5,575,300,000","5,481,200,000","5,486,900,000","5,251,500,000"
TotalEquityGrossMinorityInterest,"51,668,000,000","55,387,000,000","54,378,000,000","53,674,000,000","52,308,000,000","53,725,000,000","53,195,000,000","52,480,000,000","52,162,000,000","52,483,000,000","54,147,000,000","53,540,000,000","52,686,000,000","51,657,000,000","51,007,000,000","50,257,000,000","49,812,000,000","49,666,000,000","49,351,000,000","48,949,000,000","48,433,000,000","47,933,000,000","48,399,000,000","48,029,000,000","47,393,000,000","46,817,000,000","45,767,000,000","45,231,000,000","44,965,000,000","44,168,000,000","43,829,000,000","43,386,000,000","42,743,000,000","41,807,000,000","41,552,000,000","41,050,000,000","40,847,000,000","40,267,000,000","39,825,000,000","38,874,000,000","36,914,000,000","34,971,000,000","34,210,000,000","33,341,000,000","31,335,000,000","30,322,000,000","29,943,000,000","28,940,000,000","27,388,000,000","26,661,000,000","25,880,000,000","24,886,000,000","27,942,000,000","26,300,000,000","21,675,000,000","21,828,000,000","21,572,000,000","21,046,000,000","20,766,000,000","20,330,000,000","20,800,000,000","21,197,000,000","20,926,000,000","20,415,000,000","20,256,000,000","20,086,000,000","19,864,000,000","19,901,000,000","19,208,000,000","19,539,000,000","19,600,000,000","18,675,000,000","19,452,000,000","19,242,000,000","22,031,000,000","19,180,000,000","18,520,000,000","18,101,000,000","17,518,000,000","16,650,000,000","15,892,000,000","16,461,000,000","16,817,000,000","15,456,000,000","15,243,000,000","8,640,000,000","6,191,891,000","6,206,481,000","6,268,705,000","6,308,600,000","6,435,900,000","3,614,200,000","3,678,300,000","3,529,900,000","1,827,800,000","1,468,300,000","1,412,800,000","906,000,000","883,500,000","847,600,000","828,200,000","855,100,000","840,600,000","819,100,000","815,600,000","820,200,000","786,900,000","772,400,000","747,700,000","718,200,000","700,900,000","686,800,000","691,500,000","2,245,000,000","655,500,000","639,500,000","619,800,000","602,300,000","589,500,000","577,000,000","564,800,000","555,000,000","545,100,000","518,300,000","508,100,000","500,000,000","491,200,000","482,900,000","472,800,000","462,500,000","452,400,000"
	StockholdersEquity,"51,200,000,000","54,918,000,000","53,743,000,000","53,039,000,000","51,678,000,000","53,095,000,000","52,565,000,000","51,850,000,000","51,532,000,000","51,853,000,000","53,517,000,000","52,913,000,000","52,057,000,000","51,029,000,000","50,375,000,000","49,628,000,000","49,187,000,000","49,040,000,000","48,723,000,000","48,320,000,000","47,798,000,000","47,298,000,000","47,759,000,000","47,390,000,000","46,755,000,000","46,131,000,000","45,075,000,000","44,537,000,000","44,277,000,000","43,479,000,000","43,141,000,000","42,700,000,000","42,054,000,000","41,113,000,000","40,132,000,000","39,683,000,000","39,531,000,000","38,998,000,000","38,661,000,000","37,792,000,000","35,900,000,000","33,978,000,000","33,230,000,000","32,452,000,000","30,507,000,000","29,519,000,000","29,151,000,000","28,169,000,000","26,709,000,000","25,963,000,000","25,171,000,000","24,171,000,000","27,223,000,000","26,300,000,000","21,675,000,000","21,828,000,000","21,572,000,000","21,046,000,000","20,766,000,000","20,330,000,000","20,800,000,000","21,197,000,000","20,926,000,000","20,415,000,000","20,256,000,000","20,086,000,000","19,864,000,000","19,901,000,000","19,208,000,000","19,539,000,000","19,600,000,000","18,675,000,000","19,452,000,000","19,242,000,000","19,426,000,000","19,180,000,000","18,520,000,000","18,101,000,000","17,518,000,000","16,650,000,000","15,892,000,000","16,461,000,000","16,817,000,000","15,456,000,000","15,243,000,000","8,640,000,000","6,191,891,000","6,206,481,000","6,268,705,000","6,308,600,000","6,435,900,000","3,614,200,000","3,678,300,000","3,529,900,000","1,827,800,000","1,468,300,000","1,412,800,000","906,000,000","883,500,000","847,600,000","828,200,000","855,100,000","840,600,000","819,100,000","815,600,000","820,200,000","786,900,000","772,400,000","747,700,000","718,200,000","700,900,000","686,800,000","691,500,000","2,245,000,000","655,500,000","639,500,000","619,800,000","602,300,000","589,500,000","577,000,000","564,800,000","555,000,000","545,100,000","518,300,000","508,100,000","500,000,000","491,200,000","482,900,000","472,800,000","462,500,000","452,400,000"
		CapitalStock,"6,829,000,000","6,392,000,000","5,989,000,000","5,989,000,000","5,989,000,000","6,004,000,000","6,005,000,000","6,005,000,000","6,005,000,000","6,005,000,000","6,005,000,000","6,005,000,000","6,005,000,000","6,005,000,000","6,005,000,000","5,440,000,000","5,440,000,000","5,440,000,000","5,440,000,000","5,440,000,000","5,440,000,000","5,522,000,000","5,522,000,000","5,522,000,000","5,522,000,000","5,522,000,000","4,777,000,000","4,777,000,000","4,777,000,000","4,777,000,000","4,777,000,000","4,777,000,000","4,777,000,000","4,777,000,000","4,777,000,000","4,777,000,000","4,790,000,000","4,790,000,000","4,790,000,000","4,790,000,000","3,715,000,000","2,627,000,000","2,627,000,000","2,627,000,000","1,951,000,000","1,951,000,000","1,951,000,000","1,951,000,000","1,521,000,000","1,521,000,000","1,521,000,000","1,521,000,000","7,959,000,000","7,951,000,000","1,520,000,000","1,520,000,000","1,520,000,000","1,020,000,000","1,020,000,000","1,020,000,000","1,020,000,000","1,020,000,000","1,020,000,000","1,020,000,000","1,020,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","19,000,000","19,000,000","948,000,000","9,844,000","9,844,000","9,846,000","9,800,000",,,,,,,,,,,,,,,"300,000","300,000","400,000","1,400,000","2,100,000","2,500,000","2,600,000","5,600,000","7,100,000","410,000,000","14,600,000","15,400,000","15,400,000","15,400,000","15,400,000","15,400,000","17,200,000","18,000,000","18,000,000",,,,,,,,
			PreferredStock,"6,808,000,000","6,371,000,000","5,968,000,000","5,968,000,000","5,968,000,000","5,983,000,000","5,984,000,000","5,984,000,000","5,984,000,000","5,984,000,000","5,984,000,000","5,984,000,000","5,984,000,000","5,984,000,000","5,984,000,000","5,419,000,000","5,419,000,000","5,419,000,000","5,419,000,000","5,419,000,000","5,419,000,000","5,501,000,000","5,501,000,000","5,501,000,000","5,501,000,000","5,501,000,000","4,756,000,000","4,756,000,000","4,756,000,000","4,756,000,000","4,756,000,000","4,756,000,000","4,756,000,000","4,756,000,000","4,756,000,000","4,756,000,000","4,769,000,000","4,769,000,000","4,769,000,000","4,769,000,000","3,694,000,000","2,606,000,000","2,606,000,000","2,606,000,000","1,930,000,000","1,930,000,000","1,930,000,000","1,930,000,000","1,500,000,000","1,500,000,000","1,500,000,000","1,500,000,000","7,939,000,000","7,931,000,000","1,500,000,000","1,500,000,000","1,500,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","300,000","400,000","1,400,000","2,100,000","2,500,000","2,600,000","5,600,000","7,100,000","266,000,000","14,600,000","15,400,000","15,400,000","15,400,000","15,400,000","15,400,000","17,200,000","18,000,000","18,000,000",,,,,,,,
			CommonStock,"21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","21,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","19,000,000","19,000,000","948,000,000","9,844,000","9,844,000","9,846,000","9,800,000",,,,,,,,,,,,,,,,,,,,,,,,"144,000,000",,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"8,515,000,000","8,539,000,000","8,550,000,000","8,518,000,000","8,487,000,000","8,511,000,000","8,516,000,000","8,483,000,000","8,452,000,000","8,475,000,000","8,490,000,000","8,465,000,000","8,432,000,000","8,469,000,000","8,479,000,000","8,468,000,000","8,438,000,000","8,464,000,000","8,457,000,000","8,425,000,000","8,388,000,000","8,440,000,000","8,429,000,000","8,402,000,000","8,368,000,000","8,376,000,000","8,362,000,000","8,335,000,000","8,315,000,000","8,313,000,000","8,293,000,000","8,264,000,000","8,236,000,000","8,216,000,000","8,188,000,000","8,167,000,000","8,138,000,000","8,201,000,000","8,186,000,000","8,176,000,000","8,168,000,000","8,238,000,000","8,248,000,000","8,235,000,000","8,215,000,000","8,294,000,000","8,310,000,000","8,292,000,000","8,267,000,000","8,319,000,000","8,308,000,000","8,434,000,000","5,744,000,000","5,830,000,000","5,646,000,000","5,682,000,000","5,677,000,000","5,749,000,000","5,748,000,000","5,748,000,000","5,745,000,000","5,762,000,000","5,770,000,000","5,789,000,000","5,819,000,000","5,907,000,000","5,913,000,000","5,903,000,000","5,889,000,000","5,902,000,000","5,868,000,000","5,860,000,000","5,832,000,000","5,851,000,000","4,800,000,000","4,821,000,000","4,841,000,000","4,850,000,000","4,870,000,000","4,875,000,000","4,894,000,000","4,906,000,000","4,918,000,000","3,534,000,000","3,500,000,000","1,473,000,000","1,865,705,000","1,879,301,000","1,894,599,000","1,926,200,000",,,,,,,,,,,,,,,,,,,,,,,,"676,000,000",,,,,,,,,,,,,,,,,
		RetainedEarnings,"69,987,000,000","69,201,000,000","68,297,000,000","67,039,000,000","65,740,000,000","64,188,000,000","63,391,000,000","62,526,000,000","62,544,000,000","63,186,000,000","62,419,000,000","61,252,000,000","60,092,000,000","59,065,000,000","57,878,000,000","56,742,000,000","55,549,000,000","54,142,000,000","53,023,000,000","52,033,000,000","51,069,000,000","50,151,000,000","49,231,000,000","48,269,000,000","47,267,000,000","46,377,000,000","45,413,000,000","44,434,000,000","43,463,000,000","42,530,000,000","41,543,000,000","40,573,000,000","39,584,000,000","38,667,000,000","37,692,000,000","36,707,000,000","35,720,000,000","34,720,000,000","33,730,000,000","32,687,000,000","31,705,000,000","30,785,000,000","29,704,000,000","28,701,000,000","27,769,000,000","27,005,000,000","26,147,000,000","25,367,000,000","24,597,000,000","24,116,000,000","23,629,000,000","23,140,000,000","23,015,000,000","22,541,000,000","23,032,000,000","23,220,000,000","23,033,000,000","22,693,000,000","22,580,000,000","22,110,000,000","21,660,000,000","21,242,000,000","20,770,000,000","20,164,000,000","19,568,000,000","19,001,000,000","18,457,000,000","17,849,000,000","17,276,000,000","16,758,000,000","16,260,000,000","15,644,000,000","15,059,000,000","14,508,000,000","15,385,000,000","14,795,000,000","14,236,000,000","13,719,000,000","13,243,000,000","12,756,000,000","12,306,000,000","11,918,000,000","11,585,000,000","11,916,000,000","11,711,000,000","6,336,000,000","5,126,242,000","4,971,621,000","4,810,948,000","4,660,500,000","4,551,500,000","2,475,700,000","2,370,700,000","2,267,300,000","1,617,900,000","620,600,000","577,600,000","527,300,000","492,600,000","459,500,000","429,000,000","400,800,000","673,800,000","649,300,000","623,200,000","599,000,000","575,000,000","552,800,000","531,100,000","510,300,000","490,300,000","471,000,000","452,900,000","1,328,000,000","418,100,000","403,400,000","386,800,000","370,700,000","359,900,000","347,500,000","335,700,000","325,900,000","316,100,000","307,300,000","297,600,000","289,700,000","280,800,000","272,500,000","263,800,000","253,400,000","243,400,000"
		TreasuryStock,"27,193,000,000","27,271,000,000","27,301,000,000","27,305,000,000","26,443,000,000","25,930,000,000","25,959,000,000","25,962,000,000","25,972,000,000","24,440,000,000","22,224,000,000","21,465,000,000","20,699,000,000","20,188,000,000","19,414,000,000","18,707,000,000","18,047,000,000","17,602,000,000","16,978,000,000","16,332,000,000","15,660,000,000","15,280,000,000","14,844,000,000","14,241,000,000","13,658,000,000","13,125,000,000","12,756,000,000","12,144,000,000","11,564,000,000","11,245,000,000","10,836,000,000","10,232,000,000","9,693,000,000","9,476,000,000","9,174,000,000","8,680,000,000","8,176,000,000","7,790,000,000","7,442,000,000","7,031,000,000","6,744,000,000","6,472,000,000","6,419,000,000","6,134,000,000","6,089,000,000","6,262,000,000","6,363,000,000","6,381,000,000","6,409,000,000","6,509,000,000","6,534,000,000","6,540,000,000","6,546,000,000","6,659,000,000","6,695,000,000","7,075,000,000","7,178,000,000","7,480,000,000","7,554,000,000","7,476,000,000","6,972,000,000","6,091,000,000","6,093,000,000","5,421,000,000","5,394,000,000","4,413,000,000","4,318,000,000","3,984,000,000","3,590,000,000","3,125,000,000","2,710,000,000","2,316,000,000","1,853,000,000","1,205,000,000","1,031,000,000","1,092,000,000","1,222,000,000","1,272,000,000","1,325,000,000","1,341,000,000","1,322,000,000","478,000,000","62,000,000","26,000,000","38,000,000","132,000,000","764,243,000","531,854,000","295,987,000","192,900,000",,,,,,,,,,,,,,,,,,,,,,,,"169,000,000",,,,,,,,,,,,,,,,,
