name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,08/31/1992
		DeferredTax,"-25,000,000","2,000,000","11,000,000","-46,000,000","8,000,000","-65,000,000","199,000,000","-49,000,000","-41,000,000","-91,000,000","6,000,000","4,000,000","23,000,000","18,000,000","-18,000,000","12,000,000","-13,000,000","-12,000,000","-63,000,000","4,000,000","-15,000,000","13,000,000","-27,000,000","114,000,000","-56,000,000","-18,000,000","46,000,000","-19,000,000","-42,000,000","-23,000,000","83,000,000","-20,000,000","-22,000,000","5,000,000","-6,000,000","11,000,000","1,000,000","-13,000,000","-33,000,000","-33,000,000","1,000,000","-14,000,000","-2,000,000","104,000,000","22,000,000","20,000,000","52,000,000","19,000,000","-17,000,000","-16,000,000","-17,000,000","54,000,000","11,000,000","4,000,000","12,858,000","43,169,000","3,242,000","24,731,000","-4,663,000","-3,706,000","-43,929,000","40,340,000","-20,232,000","20,169,000","-10,430,000","19,709,000","-12,942,000","-10,176,000","-5,864,000","47,775,000","-8,188,000","39,994,000","6,133,000","44,491,000","-2,221,000","18,000,000","19,600,000","36,253,000","10,097,000","10,907,000","3,095,000","29,223,000","713,000","5,645,000","2,378,000","8,475,000","-12,275,000","5,333,000","-1,240,000","8,609,000","323,000","3,800,000","-1,900,000","2,700,000","-5,400,000","5,300,000","-1,500,000","2,500,000","-4,000,000","2,500,000","-3,300,000","2,000,000","-600,000","2,900,000","200,000","2,400,000","2,500,000","-1,300,000","3,200,000","6,300,000","5,100,000","500,000","300,000","2,300,000","2,000,000","1,800,000","-100,000","800,000",,
			DeferredIncomeTax,"-25,000,000","2,000,000","11,000,000","-46,000,000","8,000,000","-65,000,000","199,000,000","-49,000,000","-41,000,000","-91,000,000","6,000,000","4,000,000","23,000,000","18,000,000","-18,000,000","12,000,000","-13,000,000","-12,000,000","-63,000,000","4,000,000","-15,000,000","13,000,000","-27,000,000","114,000,000","-56,000,000","-18,000,000","46,000,000","-19,000,000","-42,000,000","-23,000,000","83,000,000","-20,000,000","-22,000,000","5,000,000","-6,000,000","11,000,000","1,000,000","-13,000,000","-33,000,000","-33,000,000","1,000,000","-14,000,000","-2,000,000","104,000,000","22,000,000","20,000,000","52,000,000","19,000,000","-17,000,000","-16,000,000","-17,000,000","54,000,000","11,000,000","4,000,000","12,858,000","43,169,000","3,242,000","24,731,000","-4,663,000","-3,706,000","-43,929,000","40,340,000","-20,232,000","20,169,000","-10,430,000","19,709,000","-12,942,000","-10,176,000","-5,864,000","47,775,000","-8,188,000","39,994,000","6,133,000","44,491,000","-2,221,000","18,000,000","19,600,000","36,253,000","10,097,000","10,907,000","3,095,000","29,223,000","713,000","5,645,000","2,378,000","8,475,000","-12,275,000","5,333,000","-1,240,000","8,609,000","323,000","3,800,000","-1,900,000","2,700,000","-5,400,000","5,300,000","-1,500,000","2,500,000","-4,000,000","2,500,000","-3,300,000","2,000,000","-600,000","2,900,000","200,000","2,400,000","2,500,000","-1,300,000","3,200,000","6,300,000","5,100,000","500,000","300,000","2,300,000","2,000,000","1,800,000","-100,000","800,000",,
		AssetImpairmentCharge,,,"0","0","0","0","15,000,000","1,000,000","-3,000,000","51,000,000","19,000,000","0","-4,000,000","49,000,000",,,,,"0","0","0","0","0","0","-7,000,000","64,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"54,000,000","18,000,000","13,000,000","10,000,000","13,000,000","12,000,000","14,000,000","12,000,000","-1,000,000","15,000,000","9,000,000","20,000,000","12,000,000","15,000,000","16,000,000","21,000,000","20,000,000","30,000,000","21,000,000","13,000,000","11,000,000","10,000,000","10,000,000","9,000,000","10,000,000","12,000,000","12,000,000","12,000,000","10,000,000","14,000,000","10,000,000","14,000,000","13,000,000","11,000,000","14,000,000","14,000,000","18,000,000","9,000,000","13,000,000","13,000,000","12,000,000","12,000,000","14,000,000","14,000,000","14,000,000","15,000,000","19,000,000","15,000,000","18,000,000","14,000,000","19,000,000","18,000,000","16,000,000","11,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-1,000,000","-4,000,000","0","0","0","0","-1,000,000","-9,000,000","-1,000,000","0","0","-2,000,000","0","-1,000,000","-1,000,000","-1,000,000","-1,000,000","0","-2,000,000","-1,000,000",,"1,000,000","0","1,000,000","0","1,000,000","0","2,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"140,000,000","34,000,000","34,000,000","34,000,000","38,000,000","45,000,000","45,000,000","42,000,000","42,000,000","229,000,000","52,000,000","31,000,000","39,000,000","39,000,000","3,000,000","2,000,000","11,000,000","2,000,000","6,000,000","1,000,000","7,000,000","-12,000,000","10,000,000","6,000,000","7,000,000","7,000,000","1,000,000","6,000,000","7,000,000","10,000,000","12,000,000","8,000,000","6,000,000","5,000,000","13,000,000","12,000,000","7,000,000","11,000,000","3,000,000","-376,000,000","249,000,000","153,000,000","478,000,000","217,000,000","297,000,000","216,000,000","16,000,000","31,000,000","11,000,000","8,000,000","12,000,000","3,000,000","12,000,000","24,000,000","45,502,000","19,455,000","26,136,000","10,907,000","48,829,000","14,179,000","15,904,000","2,244,000","7,965,000","3,489,000",,,,,,,,,,,,,,,,,,,,,,"67,600,000",,,,"1,069,000","3,636,000",,,"900,000",,"8,300,000","19,000,000","-25,800,000","-1,400,000","61,900,000","-6,000,000","-54,400,000",,"-82,000,000","-24,500,000","-24,400,000","132,100,000","-45,400,000","-13,700,000","-72,900,000","-1,900,000","1,900,000","200,000","-100,000","-1,400,000","1,200,000","-600,000","700,000",,"-2,200,000"
		ChangeInWorkingCapital,"-401,000,000","-728,000,000","-67,000,000","-369,000,000","763,000,000","-140,000,000","-406,000,000","402,000,000","115,000,000","163,000,000","31,000,000","-29,000,000","1,000,000","-277,000,000","79,000,000","-62,000,000","109,000,000","7,000,000","123,000,000","116,000,000","-125,000,000","-269,000,000","385,000,000","-69,000,000","378,000,000","-176,000,000","473,000,000","-339,000,000","-216,000,000","-244,000,000","400,000,000","-170,000,000","100,000,000","-181,000,000","291,000,000","-187,000,000","-24,000,000","-62,000,000","-10,000,000","-301,000,000","-305,000,000","66,000,000","360,000,000","-319,000,000","-34,000,000","-51,000,000","203,000,000","-314,000,000","-84,000,000","-72,000,000","276,000,000","-75,000,000","199,000,000","82,000,000","335,134,000","-404,344,000","121,197,000","35,013,000","277,822,000","-593,103,000","196,216,000","-252,792,000","132,271,000","-220,754,000","196,235,000","1,466,222,000","158,070,000","-418,047,000","279,456,000","-367,850,000","289,224,000","-558,799,000","326,810,000","-207,083,000","350,317,000","-361,324,000","251,704,000","-396,496,000","424,209,000","-472,918,000","44,455,000","-224,656,000","473,822,000","-318,479,000","-20,205,000","-278,040,000","328,642,000","-248,396,000","-106,750,000","-211,002,000","-83,333,000","58,200,000","-98,900,000","-121,200,000","30,100,000",,,,"-15,300,000",,,,,,,,,,,,"84,200,000",,,,,,,,,
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,652,065,000","-159,915,000","-195,744,000","12,897,000","80,329,000","-104,898,000","-191,279,000","20,473,000","36,229,000","-101,446,000","-98,569,000","23,114,000","17,554,000","-15,298,000","-146,863,000","8,026,000","-729,000","-30,980,000","-101,336,000","8,402,000","-30,776,000","-51,285,000","-94,238,000","12,443,000","-43,166,000","-209,458,000","103,300,000","-159,200,000","34,900,000","-147,300,000",,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-1,060,000,000","-668,000,000","577,000,000","-906,000,000","-63,000,000","-75,000,000","1,019,000,000","-907,000,000","861,000,000","-205,000,000","1,354,000,000","-1,230,000,000","27,000,000","-202,000,000","1,372,000,000","-1,269,000,000","157,000,000","-181,000,000","1,093,000,000","-776,000,000","140,000,000","-193,000,000","928,000,000","-793,000,000","158,000,000","-44,000,000","1,218,000,000","-1,000,000,000","-84,000,000","-349,000,000","1,161,000,000","-1,073,000,000","85,000,000","-105,000,000","1,088,000,000","-1,101,000,000","107,000,000","-210,000,000","1,090,000,000","-1,322,000,000","-68,000,000","-223,000,000","933,000,000","-1,034,000,000","99,000,000","-156,000,000","1,000,000,000","-1,102,000,000","87,000,000","-92,000,000","886,000,000","-1,082,000,000","82,000,000","-5,000,000","914,254,000","-993,529,000","100,046,000","39,229,000","1,053,934,000","-1,099,178,000","-104,234,000","-125,547,000","663,122,000","-843,072,000","-60,258,000","-110,323,000","616,749,000","-656,986,000","-84,578,000","-165,776,000","693,371,000","-864,136,000","85,983,000","-255,205,000","817,812,000","-708,039,000","94,215,000","-183,982,000","451,375,000","-623,952,000","-35,445,000","-220,667,000","503,549,000","-534,204,000","-33,523,000","-130,839,000","321,882,000","-317,832,000","-12,847,000","-200,054,000","216,523,000","-257,000,000","-32,000,000","-104,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"297,000,000","13,000,000","-604,000,000","584,000,000","304,000,000","-57,000,000","-668,000,000","1,302,000,000","-727,000,000","562,000,000","-1,338,000,000","1,274,000,000","-1,000,000","-33,000,000","-1,367,000,000","1,305,000,000","-31,000,000","76,000,000","-881,000,000","904,000,000","-165,000,000","-144,000,000","-532,000,000","814,000,000","85,000,000","-30,000,000","-831,000,000","690,000,000","-131,000,000","65,000,000","-839,000,000","1,007,000,000","38,000,000","-27,000,000","-826,000,000","964,000,000","-87,000,000","156,000,000","-1,029,000,000","1,031,000,000","-260,000,000","272,000,000","-532,000,000","702,000,000","-140,000,000","126,000,000","-835,000,000","716,000,000","1,000,000","8,000,000","-595,000,000","1,023,000,000","121,000,000","65,000,000","-763,163,000","621,304,000","77,847,000","112,012,000","-872,906,000","633,663,000","52,924,000","87,928,000","-708,059,000","630,261,000","143,483,000","38,720,000","-500,413,000","363,812,000","279,829,000","-17,912,000","-641,831,000","557,779,000","42,258,000","213,850,000","-541,475,000","416,239,000","93,469,000","-86,365,000","-170,680,000","274,486,000","9,834,000","102,238,000","-199,387,000","280,927,000","10,016,000","-12,625,000","-85,679,000","155,599,000","-130,484,000","124,071,000","-135,942,000","179,200,000","49,700,000","24,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"301,000,000","-4,000,000","-453,000,000","640,000,000","118,000,000","-99,000,000","-708,000,000","1,120,000,000","-802,000,000","660,000,000","-1,247,000,000","1,123,000,000","35,000,000","108,000,000","-1,396,000,000","1,179,000,000","-50,000,000","183,000,000","-842,000,000","743,000,000","-110,000,000","-27,000,000","-590,000,000","722,000,000","29,000,000","95,000,000","-890,000,000","575,000,000","-79,000,000","134,000,000","-873,000,000","905,000,000","97,000,000","17,000,000","-896,000,000","865,000,000","-56,000,000","145,000,000","-1,031,000,000","918,000,000","-135,000,000","322,000,000","-609,000,000","610,000,000","-120,000,000","214,000,000","-838,000,000","716,000,000","-145,000,000","154,000,000","-714,000,000","872,000,000","125,000,000","97,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"-136,000,000",,,,,,,"4,000,000","-12,000,000","-139,000,000","56,000,000","-41,000,000","-9,000,000","1,000,000","72,000,000","-79,000,000","-38,000,000","44,000,000","41,000,000","-27,000,000","-90,000,000","26,000,000","54,000,000","-102,000,000","112,000,000","-87,000,000","117,000,000","-43,000,000","-33,000,000","12,000,000","110,000,000","-100,000,000","-9,000,000","-66,000,000","51,000,000","-39,000,000","-45,000,000","-29,000,000","87,000,000","20,000,000","-57,000,000","-54,000,000","237,000,000","-124,000,000","-68,000,000","-46,000,000","149,000,000","-63,000,000","-79,000,000","-70,000,000","170,000,000","-46,000,000","-25,000,000","-25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"-136,000,000",,,,,,,"4,000,000","-12,000,000","-139,000,000","56,000,000","-41,000,000","-9,000,000","1,000,000","72,000,000","-79,000,000","-38,000,000","44,000,000","41,000,000","-27,000,000","-90,000,000","26,000,000","54,000,000","-102,000,000","112,000,000","-87,000,000","117,000,000","-43,000,000","-33,000,000","12,000,000","110,000,000","-100,000,000","-9,000,000","-66,000,000","51,000,000","-39,000,000","-45,000,000","-29,000,000","87,000,000","20,000,000","-57,000,000","-54,000,000","237,000,000","-124,000,000","-68,000,000","-46,000,000","149,000,000","-63,000,000","-79,000,000","-70,000,000","170,000,000","-46,000,000","-25,000,000","-25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"301,000,000","-4,000,000","-453,000,000","640,000,000","118,000,000","-99,000,000","-708,000,000","1,120,000,000","-802,000,000","660,000,000","-1,247,000,000","1,123,000,000","35,000,000","108,000,000","-1,396,000,000","1,179,000,000","-50,000,000","183,000,000","-842,000,000","743,000,000","-110,000,000","-27,000,000","-590,000,000","722,000,000","29,000,000","95,000,000","-890,000,000","575,000,000","-79,000,000","134,000,000","-873,000,000","905,000,000","97,000,000","17,000,000","-896,000,000","865,000,000","-56,000,000","145,000,000","-1,122,000,000","898,000,000","-78,000,000","376,000,000","-846,000,000","734,000,000","-52,000,000","260,000,000","-987,000,000","779,000,000","-66,000,000","224,000,000","-884,000,000","918,000,000","150,000,000","122,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-4,000,000","17,000,000","-151,000,000","-56,000,000","186,000,000","42,000,000","40,000,000","182,000,000","75,000,000","-98,000,000","-91,000,000","151,000,000","-36,000,000","-141,000,000","29,000,000","126,000,000","19,000,000","-107,000,000","-39,000,000","161,000,000","-55,000,000","-117,000,000","58,000,000","92,000,000","56,000,000","-125,000,000","59,000,000","115,000,000","-52,000,000","-69,000,000","34,000,000","102,000,000","-59,000,000","-44,000,000","70,000,000","99,000,000","-31,000,000","11,000,000","2,000,000","113,000,000","-125,000,000","-50,000,000","77,000,000","92,000,000","-20,000,000","-88,000,000",,"74,000,000","-8,000,000","-146,000,000","119,000,000","151,000,000","-4,000,000","-32,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
