name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000,000","-4,900,000",,"0","-250,000","-249,000",,"-250,000","-350,000","-1,500,000",,,,,,"0",,,"-2,000,000",,,,,,,,
OperatingIncome,"234,930,000","48,512,000","90,486,000","39,701,000","56,231,000","83,928,000","160,899,000","30,023,000","35,661,000","105,614,000","49,265,000","57,514,000","64,488,000","102,948,000","68,685,000","36,662,000","94,710,000","86,137,000","82,043,000","36,206,000","95,932,000","63,283,000","66,067,000","29,073,000","81,185,000","83,582,000","39,188,000","36,096,000","44,945,000","78,607,000","53,500,000","58,084,000","49,888,000","105,004,000","63,145,000","57,044,000","42,878,000","84,182,000","67,032,000","71,526,000","68,040,000","121,956,000","101,661,000","114,825,000","87,857,000","120,470,000","109,987,000","102,846,000","97,008,000","132,196,000","104,357,000","60,120,000","79,697,000","107,378,000","114,473,000","66,684,000","68,206,000","84,525,000","67,368,000","51,229,000","40,119,000","56,338,000","39,266,000","36,648,000","27,181,000","41,379,000","24,375,000","22,619,000","25,266,000","18,036,000","18,141,000","-64,528,000","46,666,000","48,238,000","39,225,000","-43,323,000","30,675,000","32,829,000","28,796,000"
NetNonOperatingInterestIncomeExpense,"2,973,000","1,011,000","632,000","697,000","633,000","795,000","889,000","439,000","2,544,000","4,696,000","4,860,000","5,625,000","6,522,000","7,462,000","5,140,000","5,762,000","5,401,000","3,863,000","3,746,000","3,033,000","2,480,000","2,149,000","1,788,000","1,636,000","1,438,000","1,217,000","1,268,000","1,032,000","1,384,000","1,060,000","885,000","1,450,000","708,000","827,000","542,000","714,000","743,000","502,000","1,314,000","1,608,000","1,487,000","1,409,000","1,711,000","2,390,000","2,360,000","1,868,000","1,331,000","1,519,000","1,487,000","1,842,000","1,747,000","1,746,000","2,244,000","2,471,000",,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"3,371,000","1,098,000","716,000","816,000","741,000","962,000","974,000","494,000","2,578,000","4,721,000","4,932,000","5,689,000","6,551,000","7,494,000","5,185,000","5,809,000","5,488,000","3,892,000","3,781,000","3,066,000","2,511,000","2,186,000","1,814,000","1,673,000","1,464,000","1,250,000","1,297,000","1,100,000","1,453,000","1,091,000","900,000","994,000","959,000","920,000","654,000","785,000","820,000","904,000","1,339,000","1,747,000","1,513,000","1,414,000","1,737,000","3,417,000","2,360,000","1,953,000","1,614,000","1,633,000","1,879,000","1,954,000","1,832,000","2,082,000","2,431,000","2,620,000",,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"398,000","87,000","84,000","119,000","108,000","167,000","85,000","55,000","34,000","25,000","72,000","64,000","29,000","32,000","45,000","47,000","87,000","29,000","35,000","33,000","31,000","37,000","26,000","37,000","26,000","33,000","29,000","68,000","69,000","31,000","15,000","-273,000","251,000","93,000","112,000","71,000","77,000","402,000","25,000","139,000","26,000","5,000","26,000","1,027,000","0","85,000","283,000","114,000","392,000","112,000","85,000","336,000","187,000","149,000",,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-827,000","-6,072,000","324,000","2,660,000","2,261,000","644,000","5,174,000","4,030,000","1,785,000","469,000","329,000","-6,888,000","-29,210,000","-408,000","429,000","-464,000","-3,521,000","-517,000","-955,000","-12,748,000","-2,109,000","762,000","-199,000","104,000","-839,000","-976,000","-972,000","27,075,000","1,049,000","218,000","-69,000","1,128,000","1,218,000","-2,909,000","-2,986,000","1,110,000","-5,774,000","188,000","713,000","-183,000","794,000","-850,000","-168,000","-2,637,000","234,000","156,000","-252,000","-5,743,000","-413,000","-109,000","275,000","2,565,000","-1,278,000","-1,630,000","-1,382,000","1,440,000","-241,000","-1,190,000","-254,000","16,000","342,000","7,432,000","5,427,000","-8,593,000","4,020,000","4,594,000","3,699,000","-1,053,000","2,062,000","751,000","2,337,000","2,943,000",,"-1,540,000",,,,,
	SpecialIncomeCharges,"-4,543,000","-5,162,000","95,000","664,000","-140,000","-741,000","3,848,000","45,000","-1,522,000","331,000","-675,000","-6,294,000","-30,232,000","-18,000","-14,000","0","82,000","167,000","197,000","-12,856,000","0","0",,"12,000","10,000","-1,255,000","0","41,000","0","0","39,000","210,000","688,000","-86,000","-3,215,000","56,000","-5,930,000","0","0","-967,000","794,000","-850,000","-168,000","-2,637,000","234,000","156,000","-252,000","-5,743,000","-413,000","-109,000","275,000","2,565,000","-1,278,000","-1,630,000","-1,382,000","1,440,000","-241,000","-1,190,000","-254,000","16,000","342,000","7,432,000","5,427,000","-8,593,000","4,020,000","4,594,000","3,699,000","-1,053,000","2,062,000","751,000","2,337,000","2,943,000",,"-1,540,000",,,,,
		RestructuringAndMergernAcquisition,"4,543,000","5,162,000","-95,000","-664,000","140,000","741,000","10,023,000","-45,000","1,522,000","-331,000","675,000","6,294,000","30,232,000","18,000","14,000","0","-82,000","-167,000","-197,000","12,856,000","0","0",,"-12,000","-10,000","1,255,000","0","-41,000","0","0","-39,000","-210,000","-688,000","86,000","3,215,000","-56,000","5,930,000","0","0","-2,000","-85,000","910,000","368,000","2,669,000","-48,000","0","785,000","5,655,000","1,068,000","118,000","185,000","835,000","1,278,000","1,866,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-709,000","-60,000","-200,000","-32,000","-186,000","-156,000","-533,000","88,000","-655,000","-9,000","-460,000",,"-1,600,000","-236,000",,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"0","0","0","0","0","0","13,871,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"3,716,000","-910,000","229,000","1,996,000","2,401,000","1,385,000","1,326,000","3,985,000","3,307,000","138,000","1,004,000","-594,000","1,022,000","-390,000","443,000","-464,000","-3,603,000","-684,000","-1,152,000","108,000","-2,109,000","762,000","-199,000","92,000","-849,000","279,000","-972,000","27,034,000","1,049,000","218,000","-108,000","918,000","530,000","-2,823,000","229,000","1,054,000","156,000","188,000","713,000","1,423,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"237,076,000","43,451,000","91,442,000","43,058,000","59,125,000","85,367,000","166,962,000","34,492,000","39,990,000","110,779,000","54,454,000","56,251,000","41,800,000","110,002,000","74,254,000","41,960,000","96,590,000","89,483,000","84,834,000","26,491,000","96,303,000","66,194,000","67,656,000","30,813,000","81,784,000","83,823,000","39,484,000","64,203,000","47,378,000","79,885,000","54,316,000","60,662,000","51,814,000","102,922,000","60,701,000","58,868,000","37,847,000","84,872,000","69,059,000","72,951,000","70,321,000","122,515,000","103,204,000","116,632,000","90,451,000","122,494,000","111,066,000","98,622,000","98,082,000","133,929,000","106,379,000","67,221,000","79,019,000","108,219,000","116,960,000","71,434,000","70,867,000","86,929,000","72,572,000","56,575,000","45,878,000","62,270,000","44,693,000","41,389,000","31,201,000","45,973,000","28,074,000","26,675,000","27,328,000","18,787,000","18,428,000","7,328,000","20,854,000","12,429,000","19,357,000","20,784,000","11,259,000","13,435,000","11,004,000"
TaxProvision,"21,759,000","6,932,000","11,432,000","-1,170,000","4,565,000","9,022,000","24,272,000","7,516,000","-27,388,000","22,105,000","5,863,000","12,316,000","2,163,000","36,427,000","-24,104,000","-8,270,000","13,302,000","18,718,000","166,312,000","4,551,000","20,117,000","15,467,000","14,082,000","6,734,000","18,017,000","16,278,000","8,473,000","17,288,000","11,522,000","21,353,000","12,379,000","14,300,000","11,251,000","26,373,000","15,455,000","12,784,000","7,345,000","22,633,000","17,582,000","20,906,000","18,915,000","34,198,000","29,838,000","37,344,000","28,404,000","40,012,000","24,301,000","35,295,000","34,394,000","47,610,000","36,886,000","22,518,000","27,502,000","38,430,000","38,623,000","22,254,000","24,117,000","29,792,000","24,607,000","12,064,000","15,839,000","22,776,000","14,452,000","15,917,000","11,778,000","17,652,000","10,486,000","9,255,000","12,332,000","8,000,000","7,743,000","3,980,000","8,392,000","12,359,000","6,825,000","3,764,000","3,443,000","4,899,000","3,973,000"
NetIncomeCommonStockholders,"215,546,000","36,720,000","80,014,000","44,191,000","54,621,000","76,217,000","135,198,000","26,829,000","67,285,000","88,496,000","48,753,000","43,918,000","39,574,000","73,440,000","98,219,000","50,092,000","83,145,000","70,631,000","-81,622,000","21,795,000","76,043,000","50,590,000","53,374,000","23,933,000","63,628,000","67,398,000","30,901,000","46,553,000","35,506,000","57,974,000","41,357,000","45,941,000","39,779,000","75,868,000","44,515,000","45,795,000","30,216,000","61,911,000","51,349,000","51,494,000","51,529,000","88,120,000","73,159,000","79,071,000","61,748,000","82,061,000","86,387,000","65,011,000","63,452,000","85,898,000","69,086,000","44,299,000","51,146,000","69,451,000","78,095,000","48,559,000","46,448,000","56,778,000","47,673,000","44,158,000","29,685,000","39,095,000","29,893,000","25,217,000","19,084,000","27,979,000","17,269,000","16,808,000","14,778,000","10,330,000","10,377,000","3,269,000","11,968,000","12,359,000","12,246,000","7,801,000","7,792,000","8,434,000","6,942,000"
	NetIncome,"215,546,000","36,720,000","80,014,000","44,191,000","54,621,000","76,217,000","135,198,000","26,829,000","67,285,000","88,496,000","48,753,000","43,918,000","39,574,000","73,440,000","98,219,000","50,092,000","83,145,000","70,631,000","-81,622,000","21,795,000","76,043,000","50,590,000","53,374,000","23,933,000","63,628,000","67,398,000","30,901,000","46,553,000","35,506,000","57,974,000","41,357,000","45,941,000","39,779,000","75,868,000","44,515,000","45,795,000","30,216,000","61,911,000","51,349,000","51,494,000","51,529,000","88,120,000","73,159,000","79,071,000","61,748,000","82,061,000","86,387,000","65,011,000","63,452,000","85,898,000","69,086,000","44,299,000","51,146,000","69,451,000","78,095,000","48,559,000","46,448,000","56,778,000","47,673,000","44,158,000","29,685,000","39,095,000","29,893,000","25,217,000","19,084,000","27,979,000","17,269,000","16,808,000","14,778,000","10,330,000","10,377,000","3,269,000","11,968,000","12,359,000","12,246,000","7,801,000","7,792,000","8,434,000","6,942,000"
		NetIncomeIncludingNoncontrollingInterests,"215,317,000","36,519,000","80,010,000","44,228,000","54,560,000","76,345,000","142,690,000","26,976,000","67,378,000","88,674,000","48,591,000","43,935,000","39,637,000","73,575,000","98,358,000","50,230,000","83,288,000","70,765,000","-81,478,000","21,940,000","76,186,000","50,727,000","53,574,000","24,079,000","63,767,000","67,545,000","31,011,000","46,915,000","35,856,000","58,532,000","41,937,000","46,362,000","40,563,000","76,549,000","45,246,000","46,084,000","30,502,000","62,239,000","51,477,000","52,045,000","51,406,000","88,317,000","73,366,000","79,288,000","62,047,000","82,482,000","86,765,000","63,327,000","63,688,000","86,319,000","69,493,000","44,703,000","51,517,000","69,789,000","78,337,000","49,180,000","46,750,000","57,137,000","47,965,000","44,511,000","30,039,000","39,494,000","30,241,000","25,472,000","19,423,000","28,321,000","17,588,000","17,420,000","14,996,000","10,787,000","10,685,000","3,348,000","12,462,000","12,429,000","12,532,000","8,148,000","7,816,000","8,536,000","7,031,000"
			NetIncomeContinuousOperations,"215,317,000","36,519,000","80,010,000","44,228,000","54,560,000","76,345,000","142,690,000","26,976,000","67,378,000","88,674,000","48,591,000","43,935,000","39,637,000","73,575,000","98,358,000","50,230,000","83,288,000","70,765,000","-81,478,000","21,940,000","76,186,000","50,727,000","53,574,000","24,079,000","63,767,000","67,545,000","31,011,000","46,915,000","35,856,000","58,532,000","41,937,000","46,362,000","40,563,000","76,549,000","45,246,000","46,084,000","30,502,000","62,239,000","51,477,000","52,045,000","51,406,000","88,317,000","73,366,000","79,288,000","62,047,000","82,482,000","86,765,000","63,327,000","63,688,000","86,319,000","69,493,000","44,703,000","51,517,000","69,789,000","78,095,000","48,559,000","46,448,000","56,778,000","47,673,000","44,158,000","29,685,000","39,095,000","29,893,000","25,217,000","19,084,000","27,979,000","17,269,000","16,808,000","14,778,000","10,330,000","10,377,000","3,269,000","11,968,000","12,359,000","12,246,000","7,801,000","7,792,000","8,434,000","6,942,000"
		MinorityInterests,"229,000","201,000","4,000","-37,000","61,000","-128,000","-7,492,000","-147,000","-93,000","-178,000","162,000","-17,000","-63,000","-135,000","-139,000","-138,000","-143,000","-134,000","-144,000","-145,000","-143,000","-137,000","-200,000","-146,000","-139,000","-147,000","-110,000","-362,000","-350,000","-558,000","-580,000","-421,000","-784,000","-681,000","-731,000","-289,000","-286,000","-328,000","-128,000","-551,000","123,000","-197,000","-207,000","-217,000","-299,000","-421,000","-378,000","1,684,000","-236,000","-421,000","-407,000","-404,000","-371,000","-338,000","-242,000","-621,000","-302,000","-359,000","-292,000","-353,000","-354,000","-399,000","-348,000","-255,000","-339,000","-342,000","-319,000","-612,000","-218,000","-457,000","-308,000","-79,000","-494,000","-70,000","-286,000","-347,000","-24,000","-102,000","-89,000"
DilutedNIAvailtoComStockholders,"215,546,000","36,720,000","80,014,000","44,191,000","54,621,000","76,217,000","135,198,000","26,829,000","67,285,000","88,496,000","48,753,000","43,918,000","39,574,000","73,440,000","98,219,000","50,092,000","83,145,000","70,631,000","-81,622,000","21,795,000","76,043,000","50,590,000","53,374,000","23,933,000","63,628,000","67,398,000","30,901,000","46,553,000","35,506,000","57,974,000","41,357,000","45,941,000","39,779,000","75,868,000","44,515,000","45,795,000","30,216,000","61,911,000","51,349,000","51,494,000","51,529,000","88,120,000","73,159,000","79,071,000","61,748,000","82,061,000","86,387,000","65,011,000","63,452,000","85,898,000","69,086,000","44,299,000","51,146,000","69,451,000","78,095,000","48,559,000","46,448,000","56,778,000","47,673,000","44,158,000","29,685,000","39,095,000","29,893,000","25,217,000","19,084,000","27,979,000","17,269,000","16,808,000","14,778,000","10,330,000","10,377,000","3,269,000","11,968,000","12,359,000","12,246,000","7,801,000","7,792,000","8,434,000","6,942,000"
BasicEPS,,"0.36","0.79","0.44","0.54","0.75","1.34","0.27","0.67","0.88","0.49","0.44","0.39","0.72","0.96","0.48","0.8","0.68","-0.8","0.21","0.75","0.5","0.53","0.24","0.63","0.67","0.31","0.44","0.35","0.57","0.4","0.45","0.39","0.74","0.44","0.45","0.3","0.61","0.5","0.49","0.48","0.81","0.67",,"0.55","0.73","0.77",,"0.56","0.75","0.61",,"0.45","0.62","0.69",,"0.42","0.51","0.43",,"0.27","0.36","0.28",,"0.18","0.27","0.17",,"0.14","0.11","0.12",,"0.14","0.14","0.14",,"0.09","0.1","0.08"
DilutedEPS,,"0.36","0.77","0.42","0.52","0.73","1.3","0.26","0.66","0.86","0.47","0.43","0.38","0.7","0.93","0.47","0.78","0.66","-0.8","0.21","0.73","0.49","0.51","0.23","0.62","0.66","0.3","0.43","0.34","0.56","0.4","0.44","0.38","0.73","0.43","0.44","0.29","0.6","0.5","0.49","0.48","0.81","0.67",,"0.55","0.72","0.76",,"0.55","0.74","0.59",,"0.44","0.6","0.68",,"0.4","0.49","0.42",,"0.26","0.34","0.27",,"0.17","0.25","0.16",,"0.13","0.1","0.11",,"0.13","0.14","0.14",,"0.09","0.1","0.08"
BasicAverageShares,,"101,343,000","101,230,000","101,227,000","101,351,000","101,464,000","100,716,000","100,473,000","100,593,000","100,854,000","100,336,000","100,481,000","101,218,000","102,141,000","102,677,000","103,349,000","103,836,000","103,771,000","102,552,000","101,959,000","101,905,000","101,787,000","101,483,000","101,145,000","100,533,000","100,456,000","100,734,000","101,935,000","102,670,000","102,509,000","102,303,000","102,211,000","102,350,000","102,291,000","101,750,000","101,768,000","101,751,000","101,638,000","102,361,000","104,079,000","106,328,000","108,415,000","108,884,000",,"111,494,000","112,140,000","112,035,000",,"113,254,000","113,985,000","114,085,000",,"113,261,000","112,852,000","112,608,000",,"111,844,000","111,192,000","110,592,000",,"109,692,000","109,055,000","107,947,000",,"106,238,000","105,254,000","104,295,000",,"103,410,000","94,806,000","86,788,000",,"85,707,000","85,432,000","85,010,000",,"85,006,000","85,008,000","85,014,000"
