name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,911,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"2,577,000","538,000","572,000","961,000","506,000","482,000","447,000","448,000","443,000","491,000","531,000","414,000","471,000","545,000","486,000","1,616,000","613,000","370,000","88,000","399,000","904,000","557,000","1,192,000","313,000","463,000","389,000","671,000","430,000","685,000","389,000","384,000","253,000","225,000","233,000","234,000","226,000","243,000","194,000","3,966,000","-352,000","-3,017,000","-21,918,000",,,"4,187,000","478,000",,,"17,000","-73,482,000","-38,000","10,194,000","64,958,000",,,,,"72,985,764","-75,933,471","46,363,127","-42,459,736","90,594,515","-65,381,911","-8,786,990","-15,850,187","-92,870,620","-20,144,353",,
		ChangeInWorkingCapital,"10,354,000","-6,274,000","-1,111,000","6,207,000","11,532,000","4,372,000","3,166,000","-3,471,000","-10,066,000","-8,822,000","1,042,000","477,000","-9,888,000","17,554,000","568,000","6,994,000","8,002,000","6,107,000","-2,595,000","-633,000","3,342,000","-1,180,000","665,000","557,000","681,000","-8,342,000","6,536,000","609,000","-147,000","1,359,000","-524,000","2,600,000","-493,000","-251,000","-518,000","-2,823,000","-1,475,000","10,491,000","-2,738,000","-6,325,000","742,000","-653,000","-396,000","3,240,000","-951,000","37,973,000","-37,837,000","14,160,000","-17,747,000","-23,000","625,000","135,000","865,000","634,000","608,000","-195,000","2,016,000","8,271,551","-10,859,382","9,987,563","9,696","-12,995,168","138,842","-434,985","624,108","-300,809","-123,897","-667,105","473,031"
			ChangeInReceivables,"-5,373,000","-4,886,000","-90,000","-544,000","147,000","1,621,000","-1,888,000","-462,000","352,000","911,000","-563,000","-549,000","94,000","1,243,000","-1,334,000","-108,000","951,000","2,983,000","-4,421,000","-129,000","-200,000","-377,000","-243,000","-746,000","513,000","158,000","-357,000","1,530,000","410,000","-2,279,000","-1,210,000","-147,000","250,000","-326,000","-144,000","824,000","-361,000","9,362,000","-2,901,000","-6,939,000","269,000","-913,000","226,000","-449,000","-45,000","39,441,000","-38,745,000","15,912,000","-16,035,000","-30,000","5,000","224,000","1,838,000","-160,000","355,000","-166,000","1,826,000","8,600,021","-10,223,044","10,096,464","-533,106","-12,556,370","-150,350","-382,538","-150,429","-334,153","-210,799","-106,434","0"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-168,000","-44,000","95,000","138,000","-196,000","-40,000","79,000","145,000","-208,000","-65,000",,,,"333,000","-111,817","-91,328","-125,363","-38,616","86,623","108,474","-140,329","-36,138","114,611","80,965","-277,658","-17,792"
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925,000","86,000","263,000","-203,000","209,000","-28,000","-1,616,000","1,629,000","-1,531,000","1,317,000","-73,000","352,000","118,000","-888,000","486,000","179,000","28,000","-75,000","46,844","-606,443","227,741","581,418","-558,754","203,147","87,882","810,675","-189,871","114,541","-283,013","490,823"
				ChangeInPayable,"15,473,000","-829,000","-1,614,000","6,642,000","11,274,000","3,809,000","4,475,000","-565,000","650,000","-19,934,000","2,000,000","1,259,000","-303,000","3,533,000","1,055,000","7,512,000","5,956,000","2,940,000","1,942,000","-402,000","800,000","-556,000","1,221,000","-1,358,000","-39,000","630,000","-461,000","-1,170,000","1,243,000","492,000","5,000","39,000","385,000","2,000","-977,000","1,300,000","-1,509,000","1,504,000","-328,000","925,000","86,000","263,000","-203,000","209,000","-28,000","-1,616,000","1,629,000","-1,531,000","1,317,000","-155,000","352,000","118,000","-888,000","487,000","11,000","-136,000","256,000","161,470","-497,979","-38,921","352,514","-389,461","-455,432","58,473","1,052,830","-502,969","90,951","22,355","155,112"
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168,000","164,000","-331,000","-194,693","-108,464","266,662","228,904","-289,166","658,579","29,409","-242,155","313,098","23,590","-305,368","335,711"
			ChangeInOtherCurrentAssets,"209,000","-169,000","136,000","310,000","-68,000","-20,000","101,000","131,000","-231,000","373,000","-340,000","-582,000","549,000","-403,000","-13,000","-308,000","166,000","273,000","137,000","177,000","2,292,000","835,000","-655,000","2,728,000","157,000","25,000","-2,687,000","318,000","-590,000","-533,000","466,000","852,000","-1,078,000","43,000","633,000","-744,000","451,000","-607,000",,,"-36,000","-21,000","57,000","874,000","-748,000",,,,"-4,008,000",,,,"-52,000",,,,,"-186,856",,,,"72,519",,,,,,,
			ChangeInOtherCurrentLiabilities,"45,000","-390,000","457,000","-201,000","179,000","-1,038,000","478,000","-2,575,000","-10,837,000","9,828,000","-55,000","349,000","-10,228,000","13,181,000","860,000","-102,000","929,000","-89,000","-253,000","-279,000","450,000","-1,082,000","342,000","-67,000","50,000","-9,155,000","10,041,000","-69,000","-1,210,000","3,679,000","215,000","1,856,000","-50,000","30,000","-30,000","-4,203,000","-56,000","232,000","1,232,000","-318,000","-87,000","2,569,000","-126,000","-270,000","-155,000",,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-29,000","510,000","-371,000","-562,000","3,044,000","69,000","53,000","-859,000","-4,033,000","1,019,000","1,000","123,000","-51,000","32,000","0","74,000","276,000","-68,000",,,,,,,,,,,,
InvestingCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFlowFromContinuingInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-24,502,000","-11,455,000","-19,357,000","-4,150,000","10,460,000","-3,089,000","-26,720,000","53,740,000","4,139,000","41,059,000","-52,250,000","-34,388,000","10,725,000","-3,801,000","-74,385,000","-4,455,000","-11,336,000","5,291,000","31,605,000","16,449,000","-23,747,000","20,324,000","-27,178,000","-6,087,000","-21,151,000","125,000","-19,976,000","8,075,000","7,254,000","40,940,000","41,632,000","18,770,000","-3,422,000","11,783,000","-17,405,000","-23,160,000","-18,957,000","15,912,000","-31,587,000","22,181,000","27,586,000","4,871,000","17,665,000","40,157,000","-3,056,000","-38,088,000","47,751,000","-69,146,000","-14,730,000","73,397,000","-11,960,000","-13,648,000","-66,580,000","-13,257,000","-18,452,000","-3,624,000","20,244,000","-9,602,422","30,579","7,903,945","30,640,217","75,871,592","15,963,450","-3,510,752","-3,477,621","-3,477,621","-1,991,859","29,138,700","200,114,544"
	CashFlowFromContinuingFinancingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,181,000","27,586,000","4,871,000","17,665,000","40,157,000","-3,056,000","-38,088,000","47,751,000","-69,146,000","-14,730,000","73,397,000","-11,960,000","-13,648,000","-66,580,000","-13,257,000","-18,452,000","-3,624,000","20,244,000","-9,602,422","30,579","7,903,945","30,640,217","75,871,592","15,963,450","-3,510,752","-3,477,621","-3,477,621","-1,991,859","29,138,700","200,114,544"
		NetIssuancePaymentsOfDebt,"112,150,000","0","-8,900,000","101,550,000","19,500,000","66,338,000","-32,600,000","57,100,000","10,300,000","45,000,000","-42,600,000","-26,700,000","20,500,000","2,900,000","-65,600,000","13,200,000","-4,500,000","10,400,000","39,900,000","22,700,000","-35,700,000","26,000,000","-19,800,000","-16,100,000","-15,400,000","5,800,000","-14,300,000","13,750,000","-29,050,000","22,999,000","8,050,000","24,800,000","1,796,000","16,549,000","-11,304,000","-19,004,000","-14,007,000","20,004,000","-58,513,000","25,515,000","31,005,000","-29,296,000","21,800,000","43,501,000","0","-35,400,000","50,400,000","-66,500,000","-11,300,000","76,050,000","-9,350,000","-10,840,000","-63,325,000","-7,599,000","-13,101,000","1,680,000","-15,550,000","-5,628,000","4,412,500","11,650,000","34,400,000","80,000,000","20,000,000",,,"0","0",,
			NetLongTermDebtIssuance,"112,150,000","0","-8,900,000","101,550,000","19,500,000","66,338,000","-32,600,000","57,100,000","10,300,000","45,000,000","-42,600,000","-26,700,000","20,500,000","2,900,000","-65,600,000","13,200,000","-4,500,000","10,400,000","39,900,000","22,700,000","-35,700,000","26,000,000","-19,800,000","-16,100,000","-15,400,000","5,800,000","-14,300,000","13,750,000","-29,050,000","22,999,000","8,050,000","24,800,000","1,796,000","16,549,000","-11,304,000","-19,004,000","-14,007,000","20,004,000","185,022,000",,,,,,,,,,,,,,,,,,,"-5,628,000",,,"34,400,000","80,000,000","20,000,000",,,"0","0",,
				LongTermDebtIssuance,"246,250,000","0","49,000,000","167,450,000","29,800,000","142,138,000","30,200,000","63,300,000","18,200,000","56,900,000","31,400,000","25,500,000","74,500,000","14,400,000","61,900,000","91,300,000","37,900,000","35,800,000","46,700,000","40,200,000","9,400,000","38,200,000","8,000,000","6,100,000","31,100,000","13,000,000","26,500,000","27,000,000","38,500,000","53,999,000","53,750,000","30,500,000","6,396,000","36,849,000","45,501,000","65,005,000","54,509,000","87,016,000",,,,,,,,,,,,,,,,,,,,"26,500,000",,,"89,100,000","80,000,000",,,,"0",,,
				LongTermDebtPayments,"-134,100,000","0","-57,900,000","-65,900,000","-10,300,000","-75,800,000","-62,800,000","-6,200,000","-7,900,000","-11,900,000","-74,000,000","-52,200,000","-54,000,000","-11,500,000","-127,500,000","-78,100,000","-42,400,000","-25,400,000","-6,800,000","-17,500,000","-45,100,000","-12,200,000","-27,800,000","-22,200,000","-46,500,000","-7,200,000","-40,800,000","-13,250,000","-67,550,000","-31,000,000","-45,700,000","-5,700,000","-4,600,000","-20,300,000","-56,805,000","-84,009,000","-68,516,000","-67,012,000","-127,025,000",,,,,,,,,,,,,,,,,,,"-32,128,000",,,"-54,700,000","0","-3,500,000",,,"0","0",,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212,530,000","31,005,000","23,404,000","-30,900,000","43,501,000","0","-35,400,000","50,400,000","-66,500,000","-11,300,000","76,050,000","-9,350,000","-10,840,000","-63,325,000","-7,599,000","-13,101,000","1,680,000","-15,550,000",,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136,525,000","107,010,000","277,706,000","-88,000,000","84,001,000","40,000,000","40,001,000","75,400,000","25,000,000","91,000,000","304,500,000","14,000,000","54,800,000","24,200,000","-9,150,000","4,000,000","76,250,000","52,750,000",,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-76,005,000","-254,302,000","57,100,000","-40,500,000","-40,000,000","-75,401,000","-25,000,000","-91,500,000","-102,300,000","-228,450,000","-23,350,000","-65,640,000","-87,525,000","1,551,000","-17,101,000","-74,570,000","-68,300,000",,,,,,,,,,,,
		NetCommonStockIssuance,"0","0","0","0","0","0","0","0","1,772,000","3,131,000","0","0","0","0","0","0","1,873,000","1,331,000","0","0","21,154,000","0","0","0","0","0","0","0","3,663,000",,,,,"0",,,,"-85,000",,,,,,,,,,,,"-2,000","25,000","-146,000","-32,000","-33,000","-52,000","-5,000","40,652,000",,,,,,,,,"0","-4,647","30,132,306","200,164,544"
			CommonStockIssuance,"0","0","0","0","0","0","0","0","1,772,000","3,131,000","0","0","0","0","0","0","1,873,000","1,331,000","0","0","21,154,000","0","0","0","0","0","0","0","3,663,000",,,,,"0",,,,"-85,000",,,,,,,,,,,,,,,,"-33,000","-52,000","-5,000","40,652,000",,,,,"0","0","0","0","0","-4,647","30,132,306","200,164,544"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,000","25,000","-146,000","-32,000",,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,"-94,371,000","0","0","-94,371,000","0","-57,500,000","12,993,000","3,962,000","2,321,000","0","0",,,"0","0",,,"0","0",,,"0","0","17,500,000","0","0","0","0","40,250,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,"0","0","0","0","0","0","12,993,000","3,962,000","2,321,000","0","0",,,"0","0",,,"0","0",,,"0","0","57,500,000","0","0","0","0","40,250,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockPayments,"-94,371,000","0","0",,,,,,,"0","0",,,"0","0",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-38,850,000","-11,455,000","-10,458,000","-7,972,000","-8,965,000","-6,973,000","-6,974,000","-6,973,000","-9,938,000","-6,940,000","-9,650,000","-7,680,000","-9,650,000","-6,697,000","-8,666,000","-6,598,000","-8,555,000","-6,348,000","-8,295,000","-6,245,000","-8,042,000","-5,676,000","-5,675,000","-5,676,000","-5,676,000","-5,676,000","-5,675,000","-5,676,000","-5,676,000","-4,963,000","-6,090,000","-4,765,000","-4,766,000","-4,765,000","-6,089,000","-3,971,000","-3,972,000","-3,971,000","-3,952,000","-3,312,000","-3,312,000","-3,974,000","-3,312,000","-3,312,000","-2,981,000","-2,649,000","-2,650,000","-2,649,000","-2,650,000","-2,649,000","-2,650,000","-2,649,000","-2,650,000","-5,300,000","-5,299,000","-5,299,000","-4,858,000","-3,974,422","-3,974,424","-3,726,023","-3,726,022","-3,726,016","-3,477,624","-3,477,624","-3,477,621","-3,477,621","-1,987,212","-993,606","0"
			CommonStockDividendPaid,"-38,850,000","-11,455,000","-10,458,000","-7,972,000","-8,965,000","-6,973,000","-6,974,000","-6,973,000","-9,938,000","-6,940,000","-9,650,000","-7,680,000","-9,650,000","-6,697,000","-8,666,000","-6,598,000","-8,555,000","-6,348,000","-8,295,000","-6,245,000","-8,042,000","-5,676,000","-5,675,000","-5,676,000","-5,676,000","-5,676,000","-5,675,000","-5,676,000","-5,676,000","-4,963,000","-6,090,000","-4,765,000","-4,766,000","-4,765,000","-6,089,000","-3,971,000","-3,972,000","-3,971,000","-3,952,000","-3,312,000","-3,312,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-75,000","0","0","129,000","-22,000","-107,000","901,000","-823,000","-32,000","-75,000","735,000","1,000","3,000","-780,000","532,000","15,000","-13,000","-573,000",,,,,"429,782","-407,497","-20,032","-33,761","459,347","-558,926",,,,,,"-50,000"
EndCashPosition,"14,495,000","14,495,000","28,644,000","2,422,000","27,277,000","2,398,000","2,660,000","2,556,000","3,069,000","4,060,000","14,028,000","3,939,000","4,018,000","3,605,000","4,303,000","3,301,000","3,314,000","3,639,000","2,733,000","2,433,000","6,100,000","2,868,000","3,993,000","5,097,000","5,233,000","4,481,000","5,645,000","5,694,000","6,082,000","4,921,000","4,909,000","3,052,000","3,772,000","4,553,000","15,034,000","47,233,000","36,498,000","85,904,000","56,328,000","92,940,000","113,431,000","91,546,000","86,470,000","72,704,000","68,858,000","80,580,000","79,963,000","64,299,000","119,318,000","87,717,000","87,872,000","86,311,000","84,577,000","7,236,000","13,123,000","33,900,000","42,580,000","9,360,154","13,288,669","23,189,457","34,596,442","37,788,941","1,890,942","48,446,618","58,283,609","75,672,605","169,347,323","189,974,022","200,611,011"
	ChangesInCash,"12,097,000","-14,149,000","26,222,000","-24,855,000","24,879,000","-262,000","104,000","-513,000","-991,000","-9,968,000","10,089,000","-79,000","413,000","-698,000","1,002,000","-13,000","-653,000","906,000","300,000","-3,667,000","3,232,000","-1,125,000","-1,104,000","-136,000","752,000","-1,164,000","-49,000","-388,000","1,161,000","12,000","1,857,000","-720,000","-781,000","-10,481,000","-32,199,000","10,735,000","-49,406,000","29,576,000","-36,612,000","-20,491,000","21,885,000","5,076,000","13,766,000","3,846,000","-11,722,000","617,000","15,664,000","-55,019,000","31,601,000","-155,000","1,561,000","1,734,000","77,341,000","-5,887,000","-20,777,000","-8,680,000","33,220,000","-3,928,515","-9,900,788","-11,406,985","-3,192,499","35,897,999","-46,555,676","-9,836,991","-17,388,996","-93,674,718","-20,626,699","-10,636,989","200,607,375"
	BeginningCashPosition,"2,398,000","28,644,000","2,422,000","27,277,000","2,398,000","2,660,000","2,556,000","3,069,000","4,060,000","14,028,000","3,939,000","4,018,000","3,605,000","4,303,000","3,301,000","3,314,000","3,967,000","2,733,000","2,433,000","6,100,000","2,868,000","3,993,000","5,097,000","5,233,000","4,481,000","5,645,000","5,694,000","6,082,000","4,921,000","4,909,000","3,052,000","3,772,000","4,553,000","15,034,000","47,233,000","36,498,000","85,904,000","56,328,000","92,940,000","113,431,000","91,546,000","86,470,000","72,704,000","68,858,000","80,580,000","79,963,000","64,299,000","119,318,000","87,717,000","87,872,000","86,311,000","84,577,000","7,236,000","13,123,000","33,900,000","42,580,000","9,360,000","13,288,669","23,189,457","34,596,442","37,788,941","1,890,942","48,446,618","58,283,609","75,672,605","169,347,323","189,974,022","200,611,011","3,636"
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"358,000","406,000","578,000","840,000",,,,,,,,,,,,,,,,
IssuanceOfCapitalStock,"0","0","0","0","0","0","12,993,000","3,962,000","4,093,000","3,131,000","0","0","0","0","0","74,750,000","1,873,000","1,331,000","0","0","21,154,000","0","0","57,500,000","0","0","0","0","43,913,000","24,420,000",,,,"0",,,,"-85,000",,,,,,,,,,,,,,,,"-33,000","-52,000","-5,000","40,652,000",,,,,"0","0","0","0","0","-4,647","30,132,306","200,164,544"
IssuanceOfDebt,"246,250,000","0","49,000,000","167,450,000","29,800,000","142,138,000","30,200,000","63,300,000","18,200,000","56,900,000","31,400,000","25,500,000","74,500,000","14,400,000","61,900,000","91,300,000","37,900,000","35,800,000","46,700,000","40,200,000","9,400,000","38,200,000","8,000,000","6,100,000","31,100,000","13,000,000","26,500,000","27,000,000","38,500,000","53,999,000","53,750,000","30,500,000","6,396,000","36,849,000","45,501,000","65,005,000","54,509,000","87,016,000","68,512,000","136,525,000","107,010,000","277,706,000","-88,000,000","84,001,000","40,000,000","40,001,000","75,400,000","25,000,000","91,000,000","304,500,000","14,000,000","54,800,000","24,200,000","-9,150,000","4,000,000","76,250,000","52,750,000","26,500,000","49,250,000","58,000,000","89,100,000","80,000,000",,,,"0",,,
RepaymentOfDebt,"-134,100,000","0","-57,900,000","-65,900,000","-10,300,000","-75,800,000","-62,800,000","-6,200,000","-7,900,000","-11,900,000","-74,000,000","-52,200,000","-54,000,000","-11,500,000","-127,500,000","-78,100,000","-42,400,000","-25,400,000","-6,800,000","-17,500,000","-45,100,000","-12,200,000","-27,800,000","-22,200,000","-46,500,000","-7,200,000","-40,800,000","-13,250,000","-67,550,000","-31,000,000","-45,700,000","-5,700,000","-4,600,000","-20,300,000","-56,805,000","-84,009,000","-68,516,000","-67,012,000","-127,025,000","-111,010,000","-76,005,000","-254,302,000","57,100,000","-40,500,000","-40,000,000","-75,401,000","-25,000,000","-91,500,000","-102,300,000","-228,450,000","-23,350,000","-65,640,000","-87,525,000","1,551,000","-17,101,000","-74,570,000","-68,300,000","-32,128,000","-44,837,500","-46,350,000","-54,700,000","0","-3,500,000",,,"0","0",,
RepurchaseOfCapitalStock,"-94,371,000","0","0",,,,,,,"0","0",,,"0","0",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,000","25,000","-146,000","-32,000",,,,,,,,,,,,,,,,
