name,04/30/2022,10/31/2021,04/30/2021,10/31/2020,04/30/2020,10/31/2019,04/30/2019,10/31/2018,04/30/2018
TotalAssets,"1,413,849,843","1,654,330,868","1,595,220,389","1,284,031,230","1,084,893,849","1,146,482,586","1,157,128,447","1,133,117,771","1,176,129,786"
TotalLiabilitiesNetMinorityInterest,"541,199,980","542,804,818","508,178,265","394,454,677","385,539,975","392,172,557","384,323,089","391,811,921","402,709,788"
TotalEquityGrossMinorityInterest,"872,649,863","1,111,526,050","1,087,042,124","889,576,553","699,353,874","754,310,029","772,805,358","741,305,850","773,419,998"
	StockholdersEquity,"872,649,863","1,111,526,050","1,087,042,124","889,576,553","699,353,874","754,310,029","772,805,358","741,305,850","773,419,998"
		CapitalStock,"811,822,608","802,231,155","790,391,630","790,391,630","790,741,619","790,471,430","803,099,676","803,099,676","804,048,370"
			CommonStock,"811,822,608","802,231,155","790,391,630","790,391,630","790,741,619","790,471,430","803,099,676","803,099,676","804,048,370"
		AdditionalPaidInCapital,,,,,,"790,471,430","803,099,676","803,099,676","804,048,370"
		RetainedEarnings,"60,827,255","309,294,895","297,993","-2,451,572","-13,666,609","-9,375,303","-21,732,600","-6,092,183","-31,367,095"
TotalCapitalization,"1,272,049,863","1,510,926,050","1,486,442,124","1,177,976,553","964,753,874","1,031,710,029","1,050,205,358","1,029,305,850","1,051,419,998"
CommonStockEquity,"872,649,863","1,111,526,050","1,087,042,124","889,576,553","699,353,874","754,310,029","772,805,358","741,305,850","773,419,998"
NetTangibleAssets,"872,649,863","1,111,526,050","1,087,042,124","889,576,553","699,353,874","754,310,029","772,805,358","741,305,850","773,419,998"
InvestedCapital,"1,272,049,863","1,510,926,050","1,486,442,124","1,177,976,553","964,753,874","1,031,710,029","1,050,205,358","1,029,305,850","1,051,419,998"
TangibleBookValue,"872,649,863","1,111,526,050","1,087,042,124","889,576,553","699,353,874","754,310,029","772,805,358","741,305,850","773,419,998"
TotalDebt,"399,400,000","399,400,000","399,400,000","288,400,000","265,400,000","277,400,000","277,400,000","288,000,000","278,000,000"
NetDebt,"305,565,800","335,676,978","384,719,289","288,316,606","265,129,124","277,400,000","277,332,382","287,904,231","277,990,496"
ShareIssued,"72,395,861","71,749,316","70,923,815","70,923,815","70,923,815","70,898,658","70,872,811","70,872,812","70,756,555"
OrdinarySharesNumber,"72,395,861","71,749,316","70,923,815","70,923,815","70,923,815","70,898,658","70,872,811","70,872,812","70,756,555"
