name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
TotalRevenue,"11,165,400,000","2,763,800,000","2,823,700,000","2,680,900,000","2,897,000,000","2,532,500,000","2,350,700,000","2,129,100,000","1,785,400,000","1,719,700,000","1,854,600,000","1,859,500,000","1,818,000,000","1,753,400,000","1,694,600,000","1,723,700,000","1,837,200,000","1,841,100,000","1,864,300,000","1,676,500,000","1,529,800,000","1,583,900,000","1,399,000,000","1,400,700,000","1,335,100,000","1,245,100,000","1,254,568,000","1,133,602,000","1,382,923,000","1,274,807,000","1,471,252,000","1,474,647,000","1,487,412,000","1,354,383,000","1,535,211,000","1,384,507,000","1,410,223,000","1,623,002,000","1,651,075,000","1,552,379,000","1,659,876,000","1,805,936,000","1,669,298,000","1,745,906,000","1,801,498,000","1,602,019,000","1,498,991,000","1,257,864,000","1,173,240,000","1,219,405,000","1,136,004,000","1,151,769,000","824,509,000","621,998,000","449,741,000","1,440,077,000","1,461,796,000","1,499,206,000","1,294,459,000","1,606,414,000","1,826,462,000","1,358,337,000","1,649,943,000","1,412,238,000","1,276,749,000","1,121,291,000","1,178,349,000","1,030,193,000","958,012,000","487,255,000","624,755,000","428,085,000","389,013,000","274,066,000","245,694,000","209,486,000","168,387,000","174,838,000","165,214,000","169,906,000","193,372,000","136,194,000","160,767,000","171,499,000","162,835,000","162,420,000","205,859,000","185,055,000","157,021,000","163,122,000","172,100,000","156,100,000","132,400,000","123,900,000","149,200,000","173,800,000","152,500,000","152,400,000","170,900,000","202,300,000","226,200,000","214,800,000","202,900,000","180,500,000","173,200,000","196,400,000","241,300,000","229,200,000","229,200,000","229,200,000"
	OperatingRevenue,"11,165,400,000","2,763,800,000","2,823,700,000","2,680,900,000","2,897,000,000","2,532,500,000","2,350,700,000","2,129,100,000","1,785,400,000","1,719,700,000","1,854,600,000","1,859,500,000","1,818,000,000","1,753,400,000","1,694,600,000","1,723,700,000","1,837,200,000","1,841,100,000","1,864,300,000","1,676,500,000","1,529,800,000","1,583,900,000","1,399,000,000","1,400,700,000","1,335,100,000","1,245,100,000","1,254,568,000","1,133,602,000","1,382,923,000","1,274,807,000","1,471,252,000","1,474,647,000","1,487,412,000","1,354,383,000","1,535,211,000","1,384,507,000","1,410,223,000","1,623,002,000","1,651,075,000","1,552,379,000","1,659,876,000","1,805,936,000","1,669,298,000","1,745,906,000","1,801,498,000","1,602,019,000","1,498,991,000","1,257,864,000","1,173,240,000","1,219,405,000","1,136,004,000","1,151,769,000","824,509,000","621,998,000","449,741,000","1,440,077,000","1,461,796,000","1,499,206,000","1,294,459,000","1,606,414,000","1,826,462,000","1,358,337,000","1,649,943,000","1,412,238,000","1,276,749,000","1,121,291,000","1,178,349,000","1,030,193,000","958,012,000","487,255,000","624,755,000","428,085,000","389,013,000","274,066,000","245,694,000","209,486,000","168,387,000","174,838,000","165,214,000","169,906,000","193,372,000","136,194,000","160,767,000","171,499,000","162,835,000","162,420,000","205,859,000","185,055,000","157,021,000","163,122,000","172,100,000","156,100,000","132,400,000","123,900,000","149,200,000","173,800,000","152,500,000","152,400,000","170,900,000","202,300,000","226,200,000","214,800,000","202,900,000","180,500,000","173,200,000","196,400,000","241,300,000","229,200,000","229,200,000","229,200,000"
CostOfRevenue,"4,810,300,000","1,254,300,000","1,244,200,000","1,130,900,000","1,180,900,000","1,144,400,000","1,241,300,000","1,144,900,000","1,170,500,000","1,148,700,000","1,172,300,000","1,106,800,000","1,066,100,000","1,025,700,000","1,035,900,000","994,600,000","1,014,300,000","1,038,500,000","999,900,000","950,800,000","976,000,000","997,200,000","897,000,000","1,005,900,000","916,100,000","862,100,000","1,007,027,000","802,318,000","832,170,000","796,785,000","847,019,000","843,428,000","842,680,000","752,347,000","876,678,000","767,526,000","805,811,000","817,254,000","1,000,517,000","683,331,000","667,876,000","730,652,000","628,017,000","686,933,000","695,977,000","744,078,000","508,039,000","551,374,000","532,363,000","507,663,000","505,929,000","536,968,000","424,497,000","380,857,000","476,847,000","654,250,000","559,454,000","528,645,000","550,900,000","567,525,000","570,887,000","473,063,000","589,690,000","514,913,000","526,424,000","411,517,000","474,080,000","382,994,000","418,602,000","175,357,000","209,292,000","189,771,000","171,150,000","108,796,000","134,817,000","125,436,000","104,933,000","114,685,000","117,690,000","117,639,000","124,652,000","87,502,000","111,750,000","127,841,000","115,274,000","103,014,000","120,752,000","115,659,000","100,852,000","109,803,000","126,400,000","105,800,000","95,900,000","89,300,000","121,700,000","116,300,000","101,700,000","103,800,000","101,700,000","123,800,000","121,400,000","109,600,000","118,000,000","99,900,000","82,700,000","94,700,000",,,,
GrossProfit,"6,355,100,000","1,509,500,000","1,579,500,000","1,550,000,000","1,716,100,000","1,388,100,000","1,109,400,000","984,200,000","614,900,000","571,000,000","682,300,000","752,700,000","751,900,000","727,700,000","658,700,000","729,100,000","822,900,000","802,600,000","864,400,000","725,700,000","553,800,000","586,700,000","502,000,000","394,800,000","419,000,000","383,000,000","247,541,000","331,284,000","550,753,000","478,022,000","624,233,000","631,219,000","644,732,000","602,036,000","658,533,000","616,981,000","604,412,000","805,748,000","650,558,000","869,048,000","992,000,000","1,075,284,000","1,041,281,000","1,058,973,000","1,105,521,000","857,941,000","990,952,000","706,490,000","640,877,000","711,742,000","630,075,000","614,801,000","400,012,000","241,141,000","-27,106,000","785,827,000","902,342,000","970,561,000","743,559,000","1,038,889,000","1,255,575,000","885,274,000","1,060,253,000","897,325,000","750,325,000","709,774,000","704,269,000","647,199,000","539,410,000","311,898,000","415,463,000","238,314,000","217,863,000","165,270,000","110,877,000","84,050,000","63,454,000","60,153,000","47,524,000","52,267,000","68,720,000","48,692,000","49,017,000","43,658,000","47,561,000","59,406,000","85,107,000","69,396,000","56,169,000","53,319,000","45,700,000","50,300,000","36,500,000","34,600,000","27,500,000","57,500,000","50,800,000","48,600,000","69,200,000","78,500,000","104,800,000","105,200,000","84,900,000","80,600,000","90,500,000","101,700,000",,,,
OperatingExpense,"171,500,000","39,400,000","49,000,000","42,200,000","40,900,000","36,500,000","43,000,000","40,300,000","37,700,000","37,700,000","50,500,000","38,900,000","38,300,000","34,000,000","35,200,000","32,400,000","35,300,000","29,300,000","34,400,000","33,100,000","27,900,000","16,300,000","31,500,000","32,400,000","33,900,000","36,800,000","60,145,000","44,364,000","47,606,000","41,085,000","98,722,000","84,083,000","47,466,000","39,109,000","42,671,000","36,090,000","39,103,000","35,698,000","-478,265,000","421,274,000","116,390,000","102,375,000","139,406,000","96,882,000","106,789,000","95,216,000","138,840,000","103,592,000","100,454,000","102,971,000","100,982,000","106,070,000","96,816,000","97,013,000","104,077,000","109,881,000","109,925,000","105,851,000","95,995,000","105,108,000","110,373,000","97,897,000","91,881,000","92,764,000","100,435,000","77,119,000","98,273,000","88,848,000","90,949,000","27,092,000","28,639,000","26,597,000","26,327,000","28,249,000","25,852,000","24,880,000","25,539,000","25,430,000","18,196,000","26,349,000","26,282,000","24,596,000","28,040,000","23,778,000","27,713,000","30,888,000","36,347,000","24,591,000","26,900,000","26,572,000","32,300,000","31,700,000","29,400,000","28,300,000","24,600,000","27,200,000","31,300,000","31,900,000","34,100,000","27,600,000","30,800,000","29,900,000","26,500,000","26,500,000","26,400,000","29,600,000",,,,
	SellingGeneralAndAdministration,"125,400,000","30,300,000","32,300,000","31,300,000","31,400,000","30,100,000","32,200,000","33,400,000","31,400,000","29,100,000","40,400,000","32,000,000","30,900,000","28,500,000","25,900,000","26,400,000","26,200,000","24,100,000","24,500,000","25,000,000","22,200,000","21,400,000","21,800,000","22,700,000","23,600,000","26,300,000","25,990,000","23,578,000","24,963,000","24,869,000","27,234,000","26,282,000","25,398,000","24,498,000","25,646,000","24,107,000","27,452,000","25,374,000","-289,487,000","339,991,000","25,362,000","25,431,000","29,781,000","24,376,000","25,744,000","24,572,000","23,361,000","21,262,000","21,964,000","21,718,000","17,594,000","23,804,000","18,101,000","18,792,000","25,114,000","25,937,000","26,726,000","24,655,000","24,771,000","23,570,000","25,907,000","23,799,000","15,783,000","25,162,000","23,313,000","24,016,000","4,725,000","26,560,000","20,405,000","8,509,000","8,443,000","6,717,000","7,643,000","7,080,000","6,957,000","6,565,000","7,042,000","6,683,000","-312,000","9,526,000","7,885,000","7,076,000","7,982,000","7,136,000","8,953,000","10,063,000","14,917,000","5,799,000","8,313,000","7,934,000","11,800,000","13,700,000","11,100,000","10,900,000","8,200,000","12,100,000","15,600,000","18,200,000","22,800,000","15,300,000","19,200,000","18,400,000","16,200,000","15,900,000","16,100,000","19,300,000",,,,
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,600,000",,,,,"339,991,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,600,000",,,,,"339,991,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,175,000",,,,"875,000",,,"2,109,000","1,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,"169,300,000",,,,,,,,,,,,,,,"110,400,000",,,,,"81,283,000","78,428,000","76,944,000","72,090,000","72,506,000","72,898,000","70,644,000","81,166,000","82,330,000","78,490,000","81,253,000","83,388,000","82,266,000","78,715,000","78,221,000","78,963,000","83,944,000","83,199,000","81,196,000","87,796,000","81,538,000","84,466,000","74,098,000","76,275,000","67,702,000","77,982,000","53,103,000","70,919,000","74,818,000","70,544,000","18,583,000","20,196,000","19,880,000","18,684,000","18,994,000","18,895,000","18,315,000","18,497,000","17,872,000","18,508,000","16,823,000","16,288,000","16,221,000","20,058,000","16,642,000","18,760,000","20,825,000","21,430,000","18,792,000","18,587,000","18,638,000","20,500,000","18,000,000","18,300,000","17,400,000","16,400,000","15,100,000","15,700,000","13,700,000","11,300,000","12,300,000","11,600,000","11,500,000","10,300,000","10,600,000","10,300,000","10,300,000",,,,
