name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
TotalAssets,"826,028,000","798,462,000","752,231,000","743,498,000","548,686,600"
	CurrentAssets,"361,258,000","364,707,000","387,230,000","382,045,000","249,530,400"
		CashCashEquivalentsAndShortTermInvestments,"69,109,000","75,145,000","118,275,000","118,879,000","456,000"
			CashAndCashEquivalents,"69,109,000","75,145,000","118,275,000","118,879,000","456,000"
				CashFinancial,"69,109,000","75,145,000","118,275,000","118,879,000","456,000"
		Receivables,"53,317,000","44,555,000","30,685,000","28,683,000","25,399,500"
			AccountsReceivable,"39,649,000","25,815,000","13,791,000","14,639,000","11,111,300"
			DuefromRelatedPartiesCurrent,,,,"0","2,362,400"
			OtherReceivables,"13,668,000","18,740,000","16,894,000","14,044,000","11,925,800"
		Inventory,"221,264,000","222,341,000","225,816,000","221,145,000","212,120,000"
			RawMaterials,"20,526,000","7,751,000","13,991,000","10,482,000","14,965,900"
			FinishedGoods,"199,216,000","212,942,000","210,339,000","209,416,000","195,981,400"
			OtherInventories,"1,522,000","1,648,000","1,486,000","1,247,000","1,172,700"
		PrepaidAssets,"10,968,000","16,066,000","7,654,000","8,538,000","11,554,900"
		RestrictedCash,"6,600,000","6,600,000","4,800,000","4,800,000",
	TotalNonCurrentAssets,"464,770,000","433,755,000","365,001,000","361,453,000","299,156,200"
		NetPPE,"234,141,000","221,139,000","217,962,000","213,673,000","185,113,900"
			GrossPPE,"298,732,000","281,485,000","274,256,000",,
				Properties,"0","0","0",,
				LandAndImprovements,"36,215,000","33,735,000","33,735,000",,
				BuildingsAndImprovements,"140,241,000","136,916,000","136,889,000",,
				MachineryFurnitureEquipment,"76,258,000","66,161,000","61,883,000",,
				OtherProperties,"32,978,000","31,436,000","31,915,000",,
				ConstructionInProgress,"13,040,000","13,237,000","9,834,000",,
			AccumulatedDepreciation,"-64,591,000","-60,346,000","-56,294,000",,
		GoodwillAndOtherIntangibleAssets,"222,994,000","208,476,000","145,443,000","145,974,000","113,158,100"
			Goodwill,"158,185,000","148,211,000","109,895,000","109,895,000","87,122,900"
			OtherIntangibleAssets,"64,809,000","60,265,000","35,548,000","36,079,000","26,035,200"
		OtherNonCurrentAssets,"7,635,000","4,140,000","1,596,000","1,806,000","884,200"
TotalLiabilitiesNetMinorityInterest,"440,422,000","425,194,000","387,515,000","381,561,000","423,729,000"
	CurrentLiabilities,"213,169,000","197,507,000","162,791,000","152,694,000","255,461,400"
		PayablesAndAccruedExpenses,"39,268,000","40,861,000","36,923,000","37,198,000","65,135,500"
			Payables,"14,777,000","19,063,000","14,617,000","17,301,000","40,976,100"
				AccountsPayable,"14,777,000","19,063,000","14,617,000","17,301,000","25,552,200"
				DuetoRelatedPartiesCurrent,,,,"0","15,423,900"
			CurrentAccruedExpenses,"24,491,000","21,798,000","22,306,000","19,897,000","24,159,400"
				InterestPayable,"1,133,000","863,000","1,012,000","112,000","727,200"
		PensionandOtherPostRetirementBenefitPlansCurrent,"3,921,000","4,396,000","3,507,000","3,981,000","3,960,500"
		CurrentDebtAndCapitalLeaseObligation,"167,932,000","149,473,000","121,686,000","110,315,000","185,053,200"
