name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996
		DepreciationAndAmortizationInIncomeStatement,"24,642,000","6,231,000","6,296,000","5,883,000","6,232,000","6,362,000","6,522,000","6,382,000","6,398,000","6,529,000","6,239,000","5,568,000","3,405,000","3,616,000","3,793,000","3,815,000","3,669,000","3,053,000","3,216,000","3,095,000","3,050,000","3,070,000","2,998,000","2,986,000","2,956,000","2,765,000","2,749,000","3,108,000","2,995,000","2,690,000","2,462,000","2,293,000","2,332,000","2,122,000","2,395,000","2,379,000","2,520,000","2,175,000","2,237,000","1,995,000","1,977,000","2,017,000","2,048,000","2,073,000","1,948,000","1,955,000","1,872,000","2,078,000","2,220,000","2,172,000","2,084,000","2,105,000","2,032,000","2,115,000","2,019,000","2,038,000","2,070,000","2,057,000","2,227,000","2,158,000","2,137,000","2,115,000","2,370,000","2,344,000","2,642,000","2,349,000","2,282,000","2,188,000","2,256,000","2,325,000","2,422,000","2,489,000","2,502,000","2,534,000","2,753,000","2,583,000","3,130,000","2,759,000","3,034,000","2,692,000","2,798,000","2,727,000","3,500,000","3,060,000","3,002,000","2,890,000","3,238,000","2,830,000","5,483,000","5,460,000","6,900,000","3,700,000","3,500,000","3,500,000","3,600,000","2,300,000","2,700,000","3,000,000","2,000,000","3,100,000","7,700,000","7,600,000","7,500,000",
	OtherOperatingExpenses,,,,,,,,,"7,849,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"484,572,000","99,368,000","107,074,000","159,106,000","119,024,000","43,998,000","26,032,000","55,356,000","9,086,000","46,330,000","68,631,000","102,412,000","107,178,000","55,351,000","56,330,000","111,168,000","108,934,000","46,249,000","56,586,000","77,866,000","77,506,000","52,507,000","52,461,000","78,216,000","64,942,000","42,873,000","47,195,000","73,803,000","62,917,000","41,404,000","46,257,000","66,986,000","60,153,000","34,686,000","47,157,000","66,549,000","50,322,000","30,466,000","45,234,000","65,253,000","51,590,000","31,065,000","38,662,000","62,400,000","45,122,000","25,679,000","38,441,000","54,877,000","43,607,000","23,837,000","34,083,000","48,125,000","38,110,000","27,755,000","34,097,000","61,869,000","44,578,000","34,052,000","48,091,000","62,359,000","47,363,000","27,386,000","39,886,000","54,552,000","42,114,000","30,073,000","36,247,000","47,787,000","37,417,000","22,299,000","31,476,000","42,489,000","32,136,000","18,899,000","28,312,000","39,772,000","28,667,000","17,232,000","26,175,000","36,585,000","27,447,000","16,044,000","23,013,000","35,409,000","26,356,000","17,451,000","24,308,000","32,801,000","24,041,000","16,734,000","23,200,000","30,200,000","22,900,000","15,700,000","22,400,000","26,700,000","19,700,000","-10,100,000","-11,700,000","-9,900,000","29,400,000","12,500,000","24,400,000","119,400,000"
NetNonOperatingInterestIncomeExpense,"-41,393,000","-10,190,000","-10,310,000","-10,436,000","-10,457,000","-10,496,000","-10,464,000","-10,947,000","-10,837,000","-9,092,000","-9,693,000","-10,211,000","-8,309,000","-8,598,000","-8,954,000","-9,740,000","-10,062,000","-9,700,000","-9,512,000","-9,824,000","-9,842,000","-9,941,000","-9,947,000","-10,314,000","-10,397,000","-10,253,000","-10,178,000","-10,462,000","-10,780,000","-9,833,000","-9,554,000","-10,140,000","-10,363,000","-9,668,000","-9,635,000","-10,081,000","-10,148,000","-10,126,000","-9,982,000","-9,741,000","-3,146,000","-2,780,000","-2,851,000","-2,722,000","-3,046,000","-3,014,000","-2,262,000","-193,000","-1,778,000","456,000","-123,000","2,035,000","-1,265,000","-1,540,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"4,980,000","1,280,000","1,264,000","1,202,000","1,234,000","1,281,000","1,411,000","1,744,000","2,245,000","2,288,000","2,379,000","2,220,000","2,784,000","2,613,000","2,234,000","1,966,000","1,643,000","1,609,000","1,643,000","1,575,000","1,438,000","1,264,000","1,033,000","836,000","827,000","839,000","598,000","359,000","277,000","346,000","556,000","355,000","347,000","503,000","568,000","676,000","659,000","644,000","384,000","425,000","394,000","337,000","369,000","506,000","221,000","210,000","1,258,000","1,671,000","0","1,077,000","560,000","2,961,000","3,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"46,373,000","11,470,000","11,574,000","11,638,000","11,691,000","11,777,000","11,875,000","12,691,000","13,082,000","11,380,000","12,072,000","12,431,000","11,093,000","11,211,000","11,188,000","11,706,000","11,705,000","11,309,000","11,155,000","11,399,000","11,280,000","11,205,000","10,980,000","11,150,000","11,224,000","11,092,000","10,776,000","10,821,000","11,057,000","10,179,000","10,110,000","10,495,000","10,710,000","10,171,000","10,203,000","10,757,000","10,807,000","10,770,000","10,366,000","10,166,000","3,540,000","3,117,000","3,220,000","3,228,000","3,267,000","3,224,000","3,520,000","1,864,000","1,778,000","621,000","683,000","926,000","1,265,000","1,540,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-7,662,000","-1,443,000","-12,425,000","2,919,000","3,287,000","-4,792,000","-14,177,000","-20,315,000","-1,127,000","-6,839,000","-5,566,000","-6,277,000","-4,715,000","-10,274,000","-7,046,000","1,015,000","1,152,000","-6,088,000","-355,000","472,000","-283,000","-1,183,000","1,278,000","2,298,000","1,065,000","-2,242,000","787,000","-1,073,000","742,000","-537,000","-665,000","-888,000","444,000","24,000","808,000","1,124,000","-87,000","569,000","76,000","156,000","-505,000","1,948,000","1,243,000","-2,712,000","38,000","-742,000","336,000","342,000","195,000","353,000","334,000","336,000","3,398,000","-614,000","476,000","436,000","201,000","301,000","393,000","462,000","181,000","194,000","315,000","349,000","-212,000","258,000","219,000","464,000","208,000","332,000","281,000","-597,000","91,000","186,000",,,,,"-1,473,000","-438,000",,,"122,557,000","-11,653,000","-1,371,000","-802,000","-19,646,000","109,000","955,000","-1,725,000","-1,400,000",,"5,400,000","6,300,000","3,500,000","3,300,000","7,400,000","28,700,000","35,100,000","32,800,000",,"-1,300,000",,
	EarningsFromEquityInterest,"-9,635,000","244,000","-14,384,000","3,326,000","1,179,000","-5,997,000","-8,117,000","-1,731,000","-3,486,000","-1,955,000","-25,000","-6,400,000","-980,000","-2,171,000","35,000","43,000","567,000","-5,968,000","-1,333,000","-274,000","-859,000","-2,080,000","778,000","1,150,000","744,000","-2,180,000","206,000","329,000","-431,000","-1,005,000","-80,000","-513,000","-30,000","-35,000","294,000","421,000","60,000","-141,000","224,000","171,000","-128,000","-55,000","7,000","-39,000","0","301,000","336,000","342,000","195,000","353,000","334,000","336,000","225,000","218,000","476,000","436,000","201,000","301,000","393,000","462,000","181,000","194,000","315,000","349,000","130,000","258,000","182,000","267,000","155,000","199,000","271,000","175,000","91,000","186,000",,,,,"367,000","-438,000",,,"-1,862,000","-11,653,000","-763,000","-2,158,000",,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-240,000","29,000","-269,000","0","0","0","-9,235,000","-20,248,000","-1,226,000","-607,000","-7,184,000","8,000","-4,641,000","-10,301,000","-4,289,000","0","82,000",,"0","-32,000",,,"1,000","402,000",,,,,,,,,,,"0","0",,,"-2,137,000","-15,000","-377,000","2,003,000","1,236,000","-2,673,000","38,000","-1,043,000",,,,"1,077,000",,"2,961,000","3,173,000","-832,000",,,,,,,,,"0",,"-342,000",,"37,000","197,000","53,000","133,000","10,000","-772,000",,,,,,,,,,,"124,419,000",,"-608,000","1,356,000","-19,646,000","109,000","955,000","-1,725,000","-1,400,000",,"5,400,000","6,300,000","3,500,000","3,300,000","7,400,000","28,700,000","35,100,000","32,800,000",,"-1,300,000",,
		ImpairmentOfCapitalAssets,,,"282,000","0","0",,"14,751,000","0","0","0","-12,000","-33,000","0","10,401,000","4,289,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0","15,958,000",,"607,000","7,188,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,137,000","15,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,"-269,000",,,,"0","0","0",,"-8,000","-25,000","-4,641,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"42,000","29,000",,,,,"5,516,000","-4,290,000","-1,226,000","0","0","0","0","100,000","0","0","82,000",,"0","-32,000",,,"1,000","402,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"2,213,000","-1,716,000","2,228,000","-407,000","2,108,000","1,205,000","3,175,000","1,664,000","3,585,000","-4,277,000","1,643,000","115,000","906,000","2,198,000","-2,792,000","972,000","503,000","-120,000","978,000","778,000","576,000","897,000","499,000","746,000","321,000","-62,000","581,000","-1,402,000","1,173,000","468,000","-585,000","-375,000","474,000","59,000","514,000","703,000","-147,000","710,000","-148,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"435,517,000","87,735,000","84,339,000","151,589,000","111,854,000","28,710,000","1,391,000","24,094,000","-2,878,000","30,399,000","53,372,000","85,924,000","94,154,000","36,479,000","40,330,000","102,443,000","100,024,000","30,461,000","46,719,000","68,514,000","67,381,000","41,383,000","43,792,000","70,200,000","55,610,000","30,378,000","37,804,000","62,268,000","52,879,000","31,034,000","36,038,000","55,958,000","50,234,000","25,042,000","38,330,000","57,592,000","40,087,000","20,909,000","35,328,000","55,668,000","47,939,000","30,233,000","37,054,000","56,966,000","42,114,000","21,923,000","36,515,000","55,026,000","42,024,000","24,646,000","34,294,000","50,496,000","40,243,000","25,601,000","27,897,000","57,746,000","42,227,000","29,448,000","43,291,000","59,363,000","46,048,000","25,184,000","38,336,000","52,263,000","37,684,000","26,995,000","32,535,000","45,157,000","34,157,000","18,893,000","29,206,000","38,971,000","29,498,000","168,499,000","30,804,000","38,554,000","27,487,000","15,562,000","22,861,000","33,723,000","25,178,000","14,056,000","-9,807,000","20,854,000","22,238,000","12,131,000","4,143,000","31,921,000","19,079,000","14,439,000","22,600,000","30,300,000","24,200,000","17,300,000","20,900,000","25,200,000","22,300,000","13,900,000","20,800,000","20,600,000","22,100,000","6,000,000","18,100,000",
TaxProvision,"101,506,000","20,344,000","20,256,000","34,934,000","25,972,000","6,373,000","-6,474,000","9,594,000","-437,000","-25,064,000","11,203,000","9,685,000","19,765,000","6,398,000","8,859,000","22,484,000","20,185,000","5,375,000","53,160,000","20,919,000","22,386,000","12,639,000","11,971,000","22,635,000","16,788,000","10,780,000","8,601,000","20,849,000","17,066,000","9,440,000","10,729,000","16,542,000","14,955,000","7,711,000","10,998,000","16,080,000","11,853,000","5,386,000","10,877,000","11,291,000","16,077,000","10,236,000","12,268,000","14,664,000","14,536,000","6,193,000","12,372,000","14,532,000","15,013,000","8,853,000","10,663,000","17,688,000","14,740,000","9,293,000","9,186,000","21,831,000","15,219,000","10,871,000","15,344,000","20,969,000","17,403,000","8,869,000","13,707,000","5,906,000","13,548,000","9,330,000","10,983,000","12,691,000","12,609,000","6,894,000","8,874,000","14,055,000","10,995,000","6,255,000","10,084,000","14,209,000","10,376,000","5,875,000","7,765,000","11,856,000","9,872,000","5,482,000","9,340,000","8,346,000","8,673,000","4,731,000","1,616,000","12,449,000","7,441,000","5,631,000","8,500,000","12,000,000","9,700,000","7,000,000","8,700,000","10,500,000","9,300,000","5,800,000","8,500,000","8,500,000","9,600,000","2,600,000","7,500,000",
NetIncomeCommonStockholders,"332,672,000","67,067,000","63,868,000","116,235,000","85,558,000","22,227,000","7,820,000","14,422,000","-2,427,000","55,146,000","41,921,000","75,776,000","73,921,000","29,902,000","31,304,000","79,512,000","79,377,000","24,931,000","-6,374,000","47,261,000","44,676,000","28,538,000","31,595,000","47,223,000","38,550,000","19,467,000","29,009,000","41,141,000","35,570,000","21,430,000","25,077,000","39,022,000","35,076,000","18,806,000","27,067,000","41,108,000","27,959,000","15,360,000","23,179,000","44,377,000","31,862,000","19,997,000","24,786,000","42,302,000","27,578,000","15,730,000","24,143,000","40,494,000","27,011,000","15,793,000","23,631,000","32,808,000","25,503,000","16,308,000","18,711,000","35,915,000","27,008,000","18,577,000","27,947,000","38,394,000","28,645,000","16,315,000","24,629,000","46,357,000","24,136,000","17,665,000","21,552,000","32,466,000","21,548,000","11,999,000","20,332,000","24,916,000","18,503,000","10,594,000","20,720,000","24,345,000","17,111,000","9,687,000","15,096,000","21,867,000","15,306,000","8,574,000","-19,147,000","12,508,000","13,565,000","7,400,000","2,527,000","19,472,000","11,638,000","8,808,000","14,100,000","18,300,000","14,500,000","10,300,000","12,200,000","21,900,000","13,000,000","8,100,000","12,300,000","12,100,000","11,400,000","3,400,000","10,600,000","15,400,000"
	NetIncome,"334,011,000","67,391,000","64,083,000","116,655,000","85,882,000","22,337,000","7,865,000","14,500,000","-2,441,000","55,463,000","42,169,000","76,239,000","74,389,000","30,081,000","31,471,000","79,959,000","79,839,000","25,086,000","-6,441,000","47,595,000","44,995,000","28,744,000","31,821,000","47,565,000","38,822,000","19,598,000","29,203,000","41,419,000","35,813,000","21,594,000","25,285,000","39,365,000","35,400,000","18,972,000","27,332,000","41,512,000","28,234,000","15,523,000","24,451,000","44,377,000","31,862,000","19,997,000","24,786,000","42,302,000","27,578,000","15,730,000","24,143,000","40,494,000","27,011,000","15,793,000","23,631,000","32,808,000","25,503,000","16,308,000","18,711,000","35,915,000","27,008,000","18,577,000","27,947,000","38,394,000","28,645,000","16,315,000","24,629,000","46,357,000","24,136,000","17,665,000","21,552,000","32,466,000","21,548,000","11,999,000","20,332,000","24,916,000","18,503,000","10,594,000","20,720,000","24,345,000","17,111,000","9,687,000","15,096,000","21,867,000","15,306,000","8,574,000","-19,147,000","12,508,000","13,565,000","7,400,000","2,527,000","19,472,000","11,638,000","8,808,000","14,100,000","18,300,000","14,500,000","10,300,000","12,200,000","21,900,000","13,000,000","8,100,000","12,300,000","12,100,000","11,400,000","3,400,000","10,600,000","15,400,000"
