name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
TotalRevenue,"1,676,000,000","479,000,000","451,000,000","423,000,000","323,000,000","165,000,000","113,000,000","98,000,000","42,000,000","599,000,000","810,000,000","672,000,000","703,000,000","659,000,000","686,000,000","652,000,000","731,000,000","668,000,000","686,000,000","688,000,000","733,000,000","684,000,000","670,000,000","671,000,000","725,000,000","661,000,000","675,000,000","681,000,000","719,000,000","613,000,000"
	OperatingRevenue,"1,617,000,000","463,000,000","435,000,000","408,000,000","311,000,000","157,000,000","109,000,000","95,000,000","39,000,000","580,000,000","792,000,000","650,000,000","684,000,000","641,000,000","667,000,000","633,000,000","714,000,000","651,000,000","814,000,000","620,000,000","669,000,000","624,000,000","617,000,000","616,000,000","672,000,000","609,000,000","622,000,000","625,000,000","664,000,000","563,000,000"
CostOfRevenue,"1,323,000,000","377,000,000","350,000,000","328,000,000","268,000,000","189,000,000","173,000,000","198,000,000","150,000,000","492,000,000","570,000,000","470,000,000","479,000,000","462,000,000","481,000,000","467,000,000","487,000,000","480,000,000","451,000,000","505,000,000","518,000,000","502,000,000","474,000,000","467,000,000","491,000,000","477,000,000","466,000,000","469,000,000","473,000,000","454,000,000"
GrossProfit,"353,000,000","102,000,000","101,000,000","95,000,000","55,000,000","-24,000,000","-60,000,000","-100,000,000","-108,000,000","107,000,000","240,000,000","202,000,000","224,000,000","197,000,000","205,000,000","185,000,000","244,000,000","188,000,000","235,000,000","183,000,000","215,000,000","182,000,000","196,000,000","204,000,000","234,000,000","184,000,000","209,000,000","212,000,000","246,000,000","159,000,000"
OperatingExpense,"394,000,000","101,000,000","97,000,000","96,000,000","100,000,000","99,000,000","99,000,000","94,000,000","92,000,000","110,000,000","111,000,000","98,000,000","101,000,000","99,000,000","106,000,000","104,000,000","102,000,000","103,000,000","145,000,000","94,000,000","92,000,000","88,000,000","109,000,000","94,000,000","93,000,000","89,000,000","91,000,000","90,000,000","100,000,000","102,000,000"
	SellingGeneralAndAdministration,"60,000,000","16,000,000","14,000,000","14,000,000","16,000,000","18,000,000","21,000,000","13,000,000","13,000,000","14,000,000","14,000,000","14,000,000","22,000,000","17,000,000","18,000,000","16,000,000","15,000,000","16,000,000","11,000,000","20,000,000","19,000,000","18,000,000","29,000,000","21,000,000","19,000,000","16,000,000","16,000,000","17,000,000","28,000,000","35,000,000"
		GeneralAndAdministrativeExpense,"60,000,000","16,000,000","14,000,000","14,000,000","16,000,000","18,000,000","21,000,000","13,000,000","13,000,000","14,000,000","14,000,000","14,000,000","22,000,000","17,000,000","18,000,000","16,000,000","15,000,000","16,000,000","11,000,000","20,000,000","19,000,000","18,000,000","29,000,000","21,000,000","19,000,000","16,000,000","16,000,000","17,000,000","28,000,000","35,000,000"
			SalariesAndWages,"17,000,000","4,000,000","4,000,000","5,000,000","4,000,000","6,000,000","10,000,000","4,000,000","4,000,000","2,000,000","4,000,000","4,000,000",,,,,,,,,,,,,,,,,,
			OtherGandA,"43,000,000","12,000,000","10,000,000","9,000,000","12,000,000","12,000,000","11,000,000","9,000,000","9,000,000","12,000,000","10,000,000","10,000,000","22,000,000","17,000,000","18,000,000","16,000,000","15,000,000","16,000,000","11,000,000","20,000,000","19,000,000","18,000,000","29,000,000","21,000,000","19,000,000","16,000,000","16,000,000","17,000,000","28,000,000","35,000,000"
	DepreciationAmortizationDepletionIncomeStatement,"276,000,000","69,000,000","68,000,000","68,000,000","71,000,000","74,000,000","73,000,000","75,000,000","75,000,000","75,000,000","80,000,000","61,000,000","61,000,000","62,000,000","69,000,000","69,000,000","69,000,000","70,000,000","71,000,000","74,000,000","73,000,000","70,000,000","80,000,000","73,000,000","74,000,000","73,000,000","75,000,000","73,000,000","72,000,000","67,000,000"
