name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"713,175,000","706,102,000","718,541,000","198,423,000","242,290,000"
	CurrentAssets,"689,574,000","691,552,000","707,336,000","182,856,000","231,975,000"
		CashCashEquivalentsAndShortTermInvestments,"647,809,000","657,706,000","675,703,000","158,179,000","204,898,000"
			CashAndCashEquivalents,"438,052,000","439,488,000","468,708,000","47,138,000","164,944,000"
				CashFinancial,"105,219,000","114,533,000",,,"138,977,000"
				CashEquivalents,"332,833,000","324,955,000",,,"25,967,000"
			OtherShortTermInvestments,"209,757,000","218,218,000","206,995,000","111,041,000","39,954,000"
		Receivables,"21,906,000","17,074,000","14,690,000","13,566,000","17,449,000"
			AccountsReceivable,"21,906,000","17,074,000","14,690,000","13,566,000","17,449,000"
				GrossAccountsReceivable,,"17,146,000",,,"17,529,000"
				AllowanceForDoubtfulAccountsReceivable,,"-72,000",,,"-80,000"
		Inventory,"14,236,000","11,213,000","10,646,000","7,662,000","7,020,000"
		PrepaidAssets,"5,623,000","5,097,000","5,414,000","1,728,000","1,158,000"
		CurrentDeferredAssets,"0","462,000","883,000","1,721,000","1,450,000"
	TotalNonCurrentAssets,"23,601,000","14,550,000","11,205,000","15,567,000","10,315,000"
		NetPPE,"11,873,000","9,557,000","6,487,000","4,400,000","3,913,000"
			GrossPPE,"27,646,000","24,801,000","21,327,000","18,734,000","18,491,000"
				Properties,,"0","0","0","0"
				MachineryFurnitureEquipment,,"7,233,000","5,729,000","5,328,000","5,006,000"
				OtherProperties,"27,646,000","10,504,000","10,017,000","9,747,000","9,865,000"
				ConstructionInProgress,,"4,789,000","3,252,000","1,560,000","81,000"
				Leases,,"2,275,000","2,329,000","2,099,000","3,539,000"
			AccumulatedDepreciation,"-15,773,000","-15,244,000","-14,840,000","-14,334,000","-14,578,000"
		OtherNonCurrentAssets,"11,728,000","4,993,000","4,718,000","11,167,000","6,402,000"
TotalLiabilitiesNetMinorityInterest,"95,866,000","94,078,000","92,642,000","226,680,000","56,373,000"
	CurrentLiabilities,"27,653,000","29,285,000","21,886,000","21,215,000","17,797,000"
		PayablesAndAccruedExpenses,"19,284,000","16,366,000","12,251,000","9,700,000","7,996,000"
			Payables,"18,158,000","15,089,000","11,340,000","8,831,000","7,064,000"
				AccountsPayable,"18,158,000","15,089,000","11,340,000","8,831,000","7,064,000"
			CurrentAccruedExpenses,"1,126,000","1,277,000","911,000","869,000","932,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"4,916,000","9,832,000","5,578,000","4,735,000","5,378,000"
		CurrentDebtAndCapitalLeaseObligation,,,,"1,937,000","2,423,000"
			CurrentDebt,,,,"1,937,000","2,423,000"
				OtherCurrentBorrowings,,,,"1,937,000",
		CurrentDeferredLiabilities,"2,468,000","3,087,000","4,057,000","4,843,000","2,000,000"
			CurrentDeferredRevenue,"2,468,000","3,021,000","3,998,000","4,789,000","1,762,000"
		OtherCurrentLiabilities,"985,000",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"68,213,000","64,793,000","70,756,000","205,465,000","38,576,000"
		LongTermDebtAndCapitalLeaseObligation,,,,,"34,252,000"
			LongTermDebt,,,,,"34,252,000"
		NonCurrentDeferredLiabilities,"32,102,000","2,364,000","2,627,000","2,890,000","3,415,000"
			NonCurrentDeferredRevenue,"32,102,000","2,364,000","2,627,000","2,890,000","3,415,000"
		DerivativeProductLiabilities,"22,541,000","35,181,000","36,340,000",,"0"
		PreferredSecuritiesOutsideStockEquity,,,,"202,116,000",
		OtherNonCurrentLiabilities,"13,570,000","27,248,000","31,789,000","459,000","909,000"
TotalEquityGrossMinorityInterest,"617,309,000","612,024,000","625,899,000","-28,257,000","185,917,000"
	StockholdersEquity,"617,309,000","612,024,000","625,899,000","-28,257,000","185,917,000"
		CapitalStock,"18,000","18,000","18,000","748,000","11,000"
			PreferredStock,"0","0",,,
			CommonStock,"18,000","18,000","18,000","748,000","11,000"
		AdditionalPaidInCapital,"1,120,910,000","1,110,991,000","1,101,499,000","405,583,000","597,274,000"
		RetainedEarnings,"-502,892,000","-498,913,000","-475,606,000","-434,187,000","-411,366,000"
		TreasuryStock,,,,"408,000",
		GainsLossesNotAffectingRetainedEarnings,"-727,000","-72,000","-12,000","7,000","-2,000"
TotalCapitalization,"617,309,000","612,024,000","625,899,000","-28,257,000","220,169,000"
CommonStockEquity,"617,309,000","612,024,000","625,899,000","-28,257,000","185,917,000"
NetTangibleAssets,"617,309,000","612,024,000","625,899,000","-28,257,000","185,917,000"
WorkingCapital,"661,921,000","662,267,000","685,450,000","161,641,000","214,178,000"
InvestedCapital,"617,309,000","612,024,000","625,899,000","-26,320,000","222,592,000"
TangibleBookValue,"617,309,000","612,024,000","625,899,000","-28,257,000","185,917,000"
TotalDebt,,,,"1,937,000","36,675,000"
ShareIssued,"182,176,926","181,552,241","181,164,377","181,163,363","181,163,363"
OrdinarySharesNumber,"182,176,926","181,552,241","181,164,377","181,163,363","181,163,363"
