name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
			AccruedInterestReceivable,"118,000,000","127,000,000","113,000,000","108,000,000","116,000,000","104,000,000","69,000,000","81,000,000","113,000,000","158,000,000","131,000,000","181,000,000","180,000,000","141,000,000","117,000,000","117,000,000","99,000,000","116,000,000","72,000,000","59,000,000","62,000,000","57,000,000","66,000,000","58,000,000","73,000,000","63,000,000","65,000,000","49,000,000","54,000,000","36,785,000","46,325,000","32,680,000","36,162,000","26,489,000","24,236,000","23,398,000","25,294,000","22,829,000",,,,,,,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,"2,188,000,000","3,771,000,000","4,038,000,000","3,983,000,000","3,368,000,000","1,254,000,000","2,575,000,000","1,395,000,000","1,535,000,000","685,000,000","868,000,000","685,000,000","698,000,000","706,000,000","846,000,000","1,134,000,000","1,002,000,000","823,000,000","1,039,000,000","1,164,000,000","1,052,000,000","1,040,000,000","764,000,000","1,351,000,000","704,000,000","692,000,000","859,000,000","1,205,000,000","1,015,000,000","1,131,177,000","885,341,000","765,337,000","902,211,000","858,244,000","491,510,000","950,474,000","808,264,000","845,204,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,"4,038,000,000","3,983,000,000","3,368,000,000","1,254,000,000","2,575,000,000","1,395,000,000","1,535,000,000","685,000,000","868,000,000","685,000,000","698,000,000","706,000,000","846,000,000","1,134,000,000","1,002,000,000","823,000,000","1,039,000,000","1,164,000,000","1,052,000,000","1,040,000,000","764,000,000","1,351,000,000","704,000,000","692,000,000","859,000,000","1,205,000,000","1,015,000,000","1,131,177,000","885,333,000","765,337,000","902,173,000","858,189,000","490,859,000","949,835,000","807,643,000","844,584,000","875,472,000","1,080,475,000","1,192,910,000","1,398,367,000","1,169,408,000","947,946,000","740,256,000","734,054,000","538,626,000","610,046,000","687,009,000","494,223,000","1,999,789,000","2,105,427,000","1,852,444,000","2,528,622,000","2,259,002,000","2,302,543,000","1,636,028,000","2,484,163,000","2,547,998,000","3,474,928,000","1,682,564,000","856,957,000"
		RestrictedCash,"53,462,000,000","42,035,000,000","41,413,000,000","41,433,000,000","52,033,000,000","48,766,000,000","46,147,000,000","51,040,000,000","48,514,000,000","31,301,000,000","34,239,000,000","33,341,000,000","30,982,000,000","26,617,000,000","24,218,000,000","24,889,000,000","23,850,000,000","24,393,000,000","28,497,000,000","29,006,000,000","30,216,000,000","29,579,000,000","31,630,000,000","30,691,000,000","29,098,000,000","26,666,000,000","25,428,000,000","20,920,000,000","21,078,000,000","20,999,000,000","19,405,685,000","19,858,769,000","19,248,652,000","17,906,743,000","17,014,688,000","16,656,470,000","17,085,299,000","16,242,390,000",,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"1,414,000,000","1,470,000,000","1,269,000,000","1,469,000,000","1,283,000,000","1,138,000,000","871,000,000","1,289,000,000","1,584,000,000","2,235,000,000","2,170,000,000","1,459,000,000","1,672,000,000","2,227,000,000","2,575,000,000","2,160,000,000","2,100,000,000","2,242,000,000","2,257,000,000","2,054,000,000","1,886,000,000","2,552,000,000","2,683,000,000","3,036,000,000","2,537,000,000","2,467,000,000","3,192,000,000","2,794,000,000","2,553,000,000","2,511,074,000","2,725,120,000","2,897,819,000","3,105,604,000","3,883,017,000","3,982,764,000","4,111,988,000","4,394,339,000","4,194,620,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,,,,,,"67,000,000",,,,"62,000,000",,,,"20,000,000",,,,"14,000,000",,,,"13,000,000",,,,"34,000,000",,,,"31,823,000",,,,"32,237,000",,,,"34,667,000",,,,,,,,,,,,,,,,,,,,,,,,
			GrossPPE,,,,,,"97,000,000",,,,"75,000,000",,,,"33,000,000",,,,"26,000,000",,,,"22,000,000",,,,"74,000,000",,,,"73,298,000",,,,"72,188,000",,,,"73,274,000",,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,"55,000,000",,,,"38,000,000",,,,"24,000,000",,,,"19,000,000",,,,"16,000,000",,,,"58,000,000",,,,"55,957,000",,,,"51,011,000",,,,"50,160,000",,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,,,"42,000,000",,,,"37,000,000",,,,"9,000,000",,,,"7,000,000",,,,"6,000,000",,,,"16,000,000",,,,"17,341,000",,,,"21,177,000",,,,"23,114,000",,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,"-30,000,000",,,,"-13,000,000",,,,"-13,000,000",,,,"-12,000,000",,,,"-9,000,000",,,,"-40,000,000",,,,"-41,475,000",,,,"-39,951,000",,,,"-38,607,000",,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,,,,,,"37,000,000",,,,"34,000,000",,,,"33,000,000",,,,"29,000,000",,,,"28,000,000",,,,"6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,"37,000,000",,,,"34,000,000",,,,"33,000,000",,,,"29,000,000",,,,"28,000,000",,,,"6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"5,022,000,000","8,965,000,000","582,000,000","657,000,000","588,000,000","544,000,000","405,000,000","819,000,000","1,117,000,000","1,755,000,000","1,694,000,000","971,000,000","1,116,000,000","1,931,000,000","2,276,000,000","1,841,000,000","1,801,000,000","1,950,000,000","1,844,000,000","1,649,000,000","1,440,000,000","2,104,000,000","2,228,000,000","2,580,000,000","2,067,000,000","1,987,000,000","2,708,000,000","2,289,000,000","2,043,000,000","1,998,427,000","2,236,853,000","2,398,625,000","2,605,766,000","3,285,313,000","3,454,897,000","3,558,469,000","3,822,315,000","3,617,879,000","5,704,969,000","6,161,777,000","6,443,622,000","6,615,078,000","8,884,859,000","6,103,463,000","6,418,978,000","7,422,417,000","9,213,203,000","8,992,137,000","9,347,672,000","9,343,982,000","10,250,531,000","8,821,530,000","10,777,137,000","11,114,661,000","13,735,364,000","13,263,344,000","15,889,332,000","16,857,513,000","17,388,519,000","14,882,166,000","14,699,886,000","15,817,802,000"
			InvestmentinFinancialAssets,"5,022,000,000","8,965,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				TradingSecurities,,,,,,,,,,,,,,,,,,,,,,,,"4,254,000,000","3,646,000,000","3,420,000,000","3,840,000,000","3,613,000,000","3,473,000,000","3,934,100,000","3,396,200,000","3,238,100,000","3,428,200,000","4,448,800,000","4,425,300,000","4,412,700,000","4,662,300,000","4,518,300,000","5,704,969,000","6,161,777,000","6,443,622,000","6,615,078,000","8,884,859,000","6,103,463,000","6,418,978,000","7,422,417,000","9,213,203,000","8,992,137,000","9,347,672,000","9,343,982,000","10,250,531,000","8,821,530,000","10,777,137,000","11,114,661,000","13,735,364,000","13,263,344,000","15,889,332,000","16,857,513,000","17,388,519,000","14,882,166,000","14,699,886,000","15,817,802,000"
				AvailableForSaleSecurities,"5,022,000,000","8,965,000,000","582,000,000","657,000,000","588,000,000","544,000,000","405,000,000","819,000,000","1,117,000,000","1,755,000,000","1,694,000,000","971,000,000","1,116,000,000","1,931,000,000","2,276,000,000","1,841,000,000","1,801,000,000","1,950,000,000","1,844,000,000","1,649,000,000","1,440,000,000","2,104,000,000","2,228,000,000","2,580,000,000","2,067,000,000","1,987,000,000","2,708,000,000","2,289,000,000","2,043,000,000","1,998,427,000","2,236,853,000","2,398,625,000","2,605,766,000","3,285,313,000","3,454,897,000","3,558,469,000","3,822,315,000","3,617,879,000",,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"491,000,000","559,000,000","582,000,000","657,000,000","588,000,000","544,000,000","405,000,000","819,000,000","1,117,000,000","1,755,000,000","1,694,000,000","971,000,000","1,116,000,000","1,931,000,000","2,276,000,000","1,841,000,000","1,801,000,000","1,950,000,000","1,844,000,000","1,649,000,000","1,440,000,000","2,104,000,000","2,228,000,000","2,580,000,000","2,067,000,000","1,987,000,000","2,708,000,000","2,289,000,000","2,043,000,000","1,998,427,000","2,236,853,000","2,398,625,000","2,605,766,000","3,285,313,000","3,454,897,000","3,558,469,000","3,822,315,000","3,617,879,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"923,000,000","911,000,000","687,000,000","812,000,000","695,000,000","594,000,000","466,000,000","470,000,000","467,000,000","480,000,000","476,000,000","488,000,000","556,000,000","296,000,000","299,000,000","319,000,000","299,000,000","292,000,000","413,000,000","405,000,000","446,000,000","448,000,000","455,000,000","456,000,000","470,000,000","480,000,000","484,000,000","505,000,000","510,000,000","512,647,000","488,267,000","499,194,000","499,838,000","597,704,000","527,867,000","553,519,000","572,024,000","576,741,000",,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"103,941,000,000","98,891,000,000","96,271,000,000","94,403,000,000","94,327,000,000","86,676,000,000","76,152,000,000","75,711,000,000","67,702,000,000","63,736,000,000","60,151,000,000","58,414,000,000","56,100,000,000","53,391,000,000","55,159,000,000","53,603,000,000","52,387,000,000","54,729,000,000","53,531,000,000","51,406,000,000","50,247,000,000","48,853,000,000","49,194,000,000","46,137,000,000","44,523,000,000","43,390,000,000","41,944,000,000","39,925,000,000","38,256,000,000","38,200,398,000","36,415,580,000","34,879,908,000","33,736,170,000","32,778,574,000","31,204,162,000","30,161,426,000","30,318,169,000","28,386,410,000","28,706,854,000","27,387,046,000","27,731,203,000","25,718,324,000","28,517,855,000","26,054,712,000","25,613,802,000","24,278,281,000","24,545,530,000","22,638,182,000","24,479,652,000","21,728,420,000","24,022,941,000","21,805,382,000","20,701,022,000","23,948,574,000","25,212,053,000","25,765,220,000","29,174,889,000","30,968,262,000","32,952,384,000","30,512,298,000","29,282,335,000","29,278,601,000"
	CurrentLiabilities,"92,072,000,000","86,940,000,000","85,503,000,000","82,632,000,000","82,269,000,000","76,685,000,000","70,227,000,000","69,621,000,000","63,497,000,000","56,960,000,000","55,219,000,000","53,956,000,000","51,595,000,000","48,673,000,000","50,410,000,000","48,882,000,000","47,974,000,000","48,202,000,000","48,222,000,000","46,800,000,000","44,914,000,000","42,415,000,000","43,118,000,000","39,993,000,000","39,162,000,000","37,879,000,000","36,168,000,000","34,601,000,000","32,913,000,000","32,440,505,000","30,649,521,000","29,316,719,000","27,634,396,000","27,061,248,000","25,417,862,000","23,651,973,000","23,752,016,000","22,260,876,000",,,,,,,,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"92,061,000,000","86,913,000,000","85,475,000,000","82,207,000,000","82,057,000,000","76,567,000,000","69,599,000,000","69,482,000,000","63,483,000,000","56,944,000,000","55,204,000,000","53,941,000,000","51,580,000,000","48,656,000,000","50,382,000,000","48,689,000,000","47,955,000,000","48,187,000,000","48,184,000,000","46,791,000,000","44,876,000,000","42,341,000,000","43,094,000,000","39,985,000,000","39,158,000,000","37,879,000,000","36,164,000,000","34,592,000,000","32,884,000,000","32,406,714,000","30,590,159,000","29,301,526,000","27,600,793,000","27,036,613,000","25,415,283,000","23,639,147,000","23,733,169,000","22,150,456,000","22,197,705,000","20,155,687,000","20,243,914,000","18,068,168,000","18,306,937,000","19,136,005,000","18,389,309,000","16,011,463,000","14,226,887,000","12,934,344,000","12,866,785,000","11,304,981,000","12,043,876,000","11,292,563,000","9,593,962,000","9,164,021,000","10,158,903,000","9,215,644,000","9,242,427,000","9,807,365,000","8,131,346,000","7,838,251,000","6,185,751,000","4,869,009,000"
			Payables,"92,053,000,000","86,905,000,000","85,465,000,000","82,198,000,000","82,044,000,000","76,561,000,000","69,596,000,000","69,478,000,000","63,469,000,000","56,915,000,000","55,167,000,000","53,892,000,000","51,535,000,000","48,615,000,000","50,347,000,000","48,660,000,000","47,928,000,000","48,165,000,000","48,167,000,000","46,777,000,000","44,865,000,000","42,335,000,000","43,090,000,000","39,981,000,000","39,155,000,000","37,876,000,000","36,160,000,000","34,588,000,000","32,881,000,000","32,402,752,000","30,584,483,000","29,297,219,000","27,597,326,000","27,033,644,000","25,412,800,000","23,637,010,000","23,730,249,000","22,145,948,000","22,056,848,000","20,027,800,000","20,114,625,000","17,825,483,000","18,071,400,000","18,736,226,000","17,979,812,000","15,601,706,000","13,998,927,000","12,737,888,000","12,624,210,000","11,060,266,000","11,794,317,000","11,060,281,000","9,366,885,000","8,874,362,000","9,891,881,000","8,965,527,000","8,991,209,000","9,576,357,000","7,917,192,000","7,664,379,000","6,022,549,000","4,707,197,000"
				AccountsPayable,"91,601,000,000","86,126,000,000","84,444,000,000","81,792,000,000","81,535,000,000","76,180,000,000","69,154,000,000","69,137,000,000","63,062,000,000","56,543,000,000","54,781,000,000","53,336,000,000","51,015,000,000","48,146,000,000","49,997,000,000","48,401,000,000","47,571,000,000","47,695,000,000","47,653,000,000","46,042,000,000","44,388,000,000","41,811,000,000","42,595,000,000","39,421,000,000","38,482,000,000","37,162,000,000","35,419,000,000","33,935,000,000","32,313,000,000","31,891,254,000","30,074,346,000","28,643,500,000","27,068,717,000","26,415,446,000","24,918,244,000","23,052,728,000","23,158,590,000","21,524,673,000","22,056,848,000","19,756,198,000","19,843,023,000","17,553,881,000","17,783,998,000","18,451,364,000","17,979,812,000","15,316,846,000","13,699,945,000","12,438,906,000","12,325,228,000","10,761,284,000","11,480,547,000","10,746,511,000","9,053,080,000","8,560,562,000","9,568,183,000","8,641,829,000","8,667,239,000","9,252,456,000","7,706,097,000","7,453,284,000","6,022,549,000","4,707,197,000"
				DuetoRelatedPartiesCurrent,"452,000,000","779,000,000","1,021,000,000","406,000,000","509,000,000","381,000,000","442,000,000","341,000,000","407,000,000","372,000,000","386,000,000","556,000,000","520,000,000","469,000,000","350,000,000","259,000,000","357,000,000","470,000,000","514,000,000","735,000,000","477,000,000","524,000,000","495,000,000","560,000,000","673,000,000","714,000,000","741,000,000","653,000,000","568,000,000","511,498,000","510,137,000","653,719,000","528,609,000","618,198,000","494,556,000","584,282,000","571,659,000","621,275,000",,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"734,000,000","556,000,000","607,000,000","548,000,000","543,000,000","503,000,000","456,000,000","68,796,000,000","62,739,000,000","56,248,000,000","54,474,000,000","53,054,000,000","50,742,000,000","47,993,000,000","49,823,000,000","48,239,000,000","47,423,000,000","47,548,000,000","47,550,000,000","45,950,000,000","44,301,000,000","41,731,000,000","42,486,000,000","39,319,000,000","38,390,000,000","37,084,000,000","35,315,000,000","33,837,000,000","32,225,000,000","31,795,853,000","29,966,079,000","28,411,102,000","26,975,572,000","26,319,420,000","24,809,349,000","22,954,891,000","23,060,902,000","21,421,978,000","420,000,000","271,602,000","271,602,000","271,602,000","287,402,000","284,862,000","701,800,000","284,860,000","298,982,000","298,982,000","298,982,000","298,982,000","313,770,000","313,770,000","313,805,000","313,800,000","323,698,000","323,698,000",,"323,901,000",,,,
			CurrentAccruedExpenses,"8,000,000","8,000,000","10,000,000","9,000,000","13,000,000","6,000,000","3,000,000","4,000,000","14,000,000","29,000,000","37,000,000","49,000,000","45,000,000","41,000,000","35,000,000","29,000,000","27,000,000","22,000,000","17,000,000","14,000,000","11,000,000","6,000,000","4,000,000","4,000,000","3,000,000","3,000,000","4,000,000","4,000,000","3,000,000","3,962,000","5,676,000","4,307,000","3,467,000","2,969,000","2,483,000","2,137,000","2,920,000","4,508,000","140,857,000","127,887,000","129,289,000","242,685,000","235,537,000","399,779,000","409,497,000","409,757,000","227,960,000","196,456,000","242,575,000","244,715,000","249,559,000","232,282,000","227,077,000","289,659,000","267,022,000","250,117,000","251,218,000","231,008,000","214,154,000","173,872,000","163,202,000","161,812,000"
				InterestPayable,"8,000,000","8,000,000","10,000,000","9,000,000","13,000,000","6,000,000","3,000,000","4,000,000","14,000,000","29,000,000","37,000,000","49,000,000","45,000,000","41,000,000","35,000,000","29,000,000","27,000,000","22,000,000","17,000,000","14,000,000","11,000,000","6,000,000","4,000,000","4,000,000","3,000,000","3,000,000","4,000,000","4,000,000","3,000,000","3,962,000","5,676,000","4,307,000","3,467,000","2,969,000","2,483,000","2,137,000","2,920,000","4,508,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"11,000,000","27,000,000","28,000,000","425,000,000","212,000,000","118,000,000","628,000,000","139,000,000","14,000,000","16,000,000","15,000,000","15,000,000","15,000,000","17,000,000","28,000,000","193,000,000","19,000,000","15,000,000","38,000,000","9,000,000","38,000,000","74,000,000","24,000,000","8,000,000","4,000,000","0","4,000,000","9,000,000","29,000,000","33,791,000","59,362,000","15,193,000","33,603,000","24,635,000","2,579,000","12,826,000","18,847,000","110,420,000","16,870,000","13,349,000","14,474,000","6,538,000","151,834,000","42,964,000","171,398,000","187,380,000","148,087,000","150,511,000","406,023,000","320,803,000","263,343,000","153,259,000","248,729,000","208,117,000","940,740,000","627,682,000","1,266,535,000","1,415,725,000","1,150,418,000","1,246,085,000","1,051,486,000","1,296,909,000"
