name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
			OtherReceivables,"83,848,000","56,710,000","63,184,000","61,798,000","56,970,000","47,087,000","51,689,000","49,884,000","49,415,000","42,097,000","48,432,000","48,566,000","50,897,000","35,099,000","44,038,000","45,151,000","44,389,000","30,863,000","36,807,000","36,400,000","33,669,000","24,518,000","37,883,000","41,177,000","44,478,000","37,088,000","38,012,000","34,791,000","35,979,000","31,845,000","39,861,000","36,887,000","33,201,000","23,274,000","32,410,000","30,677,000","26,156,000","20,725,000","24,885,000","26,720,000","26,538,000","17,511,000","21,780,000","21,808,000",,,,,,,,,,"1,558,000","2,052,000",,"973,000","1,174,000","2,408,000",,,"2,150,000","282,000",,"631,616",,,"7,251,468","7,263,705",,,,,,,,,,,,,"603,469",,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,"-810,000","-815,000","-1,179,000","-1,424,000","-1,272,000","-968,000","-1,071,000","-1,034,000","-1,277,000","-834,000","-994,000","-904,000","-749,000","-834,000","-1,142,000","-885,000","-911,000","-918,000","-842,000","-650,000","-763,000","-1,095,000","-910,000","-998,000","-724,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"5,992,000","5,400,000","6,711,000","6,354,000","6,468,000","5,575,000","6,187,000","5,679,000","6,493,000","4,647,000","6,027,000","4,991,000","5,316,000","4,663,000","4,303,000","4,523,000","4,845,000","4,470,000","4,550,000","4,028,000","4,721,000","3,353,000","3,978,000","3,537,000","3,456,000","3,297,000","3,745,000","3,519,000","3,910,000","2,476,000","2,651,000","2,589,000","2,813,000","2,569,000","2,146,000","2,071,000","2,148,000","1,649,000","1,564,000","1,219,000","1,496,000","1,246,000","1,823,000","1,388,000","1,405,000","1,270,000","1,182,000","972,000","1,202,000","1,258,000","1,181,000","1,027,000","1,161,000","1,374,000","1,549,000","1,373,000","1,470,000","1,182,000","1,072,000","790,000","681,000","1,171,000","1,783,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,036,000","749,000","826,000","599,000","837,000","257,000","208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,036,000","749,000","826,000","599,000","837,000","257,000","208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"8,594,000","7,296,000","3,762,000","5,795,000","4,688,000","4,646,000","4,630,000","6,226,000","6,600,000","7,404,000","5,973,000","7,896,000","6,497,000","5,711,000","2,212,000","3,483,000","4,444,000","6,237,000","1,776,000","3,051,000","5,924,000","5,331,000","2,457,000","2,228,000","6,067,000","7,032,000","3,261,000","7,028,000","5,105,000","4,679,000","7,131,000","9,415,000","6,373,000","6,759,000","4,695,000","3,747,000","4,458,000","3,717,000","3,097,000","2,543,000","2,523,000","3,118,000","4,662,000","4,891,000","3,874,000","2,584,000","1,312,000","1,067,000","911,000","1,534,000","2,499,000","2,226,000","2,524,000","563,000","396,000","3,202,000","239,000","2,131,000","2,236,000","502,000","2,071,000","649,000","2,491,000","1,752,614","1,183,651","2,416,782","1,452,697","438,732","708,150","336,309","450,806","326,156","324,203","297,058","391,956","227,460","291,398","382,542","404,729","278,946","110,162","157,302","52,484","49,422","18,296","42,400","95,758","55,856","164,868","142,422",,
	TotalNonCurrentAssets,"677,692,000","667,864,000","555,712,000","537,642,000","545,460,000","559,251,000","556,402,000","556,098,000","468,536,000","428,595,000","431,980,000","434,824,000","413,300,000","392,740,000","388,043,000","378,889,000","365,590,000","369,852,000","373,725,000","377,930,000","341,352,000","334,077,000","328,286,000","331,743,000","331,906,000","334,612,000","323,230,000","319,793,000","320,739,000","294,024,000","297,452,000","300,051,000","276,365,000","230,516,000","208,403,000","209,583,000","187,201,000","186,353,000","187,733,000","177,750,000","164,547,000","148,944,000","150,359,000","138,072,000","129,511,000","131,320,000","125,749,000","127,756,000","127,126,000","119,472,000","116,562,000","116,993,000","117,983,000","119,223,000","123,684,000","124,952,000","125,512,000","125,743,000","125,427,000","107,983,000","95,391,000","83,881,000","84,519,000","75,990,465","54,180,592","54,171,031","54,761,740","46,603,015","38,635,587","38,291,096","29,449,148","29,584,880","12,309,864","12,438,923","12,575,280","12,779,502","13,247,554","13,747,186","14,300,068","14,836,474","4,226,837","4,350,251","5,009,435","37,027,056","42,015,195","46,680,351","49,275,568","54,252,063","2,622,963","80,827","200,000","300,000"
		NetPPE,"46,323,000","48,100,000","47,071,000","47,180,000","48,912,000","50,441,000","52,224,000","48,059,000","42,862,000","39,918,000","39,882,000","38,495,000","27,744,000","6,677,000","6,565,000","6,678,000","6,981,000","7,145,000","7,425,000","8,301,000","8,137,000","8,888,000","9,537,000","10,351,000","7,781,000","7,891,000","8,040,000","8,369,000","8,336,000","7,966,000","7,945,000","7,974,000","7,578,000","7,709,000","8,251,000","8,650,000","5,981,000","4,398,000","4,526,000","4,071,000","3,797,000","3,490,000","3,654,000","3,448,000","2,662,000","2,355,000","1,724,000","1,623,000","1,477,000","1,278,000","1,414,000","1,649,000","1,925,000","2,345,000","2,670,000","3,000,000","3,113,000","3,226,000","3,013,000","2,122,000","2,006,000","1,806,000","1,584,000","1,344,497","1,069,982","960,136","973,001","894,740","800,207","805,831","782,916","721,511","619,964","699,145","761,178","887,842","1,067,490","1,211,018","1,378,847","1,558,436","476,122","533,948","601,146","700,986","810,952","804,406","661,385","644,257","268,579","80,827",,
			GrossPPE,"73,108,000","73,202,000","71,294,000","69,943,000","70,217,000","70,725,000","71,516,000","65,816,000","59,554,000","55,572,000","60,078,000","58,138,000","48,901,000","27,251,000","26,518,000","25,801,000","25,559,000","24,877,000","24,162,000","24,274,000","27,153,000","26,641,000","27,013,000","27,232,000","25,924,000","24,824,000","24,274,000","23,620,000","23,012,000","21,566,000","20,523,000","19,627,000","18,629,000","18,034,000","18,788,000","18,298,000","15,029,000","12,733,000","12,284,000","11,445,000","10,916,000","10,479,000","10,736,000","10,158,000","9,242,000","8,670,000","8,660,000","8,486,000","8,294,000","8,151,000","9,171,000","9,469,000","9,386,000","9,797,000","9,652,000","9,527,000","9,202,000","8,857,000","8,158,000","6,918,000","6,428,000","5,890,000","5,391,000","4,886,721","4,390,329","4,112,980","3,969,454","3,734,096","3,520,670","3,359,066","2,922,740","2,861,335","2,759,788","2,838,969","2,256,432","2,383,096","2,562,744","2,706,272","2,209,956","2,389,545","1,307,231","1,365,057","941,618","1,041,458","1,151,424","1,144,878","865,385","767,343","322,448","114,640",,
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234,285",,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"969,000","964,000","953,000","918,000","884,000","700,000","327,000","295,000","275,000","219,000","185,687","151,413","149,892","132,802","128,002","128,024","125,797",,,,"234,671",,,,,,,,"110,786",,,,,,,,,,
				MachineryFurnitureEquipment,"34,121,000","31,999,000","31,857,000","27,846,000","25,939,000","25,579,000","24,781,000","23,901,000","23,040,000","22,150,000","26,109,000","25,614,000","23,453,000","23,855,000","23,346,000","22,681,000","22,521,000","22,041,000","21,867,000","22,053,000","25,186,000","24,683,000","24,301,000","24,598,000","23,367,000","22,307,000","21,790,000","21,146,000","20,680,000","19,491,000","18,501,000","17,576,000","16,596,000","16,037,000","16,802,000","16,317,000","13,200,000","10,958,000","10,573,000","9,767,000","9,263,000","8,678,000","8,873,000","8,296,000","7,775,000","7,511,000","7,590,000","7,434,000","7,254,000","7,135,000","8,155,000","8,455,000","8,418,000","7,612,000","7,529,000","7,461,000","7,211,000","7,053,000","6,559,000","5,841,000","5,419,000","4,913,000","5,172,000","4,701,034","4,238,916","3,489,534","3,836,652","3,606,094","3,392,646","2,806,091",,,,"2,604,298",,,,"2,471,987",,,,"273,500",,,,,,,,,,
				OtherProperties,"31,036,000","33,353,000","34,944,000","35,056,000","37,195,000","38,539,000","40,186,000","35,571,000","30,562,000","27,748,000","27,491,000","28,101,000","20,767,000","6,677,000",,,,,,,,"8,888,000",,,,"7,891,000",,,"8,336,000","7,966,000","7,945,000",,,,,,,,,,,,,,,,,,,,,,,"1,216,000","1,159,000","1,113,000","1,073,000","920,000","899,000","750,000","714,000","702,000",,,,"473,554",,,,"427,178",,,,,,,,,,,,"980,771",,,,,,,,,,
				Leases,"7,951,000","7,850,000","4,493,000","7,041,000","7,083,000","6,607,000","6,549,000","6,344,000","5,952,000","5,674,000","6,478,000","4,423,000","4,681,000","3,396,000","3,172,000","3,120,000","3,038,000","2,836,000","2,295,000","2,221,000","1,967,000","1,958,000","2,712,000","2,634,000","2,557,000","2,517,000","2,484,000","2,474,000","2,332,000","2,075,000","2,022,000","2,051,000","2,033,000","1,997,000","1,986,000","1,981,000","1,829,000","1,775,000","1,711,000","1,678,000","1,653,000","1,801,000","1,863,000","1,862,000","1,467,000","1,159,000","1,070,000","1,052,000","1,040,000","1,016,000","1,016,000","1,014,000","968,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-26,785,000","-25,102,000","-24,223,000","-22,763,000","-21,305,000","-20,284,000","-19,292,000","-17,757,000","-16,692,000","-15,654,000","-20,196,000","-19,643,000","-21,157,000","-20,574,000","-19,953,000","-19,123,000","-18,578,000","-17,732,000","-16,737,000","-15,973,000","-19,016,000","-17,753,000","-17,476,000","-16,881,000","-18,143,000","-16,933,000","-16,234,000","-15,251,000","-14,676,000","-13,600,000","-12,578,000","-11,653,000","-11,051,000","-10,325,000","-10,537,000","-9,648,000","-9,048,000","-8,335,000","-7,758,000","-7,374,000","-7,119,000","-6,989,000","-7,082,000","-6,710,000","-6,580,000","-6,315,000","-6,936,000","-6,863,000","-6,817,000","-6,873,000","-7,757,000","-7,820,000","-7,461,000","-7,452,000","-6,982,000","-6,527,000","-6,089,000","-5,631,000","-5,145,000","-4,796,000","-4,422,000","-4,084,000","-3,807,000","-3,542,224","-3,320,347","-3,152,844","-2,996,453","-2,839,356","-2,720,463","-2,553,235","-2,139,824","-2,139,824","-2,139,824","-2,139,824","-1,495,254","-1,495,254","-1,495,254","-1,495,254","-831,109","-831,109","-831,109","-831,109","-340,472","-340,472","-340,472","-340,472","-204,000","-123,086","-53,869","-33,813",,
		GoodwillAndOtherIntangibleAssets,"595,477,000","596,506,000","490,655,000","469,445,000","477,295,000","491,499,000","486,376,000","493,201,000","411,203,000","373,517,000","377,242,000","381,087,000","372,116,000","376,084,000","371,816,000","364,400,000","352,413,000","356,304,000","359,865,000","363,497,000","328,005,000","320,320,000","314,810,000","317,501,000","320,312,000","322,791,000","311,361,000","307,407,000","308,152,000","282,235,000","285,665,000","288,248,000","264,926,000","218,997,000","196,488,000","197,560,000","177,515,000","178,286,000","179,607,000","168,354,000","157,220,000","142,166,000","143,779,000","131,562,000","123,008,000","124,056,000","113,350,000","113,958,000","114,992,000","111,773,000","112,734,000","113,555,000","114,602,000","115,634,000","118,522,000","119,898,000","121,225,000","121,339,000","121,280,000","104,824,000","92,368,000","81,056,000","81,919,000","73,619,527","51,593,025","52,031,825","52,429,821","44,232,951","36,973,016","37,339,891","28,532,584","28,687,200","11,643,834","11,693,834","11,750,084","11,823,880","12,042,540","12,380,039","12,718,538","13,048,458","3,262,601","3,550,100","4,151,991","36,048,839","40,864,275","45,558,173","48,466,389","53,331,369","2,138,109",,,
			Goodwill,"518,950,000","515,229,000","438,173,000","420,508,000","421,927,000","427,928,000","419,029,000","417,403,000","361,537,000","335,564,000","335,588,000","335,983,000","327,931,000","327,992,000","321,995,000","315,405,000","305,142,000","305,238,000","304,583,000","304,456,000","281,241,000","275,205,000","269,570,000","269,536,000","269,606,000","269,383,000","259,140,000","255,189,000","252,819,000","236,130,000","236,140,000","235,203,000","221,596,000","193,510,000","175,162,000","175,173,000","161,695,000","160,936,000","160,199,000","150,823,000","142,173,000","132,038,000","131,961,000","120,903,000","115,349,000","115,227,000","106,938,000","106,640,000","106,664,000","104,168,000","104,168,000","104,168,000","104,178,000","104,178,000","104,327,000","104,607,000","104,785,000","103,686,000","103,222,000","89,544,000","77,748,000","69,170,000","68,946,000","63,866,917","46,201,848",,,,,,,,,,,,,,,,,,,"36,048,839","40,864,275",,,,,,,
			OtherIntangibleAssets,"76,527,000","81,277,000","52,482,000","48,937,000","55,368,000","63,571,000","67,347,000","75,798,000","49,666,000","37,953,000","41,654,000","45,104,000","44,185,000","48,092,000","49,821,000","48,995,000","47,271,000","51,066,000","55,282,000","59,041,000","46,764,000","45,115,000","45,240,000","47,965,000","50,706,000","53,408,000","52,221,000","52,218,000","55,333,000","46,105,000","49,525,000","53,045,000","43,330,000","25,487,000","21,326,000","22,387,000","15,820,000","17,350,000","19,408,000","17,531,000","15,047,000","10,128,000","11,818,000","10,659,000","7,659,000","8,829,000","6,412,000","7,318,000","8,328,000","7,605,000","8,566,000","9,387,000","10,424,000","11,456,000","14,195,000","15,291,000","16,440,000","17,653,000","18,058,000","15,280,000","14,620,000","11,886,000","12,973,000","9,752,610","5,391,177","52,031,825","52,429,821","44,232,951","36,973,016","37,339,891","28,532,584","28,687,200","11,643,834","11,693,834","11,750,084","11,823,880","12,042,540","12,380,039","12,718,538","13,048,458","3,262,601","3,550,100","4,151,991",,,"45,558,173","48,466,389","53,331,369","2,138,109",,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,066,000","2,254,000","7,001,000","8,533,000","7,454,000","3,652,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,144,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,144,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"35,892,000","23,258,000","17,986,000","21,017,000","19,253,000","17,311,000","17,802,000","14,838,000","14,471,000","15,160,000","14,856,000","15,242,000","13,440,000","9,979,000","9,662,000","7,811,000","6,196,000","6,403,000","6,435,000","6,132,000","5,210,000","4,869,000","3,939,000","3,891,000","3,813,000","3,930,000","3,829,000","4,017,000","4,251,000","3,823,000","3,842,000","3,829,000","3,861,000","3,810,000","3,664,000","3,373,000","3,705,000","3,669,000","3,600,000","5,325,000","3,530,000","3,288,000","2,926,000","3,062,000","2,775,000","2,655,000","3,674,000","3,642,000","3,203,000","2,769,000","2,414,000","1,789,000","1,456,000","1,244,000","1,348,000","2,054,000","1,174,000","1,178,000","1,134,000","1,037,000","1,017,000","1,019,000","1,016,000","1,026,441","1,517,585","1,179,070","1,358,918","1,475,324","862,364","145,374","133,648","176,169","46,066","45,944","64,018","67,780","137,524","156,129","202,683","229,580","488,114","266,203","256,298","277,231","339,968","317,772","147,794","276,437","216,275",,,
TotalLiabilitiesNetMinorityInterest,"559,271,000","517,807,000","364,379,000","374,202,000","368,976,000","391,683,000","367,869,000","305,401,000","244,134,000","259,477,000","237,456,000","245,643,000","218,123,000","216,860,000","194,265,000","130,788,000","119,032,000","132,709,000","124,073,000","131,849,000","92,275,000","97,111,000","78,510,000","92,928,000","111,240,000","125,554,000","114,484,000","108,430,000","115,252,000","121,314,000","129,524,000","131,512,000","99,408,000","66,259,000","53,527,000","62,631,000","29,639,000","32,781,000","41,075,000","38,863,000","27,305,000","24,973,000","27,642,000","27,359,000","20,022,000","30,514,000","22,957,000","22,095,000","17,759,000","16,462,000","14,841,000","14,708,000","14,748,000","19,429,000","15,881,000","19,696,000","17,412,000","24,430,000","26,003,000","20,322,000","19,294,000","23,648,000","26,432,000","25,779,330","11,804,462","19,024,285","24,861,388","17,372,892","13,443,955","17,959,998","12,240,927","8,174,845","4,442,960","4,243,945","5,302,015","4,786,401","5,726,073","5,071,620","4,921,555","5,515,717","1,507,863","2,281,394","1,701,694","3,468,665","4,384,877","4,640,995","5,029,441","5,412,759","867,669","364,326","400,000","400,000"
