name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"7,360,095,000","7,312,034,000","6,977,364,000","6,945,970,000","7,106,182,000","7,107,398,000","6,886,596,000","6,908,448,000","6,901,934,000","7,151,447,000","6,704,120,000","6,676,672,000","4,251,193,000","4,146,296,000","4,143,599,000","4,166,252,000","4,159,310,000","4,204,619,000","4,224,200,000","4,136,046,000","4,206,289,000","4,171,607,000","2,760,734,000","2,622,995,000","2,610,408,000","2,597,803,000","2,637,607,000","2,685,466,000","2,684,661,000","2,667,330,000","2,533,660,000","2,279,500,000","2,294,011,000","2,273,206,000","2,263,766,000","1,200,788,000","1,096,444,000","1,124,242,000","1,199,101,000","1,135,315,000","1,199,634,000","1,235,535,000","1,294,376,000","1,337,132,000","1,335,453,000","1,371,282,000","1,391,052,000","1,469,022,000","1,485,477,000","1,491,552,000","1,629,424,000","1,590,775,000","1,672,710,000","1,693,795,000","1,656,582,000","1,610,043,000","1,623,000,000","1,509,611,000","1,441,010,000","1,365,138,000","1,270,561,000","1,196,753,000","1,333,884,000","1,300,989,000","1,268,150,000","1,188,274,000","1,084,115,000","1,061,715,000","1,030,866,000","1,026,992,000","1,202,849,000","1,165,304,000","1,171,526,000","1,140,414,000","1,136,874,000","1,146,254,000","1,268,038,000","1,248,077,000","1,233,531,000","1,217,969,000","1,218,248,000","1,212,016,000","1,188,364,000","1,163,094,000","1,128,176,000","1,115,752,000","1,030,514,000","986,736,000","975,359,000","932,932,000","852,300,000","824,600,000","748,300,000","752,858,000","712,200,000","666,400,000","622,000,000","617,739,000","562,500,000","564,700,000","551,700,000","556,644,000","492,800,000","459,000,000","460,500,000","418,006,000","389,900,000","376,600,000","353,600,000","330,817,000","307,900,000","296,300,000","320,800,000","319,700,000","195,900,000","191,700,000","192,500,000","195,800,000","168,800,000","170,700,000","169,400,000","169,400,000","169,600,000","169,400,000","169,500,000","168,400,000","167,100,000","167,800,000","167,100,000","157,200,000","158,200,000","153,400,000","149,400,000","145,400,000","145,200,000","130,400,000"
	CurrentAssets,"198,908,000","184,585,000","181,619,000","452,990,000","329,308,000","296,568,000","197,682,000","195,354,000","279,606,000","510,108,000","183,465,000","172,737,000","115,395,000","104,719,000","175,018,000","201,354,000","200,343,000","282,225,000","142,142,000","103,620,000","173,112,000","126,900,000","385,610,000","100,696,000","102,061,000","96,047,000","137,636,000","176,481,000","93,155,000","77,141,000","261,964,000","88,698,000","109,254,000","83,692,000","63,340,000","109,075,000","57,807,000","233,004,000","57,221,000","58,762,000","56,988,000","58,287,000","61,758,000","69,298,000","69,365,000","71,515,000","72,149,000","67,426,000","79,252,000","62,727,000","233,281,000","112,021,000","115,601,000","137,866,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashCashEquivalentsAndShortTermInvestments,"7,000,000","8,937,000","5,532,000","9,792,000","14,576,000","4,290,000","36,872,000","28,255,000","124,632,000","15,603,000","12,396,000","11,885,000","3,456,000","2,547,000","82,706,000","110,232,000","108,152,000","148,929,000","62,167,000","16,420,000","35,755,000","35,687,000","97,241,000","946,000","5,464,000","2,003,000","5,331,000","1,972,000","4,388,000","0","7,210,000","6,257,000","29,080,000","975,000","5,408,000","4,925,000","6,042,000","176,892,000","5,469,000","3,009,000","4,002,000","4,858,000","5,634,000","4,349,000","5,097,000","7,599,000","9,211,000","17,137,000","30,349,000","9,464,000","119,596,000","54,121,000","59,662,000","82,963,000","54,641,000","8,323,000","266,442,000","227,302,000","198,796,000","213,968,000","194,869,000","11,538,000","235,554,000","16,116,000","9,479,000","9,336,000","5,821,000","13,161,000","22,702,000","89,490,000","269,317,000","11,771,000","17,529,000","13,061,000","50,540,000","14,379,000","11,456,000","9,471,000","10,522,000","8,867,000","4,791,000","10,556,000","500,000","4,729,000","6,192,000","1,696,000","1,562,000","2,317,000","27,786,000","1,473,000",,,,"1,347,000",,,,"32,694,000",,,,"1,598,000",,,,"1,552,000",,,,"3,407,000","700,000","800,000","1,000,000","1,300,000",,,"1,800,000","1,900,000","2,000,000","2,200,000","2,300,000","2,500,000","2,700,000","2,800,000","2,900,000",,,,,,,"6,100,000",,,,
			CashAndCashEquivalents,"7,000,000","8,937,000","5,532,000","9,792,000","14,576,000","4,290,000","36,872,000","28,255,000","124,632,000","15,603,000","12,396,000","11,885,000","3,456,000","2,547,000","82,706,000","110,232,000","108,152,000","148,929,000","62,167,000","16,420,000","35,755,000","35,687,000","97,241,000","946,000","5,464,000","2,003,000","5,331,000","1,972,000","4,388,000","0","7,210,000","6,257,000","29,080,000","975,000","5,408,000","4,925,000","6,042,000","176,892,000","5,469,000","3,009,000","4,002,000","4,858,000","5,634,000","4,349,000","5,097,000","7,599,000","9,211,000","17,137,000","30,349,000","9,464,000","119,596,000","54,121,000","59,662,000","82,963,000","54,641,000","8,323,000","58,908,000","17,825,000","4,997,000","16,913,000","8,641,000","11,538,000","66,150,000","16,116,000","9,479,000","9,336,000","5,821,000","13,161,000","22,702,000","89,490,000","269,317,000","11,771,000","17,529,000","13,061,000","50,540,000","14,379,000","11,456,000","9,471,000","10,522,000","8,867,000","4,791,000","10,556,000","500,000","4,729,000","6,192,000","1,696,000","1,562,000","2,317,000","27,786,000","1,473,000",,,,"1,347,000",,,,"32,694,000",,,,"1,598,000",,,,"1,552,000",,,,"3,407,000","0","0","0","0",,,"0","0","0","0","0","0","0","0","0",,,,,,,"0",,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,"207,534,000","209,477,000","193,799,000","197,055,000","186,228,000",,"169,404,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"700,000","800,000","1,000,000","1,300,000",,,"1,800,000","1,900,000","2,000,000","2,200,000","2,300,000","2,500,000","2,700,000","2,800,000","2,900,000",,,,,,,"6,100,000",,,,
		Receivables,"177,291,000","167,419,000","165,483,000","169,338,000","167,112,000","158,589,000","151,250,000","155,060,000","137,991,000","125,994,000","130,005,000","120,798,000","101,798,000","96,937,000","86,894,000","83,940,000","82,663,000","72,578,000","69,774,000","67,770,000","65,259,000","67,147,000","72,309,000","87,880,000","83,425,000","78,086,000","73,251,000","77,054,000","76,270,000","68,671,000","65,193,000","62,288,000","58,419,000","51,747,000","48,809,000","43,246,000","41,823,000","49,350,000","11,163,000","11,206,000","48,864,000","48,500,000","50,610,000","50,405,000","48,414,000","48,395,000","45,306,000","45,345,000","45,775,000","49,678,000","48,123,000","53,620,000","51,390,000","51,267,000","55,405,000","54,572,000","56,718,000","44,414,000","45,172,000","33,958,000","32,187,000","32,138,000","26,963,000","28,917,000","47,724,000","40,014,000","34,599,000","26,518,000","22,349,000","24,957,000","26,483,000","32,149,000","30,168,000","19,847,000","20,842,000","46,727,000","60,332,000","50,607,000","47,422,000","41,478,000","40,727,000","39,920,000","40,824,000","41,809,000","40,732,000","40,640,000","38,323,000","40,097,000","39,035,000","37,303,000",,,,"39,470,000",,,,"38,464,000",,,,"56,497,000",,,,"53,868,000",,,,"52,571,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			AccountsReceivable,"16,790,000","12,553,000","13,205,000","22,626,000","21,679,000","20,097,000","18,561,000","35,078,000","28,533,000","23,324,000","28,792,000","24,139,000","10,558,000","13,368,000","10,400,000","12,364,000","16,668,000","13,955,000","16,291,000","20,530,000","25,426,000","24,176,000","12,215,000","13,656,000","12,635,000","10,828,000","9,513,000","13,299,000","12,109,000","10,732,000","12,208,000","10,733,000","11,456,000","11,328,000","11,669,000","8,539,000","7,967,000","8,113,000","11,163,000",,"51,602,000","50,491,000",,,"54,142,000","54,682,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,,,,,,,,,,"13,997,000","10,856,000","12,726,000","16,966,000","14,490,000","16,917,000","21,955,000","26,836,000","24,929,000","13,343,000","14,753,000","13,735,000","11,767,000","11,249,000","15,305,000","13,787,000","11,961,000","13,843,000","12,068,000","13,353,000","12,160,000","13,552,000","10,239,000","9,701,000","8,830,000","12,370,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,"-629,000","-456,000","-362,000","-298,000","-535,000","-626,000","-1,425,000","-1,410,000","-753,000","-1,128,000","-1,097,000","-1,100,000","-939,000","-1,736,000","-2,006,000","-1,678,000","-1,229,000","-1,635,000","-1,335,000","-1,897,000","-832,000","-1,883,000","-1,700,000","-1,734,000","-717,000","-1,207,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,,,,,,"151,000",,,,"356,000",,,,"453,000",,,,"465,000",,,,"3,507,000",,,,"0",,,,"0",,,,"450,000",,,,"1,859,000",,,,,,,,,,,,,,"53,620,000",,,"55,405,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
