name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
	OtherOperatingExpenses,"-182,000","60,000","-92,000","16,000","-166,000","38,000","299,000","14,000","48,000","468,000",,,,,"977,000","770,000","907,000","1,849,000","941,000","857,000","428,000","151,000"
OperatingIncome,"146,854,000","40,676,000","38,498,000","35,276,000","32,404,000","25,023,000","14,942,000","22,202,000","18,166,000","20,098,000","20,801,000","17,178,000","17,268,000","16,552,000","15,491,000","12,956,000","10,715,000","10,002,000","8,446,000","5,701,000","6,202,000","4,154,000"
NetNonOperatingInterestIncomeExpense,"-35,004,000","-9,142,000","-9,150,000","-8,918,000","-7,794,000","-7,658,000","-7,712,000","-7,593,000","-7,259,000","-6,602,000","-6,892,000","-7,093,000","-5,261,000","-6,998,000","-6,507,000","-5,908,000","-8,634,000","-8,276,000","-7,405,000","-6,305,000","-5,160,000","-3,715,000"
	InterestIncomeNonOperating,"92,000","18,000","20,000","37,000","17,000","20,000","52,000","58,000","144,000","231,000","71,000","114,000","518,000","91,000","211,000","655,000",,,,"12,000",,
	InterestExpenseNonOperating,"35,096,000","9,160,000","9,170,000","8,955,000","7,811,000","7,678,000","7,764,000","7,651,000","7,403,000","6,833,000","6,963,000","7,207,000","5,779,000","7,089,000","6,718,000","6,563,000","8,634,000","8,276,000","7,382,000","6,317,000","5,160,000","3,715,000"
OtherIncomeExpense,"-3,724,000","-4,415,000","497,000","1,343,000","-1,149,000","-1,934,000","-1,469,000","-2,218,000","-393,000","578,000","811,000","4,087,000","-1,360,000","-764,000","-632,000","685,000","1,505,000","-617,000","2,071,000","1,117,000","1,040,000","144,000"
	GainOnSaleOfSecurity,"7,208,000","1,658,000","497,000","1,343,000","3,710,000","3,788,000","1,850,000","1,003,000","1,093,000","1,875,000","2,695,000","4,087,000","3,474,000","676,000","345,000","1,455,000","2,412,000","1,232,000","3,012,000","1,974,000","1,468,000","295,000"
	SpecialIncomeCharges,"-10,932,000","-6,073,000","0","0","-4,859,000","-5,722,000","-3,319,000","-3,221,000","-1,486,000","-1,297,000","-1,884,000","0","-4,834,000","-1,440,000","-977,000","-770,000","-907,000","-1,849,000","-941,000","-857,000","-428,000","-151,000"
		ImpairmentOfCapitalAssets,"4,333,000","3,935,000","0","0","398,000","5,722,000","3,319,000","3,221,000","1,486,000","373,000","997,000","0","481,000","1,440,000","977,000","770,000","907,000","1,849,000","941,000","857,000","428,000","151,000"
		OtherSpecialCharges,,"2,138,000","0",,"4,461,000",,"0",,,"924,000","887,000",,"4,353,000",,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,"3,474,000","676,000","345,000","1,455,000","2,412,000","1,232,000","3,012,000","1,974,000","1,468,000","295,000"
	OtherNonOperatingIncomeExpenses,,,,,"-4,461,000",,"0",,,"-924,000","-887,000",,"-4,353,000",,,,,,,,,
PretaxIncome,"108,126,000","27,119,000","29,845,000","27,701,000","23,461,000","15,431,000","5,761,000","12,391,000","10,514,000","14,074,000","14,720,000","14,172,000","10,647,000","8,790,000","8,352,000","7,733,000","3,586,000","1,109,000","3,112,000","513,000","2,082,000","583,000"
TaxProvision,"472,000","301,000","55,000","55,000","61,000","56,000","56,000","55,000","70,000","31,000","94,000","66,000","76,000","67,000","52,000","26,000","87,000",,,"-9,000","35,000",
NetIncomeCommonStockholders,"107,129,000","26,699,000","29,639,000","27,507,000","23,284,000","15,295,000","5,670,000","12,263,000","10,304,000","13,959,000","14,521,000","13,245,000","7,839,000","6,129,000","5,781,000","5,324,000","3,400,000","3,925,000","16,166,000","522,000","2,047,000","583,000"
	NetIncome,"107,129,000","26,699,000","29,639,000","27,507,000","23,284,000","15,295,000","5,670,000","12,263,000","10,381,000","13,959,000","14,521,000","13,245,000","7,951,000","6,129,000","5,781,000","5,324,000","3,400,000","3,925,000","16,166,000","522,000","2,047,000","583,000"
		NetIncomeIncludingNoncontrollingInterests,"107,654,000","26,818,000","29,790,000","27,646,000","23,400,000","15,375,000","5,705,000","12,336,000","10,444,000","14,043,000","14,626,000","14,106,000","10,571,000","8,723,000","8,300,000","7,707,000","3,499,000","1,109,000","3,145,000","522,000","2,047,000","583,000"
			NetIncomeContinuousOperations,"107,654,000","26,818,000","29,790,000","27,646,000","23,400,000","15,375,000","5,705,000","12,336,000","10,444,000","14,043,000","14,626,000","14,106,000","10,571,000","8,723,000","8,300,000","7,707,000","3,499,000","1,109,000","3,145,000","522,000","2,047,000","583,000"
		MinorityInterests,"-525,000","-119,000","-151,000","-139,000","-116,000","-80,000","-35,000","-73,000","-63,000","-84,000","-105,000","-861,000","-2,620,000","-2,594,000","-2,519,000","-2,383,000","-99,000","2,816,000","13,021,000","0",,
	OtherunderPreferredStockDividend,,,,,,,,,"77,000",,,,"112,000",,,,,"-2,816,000",,,,
AverageDilutionEarnings,,,,,,,,,"63,000",,,,"2,620,000",,,,,,,,,
DilutedNIAvailtoComStockholders,"107,129,000","26,699,000","29,639,000","27,507,000","23,284,000","15,295,000","5,670,000","12,263,000","10,367,000","13,959,000","14,521,000","13,245,000","10,459,000","6,129,000","5,781,000","5,324,000","3,400,000","3,925,000","16,166,000","522,000","2,047,000","583,000"
BasicEPS,,"0.21","0.24","0.23","0.2","0.14","0.05","0.13","0.11","0.15","0.18","0.18","0.14","0.13","0.13","0.12","0.083","0.096",,"0.013","0.05","0.014"
DilutedEPS,,"0.21","0.24","0.23","0.2","0.14","0.05","0.13","0.11","0.15","0.18","0.18","0.14","0.13","0.13","0.12","0.083","0.096",,"0.013","0.05","0.014"
BasicAverageShares,,"126,839,258","122,691,874","119,230,645","116,318,386","106,986,308","104,963,676","94,259,150","91,604,397","90,322,402","81,232,922","72,483,932","57,103,676","45,240,246","43,057,802","42,364,754","40,976,901","40,976,901",,"40,976,901","40,976,901","40,976,901"
DilutedAverageShares,,"127,923,499","123,777,032","120,298,680","117,513,344","108,055,741","105,840,736","95,039,832","92,483,898","91,332,297","82,231,030","77,612,949","76,665,905","64,640,054","62,217,218","61,472,675","40,976,901","40,976,901",,"40,976,901","40,976,901","40,976,901"
TotalOperatingIncomeAsReported,"149,729,000","38,399,000","38,995,000","36,619,000","35,716,000","23,089,000","35,360,000","12,333,000","10,370,000","14,767,000","15,536,000",,,,,,,,,,,
TotalExpenses,"104,949,000","29,445,000","26,517,000","24,325,000","24,662,000","23,529,000","26,167,000","20,707,000","20,337,000","21,389,000","18,404,000","19,113,000","15,487,000","14,555,000","13,159,000","12,786,000","10,978,000","10,201,000","9,069,000","7,879,000","7,115,000","5,942,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"107,129,000","26,699,000","29,639,000","27,507,000","23,284,000","15,295,000","5,670,000","12,263,000","10,381,000","13,959,000","14,521,000","13,245,000","7,951,000","6,129,000","5,781,000","5,324,000","3,400,000","3,925,000","16,166,000","522,000","2,047,000","583,000"
NormalizedIncome,"110,836,743.706","31,064,996.903","29,142,915.899","26,166,666.51","24,430,012.531","17,221,981.401","7,124,720.535","14,471,154.951","10,771,383.489","13,382,273.128","13,715,178.94","9,177,033.446","9,301,292.101","6,887,176.564","6,409,065.134","4,641,303.117","1,931,512.828","4,375,410","14,923,400","-148,200","1,024,483.189","496,600"
InterestIncome,"92,000","18,000","20,000","37,000","17,000","20,000","52,000","58,000","144,000","231,000","71,000","114,000","518,000","91,000","211,000","655,000",,,,"12,000",,
InterestExpense,"35,096,000","9,160,000","9,170,000","8,955,000","7,811,000","7,678,000","7,764,000","7,651,000","7,403,000","6,833,000","6,963,000","7,207,000","5,779,000","7,089,000","6,718,000","6,563,000","8,634,000","8,276,000","7,382,000","6,317,000","5,160,000","3,715,000"
NetInterestIncome,"-35,004,000","-9,142,000","-9,150,000","-8,918,000","-7,794,000","-7,658,000","-7,712,000","-7,593,000","-7,259,000","-6,602,000","-6,892,000","-7,093,000","-5,261,000","-6,998,000","-6,507,000","-5,908,000","-8,634,000","-8,276,000","-7,405,000","-6,305,000","-5,160,000","-3,715,000"
EBIT,"143,222,000","36,279,000","39,015,000","36,656,000","31,272,000","23,109,000","13,525,000","20,042,000","17,917,000","20,907,000","21,683,000","21,379,000","16,426,000","15,879,000","15,070,000","14,296,000","12,220,000","9,385,000","10,494,000","6,830,000","7,242,000","4,298,000"
EBITDA,"217,035,000"
ReconciledCostOfRevenue,"5,357,000","1,009,000","1,816,000","1,358,000","1,174,000","1,414,000","2,166,000","810,000","572,000","373,000","736,000","441,000","645,000","1,247,000","760,000","493,000","380,000","347,000","470,000","389,000","479,000","209,000"
ReconciledDepreciation,"73,813,000","20,313,000","18,961,000","17,355,000","17,184,000","15,646,000","18,964,000","13,966,000","13,464,000","13,012,000","12,378,000","11,142,000","10,105,000","9,120,000","8,509,000","8,764,000","7,611,000","6,468,000","6,275,000","5,154,000","4,305,000","3,782,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"107,129,000","26,699,000","29,639,000","27,507,000","23,284,000","15,295,000","5,670,000","12,263,000","10,381,000","13,959,000","14,521,000","13,245,000","7,951,000","6,129,000","5,781,000","5,324,000","3,400,000","3,925,000","16,166,000","522,000","2,047,000","583,000"
TotalUnusualItemsExcludingGoodwill,"-3,724,000","-4,415,000","497,000","1,343,000","-1,149,000","-1,934,000","-1,469,000","-2,218,000","-393,000","578,000","811,000","4,087,000","-1,360,000","-764,000","-632,000","685,000","1,505,000","-617,000","2,071,000","1,117,000","1,040,000","144,000"
TotalUnusualItems,"-3,724,000","-4,415,000","497,000","1,343,000","-1,149,000","-1,934,000","-1,469,000","-2,218,000","-393,000","578,000","811,000","4,087,000","-1,360,000","-764,000","-632,000","685,000","1,505,000","-617,000","2,071,000","1,117,000","1,040,000","144,000"
NormalizedEBITDA,"220,759,000","61,007,000","57,479,000","52,668,000","49,605,000","40,689,000","33,998,000","36,226,000","31,774,000","33,341,000","33,250,000","28,434,000","27,891,000","25,763,000","24,212,000","22,375,000","18,326,000","16,470,000","14,698,000","10,867,000","10,507,000","7,936,000"
TaxRateForCalcs,"0.004","0.011","0.002","0.002","0.003","0.004","0.01","0.004","0.007","0.002","0.006","0.005","0.007","0.008","0.006","0.003","0.024","0.27","0.4","0.4","0.017","0.4"
TaxEffectOfUnusualItems,"-16,256.294","-49,003.097","915.899","2,666.51","-2,987.469","-7,018.599","-14,279.465","-9,845.049","-2,616.511","1,273.128","5,178.94","19,033.446","-9,707.899","-5,823.436","-3,934.866","2,303.117","36,512.828","-166,590","828,400","446,800","17,483.189","57,600"
