name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
TotalRevenue,"228,230,000","60,786,000","58,497,000","56,384,000","52,563,000","51,796,000","50,548,000","50,990,000","50,681,000","52,582,000","49,676,000","46,833,000","43,066,000","41,491,000","39,390,000","36,495,000","35,655,000","35,057,000","34,913,000","37,097,000","35,234,000","36,991,000","32,601,000","33,079,000","33,657,000","33,511,000","32,602,342","30,770,893","28,747,296","25,537,470","20,418,018","11,920,135","6,817,901","3,976,985"
	OperatingRevenue,"222,462,000","59,297,000","57,200,000","54,918,000","51,047,000","50,340,000","49,292,000","49,578,000","49,253,000","51,115,000","62,301,000","40,828,000","37,711,000","36,322,000","34,598,000","31,724,000","31,069,000","30,573,000","30,459,000","32,148,000","30,508,000","31,908,000","28,013,000","28,632,000","29,404,000","29,370,000","28,620,249","26,965,236","25,527,979","22,690,537","18,233,180","10,680,828","6,103,787","3,560,203"
CostOfRevenue,"91,048,000","24,322,000","22,780,000","22,505,000","21,441,000","21,497,000","21,149,000","21,151,000","21,274,000","21,576,000","20,288,000","19,734,000","17,493,000","17,055,000","17,365,000","15,559,000","14,467,000","15,280,000","14,892,000","16,522,000","16,334,000","16,422,000","14,429,000","15,374,000","15,393,000","14,979,000","15,576,995","14,104,746","13,358,450","11,843,778","9,390,352","5,987,084","3,079,224","1,725,346"
GrossProfit,"137,182,000","36,464,000","35,717,000","33,879,000","31,122,000","30,299,000","29,399,000","29,839,000","29,407,000","31,006,000","29,388,000","27,099,000","25,573,000","24,436,000","22,025,000","20,936,000","21,188,000","19,777,000","20,021,000","20,575,000","18,900,000","20,569,000","18,172,000","17,705,000","18,264,000","18,532,000","17,025,347","16,666,147","15,388,846","13,693,692","11,027,666","5,933,051","3,738,677","2,251,639"
OperatingExpense,"116,562,000","30,804,000","31,058,000","28,320,000","26,380,000","27,051,000","24,887,000","23,995,000","27,751,000","29,454,000","29,030,000","22,866,000","18,970,000","20,721,000","18,974,000","16,130,000","15,953,000","16,077,000","17,244,000","15,818,000","17,000,000","16,714,000","13,479,000","12,377,000","11,571,000","13,015,000","13,182,188","12,316,665","13,177,355","13,645,791","11,715,947","6,721,802","3,890,280","2,242,014"
	SellingGeneralAndAdministration,"26,724,000","7,086,000","6,515,000","6,729,000","6,394,000","6,293,000","4,955,000","6,272,000","6,333,000","6,116,000","5,636,000","5,638,000","5,904,000","5,323,000","5,142,000","4,902,000","4,915,000","4,705,000","4,358,000","4,603,000","4,792,000","4,271,000","4,199,000","3,710,000","3,487,000","3,403,000","3,176,851","3,181,312","3,127,338","2,035,501","1,496,554","875,415","322,250","230,823"
		GeneralAndAdministrativeExpense,"26,724,000","7,086,000","6,515,000","6,729,000","6,394,000","6,293,000","4,955,000","6,272,000","6,333,000","6,116,000","5,636,000","5,638,000","5,904,000","5,323,000","5,142,000","4,902,000","4,915,000","4,705,000","4,358,000","4,603,000","4,792,000","4,271,000","4,199,000","3,710,000","3,487,000","3,403,000","3,176,851","3,181,312","3,127,338","2,035,501","1,496,554","875,415","322,250","230,823"
			OtherGandA,"26,724,000","7,086,000","6,515,000","6,729,000","6,394,000","6,293,000","4,955,000","6,272,000","6,333,000","6,116,000","5,636,000","5,638,000","5,904,000","5,323,000","5,142,000","4,902,000","4,915,000","4,705,000","4,358,000","4,603,000","4,792,000","4,271,000","4,199,000","3,710,000","3,487,000","3,403,000","3,176,851","3,181,312","3,127,338","2,035,501","1,496,554","875,415","322,250","230,823"
	DepreciationAmortizationDepletionIncomeStatement,"89,838,000","23,718,000","24,543,000","21,591,000","19,986,000","20,758,000","19,932,000","17,723,000","21,418,000","23,338,000","23,394,000","17,228,000","13,066,000","15,398,000","13,832,000","11,228,000","11,038,000","11,372,000","12,886,000","11,215,000","12,208,000","12,443,000","9,280,000","8,667,000","8,084,000","9,612,000","10,005,337","9,135,353","10,050,017","11,610,290","10,219,393","5,846,387","3,568,030","2,011,191"
		DepreciationAndAmortizationInIncomeStatement,"89,838,000","23,718,000","24,543,000","21,591,000","19,986,000","20,758,000","19,932,000","17,723,000","21,418,000","23,338,000","23,394,000","17,228,000","13,066,000","15,398,000","13,832,000","11,228,000","11,038,000","11,372,000","12,886,000","11,215,000","12,208,000","12,443,000","9,280,000","8,667,000","8,084,000","9,612,000","10,005,337","9,135,353","10,050,017","11,610,290","10,219,393","5,846,387","3,568,030","2,011,191"
	OtherTaxes,,,,,,,,,,,,,,,,"5,048,000","4,588,000","4,856,000",,,,,,,,,,,,,,,,
