name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171,500,000",
	MinorityInterest,,,,,,,,,,,,,,"0","24,219,000","24,552,000","24,688,000","26,387,000","26,372,000","29,753,000","29,295,000","28,624,000","27,325,000","25,830,000","24,964,000","25,873,000","26,877,000","28,389,000","29,386,000","28,535,000","28,904,000","29,734,000","27,891,000","27,120,000","27,004,000","27,314,000","30,902,000","31,422,000","31,570,000","27,910,000","27,934,000","25,075,000","25,155,000","29,526,000","32,592,000","31,664,000","31,113,000","30,580,000","30,212,000","29,795,000","30,494,000",,
TotalCapitalization,,,,,,,,"1,897,792,000","2,760,381,000","4,581,899,000","4,561,032,000","4,320,101,000","4,321,714,000","3,936,697,000","4,111,204,000","4,137,171,000","4,147,668,000","4,423,722,000","4,436,402,000","4,198,145,000","4,192,865,000","4,288,601,000","4,357,391,000","4,245,421,000","4,182,830,000","4,291,035,000","7,336,913,000","7,542,353,000","7,761,755,000","7,190,135,000","7,047,437,000","5,617,800,000","4,692,809,000","4,419,856,000","4,336,014,000","4,388,189,000","3,658,752,000",,,,,,,,,,"677,722,000","667,955,000","493,583,000","260,892,000","249,833,000",,
PreferredStockEquity,"427,968,000","427,968,000","427,968,000","427,968,000","563,324,000","563,324,000","563,324,000","563,324,000","563,324,000","563,324,000","563,324,000","563,324,000","563,324,000","563,324,000","563,324,000","563,324,000","563,324,000","563,324,000","563,324,000","285,216,000","285,216,000","285,216,000","285,216,000","285,216,000","285,216,000","285,216,000","285,216,000","285,216,000","285,216,000","285,216,000","285,274,000","135,356,000","135,356,000","135,356,000","135,356,000","135,356,000","135,356,000","135,362,000","135,359,000",,,,,,,,,,,,,,
CommonStockEquity,"699,979,000","974,167,000","1,028,403,000","945,411,000","918,608,000","803,834,000","647,816,000","594,468,000","847,057,000","2,368,575,000","2,347,708,000","2,106,777,000","2,108,390,000","1,723,373,000","1,897,880,000","1,923,847,000","1,934,344,000","2,067,167,000","2,065,698,000","2,045,125,000","2,009,119,000","1,956,344,000","2,025,755,000","1,914,405,000","1,852,427,000","1,955,819,000","2,117,274,000","2,301,090,000","2,393,012,000","2,325,099,000","2,366,223,000","2,440,521,000","2,284,019,000","2,240,759,000","2,388,761,000","2,420,825,000","2,749,200,000","2,422,736,000","2,418,502,000","2,122,003,000","2,123,930,000","1,892,338,000","1,898,628,000","1,795,841,000","1,530,399,000","1,019,150,000","525,965,000","516,198,000","341,764,000","180,515,000","185,026,000","170,753,000","-69,327,000"
NetTangibleAssets,"1,127,947,000","1,402,135,000","1,456,371,000","1,373,379,000","1,481,932,000","1,367,158,000","1,211,140,000","1,157,792,000","1,410,381,000","2,931,899,000","2,911,032,000","2,670,101,000","2,671,714,000","2,286,697,000","2,461,204,000","2,487,171,000","2,497,668,000","2,630,491,000","2,629,022,000","2,330,341,000","2,294,335,000","2,241,560,000","2,310,971,000","2,199,621,000","2,137,643,000","2,241,035,000","2,402,490,000","2,586,306,000","2,678,228,000","2,610,315,000","2,651,497,000","2,575,877,000","2,419,375,000","2,376,115,000","2,524,117,000","2,556,181,000","2,884,556,000","2,558,098,000","2,553,861,000","2,122,003,000","2,123,930,000","1,892,338,000","1,898,628,000","1,795,841,000","1,530,399,000","1,019,150,000","525,965,000","516,198,000","341,764,000","180,515,000","185,026,000","170,753,000","-69,327,000"
InvestedCapital,,,,,,,,"1,334,468,000","2,197,057,000","4,018,575,000","3,997,708,000","3,756,777,000","3,758,390,000","3,373,373,000","3,547,880,000","3,573,847,000","3,584,344,000","3,860,398,000","3,873,078,000","3,912,929,000","3,907,649,000","4,003,385,000","4,072,175,000","3,960,205,000","3,897,614,000","4,005,819,000","7,051,697,000","7,257,137,000","7,476,539,000","6,904,919,000","6,762,163,000","5,482,444,000","4,557,453,000","4,284,500,000","4,200,658,000","4,252,833,000","3,523,396,000",,,,,,,,,,"677,722,000","667,955,000","493,583,000","260,892,000","249,833,000",,
TangibleBookValue,"699,979,000","974,167,000","1,028,403,000","945,411,000","918,608,000","803,834,000","647,816,000","594,468,000","847,057,000","2,368,575,000","2,347,708,000","2,106,777,000","2,108,390,000","1,723,373,000","1,897,880,000","1,923,847,000","1,934,344,000","2,067,167,000","2,065,698,000","2,045,125,000","2,009,119,000","1,956,344,000","2,025,755,000","1,914,405,000","1,852,427,000","1,955,819,000","2,117,274,000","2,301,090,000","2,393,012,000","2,325,099,000","2,366,223,000","2,440,521,000","2,284,019,000","2,240,759,000","2,388,761,000","2,420,825,000","2,749,200,000","2,422,736,000","2,418,502,000","2,122,003,000","2,123,930,000","1,892,338,000","1,898,628,000","1,795,841,000","1,530,399,000","1,019,150,000","525,965,000","516,198,000","341,764,000","180,515,000","185,026,000","170,753,000","-69,327,000"
TotalDebt,,,,,,,,"740,000,000","1,350,000,000","1,650,000,000","1,650,000,000","1,650,000,000","1,650,000,000","1,650,000,000","1,650,000,000","1,650,000,000","1,650,000,000","1,793,231,000","1,807,380,000","1,867,804,000","1,898,530,000","2,047,041,000","2,046,420,000","2,045,800,000","2,045,187,000","2,050,000,000","4,934,423,000","4,956,047,000","5,083,527,000","4,579,820,000","4,395,940,000","3,041,923,000","2,273,434,000","2,043,741,000","1,811,897,000","1,832,008,000","774,196,000",,,,,,,,,,"151,757,000","151,757,000","151,819,000","80,377,000","64,807,000",,
NetDebt,,,,,,,,"469,839,000","1,206,709,000","1,477,493,000","1,524,112,000","1,550,380,000","1,571,518,000","1,514,383,000","1,541,777,000","1,579,746,000","1,532,876,000","1,704,850,000","1,733,850,000","1,803,735,000","1,842,653,000","1,885,253,000","1,999,138,000","1,901,716,000","1,993,851,000","1,996,801,000","4,857,765,000","4,869,044,000","4,926,502,000","4,415,676,000","4,266,996,000","2,915,795,000","2,085,063,000","1,833,129,000","1,612,802,000","1,662,231,000","499,658,000",,,,,,,,,,"131,363,000","135,522,000","142,633,000","56,336,000","59,116,000",,
ShareIssued,"32,991,792","32,987,478","31,174,076","28,968,076","24,639,771","20,322,210","18,137,529","18,132,736","16,496,635","14,425,635","14,280,229","12,879,552","12,826,749","11,158,499","11,165,266","11,164,318","11,163,672","11,162,415","11,161,655","11,160,990","11,160,460","11,159,459","11,158,888","11,158,343","11,157,727","11,361,947","11,945,384","12,314,050","12,313,177","12,311,045","12,310,113","12,309,437","12,308,762","12,451,024","13,522,416","13,521,586","13,447,719","11,619,550","11,541,418","11,540,959","11,540,355","11,539,569","11,538,754","9,294,550","7,215,437","4,985,419","2,604,768","2,604,676","1,693,804","888,721","888,630","1,000,010","1,000,010"
OrdinarySharesNumber,"32,991,792","32,987,478","31,174,076","28,968,076","24,639,771","20,322,210","18,137,529","18,132,736","16,496,635","14,425,635","14,280,229","12,879,552","12,826,749","11,158,499","11,165,266","11,164,318","11,163,672","11,162,415","11,161,655","11,160,990","11,160,460","11,159,459","11,158,888","11,158,343","11,157,727","11,361,947","11,945,384","12,314,050","12,313,177","12,311,045","12,310,113","12,309,437","12,308,762","12,451,024","13,522,416","13,521,586","13,447,719","11,619,550","11,541,418","11,540,959","11,540,355","11,539,569","11,538,754","9,294,550","7,215,437","4,985,419","2,604,768","2,604,676","1,693,804","888,721","888,630","1,000,010","1,000,010"
PreferredSharesNumber,"17,700,000","17,700,000","17,700,000","17,700,000","23,300,000","23,300,000","23,300,000","23,300,000","23,300,000","23,300,000","23,300,000","23,300,000","23,300,000","23,300,000","23,300,000","23,300,000","23,300,000","23,300,000","23,300,000","11,800,000","11,800,000","11,800,000","11,800,000","11,800,000","11,800,000","11,800,000","11,800,000","11,800,000","11,800,000","11,800,000","11,800,000","5,600,000","5,600,000","5,600,000","5,600,000","5,600,000","5,600,000","5,600,000",,,,,,,,,,,,,,,
