name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingCashFlow,"-100,000,000","90,000,000","-132,968,000","24,511,000","-81,507,000","192,964,000","-58,930,000","-21,114,000","-1,197,000","-14,501,000","-10,331,000","-7,158,000","-8,513,000","-11,561,000","-10,181,000","-9,486,000","-2,897,000","-3,696,000","-6,435,000","-12,282,000","-1,713,000","-9,601,000","-6,865,000","2,669,000","-6,884,000","-818,000","-16,337,000","-12,721,000","48,208,000","14,922,000","-19,760,000","-8,381,000","-14,392,000","45,261,000","-13,554,000","-14,756,000","-13,988,000","47,773,000"
	CashFlowFromContinuingOperatingActivities,"-100,000,000","90,000,000","-132,968,000","24,511,000","-81,507,000","192,964,000","-58,930,000","-21,114,000","-1,197,000","-14,501,000","-10,331,000","-7,158,000","-8,513,000","-11,561,000","-10,181,000","-9,486,000","-2,897,000","-3,696,000","-6,435,000","-12,282,000","-1,713,000","-9,601,000","-6,865,000","2,669,000","-6,884,000","-818,000","-16,337,000","-12,721,000","48,208,000","14,922,000","-19,760,000","-8,381,000","-14,392,000","45,261,000","-13,554,000","-14,756,000","-13,988,000","47,773,000"
		NetIncomeFromContinuingOperations,"979,000,000","299,000,000","386,779,000","236,828,000","56,214,000","52,179,000","264,276,000","68,960,000","72,214,000","-7,842,000","91,969,000","27,496,000","12,052,000","-14,301,000","14,804,000","59,639,000","10,580,000","-15,070,000","2,060,953,000","-9,864,000","-2,977,000","-14,445,000","45,601,000","3,789,000","890,154,000","-22,241,000","-28,401,000","-19,295,000","-7,809,000","5,318,000","-46,804,000","-31,990,000","1,904,000","-57,715,000","-8,849,000","-52,020,000","8,025,000","11,116,000"
		OperatingGainsLosses,"-1,337,000,000","-384,000,000","-557,611,000","-286,031,000","-109,246,000","-206,112,000","-218,222,000","-113,978,000","-112,127,000","-2,357,000","-135,737,000","-49,981,000","-29,078,000","6,554,000","-30,784,000","-87,214,000","-25,687,000","17,455,000","-2,506,597,000","6,323,000","-6,178,000","12,235,000","-83,190,000","-2,715,000","-1,447,524,000","26,997,000","45,590,000","27,966,000","7,196,000","44,789,000","30,157,000","58,027,000","-12,833,000","88,191,000","18,307,000","81,396,000","-15,726,000","-12,814,000"
			GainLossOnInvestmentSecurities,"-105,000,000","-137,000,000","-119,555,000","26,839,000","125,064,000","-99,348,000","43,746,000",,,,"-1,603,000",,,,"0","-5,678,000",,,"1,928,000","-2,675,000","-1,370,000","-981,000","-1,132,000","0","-47,985,000","-45,005,000","-14,710,000","23,116,000","-12,354,000","1,329,000","-27,444,000","12,532,000","-48,979,000","12,702,000","-29,831,000","-9,167,000","-46,048,000","-12,814,000"
			EarningsLossesFromEquityInvestments,"-1,232,000,000","-247,000,000","-438,056,000","-312,870,000","-234,310,000","-106,764,000","-261,968,000","-153,302,000","-112,127,000","-2,357,000","-134,134,000","-50,414,000","-29,078,000","6,554,000","-30,784,000","-81,536,000","-27,706,000","17,455,000","-2,508,525,000","8,998,000","-4,808,000","13,216,000","-82,058,000","-2,715,000","-1,399,539,000","72,002,000","60,300,000","4,850,000","19,550,000","43,460,000","57,601,000","45,495,000","36,146,000","75,489,000","48,138,000","90,563,000","30,322,000","0"
		DepreciationAmortizationDepletion,"267,000,000","64,000,000","68,234,000","68,130,000","66,874,000","63,762,000","14,186,000","56,000","492,000","493,000","467,000","471,000","469,000","468,000","470,000","501,000","899,000","909,000","926,000","942,000","949,000","953,000","1,070,000","971,000","978,000","986,000","1,168,000","820,000","856,000","3,244,000","2,460,000","2,479,000","2,481,000","1,623,000","1,008,000","1,065,000","1,135,000","1,174,000"
			DepreciationAndAmortization,"267,000,000","64,000,000","68,234,000","68,130,000","66,874,000","63,762,000","14,186,000","56,000","492,000","493,000","467,000","471,000","469,000","468,000","470,000","501,000","899,000","909,000","926,000","942,000","949,000","953,000","1,070,000","971,000","978,000","986,000","1,168,000","820,000","856,000","3,244,000","2,460,000","2,479,000","2,481,000","1,623,000","1,008,000","1,065,000","1,135,000","1,174,000"
		DeferredTax,"-20,000,000","6,000,000","-4,387,000","7,355,000","-28,637,000","10,669,000","-83,639,000","24,979,000","24,978,000","-2,774,000","29,466,000","9,124,000","3,924,000","-4,574,000","4,919,000","17,406,000","4,194,000","-4,950,000","435,097,000","-7,338,000","-2,541,000","-8,380,000","27,152,000","1,387,000","544,971,000","-12,732,000","1,442,000","-4,238,000","553,000","-22,721,000","-12,276,000","-16,918,000","7,907,000","-45,416,000","-1,580,000","-25,105,000","11,034,000","-15,273,000"
			DeferredIncomeTax,"-20,000,000","6,000,000","-4,387,000","7,355,000","-28,637,000","10,669,000","-83,639,000","24,979,000","24,978,000","-2,774,000","29,466,000","9,124,000","3,924,000","-4,574,000","4,919,000","17,406,000","4,194,000","-4,950,000","435,097,000","-7,338,000","-2,541,000","-8,380,000","27,152,000","1,387,000","544,971,000","-12,732,000","1,442,000","-4,238,000","553,000","-22,721,000","-12,276,000","-16,918,000","7,907,000","-45,416,000","-1,580,000","-25,105,000","11,034,000","-15,273,000"
		StockBasedCompensation,"40,000,000","9,000,000","9,984,000","10,581,000","10,565,000","9,870,000","3,398,000","2,002,000","1,933,000","1,801,000","2,841,000","2,531,000","2,523,000","2,616,000","1,509,000","1,397,000","1,396,000","1,405,000","916,000","1,499,000","1,429,000","1,448,000","1,131,000","1,736,000","1,224,000","1,622,000","1,598,000","1,451,000","1,976,000","1,355,000","264,000","190,000","89,000","456,000","-86,000","367,000","388,000","327,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","784,000","0","-2,001,000",,,,,,,,
		OtherNonCashItems,"-124,000,000","-1,000,000","-87,065,000","-36,253,000","-943,000","109,261,000","-167,000","445,000","189,000","436,000","455,000","440,000","274,000","302,000","313,000","736,000","53,000","394,000","425,000","951,000","42,000","87,000","330,000","330,000","-277,000","59,000","-143,000","-1,357,000","-622,000","-586,000","2,000","-707,000","-11,000","2,000","-46,000","10,000","-704,000","14,000"
		ChangeInWorkingCapital,"95,000,000","97,000,000","51,098,000","23,901,000","-76,334,000","153,335,000","-38,762,000","-3,578,000","11,124,000","-4,258,000","208,000","2,761,000","1,323,000","-2,626,000","-1,412,000","-1,951,000","5,668,000","-3,839,000","1,845,000","-4,795,000","7,563,000","-1,499,000","1,041,000","-2,829,000","3,590,000","4,491,000","-58,260,000","-18,852,000","46,058,000","-14,476,000","-28,784,000","-19,462,000","-13,929,000","58,120,000","-22,308,000","-20,469,000","-18,140,000","63,229,000"
			ChangeInPayablesAndAccruedExpense,"-19,000,000","32,000,000","-4,867,000","3,273,000","-49,102,000","-11,304,000","-24,592,000","-3,894,000","11,004,000","-4,066,000","101,000","-2,076,000","7,436,000","-2,975,000","-2,027,000","-2,477,000","6,615,000","-5,121,000","-1,920,000","-3,782,000","8,008,000","-1,502,000","-166,000","-2,350,000","3,459,000","-3,811,000","-56,118,000","-20,130,000","-43,170,000","75,126,000","-27,607,000","-20,108,000","-14,666,000","57,880,000","-25,806,000","-22,383,000","-20,958,000","63,730,000"
				ChangeInPayable,"-19,000,000","32,000,000","-4,867,000","3,273,000","-49,102,000","-11,304,000","-24,592,000","-3,894,000","11,004,000","-4,066,000","101,000","-2,076,000","7,436,000","-2,975,000","-2,027,000","-2,477,000","6,615,000","-5,121,000","-1,920,000","-3,782,000","8,008,000","-1,502,000","-166,000","-2,350,000","3,459,000","-3,811,000","-56,118,000","-20,130,000","-43,170,000","75,126,000","-27,607,000","-20,108,000","-14,666,000","57,880,000","-25,806,000","-22,383,000","-20,958,000","63,730,000"
			ChangeInOtherCurrentAssets,"114,000,000","65,000,000","55,965,000","20,628,000","-27,232,000","164,639,000","-14,170,000","316,000","120,000","-192,000","107,000","4,837,000","-6,113,000","349,000","615,000","526,000","-947,000","1,282,000","3,765,000","-1,013,000","-445,000","3,000","1,207,000","-479,000","131,000","8,302,000","-2,142,000","1,278,000","89,228,000","-89,602,000","-1,177,000","646,000","737,000","240,000","3,498,000","1,914,000","2,818,000","-501,000"
