name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989
TotalAssets,"7,306,417,000","7,461,026,000","7,403,573,000","7,147,779,000","6,912,481,000","6,747,931,000","6,563,215,000","6,463,889,000","5,628,126,000","5,619,555,000","5,616,055,000","5,523,448,000","5,555,961,000","5,568,526,000","5,529,463,000","5,577,844,000","5,551,036,000","5,513,046,000","5,445,808,000","5,393,350,000","5,395,947,000","5,366,083,000","5,306,778,000","5,179,085,000","5,199,868,000","5,168,875,000","5,001,395,000","5,031,230,000","5,035,777,000","5,035,724,000","4,993,725,000","4,931,095,000","4,921,042,000","4,847,055,000","4,806,487,000","4,813,908,000","4,887,844,000","4,952,193,000","4,859,627,000","4,953,130,000","5,060,257,000","5,042,161,000","4,966,499,000","4,876,731,000","4,937,429,000","4,931,524,000","4,977,871,000","4,727,086,000","4,745,495,000","4,975,501,000","4,971,159,000","5,193,595,000","5,428,865,000","4,032,934,000","4,089,482,000","4,188,868,000","4,342,302,000","4,558,959,000","4,657,016,000","4,647,069,000","4,748,829,000","4,769,335,000","4,845,360,000","4,906,886,000","5,055,553,000","5,149,209,000","5,153,091,000","5,191,093,000","5,192,111,000","4,737,268,000","4,636,071,000","4,611,811,000","4,424,816,000","4,576,385,000","4,482,793,000","4,564,692,000","4,386,455,000","4,224,867,000","4,209,564,000","4,072,502,000","3,962,294,000","3,927,967,000","3,910,348,000","3,903,635,000","3,877,606,000","4,031,381,000","3,980,531,000","3,878,515,000","3,829,155,000","3,893,200,000","3,891,900,000","3,870,300,000","3,827,100,000","3,844,300,000","3,862,500,000","3,864,000,000","3,802,700,000","3,848,400,000","3,816,900,000","3,750,100,000","2,617,000,000","2,548,500,000","2,529,200,000","2,504,900,000","2,486,700,000","2,490,900,000","2,428,700,000","2,362,500,000","2,214,800,000","2,030,200,000","2,052,100,000","2,030,300,000","2,031,500,000","2,004,400,000","2,012,700,000","1,912,500,000","1,413,400,000","1,384,100,000","1,363,900,000","1,359,300,000","1,365,500,000","1,308,200,000","1,364,200,000","1,303,400,000","1,342,600,000","1,325,300,000","1,355,100,000","1,387,700,000","1,364,100,000","1,350,200,000","1,323,400,000","1,287,200,000"
TotalLiabilitiesNetMinorityInterest,"6,604,673,000","6,633,924,000","6,565,620,000","6,305,583,000","6,100,349,000","5,903,122,000","5,737,639,000","5,655,813,000","4,922,580,000","4,888,138,000","4,902,677,000","4,830,011,000","4,899,194,000","4,952,935,000","4,936,872,000","4,991,706,000","4,968,953,000","4,922,807,000","4,841,851,000","4,797,756,000","4,811,059,000","4,804,716,000","4,743,782,000","4,620,758,000","4,660,895,000","4,636,670,000","4,467,457,000","4,505,892,000","4,508,397,000","4,509,121,000","4,460,330,000","4,392,292,000","4,380,159,000","4,304,121,000","4,264,647,000","4,269,286,000","4,328,864,000","4,392,091,000","4,300,786,000","4,395,204,000","4,500,729,000","4,483,520,000","4,412,511,000","4,327,391,000","4,386,514,000","4,386,237,000","4,436,698,000","4,199,405,000","4,226,364,000","4,470,053,000","4,435,441,000","4,634,364,000","4,892,197,000","3,623,082,000","3,690,354,000","3,778,423,000","3,943,193,000","4,164,356,000","4,253,365,000","4,239,087,000","4,329,019,000","4,345,100,000","4,418,384,000","4,485,155,000","4,626,181,000","4,722,495,000","4,721,067,000","4,751,476,000","4,754,536,000","4,378,659,000","4,284,147,000","4,282,016,000","4,086,216,000","4,236,014,000","4,131,871,000","4,207,381,000","4,049,509,000","3,883,368,000","3,874,124,000","3,752,129,000","3,654,657,000","3,613,608,000","3,587,207,000","3,585,164,000","3,546,688,000","3,693,634,000","3,649,227,000","3,584,402,000","3,536,197,000","3,592,600,000","3,575,500,000","3,530,700,000","3,469,900,000","3,475,700,000","3,486,400,000","3,446,300,000","3,387,900,000","3,441,200,000","3,417,800,000","3,363,100,000","2,371,600,000","2,309,600,000","2,300,000,000","2,271,100,000","2,256,300,000","2,267,000,000","2,210,400,000","2,156,400,000","2,022,500,000","1,864,000,000","1,889,100,000","1,871,700,000","1,876,500,000","1,852,000,000","1,867,000,000","1,771,500,000","1,301,400,000","1,275,400,000","1,258,200,000","1,256,600,000","1,266,100,000","1,219,000,000","1,277,000,000","1,218,500,000","1,260,200,000","1,246,100,000","1,278,300,000","1,313,200,000","1,291,700,000","1,279,600,000","1,255,300,000","1,220,700,000"
TotalEquityGrossMinorityInterest,"701,744,000","827,102,000","837,953,000","842,196,000","812,132,000","844,809,000","825,576,000","808,076,000","705,546,000","731,417,000","713,378,000","693,437,000","656,767,000","615,591,000","592,591,000","586,138,000","582,083,000","590,239,000","603,957,000","595,594,000","584,888,000","561,367,000","562,996,000","558,327,000","538,973,000","532,205,000","533,938,000","525,338,000","527,380,000","526,603,000","533,395,000","538,803,000","540,883,000","542,934,000","541,840,000","544,622,000","558,980,000","560,102,000","558,841,000","557,926,000","559,528,000","558,641,000","553,988,000","549,340,000","550,915,000","545,287,000","541,173,000","527,681,000","519,131,000","505,448,000","535,718,000","559,231,000","536,668,000","409,852,000","399,128,000","410,445,000","399,109,000","394,603,000","403,651,000","407,982,000","419,810,000","424,235,000","426,976,000","421,731,000","429,372,000","426,714,000","432,024,000","439,617,000","437,575,000","358,609,000","351,924,000","329,795,000","338,600,000","340,371,000","350,922,000","357,311,000","336,946,000","341,499,000","335,440,000","320,373,000","307,637,000","314,359,000","323,141,000","318,471,000","330,918,000","337,747,000","331,304,000","294,113,000","292,958,000","300,600,000","316,400,000","339,600,000","357,200,000","368,600,000","376,100,000","417,700,000","414,800,000","407,200,000","399,100,000","387,000,000","245,400,000","238,900,000","229,200,000","233,800,000","230,400,000","223,900,000","218,300,000","206,100,000","192,300,000","166,200,000","163,000,000","158,600,000","155,000,000","152,400,000","145,700,000","141,000,000","112,000,000","108,700,000","105,700,000","102,700,000","99,400,000","89,200,000","87,200,000","84,900,000","82,400,000","79,200,000","76,800,000","74,500,000","72,400,000","70,600,000","68,100,000","66,500,000"
	StockholdersEquity,"701,744,000","827,102,000","837,953,000","842,196,000","812,132,000","844,809,000","825,576,000","808,076,000","705,546,000","731,417,000","713,378,000","693,437,000","656,767,000","615,591,000","592,591,000","586,138,000","582,083,000","590,239,000","603,957,000","595,594,000","584,888,000","561,367,000","562,996,000","558,327,000","538,973,000","532,205,000","533,938,000","525,338,000","527,380,000","526,603,000","533,395,000","538,803,000","540,883,000","542,934,000","541,840,000","544,622,000","558,980,000","560,102,000","558,841,000","557,926,000","559,528,000","558,641,000","553,988,000","549,340,000","550,915,000","545,287,000","541,173,000","527,681,000","519,131,000","505,448,000","535,718,000","559,231,000","536,668,000","409,852,000","399,128,000","410,445,000","399,109,000","394,603,000","403,651,000","407,982,000","419,810,000","424,235,000","426,976,000","421,731,000","429,372,000","426,714,000","432,024,000","439,617,000","437,575,000","358,609,000","351,924,000","329,795,000","338,600,000","340,371,000","350,922,000","357,311,000","336,946,000","341,499,000","335,440,000","320,373,000","307,637,000","314,359,000","323,141,000","318,471,000","330,918,000","337,747,000","331,304,000","294,113,000","292,958,000","300,600,000","316,400,000","339,600,000","357,200,000","368,600,000","376,100,000","417,700,000","414,800,000","407,200,000","399,100,000","387,000,000","245,400,000","238,900,000","229,200,000","233,800,000","230,400,000","223,900,000","218,300,000","206,100,000","192,300,000","166,200,000","163,000,000","158,600,000","155,000,000","152,400,000","145,700,000","141,000,000","112,000,000","108,700,000","105,700,000","102,700,000","99,400,000","89,200,000","87,200,000","84,900,000","82,400,000","79,200,000","76,800,000","74,500,000","72,400,000","70,600,000","68,100,000","66,500,000"
		CapitalStock,"472,435,000","471,008,000","470,676,000","470,330,000","469,850,000","466,006,000","467,201,000","467,351,000","465,701,000","465,460,000","462,653,000","459,369,000","455,304,000","448,351,000","447,785,000","443,338,000","439,817,000","431,734,000","425,655,000","424,479,000","422,670,000","404,606,000","391,601,000","389,680,000","379,893,000","378,858,000","378,649,000","377,339,000","374,958,000","378,132,000","380,195,000","382,182,000","383,490,000","378,946,000","371,088,000","371,498,000","373,579,000","372,012,000",,,,,,,,,"0","0","369,497,000",,"41,335,000","82,611,000","82,550,000",,,,,,,,,,,,"342,972,000","313,959,000","314,174,000","316,680,000","317,292,000","229,975,000","222,344,000","221,896,000","217,477,000","220,285,000","220,527,000","219,060,000","215,291,000","217,198,000","222,493,000","226,551,000","211,608,000","209,074,000","211,748,000","211,966,000","213,358,000","206,952,000","206,912,000","183,301,000","183,039,000","186,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"41,335,000","82,611,000","82,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"472,435,000","471,008,000","470,676,000","470,330,000","469,850,000","466,006,000","467,201,000","467,351,000","465,701,000","465,460,000","462,653,000","459,369,000","455,304,000","448,351,000","447,785,000","443,338,000","439,817,000","431,734,000","425,655,000","424,479,000","422,670,000","404,606,000","391,601,000","389,680,000","379,893,000","378,858,000","378,649,000","377,339,000","374,958,000","378,132,000","380,195,000","382,182,000","383,490,000","378,946,000","371,088,000","371,498,000","373,579,000","372,012,000",,,,,,,,,,,"369,497,000",,,,,,,,,,,,,,,,"342,972,000","313,959,000","314,174,000","316,680,000","317,292,000","229,975,000","222,344,000","221,896,000","217,477,000","220,285,000","220,527,000","219,060,000","215,291,000","217,198,000","222,493,000","226,551,000","211,608,000","209,074,000","211,748,000","211,966,000","213,358,000","206,952,000","206,912,000","183,301,000","183,039,000","186,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"371,211,000","372,631,000","375,750,000","377,775,000","374,398,000","375,277,000","379,142,000","378,885,000","376,123,000","369,497,000","371,982,000","366,247,000","365,547,000","365,355,000","353,917,000","352,265,000","352,128,000","348,748,000","336,545,000","334,211,000","334,637,000","335,300,000","338,990,000","341,529,000","343,869,000","343,490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"317,574,000","306,395,000","295,958,000","284,910,000","273,346,000","264,356,000","254,717,000","246,958,000","238,903,000","239,135,000","229,500,000","220,173,000","211,941,000","205,841,000","197,477,000","191,167,000","184,185,000","173,804,000","180,202,000","175,446,000","170,128,000","165,302,000","160,861,000","155,229,000","150,928,000","150,094,000","145,513,000","141,300,000","140,111,000","140,468,000","140,756,000","141,356,000","145,826,000","156,964,000","163,921,000","165,889,000","166,928,000","170,364,000","170,075,000","169,164,000","168,758,000","166,437,000","165,735,000","162,752,000","166,523,000","163,519,000","155,088,000","145,654,000","142,353,000","133,002,000","120,298,000","107,033,000","95,518,000","54,138,000","44,040,000","58,214,000","63,595,000","61,922,000","66,436,000","70,469,000","74,493,000","78,122,000","78,568,000","80,278,000","85,261,000","108,450,000","112,665,000","112,329,000","114,626,000","118,996,000","119,248,000","107,169,000","98,086,000","106,895,000","114,391,000","112,250,000","100,945,000","105,149,000","93,150,000","79,638,000","87,967,000","93,385,000","94,856,000","96,245,000","104,620,000","123,626,000","125,938,000","117,808,000","116,504,000","118,700,000","125,000,000","138,800,000","144,200,000","153,300,000","161,100,000","198,000,000","194,800,000","190,700,000","187,500,000","180,100,000","142,000,000","137,600,000","130,800,000","135,100,000","131,000,000","127,500,000","123,000,000","117,000,000","116,100,000","104,200,000","100,000,000","95,300,000","90,700,000","86,600,000","82,400,000","78,500,000","76,700,000","73,900,000","71,000,000","68,100,000","65,400,000","60,200,000","58,500,000","56,100,000","53,600,000","51,200,000","48,800,000","46,500,000","44,400,000","42,600,000","41,000,000","39,500,000"
		GainsLossesNotAffectingRetainedEarnings,"-88,300,000","49,664,000","71,284,000","86,921,000","68,901,000","114,412,000","103,623,000","93,732,000","171,000","26,051,000","20,454,000","13,124,000","-11,249,000","-39,996,000","-54,066,000","-49,900,000","-43,452,000","-16,832,000","-3,433,000","-5,864,000","-9,443,000","-10,074,000","9,001,000","11,885,000","6,619,000","675,000","7,198,000","3,988,000","9,600,000","5,292,000","9,733,000","12,554,000","8,856,000","4,313,000","4,120,000","4,524,000","15,372,000","14,625,000","14,454,000","13,030,000","12,180,000","11,369,000","10,795,000","8,251,000","2,526,000","159,000","7,238,000","6,314,000","4,796,000","3,714,000","6,053,000","1,747,000","2,274,000","1,040,000","2,960,000","3,483,000","-1,031,000","-1,530,000","2,578,000","2,213,000","6,327,000","4,584,000","4,539,000","-2,037,000","1,139,000","4,305,000","5,185,000","10,608,000","5,657,000","9,638,000","10,332,000","730,000","23,037,000","13,191,000","16,004,000","26,001,000","20,710,000","19,152,000","19,797,000","14,184,000","8,062,000","11,900,000","16,537,000","10,260,000","12,940,000","7,169,000","-1,546,000","-6,996,000","-6,585,000","-4,500,000","1,700,000","6,700,000","16,100,000","20,200,000","23,900,000","19,500,000","19,600,000","17,900,000","14,600,000","11,000,000","7,000,000","7,800,000","5,000,000","3,000,000","3,500,000","1,700,000","300,000",,"-700,000","-1,800,000","-900,000","-600,000","500,000","2,500,000",,,,,,,,,,,,,,,,,,
