name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
MarketCap,"390,225,788","399,421,150","848,769,943","1,176,555,779","1,840,810,517","1,606,367,676"
EnterpriseValue,"225,840,788","-91,605,850","357,742,943","685,528,779","1,349,783,517","1,805,813,676"
PsRatio,"4.675","11.189","23.776","32.958","51.565","49.73"
PbRatio,"0.942","0.567","1.205","1.654","2.588",
EnterprisesValueRevenueRatio,"2.78","-5.385","12.584","36.302","79.746","152.97"
EnterprisesValueEBITDARatio,"-0.728","1.202","-4.935","-9.38","-15.44","-33.986"
