name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
TotalAssets,"1,987,591,000","1,820,455,000","1,606,130,000","904,583,000","488,588,000","477,255,000","309,804,000","393,462,000"
TotalLiabilitiesNetMinorityInterest,"1,111,087,000","1,013,377,000","887,041,000","188,487,000","167,998,000","177,003,000","357,137,000","455,150,000"
TotalEquityGrossMinorityInterest,"876,504,000","807,078,000","719,089,000","716,096,000","320,590,000","300,252,000","-47,333,000","-61,688,000"
	StockholdersEquity,"876,504,000","807,078,000","719,089,000","716,096,000","320,590,000","300,252,000","-47,333,000","-62,714,000"
		CapitalStock,"9,000","8,000","8,000","8,000","7,000","7,000","2,000","2,000"
			CommonStock,"9,000","8,000","8,000","8,000","7,000","7,000","2,000","2,000"
		AdditionalPaidInCapital,"777,582,000","740,849,000","711,804,000","737,924,000","379,703,000","369,467,000","22,914,000","12,489,000"
		RetainedEarnings,"98,913,000","66,221,000","7,277,000","-21,836,000","-59,120,000","-69,222,000","-70,249,000","-75,205,000"
	MinorityInterest,,,,,,"0","0","1,026,000"
TotalCapitalization,"1,524,175,000","1,454,480,000","1,367,020,000","719,426,000","340,658,000","322,384,000","-22,458,000","-28,701,000"
CommonStockEquity,"876,504,000","807,078,000","719,089,000","716,096,000","320,590,000","300,252,000","-47,333,000","-62,714,000"
CapitalLeaseObligations,"100,051,000","100,366,000","72,175,000","17,778,000","18,621,000","19,432,000","14,841,000","17,061,000"
NetTangibleAssets,"790,605,000","720,110,000","631,248,000","627,099,000","320,590,000","300,252,000","-47,333,000","-62,714,000"
InvestedCapital,"1,645,726,000","1,502,510,000","1,368,311,000","722,153,000","362,481,000","362,878,000","53,255,000","55,895,000"
TangibleBookValue,"790,605,000","720,110,000","631,248,000","627,099,000","320,590,000","300,252,000","-47,333,000","-62,714,000"
TotalDebt,"869,273,000","795,798,000","721,397,000","23,835,000","60,512,000","82,058,000","115,429,000","135,670,000"
NetDebt,"2,576,000",,,,,,"39,604,000","67,791,000"
ShareIssued,"84,676,746","83,659,665","81,539,547","77,626,866","73,908,252","73,314,026","72,460,881","72,460,881"
OrdinarySharesNumber,"84,676,746","83,659,665","81,539,547","77,626,866","73,908,252","73,314,026","72,460,881","72,460,881"
