name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingCashFlow,"4,513,000,000","1,641,000,000","959,000,000","1,461,000,000","452,000,000","1,170,000,000","1,135,000,000","1,442,000,000","348,000,000","814,000,000","917,000,000","1,289,000,000","763,000,000","1,081,000,000","806,000,000","1,335,000,000","912,000,000","1,097,000,000","706,000,000","1,303,000,000","895,000,000","1,175,000,000","978,000,000","1,167,000,000","1,234,000,000","1,188,000,000","1,141,000,000","2,211,000,000","1,496,000,000","247,000,000","945,000,000","945,000,000","581,000,000","932,000,000","-1,864,000,000","952,000,000","1,159,000,000","2,254,000,000","204,000,000","-95,000,000","2,798,000,000","2,142,000,000","-288,000,000","1,418,000,000","1,321,000,000","3,042,000,000","67,000,000","-43,000,000","4,210,000,000","7,373,000,000"
	CashFlowFromContinuingOperatingActivities,"4,513,000,000","1,641,000,000","959,000,000","1,461,000,000","452,000,000","1,170,000,000","1,135,000,000","1,442,000,000","348,000,000","814,000,000","917,000,000","1,289,000,000","763,000,000","1,081,000,000","806,000,000","1,335,000,000","912,000,000","1,097,000,000","706,000,000","1,303,000,000","895,000,000","1,175,000,000","978,000,000","1,167,000,000","1,234,000,000","1,188,000,000","1,141,000,000","2,211,000,000","1,496,000,000","247,000,000","945,000,000","945,000,000","581,000,000","932,000,000","-1,864,000,000","952,000,000","1,159,000,000","2,254,000,000","204,000,000","-95,000,000","2,798,000,000","2,142,000,000","-288,000,000","1,418,000,000","1,321,000,000","3,042,000,000","67,000,000","-43,000,000","4,210,000,000","7,373,000,000"
		NetIncomeFromContinuingOperations,"2,919,000,000","655,000,000","652,000,000","712,000,000","900,000,000","796,000,000","687,000,000","476,000,000","241,000,000","-319,000,000","378,000,000","381,000,000","582,000,000","374,000,000","290,000,000","374,000,000","349,000,000","250,000,000","181,000,000","282,000,000","252,000,000","214,000,000","248,000,000","209,000,000","360,000,000","250,000,000","263,000,000","268,000,000","182,000,000","576,000,000","177,000,000","423,000,000","323,000,000","227,000,000","104,000,000","91,000,000","-927,000,000","1,093,000,000","1,400,000,000","384,000,000","-898,000,000","310,000,000","-206,000,000","-210,000,000","113,000,000","146,000,000","79,000,000","269,000,000","565,000,000","162,000,000"
		OperatingGainsLosses,"-97,000,000","-19,000,000","-77,000,000","10,000,000","-11,000,000","-158,000,000","-157,000,000","-47,000,000","-202,000,000","91,000,000","-75,000,000","-37,000,000","-41,000,000","-118,000,000","81,000,000","-39,000,000","-28,000,000","11,000,000","-31,000,000","-34,000,000","-58,000,000","-40,000,000","-46,000,000","-52,000,000","-42,000,000","-51,000,000","-46,000,000","-4,000,000","110,000,000","-355,000,000","103,000,000","-45,000,000","-33,000,000","-4,000,000","253,000,000","-15,000,000","-92,000,000","-889,000,000","-964,000,000","1,499,000,000","-187,000,000","-227,000,000","1,427,000,000","-176,000,000","-3,394,000,000","3,060,000,000","-316,000,000","-396,000,000","-5,967,000,000","5,268,000,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-452,000,000","0","0","7,000,000","0","266,000,000","-2,000,000","-42,000,000","-888,000,000",,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-52,000,000","-45,000,000","-41,000,000","-43,000,000","-26,000,000","-40,000,000","-63,000,000","-53,000,000","-33,000,000","18,000,000","-66,000,000","-96,000,000","-19,000,000","-92,000,000","-98,000,000","-85,000,000","-163,000,000","-101,000,000","-105,000,000","-151,000,000"
		DepreciationAmortizationDepletion,"1,227,000,000","339,000,000","330,000,000","291,000,000","267,000,000","373,000,000","391,000,000","357,000,000","416,000,000","386,000,000","419,000,000","384,000,000","383,000,000","369,000,000","369,000,000","415,000,000","431,000,000","434,000,000","425,000,000","431,000,000","469,000,000","534,000,000","575,000,000","566,000,000","588,000,000","653,000,000","671,000,000","664,000,000","707,000,000","759,000,000","803,000,000","718,000,000","677,000,000","738,000,000","758,000,000","760,000,000","689,000,000","657,000,000","623,000,000","607,000,000","583,000,000","568,000,000","613,000,000","682,000,000","701,000,000","717,000,000","1,726,000,000","997,000,000","994,000,000","1,255,000,000"
			DepreciationAndAmortization,"1,227,000,000","339,000,000","330,000,000","291,000,000","267,000,000","373,000,000","391,000,000","357,000,000","416,000,000","386,000,000","419,000,000","384,000,000","383,000,000","369,000,000","369,000,000","415,000,000","431,000,000","434,000,000","425,000,000","431,000,000","469,000,000","534,000,000","575,000,000","566,000,000","588,000,000","653,000,000",,"664,000,000","707,000,000","759,000,000","803,000,000","718,000,000","677,000,000","738,000,000","758,000,000","760,000,000","689,000,000","657,000,000","623,000,000","607,000,000","583,000,000","568,000,000","613,000,000","682,000,000","701,000,000","717,000,000","1,726,000,000","997,000,000","994,000,000","1,255,000,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-117,000,000",,,,"196,000,000"
		AssetImpairmentCharge,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-124,000,000","-26,000,000","-1,950,000,000","0",,,"-12,000,000","16,000,000","1,213,000,000","-6,000,000","32,000,000","2,000,000","-10,000,000","16,000,000","112,000,000","42,000,000","36,000,000","-20,000,000"
