name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
TotalRevenue,"345,803,000","89,242,000","102,472,000","79,014,000","75,075,000","66,952,000","78,307,000","59,964,000","48,320,000","54,042,000"
	OperatingRevenue,"345,803,000","89,242,000","102,472,000","79,014,000","75,075,000","66,952,000","78,307,000","59,964,000","48,320,000","54,042,000"
CostOfRevenue,"59,713,000","16,561,000","16,381,000","13,846,000","12,925,000","11,420,000","12,415,000","10,180,000","8,756,000","9,155,000"
GrossProfit,"286,090,000","72,681,000","86,091,000","65,168,000","62,150,000","55,532,000","65,892,000","49,784,000","39,564,000","44,887,000"
OperatingExpense,"312,366,000","69,271,000","81,632,000","66,372,000","95,091,000","52,256,000","57,561,000","47,923,000","53,839,000","54,684,000"
	SellingGeneralAndAdministration,"180,780,000","39,826,000","44,979,000","35,663,000","60,312,000","25,092,000","28,216,000","20,382,000","24,700,000","26,010,000"
		GeneralAndAdministrativeExpense,"87,427,000","16,769,000","21,525,000","16,089,000","33,044,000","8,547,000","10,837,000","6,863,000","7,946,000","7,640,000"
			OtherGandA,"87,427,000","16,769,000","21,525,000","16,089,000","33,044,000","8,547,000","10,837,000","6,863,000","7,946,000","7,640,000"
		SellingAndMarketingExpense,"93,353,000","23,057,000","23,454,000","19,574,000","27,268,000","16,545,000","17,379,000","13,519,000","16,754,000","18,370,000"
	ResearchAndDevelopment,"71,237,000","16,987,000","19,465,000","14,609,000","20,176,000","12,769,000","12,822,000","11,107,000","12,726,000","12,336,000"
	DepreciationAmortizationDepletionIncomeStatement,"60,349,000","12,458,000","17,188,000","16,100,000","14,603,000","14,395,000","16,523,000","16,434,000","16,413,000","16,338,000"
		DepreciationAndAmortizationInIncomeStatement,"60,349,000","12,458,000","17,188,000","16,100,000","14,603,000","14,395,000","16,523,000","16,434,000","16,413,000","16,338,000"
OperatingIncome,"-26,276,000","3,410,000","4,459,000","-1,204,000","-32,941,000","3,276,000","8,331,000","1,861,000","-14,275,000","-9,797,000"
