name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"462,578,182","550,102,043","831,192,370","1,072,919,222"
EnterpriseValue,"258,239,182","323,621,043","593,867,370","1,069,886,222"
PsRatio,"8.38","6.313","19.207","24.709"
PbRatio,"2.183","2.37","3.393",
EnterprisesValueRevenueRatio,"4.678","21.747","40.44","81.664"
EnterprisesValueEBITDARatio,"-3.752","-14.691","-40.235","-69.406"
