name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
TotalRevenue,"153,717,000","43,089,000","38,309,000","35,954,000","36,365,000","30,205,000","31,014,909","29,316,658","29,604,764","29,136,472","30,122,555","30,897,444","28,837,900","12,448,438","500,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","488,958","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,
	OperatingRevenue,"153,717,000","43,089,000","38,309,000","35,954,000","36,365,000","30,205,000","31,014,909","29,316,658","29,604,764","29,136,472","30,122,555","30,897,444","28,837,900","12,448,438","500,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","488,958","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,
CostOfRevenue,"23,093,000","5,890,000","7,348,000","5,310,000","4,545,000","4,681,000","4,869,658","3,878,760","4,139,873","4,150,866","4,398,265","4,387,461","4,261,625","1,711,788",,,,,,,,,,,,,"0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,
GrossProfit,"130,624,000","37,199,000","30,961,000","30,644,000","31,820,000","25,524,000","26,145,251","25,437,898","25,464,891","24,985,606","25,724,290","26,509,983","24,576,275","10,736,650",,,,,,,,,,,,,"0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","488,958","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,
OperatingExpense,"70,674,000","19,833,000","18,219,000","16,640,000","15,982,000","15,723,000","17,527,415","13,734,194","15,183,001","14,285,859","17,717,603","12,664,831","13,617,086","11,724,419","15,343,267","8,182,603","6,335,855","5,933,440","5,511,786","4,306,708","4,181,271","4,679,871","4,314,199","3,914,014","4,814,452","6,237,536","6,191,679","5,017,428","4,897,330","4,291,915","3,983,861","4,109,029","2,990,173","3,508,365","2,706,923","3,245,776","2,653,529","1,705,430","1,505,353","1,283,713","1,067,364","1,364,710","2,034,416","1,131,010","1,397,463","1,519,250","1,221,130","908,465","1,333,132","1,050,412","1,169,725","1,292,314","1,768,812","3,044,543","3,791,458","2,914,778","2,463,677","1,724,032","1,142,569","950,426","1,436,988","1,497,146","885,151","1,342,219","337,479",,,,,,,,,
	SellingGeneralAndAdministration,"53,342,000","16,430,000","13,227,000","12,153,000","11,532,000","12,716,000","13,352,387","9,984,961","10,833,358","10,063,048","11,409,213","8,067,792","8,987,722","8,416,460","6,926,298","3,644,234","2,631,031","2,674,398","2,107,152","1,601,785","1,729,520","1,865,942","1,493,545","1,420,015","2,305,555","2,691,145","2,360,068","1,974,757","2,319,822","1,942,363","1,599,620","1,223,137","891,215","759,682","638,840","441,424","521,491","613,129","760,661","628,876","534,623","637,383","1,074,176","516,873","491,828","615,297","651,962","408,374","535,197","610,825","622,168","441,316","392,559","721,911","519,099","463,199","561,533","639,673","420,558","447,078","434,208","734,626","564,238","1,106,752","121,097",,,,,,,,,
		GeneralAndAdministrativeExpense,"26,077,000","9,640,000","5,253,000","5,632,000","5,551,000","7,040,000","6,789,613","4,406,440","5,211,578",,,,,,"6,926,298","3,644,234","2,631,031","2,674,398","2,107,152","1,601,785","1,729,520","1,865,942","1,493,545","1,420,015","2,305,555","2,691,145","2,360,068","1,974,757","2,319,822","1,942,363","1,599,620","1,223,137","891,215","759,682","638,840","441,424","521,491","613,129","760,661","628,876","534,623","637,383",,"516,873","491,828","615,297","651,962","408,374","535,197","610,825","622,168","441,316","392,559","721,911",,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,"4,751,000","1,471,000","1,054,000","1,084,000","1,142,000","1,182,000","1,122,583","1,078,599","1,373,242",,,,,,,,,,,,,,,,,,,,,,,,,,,"23,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"21,326,000","8,169,000","4,199,000","4,548,000","4,409,000","5,858,000","5,667,030","3,327,841","3,838,336",,,,,,"6,926,298","3,644,234","2,631,031","2,674,398","2,107,152","1,601,785","1,729,520","1,865,942","1,493,545","1,420,015","2,305,555","2,691,145","2,360,068","1,974,757","2,319,822","1,942,363","1,599,620","1,223,137","891,215","759,682","638,840","441,424","521,491","613,129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"27,265,000","6,790,000","7,974,000","6,521,000","5,981,000","5,676,000","6,562,774","5,578,521","5,621,780",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
