name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
TotalRevenue,"244,713,000","56,221,000","59,135,000","58,370,000","70,987,000","63,273,000","64,169,000","60,544,000","42,546,000","61,175,000","68,334,000","64,490,000","68,234,000","63,311,000","60,206,000","56,266,000","59,152,000","55,587,000","52,628,000","49,676,000","52,919,000","52,144,000","50,043,000","49,800,000","48,460,000","44,461,000","41,392,000","43,871,000","48,454,000","47,004,000","44,732,000","41,354,000","39,564,000","34,945,000","32,337,000","29,766,000","28,821,000","26,474,000","25,309,000","23,293,000","22,907,000","21,205,000","19,718,000","18,660,000","21,707,000","20,152,000","18,756,000","18,165,000","18,015,000","16,519,000","15,097,000","15,198,000","15,695,000","15,115,000",,,,,"0",,"55,647,000","2,925,000","5,387,000","3,679,000","4,045,000","2,877,000","110,000","111,000","110,000","110,000","209,000","208,000","209,000","208,000"
	OperatingRevenue,"244,713,000","56,221,000","59,135,000","58,370,000","70,987,000","63,273,000","64,169,000","60,544,000","42,546,000","61,175,000","68,334,000","64,490,000","68,234,000","63,311,000","60,206,000","56,266,000","59,152,000","55,587,000","52,628,000","49,676,000","52,919,000","52,144,000","50,043,000","49,800,000","48,460,000","44,461,000","41,392,000","43,871,000","48,454,000","47,004,000","44,732,000","41,354,000","39,564,000","34,945,000","32,337,000","29,766,000","28,821,000","26,474,000","25,309,000","23,293,000","22,907,000","21,205,000","19,718,000","18,660,000","21,707,000","20,152,000","18,756,000","18,165,000","18,015,000","16,519,000","15,097,000","15,198,000","15,695,000","15,115,000",,,,,"0",,"55,647,000","2,925,000","5,387,000","3,679,000","4,045,000","2,877,000","110,000","111,000","110,000","110,000","209,000","208,000","209,000","208,000"
CostOfRevenue,"67,805,000","14,790,000","18,073,000","14,308,000","20,634,000","14,013,000","13,920,000","12,564,000","10,144,000","12,225,000","13,718,000","12,672,000","13,462,000","12,166,000","11,477,000","10,575,000","10,814,000","9,969,000","9,499,000","9,202,000","9,673,000","11,139,000","9,163,000","9,466,000","9,854,000","8,725,000","8,071,000","8,771,000","10,873,000","10,416,000","9,346,000","8,885,000","9,115,000","7,749,000","7,313,000","6,864,000","6,929,000","6,241,000","5,958,000","5,254,000","5,178,000","5,132,000","4,560,000","4,346,000","4,214,000","3,949,000","3,972,000","4,141,000","4,153,000","3,847,000","3,515,000","3,488,000","4,240,000","3,920,000",,,,,,,,,,,,,,,,,,,,
GrossProfit,"176,908,000","41,431,000","41,062,000","44,062,000","50,353,000","49,260,000","50,249,000","47,980,000","32,402,000","48,950,000","54,616,000","51,818,000","54,772,000","51,145,000","48,729,000","45,691,000","48,338,000","45,618,000","43,129,000","40,474,000","43,246,000","41,005,000","40,880,000","40,334,000","38,606,000","35,736,000","33,321,000","35,100,000","37,581,000","36,588,000","35,386,000","32,469,000","30,449,000","27,196,000","25,024,000","22,902,000","21,892,000","20,233,000","19,351,000","18,039,000","17,729,000","16,073,000","15,158,000","14,314,000","17,493,000","16,203,000","14,784,000","14,024,000","13,862,000","12,672,000","11,582,000","11,710,000","11,455,000","11,195,000",,,,,,,,,,,,,,,,,,,,
OperatingExpense,"208,138,000","51,078,000","49,621,000","52,177,000","55,262,000","54,909,000","49,966,000","49,638,000","47,132,000","51,685,000","57,990,000","57,751,000","53,520,000","50,638,000","48,345,000","48,659,000","44,566,000","45,129,000","43,404,000","42,226,000","42,244,000","42,764,000","39,798,000","42,201,000","43,590,000","48,086,000","48,464,000","48,336,000","46,233,000","47,131,000","40,638,000","40,659,000","40,003,000","36,789,000","32,519,000","29,749,000","28,573,000","25,643,000","24,473,000","23,245,000","21,715,000","19,794,000","18,817,000","17,414,000","18,399,000","18,195,000","16,801,000","17,918,000","18,154,000","18,841,000","18,093,000","17,637,000","17,023,000","17,681,000","3,819,000","10,451,000","19,110,000","9,570,000","18,068,000","13,639,000","11,644,000","12,982,000","16,519,000","11,041,000","12,000,000","10,923,000",,,,,,,,
	SellingGeneralAndAdministration,"169,646,000","41,680,000","40,402,000","41,851,000","45,713,000","41,442,000","40,061,000","40,282,000","34,966,000","41,384,000","46,867,000","46,752,000","43,995,000","41,356,000","41,107,000","41,242,000","37,847,000","37,796,000","37,008,000","35,918,000","35,905,000","37,332,000","33,993,000","36,866,000","37,551,000","42,338,000","41,258,000","41,395,000","38,270,000","39,354,000","32,553,000","33,507,000","33,727,000","31,428,000","27,468,000","25,371,000","24,627,000","21,650,000","20,418,000","20,023,000","18,474,000","16,809,000","15,733,000","15,350,000","15,775,000","16,415,000","14,687,000","15,496,000","15,297,000","16,382,000","15,912,000","14,856,000","14,196,000","14,253,000","3,219,000","5,671,000","4,666,000","1,952,000","3,217,000","2,988,000","3,280,000","3,536,000","3,511,000","3,864,000","2,859,000","1,953,000",,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,"46,752,000","43,995,000","41,356,000","41,107,000","41,242,000","37,847,000","37,796,000","37,008,000","35,918,000","35,905,000","37,332,000","33,993,000","36,866,000","37,551,000","42,338,000","41,258,000","41,395,000","38,270,000","39,354,000","32,553,000","33,507,000","33,727,000","31,428,000","27,468,000","25,371,000","24,627,000","21,650,000","20,418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"37,192,000","9,052,000","8,873,000","10,022,000","9,245,000","13,163,000","9,601,000","9,052,000","11,840,000","9,964,000","10,786,000","10,765,000","9,525,000","9,282,000","7,238,000","7,417,000","6,719,000","7,333,000","6,396,000","6,308,000","6,339,000","5,432,000","5,805,000","5,335,000","6,039,000","5,748,000","7,206,000","6,941,000","7,963,000","7,777,000","8,085,000","7,152,000","6,276,000","5,361,000","5,051,000","4,378,000","3,946,000","3,993,000","4,055,000","3,222,000","3,241,000","2,985,000","3,084,000","2,064,000","2,624,000","1,780,000","2,114,000","2,422,000","2,857,000","2,459,000","2,181,000","2,781,000","2,827,000","3,428,000","600,000","4,780,000","14,444,000","7,618,000","14,851,000","10,651,000","8,364,000","9,446,000","13,008,000","7,177,000","9,141,000","8,970,000",,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"1,300,000","346,000","346,000","304,000","304,000","304,000","304,000","304,000","326,000","337,000","337,000","234,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"1,300,000","346,000","346,000","304,000","304,000","304,000","304,000","304,000","326,000","337,000","337,000","234,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
