name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OperatingCashFlow,"315,037,000","54,245,000","95,594,000","54,173,000","111,025,000","77,159,000","1,117,000","143,466,000","62,610,000","89,552,000","50,558,000","136,119,000","81,589,000","114,021,000","82,475,000","156,748,000","64,488,000","86,328,000","121,068,000","33,836,000","119,349,000","64,605,000","69,941,000","124,725,000","62,566,000","41,106,000","97,408,000","121,026,000","8,637,000","62,465,000","82,935,000","102,922,000","-891,000","106,088,000","29,048,000","13,552,000","56,970,000","38,816,000","46,366,000","43,659,000","79,357,000","19,922,000","19,161,000","29,724,000","11,527,000","-2,105,000","56,389,000","23,361,000","-2,577,000","13,290,000","34,248,000","36,765,000","15,909,000","3,157,000","38,578,000","33,534,000","5,313,000","17,383,000","8,276,000","22,598,000","1,318,000","1,737,000","4,540,000","8,266,000","753,000","-2,297,000","5,247,000","5,098,000","-3,394,000","2,539,000","5,423,000","-1,185,000","9,067,000","-3,603,000","-3,642,000","2,086,000","193,000","6,056,000","-6,193,000","2,024,000","10,387,000","1,199,000","8,896,000","-9,084,000","6,153,000","10,879,000","-10,948,000","13,089,000","6,664,000","-4,392,000","9,500,000","5,800,000","-2,000,000","-3,200,000","13,400,000","-1,500,000","3,500,000","1,000,000","1,400,000","10,400,000","8,300,000","100,000"
	CashFlowFromContinuingOperatingActivities,"315,037,000","54,245,000","95,594,000","54,173,000","111,025,000","77,159,000","1,117,000","143,466,000","62,610,000","89,552,000","50,558,000","136,119,000","81,589,000","114,021,000","82,475,000","156,748,000","64,488,000","86,328,000","121,068,000","33,836,000","119,349,000","64,605,000","69,941,000","124,725,000","62,566,000","41,106,000","97,408,000","121,026,000","8,637,000","62,465,000","82,935,000","102,922,000","-891,000","106,088,000","29,048,000","13,552,000","56,970,000","38,816,000","46,366,000","43,659,000","79,357,000","19,922,000","19,161,000","29,724,000","11,527,000","-2,105,000","56,389,000","23,361,000","-2,577,000","13,290,000","34,248,000","36,765,000","15,909,000","3,157,000","38,578,000","33,534,000","5,313,000","17,383,000","8,276,000","22,598,000","1,318,000","1,737,000","4,540,000","8,266,000","753,000","-2,297,000","5,247,000","5,098,000","-3,394,000","2,539,000","5,423,000","-1,185,000","9,067,000","-3,603,000","-3,642,000","2,086,000","193,000","6,056,000","-6,193,000","2,024,000","10,387,000","1,199,000","8,896,000","-9,084,000","6,153,000","10,879,000","-10,948,000","13,089,000","6,664,000","-4,392,000","9,500,000","5,800,000","-2,000,000","-3,200,000","13,400,000","-1,500,000","3,500,000","1,000,000","1,400,000","10,400,000","8,300,000","100,000"
		NetIncomeFromContinuingOperations,"-104,148,000","4,449,000","-58,990,000","-13,827,000","-35,780,000","-29,435,000","-81,148,000","-25,580,000","-322,565,000","28,979,000","24,660,000","17,807,000","41,652,000","15,947,000","-28,927,000","-1,634,000","10,871,000","7,898,000","15,401,000","6,160,000","33,580,000","26,938,000","20,321,000","31,983,000","23,601,000","35,177,000","26,296,000","363,409,000","11,665,000","20,215,000","26,166,000","29,113,000","21,148,000","29,775,000","17,887,000","18,474,000","26,902,000","22,846,000","26,937,000","31,194,000",,,,,,"7,030,000","-74,650,000","3,863,000","13,921,000","6,325,000","-6,842,000","3,897,000","3,822,000","5,301,000","6,353,000","10,763,000","7,328,000","1,645,000","-15,462,000","1,699,000","-1,372,000","1,585,000","651,000","1,695,000","3,444,000","2,591,000","498,000","-596,000","743,000","2,770,000","-1,112,000","-394,000","1,099,000","-1,005,000","11,766,000","-1,213,000","1,890,000","879,000","1,569,000","103,000","2,106,000","1,314,000","-49,716,000","-267,000","2,500,000","3,871,000","-768,000","1,520,000","10,000","-581,000","100,000","300,000","800,000","1,100,000","1,900,000","2,700,000","800,000","1,700,000","1,800,000","2,100,000","1,300,000","2,700,000"
		OperatingGainsLosses,"-38,484,000","-14,347,000","-12,744,000","-11,949,000","556,000","-3,061,000","20,015,000","-24,210,000","8,689,000","-45,277,000","-8,256,000","-20,903,000","-7,408,000","-7,331,000","-67,219,000","-14,839,000","-7,697,000","-7,930,000","-21,965,000","-10,565,000","-36,691,000","-11,193,000","-12,037,000","-13,059,000","-12,495,000","-9,066,000","-4,207,000","-350,761,000","-18,886,000","-13,985,000","-27,682,000","-19,510,000","-2,198,000","-11,729,000","-1,942,000","-7,838,000","-7,594,000","-3,988,000","-22,439,000","2,004,000","3,757,000","2,419,000","1,897,000","1,220,000","-4,354,000","6,482,000","-15,693,000","5,458,000","5,519,000","5,984,000","5,448,000","6,251,000","5,601,000","3,956,000",,,"689,000","652,000","802,000","378,000","405,000","444,000","491,000","513,000","431,000","139,000","1,871,000","261,000","-925,000","-347,000","776,000","-16,000",,,"-12,845,000","-143,000","-3,000","-5,000","-49,000","1,704,000","169,000","1,023,000","46,244,000","1,592,000","-1,682,000","-3,990,000","1,448,000","-313,000","963,000","200,000","500,000","500,000","900,000","-600,000","-700,000","1,100,000","1,300,000","400,000","400,000","500,000","300,000","700,000"
			GainLossOnInvestmentSecurities,"11,198,000","-1,903,000","-29,000","-1,648,000","14,778,000","17,599,000","20,773,000","-9,771,000","21,307,000","-31,118,000","8,355,000","-9,073,000","7,638,000","5,666,000","-13,080,000","-1,984,000","627,000","2,642,000","7,903,000","2,479,000","419,000","142,000","545,000","-571,000","-338,000","1,651,000","-1,077,000","-1,241,000","-225,000","1,534,000","-12,304,000","-4,493,000","2,724,000","-3,911,000","4,115,000","-779,000","-1,971,000","-52,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-49,682,000","-12,444,000","-12,715,000","-10,301,000","-14,222,000","-20,660,000","-22,803,000","-14,439,000","-12,618,000","-14,159,000","-16,611,000","-11,830,000","-15,046,000","-12,997,000","-15,238,000","-9,492,000","-8,324,000","-10,572,000","-16,241,000","-13,044,000","-10,426,000","-11,335,000","-12,582,000","-12,488,000","-12,157,000","-10,717,000","-3,130,000","-349,520,000","-18,661,000","-15,519,000","-15,378,000","-15,017,000","-4,922,000","-7,818,000","-6,057,000","-7,059,000","-5,623,000","-3,936,000","-22,525,000","2,004,000","3,757,000","2,419,000","1,897,000","1,220,000","1,108,000","1,020,000","2,190,000","-377,000","-363,000","-182,000","-165,000","788,000","-264,000","-1,906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"312,966,000","69,506,000","108,771,000","67,148,000","67,541,000","66,286,000","73,112,000","67,733,000","80,120,000","74,357,000","79,293,000","83,522,000","79,353,000","77,638,000","68,379,000","91,876,000","77,680,000","75,255,000","76,027,000","63,732,000","56,609,000","56,112,000","65,396,000","54,265,000","55,900,000","46,635,000","53,640,000","41,170,000","28,205,000","27,125,000","25,989,000","25,148,000","20,491,000","19,280,000","18,007,000","16,066,000","15,670,000","15,053,000","15,719,000","15,055,000","15,357,000","15,035,000","19,177,000","14,593,000","14,253,000","13,903,000","13,068,000","13,477,000","13,606,000","13,406,000","20,228,000","15,806,000","16,133,000","15,419,000","19,760,000","19,337,000","15,364,000","16,909,000","28,017,000","8,455,000","2,027,000","1,905,000","2,493,000","2,038,000","1,958,000","1,788,000","1,952,000","1,521,000","1,490,000","1,442,000","1,573,000","2,694,000","1,728,000","1,640,000","2,388,000","1,422,000","1,460,000","2,265,000","1,503,000","1,412,000","1,475,000","1,423,000","1,916,000","1,863,000","1,870,000","1,897,000","1,903,000","2,048,000","2,035,000","2,046,000","2,000,000","2,100,000","2,400,000","1,700,000","2,100,000","2,000,000","2,000,000","1,600,000","1,600,000","1,600,000","1,500,000","1,600,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,"56,609,000","56,112,000","65,396,000","54,265,000","55,900,000","46,635,000","53,640,000","41,170,000","28,205,000","27,125,000","25,989,000","25,148,000","20,491,000","19,280,000","18,007,000","16,066,000","15,670,000","15,053,000","15,719,000","15,055,000","15,357,000","15,035,000","19,177,000","14,593,000","14,253,000","13,903,000","13,068,000","13,477,000","13,606,000","13,406,000","20,228,000","15,806,000","16,133,000","15,419,000","19,760,000","19,337,000","15,364,000","16,909,000","28,017,000","8,455,000","2,027,000","1,905,000","2,493,000","2,038,000","1,958,000","1,788,000","1,952,000","1,521,000","1,490,000","1,442,000","1,573,000","2,694,000","1,728,000","1,640,000","2,388,000","1,422,000","1,460,000","2,265,000","1,503,000","1,412,000","1,475,000","1,423,000","1,916,000","1,863,000","1,870,000","1,897,000","1,903,000","2,048,000","2,035,000","2,046,000","2,000,000","2,100,000","2,400,000","1,700,000","2,100,000","2,000,000","2,000,000","1,600,000","1,600,000","1,600,000","1,500,000","1,600,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,540,000","5,839,000","5,862,000",,,,,,,"16,721,000","16,789,000","23,411,000","10,425,000","963,000","958,000","952,000","910,000","948,000","909,000","901,000","905,000","883,000","890,000","870,000","1,938,000","1,014,000","1,024,000","1,932,000","1,360,000","1,369,000","1,309,000","1,291,000","1,200,000","1,263,000","1,211,000","1,587,000","1,533,000","1,542,000","1,566,000",,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,937,000","7,767,000","7,544,000",,,,,,,"-1,357,000","120,000","4,606,000","-1,970,000","1,064,000","947,000","1,541,000","1,128,000","1,010,000","879,000","1,051,000","616,000","607,000","552,000","703,000","756,000","714,000","616,000","456,000","62,000","91,000","956,000","212,000","212,000","212,000","212,000","329,000","330,000","328,000","331,000",,,,,,,,,,,,,,,,
