name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
OperatingCashFlow,"318,779,000","81,402,000","64,967,000","87,748,000","84,662,000","18,602,000","226,293,000","103,638,000","182,279,000","42,026,000","77,040,000","81,518,000","155,602,000","62,313,000","123,992,000","71,333,000","151,666,000","94,546,000","131,752,000","102,899,000","197,563,000","116,159,000","125,922,000","135,414,000","259,288,000","114,090,000","203,485,000","89,540,000","142,500,000","90,959,000","113,175,000","100,644,000","188,414,000","88,148,000","75,749,000","96,966,000","110,963,000","102,525,000","87,787,000","68,021,000","141,104,000","56,831,000","75,164,000","60,848,000","97,039,000","79,809,000","67,009,000","101,395,000","85,972,000","66,682,000","60,399,000","62,438,000","49,213,000","103,161,000","171,214,000","75,740,000","117,221,000","20,377,000","88,318,000","68,916,000","114,224,000","135,247,000","83,333,000","39,235,000","69,677,000","33,399,000","54,372,000","32,968,000","34,098,000","16,960,000","33,822,000","12,064,000","39,689,000","30,689,000","12,145,000","21,231,000","30,898,000","13,976,000","27,080,000","32,608,000","23,007,000","24,700,000","20,818,000","24,598,000","18,610,000","16,562,000","7,141,000","26,606,000","2,998,000","17,061,000","12,913,000","18,300,000","3,900,000","12,900,000","4,365,000","6,600,000","1,800,000","9,900,000"
	CashFlowFromContinuingOperatingActivities,"318,779,000","81,402,000","64,967,000","87,748,000","84,662,000","18,602,000","226,293,000","103,638,000","182,279,000","42,026,000","77,040,000","81,518,000","155,602,000","62,313,000","123,992,000","71,333,000","151,666,000","94,546,000","131,752,000","102,899,000","197,563,000","116,159,000","125,922,000","135,414,000","259,288,000","114,090,000","203,485,000","89,540,000","142,500,000","90,959,000","113,175,000","100,644,000","188,414,000","88,148,000","75,749,000","96,966,000","110,963,000","102,525,000","87,787,000","68,021,000","141,104,000","56,831,000","75,164,000","60,848,000","97,039,000","79,809,000","67,009,000","101,395,000","85,972,000","66,682,000","60,399,000","62,438,000","49,213,000","103,161,000","171,214,000","75,740,000","117,221,000","20,377,000","88,318,000","68,916,000","114,224,000","135,247,000","83,333,000","39,235,000","69,677,000","33,399,000","54,372,000","32,968,000","34,098,000","16,960,000","33,822,000","12,064,000","39,689,000","30,689,000","12,145,000","21,231,000","30,898,000","13,976,000","27,080,000","32,608,000","23,007,000","24,700,000","20,818,000","24,598,000","18,610,000","16,562,000","7,141,000","26,606,000","2,998,000","17,061,000","12,913,000","18,300,000","3,900,000","12,900,000","4,365,000","6,600,000","1,800,000","9,900,000"
		NetIncomeFromContinuingOperations,"497,972,000","13,485,000","-48,181,000","415,534,000","117,134,000","-3,855,000","200,340,000","20,677,000","66,627,000","127,114,000","24,255,000","40,722,000","173,741,000","52,769,000","-58,320,000","99,454,000","115,899,000","113,823,000","38,335,000","45,795,000","16,015,000","924,000","53,970,000","43,343,000","149,095,000","32,503,000","114,249,000","176,753,000","-29,179,000","55,636,000","65,325,000","73,595,000","250,331,000","156,612,000","44,362,000","45,336,000","31,248,000","30,337,000","27,457,000","28,629,000","118,457,000","35,157,000","17,555,000","16,489,000","549,184,000","93,894,000","17,959,000","124,565,000","150,498,000","26,134,000","2,961,000","11,165,000","21,576,000","35,962,000","-141,863,000","38,541,000","143,839,000","20,628,000","-348,123,000","103,537,000","270,850,000","152,396,000","34,766,000","29,247,000","34,029,000","28,701,000","23,761,000","42,287,000","27,592,000","27,879,000","20,814,000","25,150,000","48,831,000","18,955,000","22,198,000","17,622,000","16,970,000","18,520,000","19,167,000","19,430,000","18,098,000","17,636,000","15,567,000","15,679,000","18,043,000","13,712,000","27,954,000","18,398,000","15,825,000","24,040,000","10,356,000","10,500,000","11,400,000","10,600,000","8,752,000","10,200,000","6,400,000","4,100,000"
		OperatingGainsLosses,"-208,871,000","5,717,000","50,872,000","-170,999,000","-94,461,000","16,881,000","-45,093,000","-25,672,000","-62,685,000","-59,822,000","31,115,000","6,323,000","-51,469,000","-10,883,000","-113,174,000","-67,210,000","-61,937,000","-21,117,000","-84,285,000","-5,108,000","-12,678,000","-12,490,000","-27,692,000","3,346,000","-235,786,000","-33,784,000","-19,580,000","-178,612,000","-3,763,000","-16,964,000","-22,276,000","-27,561,000","-123,771,000","-110,771,000","-13,213,000","-16,371,000","-202,000","12,327,000","-100,403,000","-2,887,000","-6,851,000","-7,919,000","48,678,000","1,683,000","-44,283,000","-25,004,000","859,000","-40,091,000","-131,137,000","-4,763,000","-3,702,000","-9,242,000","-82,159,000","-12,558,000","261,682,000",,,,"0","0","0","-31,509,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,"20,128,000","0","27,319,000","1,280,000","-8,471,000","12,629,000","-2,961,000","0","0","0","0","0","-59,015,000","-17,166,000","-167,445,000","-70,937,000","-72,025,000","6,440,000","0","-1,030,000","-13,089,000","-2,047,000","-421,000","-225,000","-33,448,000","-9,915,000","-933,000","-15,281,000","-769,000","-12,983,000","-19,490,000","-46,003,000","-116,179,000","-104,640,000","-7,538,000","-13,433,000","3,583,000","-1,113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-287,803,000","1,002,000","-2,079,000","-187,766,000","-98,960,000","1,388,000","-51,882,000","-26,104,000","-64,884,000","-72,636,000","19,241,000","-3,541,000","0","1,049,000","36,984,000","2,504,000","14,790,000","-23,521,000","-76,497,000","0","3,823,000","-3,829,000","-27,366,000","-397,000","-196,497,000","-13,773,000","-16,270,000",,,,,,,,,,,,"-2,703,000",,,,"-4,999,000","0","6,000","-19,713,000","-775,000","0","0","285,000","40,444,000","-52,000","-126,000","807,000",,,,,"0","0","0","-31,509,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"57,253,000","4,715,000","24,081,000","15,487,000","12,970,000","2,864,000","9,750,000","432,000","2,199,000","12,814,000","11,874,000","9,864,000","7,546,000","5,234,000","2,398,000","-971,000","-4,702,000","-4,036,000","-7,788,000","-4,078,000","-3,412,000","-6,614,000","95,000","3,968,000","-5,841,000","-10,096,000","-2,377,000","-3,627,000","-2,994,000","-4,030,000","-5,756,000","-6,033,000","-8,620,000","-6,128,000","-5,670,000","-2,938,000","3,760,000","-5,073,000","-67,625,000","-650,000","-6,851,000","-1,292,000","7,592,000","1,616,000","2,767,000","-5,291,000","-266,000","-4,606,000","-131,137,000","-5,048,000","-51,973,000","-6,079,000","1,848,000","-13,365,000","-68,825,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"210,454,000","48,931,000","49,254,000","51,622,000","60,647,000","66,770,000","60,414,000","95,667,000","98,602,000","70,779,000","67,177,000","73,576,000","72,173,000","71,085,000","74,153,000","73,377,000","71,460,000","72,925,000","88,701,000","95,736,000","136,486,000","98,895,000","108,410,000","117,480,000","432,475,000","187,240,000","114,421,000","153,345,000","205,517,000","114,955,000","104,124,000","101,848,000","100,349,000","93,680,000","92,766,000","91,805,000","87,882,000","85,146,000","107,378,000","82,133,000","81,365,000","80,663,000","79,753,000","76,203,000","68,376,000","67,979,000","62,041,000","60,139,000","58,697,000","59,568,000","62,204,000","60,100,000","55,979,000","56,917,000","57,319,000","56,454,000","58,243,000","57,494,000","60,350,000","49,957,000","56,533,000","37,991,000","22,921,000","20,429,000","19,376,000","16,784,000","17,253,000","17,205,000","15,816,000","14,834,000","16,195,000","11,414,000","13,909,000","17,948,000","10,591,000","13,296,000","11,896,000","11,499,000","10,415,000","9,298,000","9,753,000","9,597,000","10,380,000","8,349,000","9,887,000","9,720,000","7,992,000","8,300,000","8,403,000","7,816,000","7,560,000","7,100,000","6,800,000","5,800,000","4,704,000","4,000,000","4,000,000","2,700,000"
			DepreciationAndAmortization,"210,454,000","48,931,000","49,254,000","51,622,000","60,647,000","66,770,000","60,414,000","95,667,000","98,602,000","70,779,000","67,177,000","73,576,000","72,173,000","71,085,000","74,153,000","73,377,000","71,460,000","72,925,000","88,701,000","95,736,000","136,486,000","98,895,000","108,410,000","117,480,000","432,475,000","187,240,000","114,421,000","153,345,000","205,517,000","114,955,000","104,124,000","101,848,000","100,349,000","93,680,000","92,766,000","91,805,000","87,882,000","85,146,000","107,378,000","82,133,000","81,365,000","80,663,000","79,753,000","76,203,000","68,376,000","67,979,000","62,041,000","60,139,000","58,697,000","59,568,000","62,204,000","60,100,000","55,979,000","56,917,000","57,319,000","56,454,000","58,243,000","57,494,000","60,350,000","49,957,000","56,533,000","37,991,000","22,921,000","20,429,000","19,376,000","16,784,000","17,253,000","17,205,000","15,816,000","14,834,000","16,195,000","11,414,000","13,909,000","17,948,000","10,591,000","13,296,000","11,896,000","11,499,000","10,415,000","9,298,000","9,753,000","9,597,000","10,380,000","8,349,000","9,887,000","9,720,000","7,992,000","8,300,000","8,403,000","7,816,000","7,560,000","7,100,000","6,800,000","5,800,000","4,704,000","4,000,000","4,000,000","2,700,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,091,000","10,692,000","13,318,000","13,048,000",,"12,681,000","11,280,000","10,883,000",,,,,,,,,,,,,,,,,,,,
