name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalRevenue,"2,458,200,000","595,000,000","683,500,000","608,900,000","570,800,000","554,700,000","627,500,000","511,400,000","424,600,000","424,000,000","599,900,000","521,100,000","490,200,000","461,400,000","553,600,000","466,600,000","443,700,000","431,700,000","530,500,000","435,600,000","414,900,000","384,900,000","470,300,000","393,900,000","371,700,000","375,400,000","478,200,000","396,100,000","396,000,000","353,500,000","508,000,000","419,800,000","457,400,000","423,700,000","552,100,000","439,000,000","454,900,000","393,400,000","517,300,000","447,800,000","420,700,000","405,600,000","475,100,000","418,400,000","401,200,000","357,000,000","416,100,000","310,200,000","300,900,000","277,700,000","366,400,000","265,100,000","252,500,000","230,500,000","315,135,000","242,064,000","311,564,000","238,436,000","183,743,000","131,643,000","121,683,000","110,507,000","135,625,000","104,870,000","77,840,000","74,410,000","80,553,000","70,737,000","71,368,000","74,911,000","85,637,000","66,477,000","64,147,000","68,154,000","73,659,000","63,058,000","34,425,000","34,105,000","32,943,000","29,694,000","27,948,000","25,783,000","24,683,000","23,789,000","22,310,000","21,908,000","21,790,000","22,690,000","17,523,000","14,598,500"
	OperatingRevenue,"2,451,400,000","593,600,000","681,500,000","607,300,000","569,000,000","552,700,000","625,600,000","509,600,000","423,100,000","423,200,000","597,000,000","519,400,000","490,200,000","460,400,000","551,700,000","465,100,000","441,600,000","429,900,000","528,100,000","434,400,000","413,000,000","382,200,000","467,500,000","390,500,000","369,100,000","373,000,000","476,700,000","393,400,000","394,400,000","352,100,000","505,800,000","418,200,000","456,600,000","423,100,000","551,500,000","438,100,000","448,300,000","392,800,000","492,400,000","447,800,000","420,700,000","405,600,000","475,100,000","418,400,000","401,200,000","357,000,000","416,100,000","310,200,000","300,900,000","277,700,000","366,400,000","265,100,000","252,500,000","230,500,000","315,135,000","242,064,000","311,465,000","238,436,000","183,743,000","131,643,000","121,683,000","110,507,000","135,625,000","104,870,000","77,840,000","74,410,000","80,553,000","70,737,000","71,368,000","74,911,000","85,637,000","66,477,000","64,147,000","68,154,000","74,862,000","61,912,000","34,425,000","34,105,000","32,943,000","29,694,000","27,948,000","25,783,000","24,683,000","23,789,000","22,310,000","21,742,000","21,790,000","22,690,000","17,523,000","14,598,500"
CostOfRevenue,"1,221,000,000","288,700,000","341,900,000","300,200,000","290,200,000","276,000,000","314,500,000","263,100,000","238,400,000","231,700,000","303,600,000","267,200,000","259,800,000","246,700,000","280,800,000","244,000,000","238,500,000","232,300,000","275,300,000","237,600,000","231,500,000","208,500,000","249,900,000","208,700,000","201,600,000","208,600,000","266,700,000","228,600,000","226,600,000","193,300,000","292,200,000","252,500,000","256,900,000","244,000,000","316,200,000","245,800,000","253,300,000","218,900,000","275,100,000","237,200,000","232,500,000","215,200,000","257,400,000","229,000,000","217,600,000","191,900,000","219,000,000","163,300,000","165,200,000","151,400,000","180,900,000","145,900,000","141,300,000","127,800,000","161,972,000","131,994,000","182,827,000","125,307,000","98,097,000","69,810,000","68,652,000","57,879,000","72,453,000","58,687,000","43,878,000","41,463,000","47,089,000","40,318,000","40,823,000","43,532,000","55,809,000","34,744,000","38,098,000","35,682,000","41,879,000","34,662,000","18,328,000","16,834,000","15,569,000","14,185,000","14,043,000","12,075,000","11,456,000","11,249,000","10,450,000","10,433,000","9,733,000","11,524,000","7,756,000","5,741,558"
GrossProfit,"1,237,200,000","306,300,000","341,600,000","308,700,000","280,600,000","278,700,000","313,000,000","248,300,000","186,200,000","192,300,000","296,300,000","253,900,000","230,400,000","214,700,000","272,800,000","222,600,000","205,200,000","199,400,000","255,200,000","198,000,000","183,400,000","176,400,000","220,400,000","185,200,000","170,100,000","166,800,000","211,500,000","167,500,000","169,400,000","160,200,000","215,800,000","167,300,000","200,500,000","179,700,000","235,900,000","193,200,000","201,600,000","174,500,000","242,200,000","210,600,000","188,200,000","190,400,000","217,700,000","189,400,000","183,600,000","165,100,000","197,100,000","146,900,000","135,700,000","126,300,000","185,500,000","119,200,000","111,200,000","102,700,000","153,163,000","110,070,000","128,737,000","113,129,000","85,646,000","61,833,000","53,031,000","52,628,000","63,172,000","46,183,000","33,962,000","32,947,000","33,464,000","30,419,000","30,545,000","31,379,000","29,828,000","31,733,000","26,049,000","32,472,000","31,780,000","28,396,000","16,097,000","17,271,000","17,374,000","15,509,000","13,905,000","13,708,000","13,227,000","12,540,000","11,860,000","11,475,000","12,057,000","11,166,000","9,767,000","8,856,942"
OperatingExpense,"804,400,000","203,700,000","214,800,000","194,600,000","191,300,000","187,400,000","190,700,000","163,700,000","148,800,000","175,000,000","180,700,000","172,800,000","174,700,000","167,400,000","169,600,000","150,300,000","156,400,000","155,000,000","157,100,000","144,600,000","144,400,000","136,900,000","139,000,000","136,300,000","139,400,000","131,000,000","142,400,000","133,400,000","137,900,000","143,700,000","154,600,000","151,500,000","160,800,000","158,300,000","168,200,000","151,900,000","156,000,000","158,400,000","176,400,000","150,300,000","166,100,000","152,600,000","154,300,000","148,500,000","142,500,000","137,300,000","148,800,000","105,700,000","97,800,000","98,900,000","108,500,000","93,200,000","92,000,000","88,400,000","102,118,000","94,937,000","99,843,000","91,402,000","57,260,000","50,376,000","46,002,000","44,869,000","47,339,000","38,238,000","31,577,000","29,962,000","29,204,000","27,491,000","29,634,000","28,840,000","27,890,000","31,478,000","31,326,000","30,507,000","31,836,000","33,943,000","14,851,000","15,852,000","16,074,000","12,852,000","11,920,000","12,360,000","12,168,000","11,568,000","11,285,000","10,808,000","13,101,000","10,589,000","9,319,000","8,104,387"
	SellingGeneralAndAdministration,"578,700,000","146,100,000","156,500,000","141,400,000","134,700,000","131,900,000","132,900,000","114,900,000","104,300,000","125,600,000","133,100,000","125,900,000","125,100,000","120,100,000","123,500,000","107,400,000","111,900,000","110,300,000","112,300,000","102,900,000","102,800,000","98,100,000","100,100,000","96,800,000","100,900,000","92,700,000","103,000,000","96,500,000","98,500,000","104,800,000","115,400,000","108,300,000","115,600,000","111,700,000","119,100,000","106,400,000","109,500,000","109,000,000","135,600,000","102,900,000","110,600,000","104,400,000","119,100,000","101,300,000","97,500,000","88,700,000","101,200,000","72,200,000","64,000,000","66,100,000","73,900,000","61,600,000","60,900,000","59,300,000","69,126,000","61,848,000","63,329,000","60,197,000","41,096,000","35,613,000","32,076,000","31,256,000","33,875,000","26,302,000","20,958,000","19,588,000","19,798,000","17,522,000","18,672,000","17,820,000","17,339,000","20,172,000","20,393,000","20,078,000","21,975,000","18,931,000","10,216,000","9,548,000","10,242,000","8,082,000","7,635,000","7,857,000","7,828,000","7,083,000","6,638,000","6,169,000","7,619,000","4,654,000","4,303,000","3,671,544"
		GeneralAndAdministrativeExpense,"578,700,000","146,100,000","156,500,000","141,400,000","134,700,000","131,900,000","132,900,000","114,900,000","104,300,000","125,600,000","133,100,000","125,900,000","125,100,000","120,100,000","123,500,000","107,400,000","111,900,000","110,300,000","112,300,000","102,900,000","102,800,000","98,100,000","100,100,000","96,800,000","100,900,000","92,700,000","103,000,000","96,500,000","98,500,000","104,800,000","115,400,000","108,300,000","115,600,000","111,700,000","119,100,000","106,400,000","109,500,000","109,000,000","124,500,000",,,,,,,,,,,"17,000,000","18,700,000","17,500,000","17,000,000","16,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,288,000",,,,
			SalariesAndWages,,,,,,,"1,400,000",,"800,000","1,000,000","700,000","600,000","600,000",,"1,700,000","900,000","1,300,000",,,,,,"0","0","0","0","0","0","0","10,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"576,500,000","146,100,000","154,300,000","141,400,000","134,700,000","131,900,000","131,500,000","114,900,000","103,500,000","124,600,000","132,400,000","125,300,000","124,500,000","120,100,000","121,800,000","106,500,000","110,600,000","110,300,000","112,300,000","102,900,000","102,800,000","98,100,000","100,100,000","96,800,000","100,900,000","92,700,000","103,000,000","96,500,000","98,500,000","94,600,000","115,400,000","108,300,000","115,600,000","111,700,000","119,100,000","106,400,000","109,500,000","109,000,000","124,500,000",,,,,,,,,,,"17,000,000","18,700,000","17,500,000","17,000,000","16,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,288,000",,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,100,000","55,200,000","44,100,000","43,900,000","42,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,881,000",,,,
