name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
TotalAssets,"18,356,956,000","18,689,080,000","17,989,651,000","17,664,534,000","17,682,837,000","16,944,264,000","16,935,552,000","16,934,116,000","15,706,250,000","15,172,448,000","14,837,029,000","14,265,870,000","13,549,370,000","13,683,572,000","13,764,536,000","13,689,174,000","13,346,126,000","13,365,786,000","13,532,800,000","13,288,573,000","12,338,427,000","12,738,062,000","12,423,276,000","13,077,902,000","11,731,928,000","11,867,001,000","12,389,456,000","12,477,198,000","12,562,894,000","9,242,416,000","9,180,402,000","9,396,448,000","9,033,432,000","8,903,223,000","9,093,592,000","7,402,803,000","7,216,910,000","7,286,865,000","915,511,000","922,098,000","924,310,000","925,425,000","934,001,000","947,452,000","941,565,000","939,641,000","1,050,841,000","1,037,765,000","1,040,752,000","1,041,419,000","1,045,058,000","1,044,775,000","1,048,770,000","1,150,233,000","1,050,717,000","1,065,360,000","1,085,491,000","1,148,702,000","1,785,632,000","1,789,845,000","1,542,701,000","1,561,483,000","1,600,539,000","1,658,843,000","1,728,481,000","1,769,472,000","1,804,786,000","1,791,285,000","1,813,002,000","1,836,165,000","1,834,169,000","1,770,503,000","1,125,833,000"
TotalLiabilitiesNetMinorityInterest,"15,866,361,000","16,139,877,000","15,487,309,000","15,168,158,000","15,236,822,000","14,593,617,000","14,496,819,000","14,641,983,000","13,542,517,000","13,043,652,000","12,753,602,000","12,214,065,000","11,534,239,000","11,709,679,000","11,800,378,000","11,772,761,000","11,420,670,000","11,450,979,000","11,623,444,000","11,395,520,000","10,449,118,000","10,863,542,000","10,573,908,000","11,281,456,000","9,971,917,000","10,128,876,000","10,672,628,000","10,802,566,000","10,780,575,000","7,781,177,000","7,756,658,000","7,999,286,000","7,678,219,000","7,591,301,000","7,887,239,000","6,231,003,000","6,038,325,000","6,140,315,000","274,706,000","283,372,000","273,013,000","270,042,000","291,398,000","305,999,000","287,493,000","286,586,000","272,202,000","255,462,000","256,975,000","257,247,000","262,296,000","253,574,000","257,315,000","362,667,000","254,482,000","249,031,000","261,306,000","333,551,000","1,245,697,000","1,239,123,000","1,095,323,000","1,099,562,000","1,128,862,000","1,187,471,000","1,252,484,000","1,257,618,000","1,148,126,000","1,105,557,000","1,097,296,000","1,069,830,000","1,035,441,000","978,458,000","817,849,000"
TotalEquityGrossMinorityInterest,"2,490,595,000","2,549,203,000","2,502,342,000","2,496,376,000","2,446,015,000","2,350,647,000","2,438,733,000","2,292,133,000","2,163,733,000","2,128,796,000","2,083,427,000","2,051,805,000","2,015,131,000","1,973,893,000","1,964,158,000","1,916,413,000","1,925,456,000","1,914,807,000","1,909,356,000","1,893,053,000","1,889,309,000","1,874,520,000","1,849,368,000","1,796,446,000","1,760,011,000","1,738,125,000","1,716,828,000","1,674,632,000","1,782,319,000","1,461,239,000","1,423,744,000","1,397,162,000","1,355,213,000","1,311,922,000","1,206,353,000","1,171,800,000","1,178,585,000","1,146,550,000","640,805,000","638,726,000","651,297,000","655,383,000","642,603,000","641,453,000","654,072,000","653,055,000","778,639,000","782,303,000","783,777,000","784,172,000","782,762,000","791,201,000","791,455,000","787,566,000","796,235,000","816,329,000","824,185,000","815,151,000","539,935,000","550,722,000","447,378,000","461,921,000","471,677,000","471,372,000","475,997,000","511,854,000","656,660,000","685,728,000","715,706,000","766,335,000","798,728,000","792,045,000","307,984,000"
	StockholdersEquity,"2,463,933,000","2,522,668,000","2,476,371,000","2,470,281,000","2,419,185,000","2,323,939,000","2,411,372,000","2,262,360,000","2,136,711,000","2,103,039,000","2,058,269,000","2,027,281,000","1,991,527,000","1,949,470,000","1,940,222,000","1,911,493,000","1,922,992,000","1,912,081,000","1,906,185,000","1,890,139,000","1,886,000,000","1,870,509,000","1,845,688,000","1,792,527,000","1,758,648,000","1,736,954,000","1,715,690,000","1,673,513,000","1,781,443,000","1,460,452,000","1,422,975,000","1,396,442,000","1,354,497,000","1,311,141,000","1,205,475,000","1,170,895,000","1,177,809,000","1,144,496,000","640,805,000","638,726,000","651,297,000","655,383,000","642,603,000","641,453,000","654,072,000","653,055,000","778,639,000","782,303,000","783,777,000","784,172,000","782,762,000","791,201,000","791,455,000","787,566,000","796,235,000","816,329,000","824,185,000","815,151,000","529,223,000","539,752,000","419,236,000","433,217,000","442,482,000","442,079,000","444,095,000","478,342,000","605,220,000","630,810,000","659,047,000","706,850,000","736,832,000","754,870,000","265,345,000"
		CapitalStock,"794,000","790,000","790,000","812,000","823,000","822,000","902,000","902,000","901,000","906,000","906,000","928,000","938,000","936,000","946,000","946,000","960,000","960,000","959,000","963,000","984,000","985,000","985,000","985,000","986,000","989,000","989,000","995,000","115,071,000","114,970,000","114,970,000","114,970,000","114,970,000","114,970,000","114,908,000","114,908,000","114,903,000","114,903,000","564,000","564,000","564,000","565,000","565,000","565,000","565,000","565,000","119,673,000","119,673,000","119,673,000","119,672,000","119,672,000","119,672,000","119,672,000","119,672,000","119,672,000","119,672,000","119,672,000","119,672,000","119,672,000","119,672,000","119,521,000","119,521,000","119,521,000","119,521,000","119,518,000","119,518,000","119,518,000","119,517,000","119,517,000","119,518,000","119,518,000","119,518,000","170,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,068,000","114,068,000","114,068,000","114,068,000","114,068,000","114,068,000","114,068,000","114,068,000","114,068,000","114,068,000",,,,,,,,"0","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000","119,108,000",
			CommonStock,"794,000","790,000","790,000","812,000","823,000","822,000","902,000","902,000","901,000","906,000","906,000","928,000","938,000","936,000","946,000","946,000","960,000","960,000","959,000","963,000","984,000","985,000","985,000","985,000","986,000","989,000","989,000","995,000","1,003,000","902,000","902,000","902,000","902,000","902,000","840,000","840,000","835,000","835,000","564,000","564,000","564,000","565,000","565,000","565,000","565,000","565,000","565,000","565,000","565,000","564,000","564,000","564,000","564,000","564,000","564,000","564,000","564,000","564,000","564,000","564,000","413,000","413,000","413,000","413,000","410,000","410,000","410,000","409,000","409,000","410,000","410,000","410,000","170,000"
		AdditionalPaidInCapital,"1,275,649,000","1,274,446,000","1,270,272,000","1,302,439,000","1,319,518,000","1,317,929,000","1,443,588,000","1,439,686,000","1,437,301,000","1,445,233,000","1,441,604,000","1,473,599,000","1,491,585,000","1,489,816,000","1,504,467,000","1,502,105,000","1,526,867,000","1,526,369,000","1,525,169,000","1,529,903,000","1,570,329,000","1,572,877,000","1,570,025,000","1,568,053,000","1,567,150,000","1,577,270,000","1,574,769,000","1,582,655,000","1,592,585,000","1,390,788,000","1,390,830,000","1,387,883,000","1,388,002,000","1,388,641,000","1,302,625,000","1,303,118,000","1,304,771,000","1,304,707,000","917,436,000","917,299,000","917,165,000","918,192,000","918,097,000","918,080,000","918,063,000","918,046,000","917,990,000","917,942,000","917,896,000","917,851,000","917,797,000","917,742,000","917,682,000","917,617,000","917,752,000","917,663,000","917,582,000","917,717,000","923,826,000","923,489,000","794,653,000","794,449,000","793,868,000","793,712,000","791,379,000","792,090,000","791,922,000","790,610,000","790,528,000","792,462,000","791,916,000","791,916,000","378,018,000"
		RetainedEarnings,"1,267,415,000","1,257,014,000","1,204,307,000","1,159,304,000","1,094,727,000","986,792,000","942,461,000","797,331,000","676,946,000","644,860,000","602,835,000","544,275,000","499,452,000","466,737,000","448,923,000","419,683,000","404,260,000","384,545,000","376,873,000","356,564,000","313,197,000","295,568,000","266,048,000","214,116,000","183,042,000","155,475,000","134,748,000","90,376,000","67,445,000","-45,957,000","-79,098,000","-103,910,000","-132,421,000","-157,607,000","-194,820,000","-227,784,000","-250,838,000","-283,208,000","-291,771,000","-287,723,000","-277,014,000","-277,357,000","-282,401,000","-282,649,000","-269,416,000","-270,826,000","-264,633,000","-259,426,000","-257,339,000","-257,941,000","-257,045,000","-246,136,000","-244,914,000","-246,726,000","-240,483,000","-221,476,000","-212,016,000","-222,183,000","-513,836,000","-503,903,000","-494,938,000","-480,753,000","-470,907,000","-471,154,000","-467,207,000","-433,416,000","-306,487,000","-280,615,000","-251,971,000","-205,023,000","-174,963,000","-154,286,000","-112,843,000"
		GainsLossesNotAffectingRetainedEarnings,"-80,565,000","-10,219,000","367,000","7,093,000","3,486,000","17,763,000","23,790,000","23,813,000","20,939,000","11,419,000","12,305,000","7,862,000","-1,062,000","-8,627,000","-14,722,000","-11,846,000","-9,698,000","-394,000","2,585,000","2,112,000","897,000","485,000","8,039,000","8,782,000","6,878,000","2,629,000","4,592,000","-1,105,000","5,750,000","651,000","-3,727,000","-2,501,000","-16,054,000","-34,863,000","-17,238,000","-19,347,000","8,973,000","8,094,000","14,576,000","8,586,000","10,582,000","13,983,000","6,342,000","5,457,000","4,860,000","5,270,000","5,609,000","4,114,000","3,547,000",,,"-77,000","-985,000","-2,997,000","-706,000",,"-1,053,000","-55,000","-439,000","494,000","0","0","0","0","583,000","1,008,000","1,206,000","1,519,000","1,208,000","766,000","1,284,000","-518,000",
