name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
				AmortizationCashFlow,"422,880,000","105,500,000","106,333,000","105,614,000","105,463,000","104,570,000","102,924,000","101,233,000","105,252,000","107,791,000","123,048,000","60,895,000","50,292,000","51,100,000","53,074,000","52,178,000","53,094,000","52,402,000","54,608,000","51,088,000","54,318,000","62,394,000","17,055,000","16,723,000","17,539,000","17,716,000","18,684,000","17,291,000","16,432,000","18,222,000","9,883,000","9,565,000","8,883,000","9,153,000","10,316,000","11,261,000","10,225,000","10,959,000","14,990,000","5,480,000","5,511,000","5,604,000","5,568,000","7,213,000","5,109,000","8,089,000","8,187,000","8,452,000","8,325,000","8,295,000","8,603,000","11,639,000","8,724,000","7,987,000","6,790,000","9,010,000","8,593,000","12,454,000","12,423,000","12,631,000","12,073,000","12,187,000","11,819,000","11,401,000","11,230,000","11,305,000","11,773,000","12,283,000",,,,,,,"28,747,000"
					AmortizationOfIntangibles,"422,880,000","105,500,000","106,333,000","105,614,000","105,463,000","104,570,000","102,924,000","101,233,000","105,252,000","107,791,000","123,048,000","60,895,000","50,292,000","51,100,000","53,074,000","52,178,000","53,094,000","52,402,000","54,608,000","51,088,000","54,318,000","62,394,000","17,055,000","16,723,000","17,539,000","17,716,000","18,684,000","17,291,000","16,432,000","18,222,000","9,883,000","9,565,000","8,883,000","9,153,000","10,316,000","11,261,000","10,225,000","10,959,000","14,990,000","5,480,000","5,511,000","5,604,000","5,568,000","7,213,000","5,109,000","8,089,000","8,187,000","8,452,000","8,325,000","8,295,000","8,603,000","11,639,000","8,724,000","7,987,000","6,790,000","9,010,000","8,593,000","12,454,000","12,423,000","12,631,000","12,073,000","12,187,000","11,819,000","11,401,000","11,230,000","11,305,000","11,773,000","12,283,000",,,,,,,"28,747,000"
		DeferredTax,"-727,000","-8,300,000","-816,000","173,000","8,206,000","-2,390,000","-22,700,000","-9,360,000","1,431,000","-13,011,000","10,354,000","-20,962,000","3,754,000","2,309,000","308,000","6,623,000","5,288,000","184,000","-473,640,000","195,990,000","-168,968,000","-16,567,000","24,441,000","11,137,000","12,198,000","6,815,000","17,162,000","10,195,000","11,179,000","5,139,000","22,120,000","9,327,000","7,548,000","4,496,000","-6,436,000","4,392,000","5,605,000","-894,000","-137,661,000","1,440,000","1,450,000","1,417,000","1,304,000","1,356,000","1,282,000","1,276,000","1,916,000","1,373,000","1,516,000","1,455,000","1,251,000","-3,981,000","1,285,000","1,229,000","-5,772,000","-3,148,000","1,523,000","1,520,000","1,546,000","1,496,000","915,000","1,423,000","1,121,000","1,233,000","679,000","1,251,000","1,127,000","1,254,000",,,,,,,"-17,158,000"
			DeferredIncomeTax,"-727,000","-8,300,000","-816,000","173,000","8,206,000","-2,390,000","-22,700,000","-9,360,000","1,431,000","-13,011,000","10,354,000","-20,962,000","3,754,000","2,309,000","308,000","6,623,000","5,288,000","184,000","-473,640,000","195,990,000","-168,968,000","-16,567,000","24,441,000","11,137,000","12,198,000","6,815,000","17,162,000","10,195,000","11,179,000","5,139,000","22,120,000","9,327,000","7,548,000","4,496,000","-6,436,000","4,392,000","5,605,000","-894,000","-137,661,000","1,440,000","1,450,000","1,417,000","1,304,000","1,356,000","1,282,000","1,276,000","1,916,000","1,373,000","1,516,000","1,455,000","1,251,000","-3,981,000","1,285,000","1,229,000","-5,772,000","-3,148,000","1,523,000","1,520,000","1,546,000","1,496,000","915,000","1,423,000","1,121,000","1,233,000","679,000","1,251,000","1,127,000","1,254,000",,,,,,,"-17,158,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,"18,483,000","50,345,000","-297,000","-297,000","-296,000","-297,000","-297,000","-286,000","-333,000","-286,000","-286,000","-264,000","-220,000","-215,000","-205,000","-205,000","-205,000","-205,000","-205,000","-205,000","-8,948,000","2,837,000","2,609,000","2,733,000","2,898,000","3,860,000","5,016,000","1,011,000","2,837,000","2,817,000","2,776,000","2,840,000","2,875,000","2,371,000","2,354,000","305,000",,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"83,228,000",,"23,046,000",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,"5,311,000","1,032,000","2,341,000","1,067,000","5,311,000","14,363,000","8,554,000","1,818,000","4,853,000","3,934,000","1,640,000","2,545,000","2,406,000","1,957,000","3,050,000","3,294,000","4,111,000","2,071,000","2,539,000","1,542,000","807,000","856,000","721,000","673,000","1,416,000","444,000","867,000","453,000","551,000","133,000","611,000","1,015,000","1,377,000","449,000","474,000","397,000","942,000","452,000","375,000","621,000","859,000","362,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,"778,000","2,162,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"48,203,000","13,100,000","12,380,000","12,302,000","10,418,000","11,603,000","12,357,000","12,483,000","12,749,000","10,685,000","9,590,000","11,270,000","9,691,000","8,069,000","8,453,000","8,212,000","8,195,000","6,400,000","6,556,000","6,203,000","6,499,000","4,810,000","2,388,000","2,913,000","2,955,000","3,134,000","2,885,000","2,853,000","2,804,000","2,858,000","2,114,000","1,928,000","1,913,000","1,643,000","500,000","586,000","499,000","495,000","637,000","297,000","211,000","217,000","299,000","290,000","288,000","285,000","332,000","313,000","1,897,000","285,000","382,000","377,000","306,000","429,000",,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-332,000","-252,000","48,000","-13,224,000","-128,000","-100,000","-6,128,000","-1,686,000","-5,268,000","-32,000","-4,460,000","-274,000","9,786,000","-2,926,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-156,446,000","-26,900,000","-36,994,000","-45,294,000","-48,660,000","-45,598,000","-48,989,000","-54,382,000","-79,373,000","-60,135,000","-63,544,000","-36,900,000","-31,780,000","-27,132,000","-44,222,000","-12,238,000","-13,540,000","-14,027,000","-13,865,000","-15,237,000","-13,784,000","-10,779,000","-4,135,000","-2,627,000","-3,049,000","-5,016,000","-5,307,000","-4,663,000","-4,693,000","-2,979,000","-2,267,000","-2,104,000","-2,377,000","-2,568,000","-2,572,000","-2,857,000","-2,940,000","-2,978,000","-19,864,000","7,284,000","5,319,000","594,000","1,014,000","-9,617,000","-15,194,000","-2,253,000","-18,426,000","-1,773,000","4,217,000","-1,906,000","-852,000","-798,000","-695,000","-855,000","-50,253,000","53,723,000","-3,752,000","7,971,000","-7,569,000","747,000","679,000","463,000","696,000","366,000",,,,,,,,,,,
		ChangeInWorkingCapital,"-228,682,000","-10,300,000","-58,810,000","-2,124,000","-156,448,000","-6,100,000","-73,912,000","-161,524,000","104,666,000","18,614,000","-145,852,000","72,585,000","-23,014,000","2,209,000","-581,000","-13,370,000","-23,162,000","57,011,000","41,399,000","-359,460,000","203,483,000","-63,460,000","-6,035,000","88,000","-9,703,000","-6,116,000","-18,343,000","4,102,000","-20,535,000","4,297,000","-21,623,000","4,385,000","-2,943,000","15,714,000","-27,001,000","9,035,000","-20,644,000","-3,361,000","-9,785,000","2,650,000","-5,330,000","9,127,000","-12,801,000","3,746,000","-5,670,000","10,134,000","-19,032,000","11,747,000","1,502,000","1,843,000","-4,614,000","-2,251,000","-5,912,000","-3,176,000","-191,000","-1,581,000","4,041,000","1,283,000","2,011,000","-3,961,000","-4,014,000","-4,520,000","3,415,000","821,000","-1,427,000","-2,089,000","3,022,000","-777,000",,,"-46,737,000","23,428,000","-4,902,000","21,784,000","8,808,000"
			ChangeInReceivables,"-98,900,000","4,300,000","-103,373,000","-20,495,000","21,734,000","-16,466,000","-109,423,000","-16,608,000","117,244,000","-7,268,000","-52,457,000","54,303,000","-3,854,000","4,184,000","1,722,000","-27,787,000","13,990,000","42,949,000","-49,577,000","-19,500,000","5,985,000","7,273,000","-4,445,000","-8,430,000","-7,538,000","-6,877,000","-18,677,000","-4,419,000","-8,148,000","934,000","-11,704,000","-2,299,000","-333,000","3,958,000","-9,705,000","2,002,000","-12,197,000","-18,214,000","-7,733,000","-1,402,000","-2,554,000","6,341,000","-9,520,000","-1,939,000","-1,044,000","4,326,000","-5,880,000","-638,000","-588,000","3,660,000","-7,818,000","-3,459,000","-3,265,000","4,122,000","2,352,000","-304,000","-4,689,000","5,270,000","-2,650,000","-391,000","-5,044,000","34,000","42,000","918,000","-4,470,000","582,000","-3,917,000","1,488,000",,,,,,,"-3,025,000"
				ChangesInAccountReceivables,"-98,900,000","4,300,000","-103,373,000","-20,495,000","21,734,000","-16,466,000","-109,423,000","-16,608,000","117,244,000","-7,268,000","-52,457,000","54,303,000","-3,854,000","4,184,000","1,722,000","-27,787,000","13,990,000","42,949,000","-49,577,000","-19,500,000","5,985,000","7,273,000","-4,445,000","-8,430,000","-7,538,000","-6,877,000","-18,677,000","-4,419,000","-8,148,000","934,000","-11,704,000","-2,299,000","-333,000","3,958,000","-9,705,000","2,002,000","-12,197,000","-18,214,000","-7,733,000","-1,402,000","-2,554,000","6,341,000","-9,520,000","-1,939,000","-1,044,000","4,326,000","-5,880,000","-638,000","-588,000","3,660,000","-7,818,000","-3,459,000","-3,265,000","4,122,000",,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250,000",,,,,,,,,
			ChangeInPrepaidAssets,,,"-10,236,000","5,822,000","-1,208,000","162,000","-5,040,000","4,839,000","6,995,000","-1,834,000","7,517,000","2,172,000","1,070,000","-1,415,000","-3,322,000","1,915,000","2,747,000","-1,243,000","-6,082,000","-3,271,000","1,419,000","30,759,000","-8,241,000","-13,045,000","-8,225,000","883,000","678,000","-4,451,000","997,000","1,452,000","846,000","951,000","-1,660,000","1,184,000","-208,000","-3,082,000","-557,000","670,000","331,000","-1,245,000","477,000","89,000","178,000","-729,000","3,472,000","-2,296,000","141,000","-1,056,000","2,450,000","-1,676,000","421,000","-661,000","322,000","-624,000","735,000","-374,000","892,000","-17,000",,"-1,310,000","679,000","493,000","441,000","-183,000",,,"430,000",,,,,,,,"1,674,000"
			ChangeInPayablesAndAccruedExpense,"-47,496,000","-1,400,000","72,438,000","28,371,000","-148,360,000","31,255,000","71,353,000","-138,381,000","-20,646,000","46,324,000","-84,496,000","18,394,000","-16,444,000","320,000","5,351,000","13,527,000","-35,506,000","21,075,000","113,898,000","-338,728,000","197,069,000","-94,794,000","6,303,000","22,548,000","7,429,000","-1,476,000","-615,000","12,867,000","-13,553,000","1,752,000","-12,019,000","5,384,000","-429,000","9,275,000","-14,505,000","10,348,000","-7,635,000","12,032,000","816,000","5,217,000","-3,624,000","2,235,000","-4,136,000","6,354,000","-7,540,000","8,765,000","-10,628,000","11,300,000","2,970,000","1,012,000","21,000","1,986,000","-1,377,000","-6,889,000","-1,145,000","-147,000","1,860,000","-1,181,000","1,378,000","420,000","-2,715,000","-1,701,000","1,361,000","1,343,000","-64,000","25,000","2,331,000","2,375,000",,,,,,,"14,731,000"
				ChangeInPayable,"-45,683,000","36,000,000","61,787,000","36,687,000","-180,146,000","61,089,000","57,511,000","-132,991,000","61,449,000","56,426,000","-151,614,000","47,322,000","-26,618,000","8,144,000","1,521,000","25,632,000","-46,624,000","31,434,000","102,588,000","-332,328,000","186,820,000","-62,214,000","-13,136,000","8,853,000","12,206,000","-6,370,000","4,212,000","8,848,000","-8,688,000","-10,259,000","-2,681,000","-3,677,000","8,286,000","343,000","313,000","-819,000","5,012,000","-224,000","7,095,000","66,000","1,987,000","-2,339,000","624,000","1,569,000","-666,000","318,000","-2,971,000","3,862,000","-268,000","-614,000","-329,000","1,740,000","-1,714,000","-1,990,000",,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"-53,898,000","57,300,000","1,525,000","-7,670,000","-105,077,000","62,924,000","3,750,000","-119,633,000","29,862,000","74,750,000","-201,491,000","44,217,000","-27,644,000","12,249,000","28,123,000","1,019,000","-6,054,000","18,547,000","135,890,000","-332,819,000","155,235,000","-944,000","-27,000","-175,000","-19,000","146,000","-2,091,000","-5,600,000","-10,621,000","-4,478,000",,,,,,,"-199,000","-784,000","688,000","93,000","-298,000","98,000","145,000","82,000","-310,000","105,000","144,000","105,000","-358,000","193,000","40,000","77,000","-418,000","152,000",,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"-53,898,000","57,300,000","1,525,000","-7,670,000","-105,077,000","62,924,000","3,750,000","-119,633,000","29,862,000","74,750,000","-201,491,000","44,217,000","-27,644,000","12,249,000","28,123,000","1,019,000","-6,054,000","18,547,000","135,890,000","-332,819,000","155,235,000","-944,000","-27,000","-175,000","-19,000","146,000","-2,091,000","-5,600,000","-10,621,000","-4,478,000",,,,,,,"-199,000","-784,000","688,000","93,000","-298,000","98,000","145,000","82,000","-310,000","105,000","144,000","105,000","-358,000","193,000","40,000","77,000","-418,000","152,000",,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"8,215,000","-21,300,000","60,262,000","44,357,000","-75,069,000","-1,835,000","53,761,000","-13,358,000","31,587,000","-18,324,000","49,877,000","3,105,000","1,026,000","-4,105,000","-26,602,000","24,613,000","-40,570,000","12,887,000","-33,302,000","491,000","31,585,000","-61,270,000","-13,109,000","9,028,000","12,225,000","-6,516,000","6,303,000","14,448,000","1,933,000","-5,781,000","-962,000","-3,677,000","8,286,000","343,000","313,000","-1,802,000","5,211,000","560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-1,813,000","-37,400,000","10,651,000","-8,316,000","31,786,000","-29,834,000","13,842,000","-5,390,000","-82,095,000","-10,102,000","67,118,000","-28,928,000","10,174,000","-7,824,000","3,830,000","-12,105,000","11,118,000","-10,359,000","11,310,000","-6,400,000","10,249,000","-32,580,000","19,439,000","13,695,000","-4,777,000","4,894,000","-4,827,000","4,019,000","-4,865,000","12,011,000","-9,338,000","9,061,000","-8,715,000","8,932,000","-14,818,000","11,167,000","-12,647,000","12,256,000","-6,279,000","5,151,000","-5,611,000","4,574,000","-4,760,000","4,785,000","-6,874,000","8,447,000","-7,657,000","7,438,000","3,238,000","1,626,000","350,000","246,000","337,000","-4,899,000",,,,,,,,,,,,,,,,,,,,,
					ChangeInInterestPayable,,,,,,,,,,,,,"10,174,000","-7,824,000","3,830,000","-12,105,000","11,118,000","-10,359,000","11,310,000","-6,400,000","10,249,000","-32,580,000","19,439,000","13,695,000","-4,777,000","4,894,000","-4,827,000","4,019,000","-4,865,000","12,011,000","-9,338,000","9,061,000","-8,715,000","8,932,000","-14,818,000","11,167,000","-12,647,000","12,256,000","-6,279,000","5,151,000","-5,611,000","4,574,000","-4,760,000","4,785,000","-6,874,000","8,447,000","-7,657,000","7,438,000","3,238,000","1,626,000","350,000","246,000","337,000","-4,899,000",,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,"34,636,000","4,845,000","-2,790,000","-1,515,000","1,788,000","-307,000","11,920,000","214,000","-3,670,000","70,000","-3,898,000","2,248,000","1,121,000","1,200,000","848,000","-1,567,000","-732,000","524,000","701,000","-771,000","376,000","-306,000","93,000","81,000","-68,000","242,000","63,000","56,000","72,000","109,000","60,000","92,000","54,000","30,000","18,000","-5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-144,000","-1,546,000",,,,,,,"1,778,000"
			ChangeInOtherCurrentLiabilities,"-112,002,000","-13,200,000","-52,275,000","-20,667,000","-25,824,000","-19,536,000","-32,590,000","-11,067,000","-10,847,000","-18,822,000","-12,746,000","-2,354,000","112,000","-3,128,000","-5,453,000","-2,225,000","-5,241,000","-4,203,000","-16,108,000","1,515,000","-1,691,000","-5,927,000","-28,000","-679,000","-1,462,000","1,273,000","339,000","-137,000","106,000","103,000","1,182,000","240,000","-89,000","713,000","-2,485,000","-520,000","-127,000","2,064,000",,,,"576,000",,,"-239,000","-479,000","-2,914,000","2,152,000","-3,359,000","-648,000","2,535,000","-110,000","-1,719,000","-252,000","-2,161,000","-868,000","6,752,000","-3,419,000","3,302,000","-2,902,000","3,498,000","-3,578,000","3,591,000","-4,420,000","3,600,000","-2,919,000","3,876,000","-3,189,000",,,,,,,"-6,350,000"
			ChangeInOtherWorkingCapital,,,,,,,"-30,802,000","-11,374,000","1,073,000","-18,608,000","-16,416,000","-2,284,000","-3,786,000","-880,000","-4,332,000","-1,025,000","-4,393,000","-5,770,000","-16,840,000","2,039,000","-990,000","-6,698,000","348,000","-985,000","-1,369,000","1,354,000","271,000","105,000","169,000","159,000","197,000","270,000","-607,000","492,000","-152,000","257,000","-146,000","92,000","-1,361,000","80,000","947,000","-114,000","677,000","-658,000","-319,000","-182,000","249,000","-11,000","29,000","-505,000","227,000","-7,000","127,000","467,000","28,000","112,000","-774,000","630,000","10,000","222,000","-432,000","232,000","-2,020,000","3,163,000","266,000","-27,000","446,000",,,,"-39,961,000","23,428,000","-4,902,000","21,784,000",
		DividendReceivedCFO,"254,770,000","193,000,000","17,081,000","15,006,000","29,678,000","177,705,000","16,685,000","9,905,000","26,692,000","170,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-231,700,000","-22,400,000","-38,308,000","-150,682,000","-20,303,000","-22,807,000","-300,112,000","-61,490,000","-29,177,000","351,029,000","-120,002,000","-4,545,297,000","-23,103,000","-13,753,000","-13,776,000","-43,742,000","-16,961,000","-101,035,000","-24,096,000","459,327,000","394,000","-2,497,697,000","-11,158,000","-10,358,000","-7,117,000","-111,552,000","-20,392,000","-9,829,000","-5,422,000","-438,698,000","-130,913,000","-4,790,000","-68,304,000","-26,026,000","-10,432,000","-70,583,000","-39,209,000","-127,894,000","-199,078,000","-32,375,000","-3,121,000","-4,043,000","-22,767,000","-23,890,000","-3,772,000","-4,150,000","-1,917,000","-3,160,000","-4,647,000","-3,616,000","-5,484,000","-2,042,000","-20,509,000","-7,555,000","-12,944,000","-9,723,000","-3,656,000","-12,169,000","-4,908,000","-3,527,000","-4,319,000","-5,854,000","-63,094,000","-7,750,000","-5,587,000","-2,841,000","-3,372,000","-3,494,000","-4,159,000","-15,333,000","-29,734,000","-3,255,000","-9,199,000","-2,417,000","-15,524,000"
