name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012
TotalRevenue,"326,641,000","85,495,000","154,015,000","19,683,000","67,447,000","33,965,000","41,854,000","35,366,000","13,089,000","32,385,000","3,516,000","21,760,000","19,485,000","111,939,000","11,564,000","29,039,000","0","0","10,940,000","7,090,000","13,340,000","4,340,000","6,440,000","7,821,000","66,007,000","7,252,000","21,754,000","3,503,000","1,014,000","1,491,000","5,664,000","848,000","824,000","2,184,000","1,744,000","3,162,000","3,921,000","1,345,000","2,425,000","1,576,000"
	OperatingRevenue,"326,641,000","85,495,000","154,015,000","19,683,000","67,447,000","33,965,000","41,854,000","35,366,000","13,089,000","32,385,000","3,516,000","21,760,000","19,485,000","111,939,000","11,564,000","29,039,000","0","0","10,940,000","7,090,000","13,340,000","4,340,000","6,440,000","7,821,000","66,007,000","7,252,000","21,754,000","3,503,000","1,014,000","1,491,000","5,664,000","848,000","824,000","2,184,000","1,744,000","3,162,000","3,921,000","1,345,000","2,425,000","1,576,000"
OperatingExpense,"240,736,000","59,029,000","62,363,000","60,983,000","58,360,000","49,637,000","55,552,000","52,088,000","50,689,000","41,162,000","34,089,000","36,036,000","39,057,000","33,695,000","32,647,000","28,388,000","28,290,000","30,649,000","24,823,000","23,580,000","21,010,000","19,859,000","16,468,000","17,076,000","17,451,000","13,985,000","14,316,000","13,815,000","10,000,000","7,969,000","7,014,000","7,135,000","5,877,000","5,951,000","5,454,000","5,005,000","4,927,000","5,306,000","4,948,000","3,574,000"
	SellingGeneralAndAdministration,"41,884,000","11,273,000","11,375,000","10,373,000","8,863,000","8,226,000","7,603,000","7,636,000","7,231,000","7,219,000","6,749,000","6,266,000","5,758,000","5,512,000","5,517,000","7,435,000","4,958,000","4,562,000","4,427,000","4,172,000","4,091,000","4,811,000","3,108,000","3,007,000","3,043,000","3,950,000","3,439,000","3,233,000","2,524,000","2,764,000","1,962,000","2,182,000","1,594,000","1,723,000","1,311,000","842,000","793,000","746,000","1,005,000","528,000"
		GeneralAndAdministrativeExpense,"41,884,000","11,273,000","11,375,000","10,373,000","8,863,000","8,226,000","7,603,000","7,636,000","7,231,000","7,219,000","6,749,000","6,266,000","5,758,000","5,512,000","5,517,000","7,435,000","4,958,000","4,562,000","4,427,000","4,172,000","4,091,000","4,811,000","3,108,000","3,007,000","3,043,000","3,950,000","3,439,000","3,233,000","2,524,000","2,764,000","1,962,000","2,182,000","1,594,000","1,723,000","1,311,000","842,000","793,000","746,000","1,005,000","528,000"
			SalariesAndWages,,,,,,,,,"2,804,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"41,884,000","11,273,000","11,375,000","10,373,000","8,863,000","8,226,000","7,603,000","7,636,000","4,427,000","7,219,000","6,749,000","6,266,000","5,758,000","5,512,000","5,517,000","7,435,000","4,958,000","4,562,000","4,427,000","4,172,000","4,091,000","4,811,000","3,108,000","3,007,000","3,043,000","3,950,000","3,439,000","3,233,000","2,524,000","2,764,000","1,114,000","2,182,000","1,594,000","1,723,000","1,271,000","842,000","793,000","746,000","987,000","528,000"
	ResearchAndDevelopment,"198,852,000","47,756,000","50,988,000","50,610,000","49,497,000","41,411,000","47,949,000","44,452,000","43,458,000","33,943,000","27,340,000","29,770,000","33,299,000","28,183,000","27,130,000","20,953,000","23,332,000","26,087,000","20,396,000","19,408,000","16,919,000","15,048,000","13,360,000","14,069,000","14,408,000","10,035,000","10,877,000","10,582,000","7,476,000","5,205,000","5,052,000","4,953,000","4,283,000","4,228,000","4,143,000","4,163,000","4,134,000","4,560,000","3,943,000","3,046,000"
OperatingIncome,"85,905,000","26,466,000","91,652,000","-41,300,000","9,087,000","-15,672,000","-13,698,000","-16,722,000","-37,600,000","-8,777,000","-30,573,000","-14,276,000","-19,572,000","78,244,000","-21,083,000","651,000","-28,290,000","-30,649,000","-13,883,000","-16,490,000","-7,670,000","-15,519,000","-10,028,000","-9,255,000","48,556,000","-6,733,000","7,438,000","-10,312,000","-8,986,000","-6,478,000","-1,350,000","-6,287,000","-5,053,000","-3,767,000","-3,710,000","-1,843,000","-1,006,000","-3,961,000","-2,523,000","-1,998,000"
NetNonOperatingInterestIncomeExpense,"1,287,000","653,000","291,000","196,000","147,000","215,000","712,000","1,423,000","2,090,000","3,039,000","3,418,000","3,699,000","3,615,000","2,886,000","2,807,000","2,642,000","2,483,000","1,154,000","1,047,000","1,045,000","1,035,000","1,054,000","803,000","577,000","358,000","332,000","771,000","672,000","286,000","97,000","0","0","8,000","16,000","6,000","4,000","-550,000","-660,000","-650,000","-623,000"
	InterestIncomeNonOperating,"1,287,000","653,000","291,000","196,000","147,000","215,000","712,000","1,423,000","2,090,000","3,039,000",,,,,,,"2,486,000","1,158,000","1,052,000","1,048,000","1,038,000","1,057,000","785,000","579,000","368,000","359,000","773,000","676,000","290,000","101,000","2,000","2,000","11,000","18,000","7,000","4,000","2,000","1,000","0","4,000"
	InterestExpenseNonOperating,,,,,,,,,,,,,,,,,"3,000","4,000","5,000","3,000","3,000","3,000","-18,000","2,000","10,000","27,000","2,000","4,000","4,000","4,000","2,000","2,000","3,000","2,000","1,000",,"552,000","661,000","650,000","627,000"
	TotalOtherFinanceCost,"-13,619,000",,,,,,,,,,"-3,418,000","-3,699,000","-3,615,000","-2,886,000",,"-2,642,000",,,,,,,,,,,,,,"4,000",,,"-8,000",,,,,,,
OtherIncomeExpense,"21,520,000","-3,525,000","-18,882,000","913,000","43,014,000","12,970,000","-705,000","2,749,000","492,000","-2,336,000","-45,000","3,000","-27,000","-185,000","77,000","-143,000","-62,000","2,000","-93,000","56,000","30,000",,"1,000","3,000",,"3,000","-452,000","-397,000","-168,000","-63,000","1,000","9,000","1,000",,"1,000","4,000","-48,553,000","9,000","62,000","32,000"
	GainOnSaleOfSecurity,"22,879,000","-3,429,000","-18,218,000","1,506,000","43,020,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,"0",,"-48,556,000",,,"0"
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"48,556,000",,,
	OtherNonOperatingIncomeExpenses,"-1,359,000","-96,000","-664,000","-593,000","-6,000","12,970,000","-705,000","2,749,000","492,000","-2,336,000","-45,000","3,000","-27,000","-185,000","77,000","-143,000","-62,000","2,000","-93,000","56,000","30,000",,"1,000","3,000",,"3,000","-452,000","-397,000","-168,000","-63,000","1,000","9,000","1,000",,"1,000","4,000","3,000","9,000","62,000","32,000"
PretaxIncome,"108,712,000","23,594,000","73,061,000","-40,191,000","52,248,000","-2,487,000","-13,691,000","-12,550,000","-35,018,000","-8,074,000","-27,200,000","-10,574,000","-15,984,000","80,945,000","-18,199,000","3,150,000","-25,869,000","-29,493,000","-12,929,000","-15,389,000","-6,605,000","-14,465,000","-9,224,000","-8,675,000","48,914,000","-6,398,000","7,757,000","-10,037,000","-8,868,000","-6,444,000","-1,349,000","-6,278,000","-5,044,000","-3,751,000","-3,703,000","-1,835,000","-50,109,000","-4,612,000","-3,111,000","-2,589,000"
TaxProvision,,,,,,,"0","0","0","0","-288,000","-350,000","50,000","900,000","0","0","0","0","-1,086,000","173,000","280,000","170,000","-159,000","-598,000","1,749,000",,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"108,712,000","23,594,000","73,061,000","-40,191,000","52,248,000","-2,487,000","-13,691,000","-12,550,000","-35,018,000","-8,074,000","-26,912,000","-10,224,000","-16,034,000","80,045,000","-18,199,000","3,150,000","-25,869,000","-29,493,000","-11,843,000","-15,562,000","-6,885,000","-14,635,000","-9,065,000","-8,077,000","47,165,000","-6,398,000","7,757,000","-10,037,000","-8,868,000","-6,444,000","-1,349,000","-6,278,000","-5,044,000","-3,751,000","92,506,000","-4,184,000","97,005,000","-4,612,000","-3,111,000","-2,589,000"
	NetIncome,"108,712,000","23,594,000","73,061,000","-40,191,000","52,248,000","-2,487,000","-13,691,000","-12,550,000","-35,018,000","-8,074,000","-26,912,000","-10,224,000","-16,034,000","80,045,000","-18,199,000","3,150,000","-25,869,000","-29,493,000","-11,843,000","-15,562,000","-6,885,000","-14,635,000","-9,065,000","-8,077,000","47,165,000","-6,398,000","7,757,000","-10,037,000","-8,868,000","-6,444,000","-1,349,000","-6,278,000","-5,044,000","-3,751,000","-3,703,000","-1,835,000","-50,109,000","-4,612,000","-3,111,000","-2,589,000"
		NetIncomeIncludingNoncontrollingInterests,"108,712,000","23,594,000","73,061,000","-40,191,000","52,248,000","-2,487,000","-13,691,000","-12,550,000","-35,018,000","-8,074,000","-26,912,000","-10,224,000","-16,034,000","80,045,000","-18,199,000","3,150,000","-25,869,000","-29,493,000","-11,843,000","-15,562,000","-6,885,000","-14,635,000","-9,065,000","-8,077,000","47,165,000","-6,398,000","7,757,000","-10,037,000","-8,868,000","-6,444,000","-1,349,000","-6,278,000","-5,044,000","-3,751,000","-3,703,000","-1,835,000","-50,109,000","-4,612,000","-3,111,000","-2,589,000"
			NetIncomeContinuousOperations,"108,712,000","23,594,000","73,061,000","-40,191,000","52,248,000","-2,487,000","-13,691,000","-12,550,000","-35,018,000","-8,074,000","-26,912,000","-10,224,000","-16,034,000","80,045,000","-18,199,000","3,150,000","-25,869,000","-29,493,000","-11,843,000","-15,562,000","-6,885,000","-14,635,000","-9,065,000","-8,077,000","47,165,000","-6,398,000","7,757,000","-10,037,000","-8,868,000","-6,444,000","-1,349,000","-6,278,000","-5,044,000","-3,751,000","-3,703,000","-1,835,000","-50,109,000","-4,612,000","-3,111,000","-2,589,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,349,000","-147,114,000",,,
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-147,114,000",,,
