name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalLiabilitiesNetMinorityInterest,"4,978,854,000","4,869,779,000","4,977,694,000","4,961,409,000","4,428,425,000","4,294,919,000","4,312,941,000","3,821,522,000","3,937,610,000","3,715,590,000","3,728,675,000","3,764,827,000","3,156,475,000","3,122,722,000","3,089,046,000","3,024,551,000","3,048,738,000","2,975,018,000","2,993,352,000","2,976,498,000","2,799,514,000","2,596,822,000","2,577,282,000","2,579,406,000","2,601,683,000","2,585,751,000","2,605,641,000","2,645,525,000","2,690,995,000","2,636,821,000","2,664,804,000","2,733,564,000","2,769,182,000","2,771,445,000","2,794,384,000","2,879,830,000","2,950,735,000","2,966,384,000","2,970,544,000","2,089,174,000","2,129,606,000","2,065,079,000","2,065,391,000","2,053,407,000","2,116,773,000","2,314,026,000","2,480,805,000","2,462,586,000","2,552,640,000"
	CurrentLiabilities,"1,533,954,000","1,392,354,000","1,437,284,000","1,370,913,000","1,291,105,000","1,420,961,000","1,401,591,000","1,238,779,000","1,327,678,000","1,153,832,000","1,210,569,000","1,211,514,000","1,179,239,000","1,104,423,000","1,104,798,000","1,022,557,000","1,036,166,000","955,812,000","969,507,000","945,267,000","1,101,401,000","921,022,000","890,147,000","895,363,000","939,913,000","793,477,000","788,191,000","816,375,000","848,994,000","808,855,000","828,117,000","855,969,000","917,104,000","899,643,000","875,962,000","912,895,000","964,646,000","976,297,000","969,054,000","878,252,000","914,446,000","837,460,000","831,610,000","808,157,000","866,135,000","1,073,662,000","773,171,000","695,111,000","785,920,000"
		PayablesAndAccruedExpenses,"902,616,000","796,438,000","858,805,000","823,178,000","666,971,000","826,834,000","852,885,000","748,875,000","698,011,000","671,600,000","684,374,000","674,508,000","664,948,000","615,618,000","638,262,000","581,246,000","557,559,000","487,253,000","530,341,000","508,430,000","504,117,000","454,388,000","467,914,000","462,800,000","484,769,000","432,999,000","445,299,000","457,761,000","481,815,000","438,022,000","468,624,000","478,363,000","488,807,000","433,506,000","465,710,000","477,697,000","451,065,000","423,291,000","845,606,000","757,390,000","801,823,000","377,798,000","425,972,000","727,278,000","800,660,000","776,014,000","727,122,000","648,112,000","739,242,000"
			Payables,"539,524,000","436,558,000","483,807,000","478,578,000","371,744,000","437,120,000","452,804,000","383,523,000","432,953,000","398,525,000","398,727,000","409,292,000","417,648,000","365,827,000","377,245,000","320,709,000","339,993,000","256,905,000","298,325,000","269,853,000","268,630,000","223,861,000","233,354,000","216,210,000","246,670,000","188,191,000","198,443,000","208,486,000","215,995,000","201,438,000","232,531,000","243,801,000","265,079,000","214,643,000","248,736,000","259,623,000","248,471,000",,"449,199,000","440,823,000","288,377,000",,,"413,110,000","279,801,000","363,566,000","365,495,000","342,708,000","354,097,000"
				AccountsPayable,"539,524,000","436,558,000","483,807,000","478,578,000","371,744,000","437,120,000","452,804,000","383,523,000","432,953,000","398,525,000","398,727,000","409,292,000","417,648,000","365,827,000","377,245,000","320,709,000","339,993,000","256,905,000","298,325,000","269,853,000","268,630,000","223,861,000","233,354,000","216,210,000","246,670,000","188,191,000","198,443,000","208,486,000","215,995,000","201,438,000","232,531,000","243,801,000","265,079,000","214,643,000","248,736,000","259,623,000","248,471,000",,,,,,,,,,,,
			CurrentAccruedExpenses,"363,092,000","359,880,000","374,998,000","344,600,000","295,227,000","389,714,000","400,081,000","365,352,000","265,058,000","273,075,000","285,647,000","265,216,000","247,300,000","249,791,000","261,017,000","260,537,000","217,566,000","230,348,000","232,016,000","238,577,000","235,487,000","230,527,000","234,560,000","246,590,000","238,099,000","244,808,000","246,856,000","249,275,000","265,820,000","236,584,000","236,093,000","234,562,000","223,728,000","218,863,000","216,974,000","218,074,000","202,594,000",,"396,407,000","316,567,000","513,446,000",,,"314,168,000","520,859,000","412,448,000","361,627,000","305,404,000","385,145,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"438,634,000","404,678,000","384,694,000","337,379,000","425,615,000","414,475,000","360,547,000","301,405,000","348,775,000","320,791,000","290,751,000","251,093,000","325,553,000","297,785,000","271,961,000","240,335,000","282,750,000","276,151,000","253,305,000","227,036,000","263,816,000","258,054,000","235,926,000","205,593,000","241,367,000","242,849,000","251,028,000","236,326,000","279,239,000","292,184,000","298,561,000","280,610,000","331,440,000","374,593,000","319,351,000","299,955,000","385,433,000","409,940,000",,,,"392,905,000","343,961,000",,,,,,
		CurrentDebtAndCapitalLeaseObligation,"120,713,000","119,096,000","123,637,000","133,632,000","132,821,000","129,633,000","130,853,000","128,204,000","226,886,000","115,918,000","110,918,000","107,713,000","57,924,000","57,924,000","63,100,000","63,100,000","63,100,000","63,150,000","63,150,000","63,150,000","193,150,000","78,938,000","63,150,000","106,779,000","112,813,000","72,625,000","67,438,000","62,250,000","57,063,000","51,875,000","46,688,000","41,500,000","73,688,000","69,156,000","64,625,000","60,094,000","55,562,000","51,031,000","46,500,000","45,625,000","42,500,000","39,375,000","36,250,000","33,125,000","30,000,000","263,603,000","21,850,000","21,850,000","21,850,000"
			CurrentDebt,"68,379,000","68,379,000","68,379,000","77,865,000","77,865,000","77,865,000","77,865,000","77,865,000","177,865,000","77,865,000","77,924,000","77,924,000","57,924,000","57,924,000","63,100,000","63,100,000","63,100,000","63,150,000","63,150,000","63,150,000","193,150,000","78,938,000","63,150,000","106,779,000","112,813,000","72,625,000","67,438,000","62,250,000","57,063,000","51,875,000","46,688,000","41,500,000","73,688,000","69,156,000","64,625,000","60,094,000","55,562,000","51,031,000","46,500,000","45,625,000","42,500,000","39,375,000","36,250,000","33,125,000","30,000,000","263,603,000","21,850,000","21,850,000","21,850,000"
				OtherCurrentBorrowings,"68,379,000","68,379,000","68,379,000","77,865,000","77,865,000","77,865,000","77,865,000","77,865,000","177,865,000","77,865,000","77,924,000","77,924,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"52,334,000","50,717,000","55,258,000","55,767,000","54,956,000","51,768,000","52,988,000","50,339,000","49,021,000","38,053,000","32,994,000","29,789,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"26,747,000","18,147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"10,286,000",,,,"59,493,000",,,,,,"24,199,000","25,149,000","24,828,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"10,286,000",,,,"59,493,000",,,,,,"14,832,000","14,832,000","14,832,000"
			CurrentDeferredRevenue,"26,747,000","18,147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,367,000","10,317,000","9,996,000"
		OtherCurrentLiabilities,"45,244,000","53,995,000","70,148,000","76,724,000","65,698,000","50,019,000","57,306,000","60,295,000","54,006,000","45,523,000","124,526,000","178,200,000","130,814,000","133,096,000","131,475,000","137,876,000","132,757,000","129,258,000","122,711,000","146,651,000","140,318,000","129,642,000","123,157,000","120,191,000","100,964,000","45,004,000","24,426,000","60,038,000","30,877,000","26,774,000","14,244,000","55,496,000","23,169,000","22,388,000","26,276,000","75,149,000","62,300,000","92,035,000","76,948,000","75,237,000","10,630,000","27,382,000","25,427,000","47,754,000","35,475,000","34,045,000",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,444,900,000","3,477,425,000","3,540,410,000","3,590,496,000","3,137,320,000","2,873,958,000","2,911,350,000","2,582,743,000","2,609,932,000","2,561,758,000","2,518,106,000","2,553,313,000","1,977,236,000","2,018,299,000","1,984,248,000","2,001,994,000","2,012,572,000","2,019,206,000","2,023,845,000","2,031,231,000","1,698,113,000","1,675,800,000","1,687,135,000","1,684,043,000","1,661,770,000","1,792,274,000","1,817,450,000","1,829,150,000","1,842,001,000","1,827,966,000","1,836,687,000","1,877,595,000","1,852,078,000","1,871,802,000","1,918,422,000","1,966,935,000","1,986,089,000","1,990,087,000","2,001,490,000","1,210,922,000","1,215,160,000","1,227,619,000","1,233,781,000","1,245,250,000","1,250,638,000","1,240,364,000","1,707,634,000","1,767,475,000","1,766,720,000"
		LongTermProvisions,,"64,833,000","60,738,000","56,576,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"2,978,763,000","2,998,684,000","3,018,186,000","3,030,498,000","2,541,875,000","2,567,762,000","2,581,975,000","2,249,034,000","2,278,245,000","2,300,080,000","2,327,539,000","2,351,300,000","1,701,837,000","1,715,367,000","1,723,699,000","1,740,753,000","1,755,479,000","1,769,165,000","1,783,897,000","1,798,655,000","1,470,174,000","1,485,052,000","1,499,967,000","1,501,540,000","1,484,448,000","1,514,576,000","1,534,531,000","1,554,488,000","1,569,272,000","1,584,069,000","1,598,853,000","1,613,645,000","1,585,231,000","1,605,341,000","1,625,441,000","1,643,889,000","1,659,611,000","1,675,364,000","1,691,088,000","909,453,000","922,925,000","933,279,000","943,628,000","953,976,000","964,328,000","965,652,000","1,453,081,000","1,542,063,000","1,546,782,000"
			LongTermDebt,"2,731,693,000","2,747,892,000","2,764,083,000","2,770,791,000","2,278,731,000","2,297,142,000","2,315,739,000","1,989,328,000","2,007,979,000","2,026,645,000","2,044,821,000","2,063,321,000","1,701,837,000","1,715,367,000","1,723,699,000","1,740,753,000","1,755,479,000","1,769,165,000","1,783,897,000","1,798,655,000","1,470,174,000","1,485,052,000","1,499,967,000","1,501,540,000","1,484,448,000","1,514,576,000","1,534,531,000","1,554,488,000","1,569,272,000","1,584,069,000","1,598,853,000","1,613,645,000","1,585,231,000","1,605,341,000","1,625,441,000","1,643,889,000","1,659,611,000","1,675,364,000","1,691,088,000","909,453,000","922,925,000","933,279,000","943,628,000","953,976,000","964,328,000","965,652,000","1,453,081,000","1,542,063,000","1,546,782,000"
			LongTermCapitalLeaseObligation,"247,070,000","250,792,000","254,103,000","259,707,000","263,144,000","270,620,000","266,236,000","259,706,000","270,266,000","273,435,000","282,718,000","287,979,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"239,602,000","242,859,000","282,344,000","321,631,000","417,664,000",,,,"144,216,000","0","0","0","123,405,000","74,559,000","77,323,000","76,903,000","96,185,000","82,459,000","72,380,000","65,990,000","75,501,000","60,992,000","59,874,000","58,252,000","54,687,000","152,000,000","159,609,000","152,571,000","152,590,000",,,"144,225,000","154,608,000","148,176,000","178,348,000","178,033,000","185,482,000",,,,"55,282,000",,,"90,311,000","90,474,000",,"22,545,000","21,028,000","20,028,000"
			NonCurrentDeferredTaxesLiabilities,"239,602,000","242,859,000","282,344,000","321,631,000","417,664,000",,,,"144,216,000",,,,"44,747,000",,,,"16,272,000",,,,"11,647,000",,,"1,649,000","1,517,000","8,011,000","58,989,000","58,714,000","58,444,000",,,"57,413,000","65,637,000","57,927,000","57,591,000","57,297,000","57,018,000",,,,"55,282,000",,,"90,311,000","90,474,000",,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,170,000","66,255,000",,,,,,
		EmployeeBenefits,,"130,105,000","128,686,000","127,154,000","126,054,000","127,905,000","126,502,000","125,584,000","124,375,000","129,567,000","127,877,000","126,465,000","124,925,000","136,711,000","135,191,000","133,483,000","131,526,000","127,193,000","125,899,000","124,986,000","123,492,000","122,754,000","121,339,000","120,300,000","118,554,000","117,379,000","115,389,000","113,408,000","111,624,000",,,"107,800,000","106,493,000","112,123,000","108,433,000","138,812,000","134,386,000",,,,,,,,,,"52,974,000","51,800,000","50,464,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,"130,105,000","128,686,000","127,154,000","126,054,000","127,905,000","126,502,000","125,584,000","124,375,000","129,567,000","127,877,000","126,465,000","124,925,000","136,711,000","135,191,000","133,483,000","131,526,000","127,193,000","125,899,000","124,986,000","123,492,000","122,754,000","121,339,000","120,300,000","118,554,000","117,379,000","115,389,000","113,408,000","111,624,000",,,"81,834,000","80,527,000","88,005,000","86,163,000","85,443,000","83,761,000",,,,,,,,,,"52,974,000","51,800,000","50,464,000"
		OtherNonCurrentLiabilities,"226,535,000","40,944,000","50,456,000","54,637,000","51,727,000","178,291,000","202,873,000","208,125,000","63,096,000","132,111,000","62,690,000","75,548,000","27,069,000","91,662,000","48,035,000","50,855,000","29,382,000","40,389,000","41,669,000","41,600,000","28,946,000","7,002,000","5,955,000","3,951,000","4,081,000","8,319,000","7,921,000","8,683,000","8,515,000","243,897,000","237,834,000","11,925,000","5,746,000","6,162,000","6,200,000","6,201,000","6,610,000","314,723,000","310,402,000","301,469,000","236,953,000","239,170,000","223,898,000","200,963,000","195,836,000","274,712,000","179,034,000","152,584,000","149,446,000"
