name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"136,088,000","43,048,000","52,695,000","17,748,000","22,597,000","-13,961,000","-32,216,900","-18,340,000","16,889,000","21,437,000"
	CashFlowFromContinuingOperatingActivities,"136,088,000","43,048,000","52,695,000","17,748,000","22,597,000","-13,961,000","-32,216,900","-18,340,000","16,889,000","21,437,000"
		NetIncomeFromContinuingOperations,"43,323,000","17,226,000","11,185,000","-1,636,000","16,548,000","10,018,000","642,513","14,719,000","-7,938,000","1,059,000"
		OperatingGainsLosses,"3,955,000","1,234,000","210,000","2,104,000","407,000","224,000",,,,
			GainLossOnInvestmentSecurities,"3,955,000","1,234,000","210,000","2,104,000","407,000","224,000",,,,
		DepreciationAmortizationDepletion,"12,376,000","2,865,000","3,130,000","3,169,000","3,212,000","3,487,000","3,709,907","5,878,000","6,698,000","7,937,000"
			DepreciationAndAmortization,"12,376,000","2,865,000","3,130,000","3,169,000","3,212,000","3,487,000","3,709,907","5,878,000","6,698,000","7,937,000"
		DeferredTax,"-3,683,000","-775,000","-2,204,000","-704,000","0","-284,000","-1,318,389","3,304,000","-1,964,000","0"
			DeferredIncomeTax,"-3,683,000","-775,000","-2,204,000","-704,000","0","-284,000","-1,318,389","3,304,000","-1,964,000","0"
		AssetImpairmentCharge,,,"0","-5,016,000",,,"13,650,849","-13,349,000",,
		ProvisionandWriteOffofAssets,"6,750,000","-474,000","2,243,000","5,062,000","-81,000","-70,000","-13,477,304","13,250,000","-96,000","535,000"
		StockBasedCompensation,"16,476,000","3,755,000","3,822,000","8,749,000",,,"1,042,456","0",,
		OtherNonCashItems,"456,000","112,000","128,000","109,000","107,000","150,000","167,372","168,000","203,000","202,000"
		ChangeInWorkingCapital,"51,014,000","19,105,000","28,760,000","5,911,000","-2,762,000","-27,486,000","-36,634,304","-42,310,000","3,601,000","11,704,000"
			ChangeInReceivables,"-3,372,000","-5,527,000","-1,411,000","6,865,000","-3,299,000","1,713,000","-11,563,940","-3,517,000","173,000","12,321,000"
				ChangesInAccountReceivables,"-3,372,000","-5,527,000","-1,411,000","6,865,000","-3,299,000","1,713,000","-11,563,940","-3,517,000","173,000","12,321,000"
			ChangeInInventory,"19,522,000","28,174,000","8,432,000","-10,687,000","-6,397,000","-27,020,000","-26,658,418","-23,114,000","-3,992,000","-1,511,000"
			ChangeInPrepaidAssets,"2,401,000","-484,000","1,847,000","-2,122,000","3,160,000","2,590,000","64,540","-667,000","-1,039,000","5,015,000"
			ChangeInPayablesAndAccruedExpense,"6,603,000","3,565,000","7,758,000","-894,000","-3,826,000","1,442,000","1,108,420","-2,001,000","-1,029,000","748,000"
				ChangeInPayable,"8,074,000","5,176,000","6,804,000","-2,085,000","-1,821,000","2,862,000","1,936,538","29,000","-2,604,000","1,162,000"
					ChangeInTaxPayable,"7,127,000","4,975,000","3,144,000","-2,000,000","1,008,000","5,000","1,324,481","0","-313,000","313,000"
						ChangeInIncomeTaxPayable,"7,127,000","4,975,000","3,144,000","-2,000,000","1,008,000","5,000","1,324,481","0","-313,000","313,000"
					ChangeInAccountPayable,"947,000","201,000","3,660,000","-85,000","-2,829,000","2,857,000","612,057","29,000","-2,291,000","849,000"
				ChangeInAccruedExpense,"-1,471,000","-1,611,000","954,000","1,191,000","-2,005,000","-1,420,000","-828,118","-2,030,000","1,575,000","-414,000"
			ChangeInOtherCurrentLiabilities,"-1,423,000","-1,083,000","-587,000","11,000","236,000","80,000",,"709,000","-33,000","-262,000"
			ChangeInOtherWorkingCapital,"27,283,000","-5,540,000","12,721,000","12,738,000","7,364,000","-6,291,000","829,094","-13,720,000","9,521,000","-4,607,000"
InvestingCashFlow,"7,590,000","-1,637,000","7,329,000","2,296,000","-398,000","3,977,000","-4,443,706","-1,500,000","2,986,000","-18,183,000"
	CashFlowFromContinuingInvestingActivities,"7,590,000","-1,637,000","7,329,000","2,296,000","-398,000","3,977,000","-4,443,706","-1,500,000","2,986,000","-18,183,000"
		NetPPEPurchaseAndSale,"-5,085,000","-1,637,000","-2,771,000","-279,000","-398,000","-443,000","-4,444,111","-1,500,000","-114,000","-1,207,000"
			PurchaseOfPPE,"-5,085,000","-1,637,000","-2,771,000","-279,000","-398,000","-443,000","-4,444,111","-1,500,000","-114,000","-1,207,000"
		NetBusinessPurchaseAndSale,,,"0","0","0","0","405","0","0","-16,976,000"
			PurchaseOfBusiness,,,"0","0","0","0","405","0","0","-16,976,000"
		NetOtherInvestingChanges,,,"10,100,000","2,575,000","0","4,420,000","0","0",,"-293,000"
FinancingCashFlow,"8,437,000","125,000","8,312,000","0","0","276,000","48,607,550","0","-62,380,000","58,956,000"
	CashFlowFromContinuingFinancingActivities,"8,437,000","125,000","8,312,000","0","0","276,000","48,607,550","0","-62,380,000","58,956,000"
		NetIssuancePaymentsOfDebt,,,"0","0","0","0","-273","0","-62,380,000","58,956,000"
			NetLongTermDebtIssuance,,,"0","0","0","0","-273","0","-1,976,000","-1,448,000"
				LongTermDebtPayments,,,"0","0","0","0","-273","0","-1,976,000","-1,448,000"
			NetShortTermDebtIssuance,,,"0","0","0","0","0","0","-60,404,000","60,404,000"
				ShortTermDebtIssuance,,,"0","0","0","0","-7,908,030","353,000","24,781,000","79,500,000"
				ShortTermDebtPayments,,,"0","0","0","0","7,908,030","-353,000","-85,185,000","-19,096,000"
		ProceedsFromStockOptionExercised,"8,862,000","125,000","8,737,000","0","0","545,000",,"0","0","0"
		NetOtherFinancingCharges,,,"-425,000","0","0","-269,000",,,,
EndCashPosition,"171,724,000","171,724,000","130,188,000","61,852,000","41,808,000","19,609,000","29,316,946","17,370,000","37,210,000","79,715,000"
	ChangesInCash,"152,115,000","41,536,000","68,336,000","20,044,000","22,199,000","-9,708,000","11,946,944","-19,840,000","-42,505,000","62,210,000"
	BeginningCashPosition,"19,609,000","130,188,000","61,852,000","41,808,000","19,609,000","29,317,000","17,370,000","37,210,000","79,715,000","17,505,000"
IncomeTaxPaidSupplementalData,"8,519,000","277,000","245,000","6,280,000","1,717,000","98,000","366,000","2,152,000","86,000","46,000"
InterestPaidSupplementalData,"569,000","141,000","143,000","144,000","141,000","167,000","106,000","109,000","296,000","344,000"
