name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingCashFlow,"-25,767,000","-66,000","-14,938,000","-942,000","-9,821,000","7,627,000","36,462,000","-214,000","3,219,000","-9,863,000","33,687,000","-37,712,000","-15,421,000","-32,528,000","22,923,000","-5,841,000","-1,370,000","-18,832,000","34,185,000","-17,942,000","3,462,000","-11,599,000","19,632,000","-25,929,000","5,229,000","6,278,000","13,350,000","-28,659,000","7,329,000","-1,287,000","8,438,000","-21,765,000","-832,000","2,474,000","1,359,000","-15,925,000","-2,015,000","899,000"
	CashFlowFromContinuingOperatingActivities,"-25,767,000","-66,000","-14,938,000","-942,000","-9,821,000","7,627,000","36,462,000","-214,000","3,219,000","-9,863,000","33,687,000","-37,712,000","-15,421,000","-32,528,000","22,923,000","-5,841,000","-1,370,000","-18,832,000","34,185,000","-17,942,000","3,462,000","-11,599,000","19,632,000","-25,929,000","5,229,000","6,278,000","13,350,000","-28,659,000","7,329,000","-1,287,000","8,438,000","-21,765,000","-832,000","2,474,000","1,359,000","-15,925,000","-2,015,000","899,000"
		NetIncomeFromContinuingOperations,"-274,982,000","-125,780,000","-67,261,000","-60,110,000","-21,831,000","-45,564,000","-37,657,000","-52,554,000","-66,167,000","-60,106,000","-44,584,000","-141,112,000","-27,972,000","-21,554,000","4,832,000","-9,944,000","-18,347,000","-14,871,000","509,000","-14,739,000","-11,754,000","-3,439,000","-2,209,000","-6,758,000","-8,337,000","-3,380,000","-3,400,000","-8,235,000","-9,630,000","-5,468,000","-4,017,000","-7,337,000","-10,595,000","-7,050,000","-5,179,000","-10,133,000","-8,895,000","-3,746,000"
		OperatingGainsLosses,,,"0","113,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"0","0","5,000","690,000","-15,000","-5,000","-5,000","-8,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"2,000",,,,"0"
			GainLossOnInvestmentSecurities,,,"0","113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","7,000","688,000","-15,000","-5,000","-5,000","-8,000"
		DepreciationAmortizationDepletion,"117,876,000","34,415,000","30,871,000","26,168,000","26,422,000","24,987,000","25,063,000","23,936,000","23,985,000","23,485,000","23,204,000","22,288,000","14,653,000","9,698,000","9,403,000","8,599,000","7,408,000","7,375,000","6,306,000","5,887,000","3,783,000","3,648,000","2,690,000","2,534,000","2,377,000","2,149,000","1,932,000","1,898,000","1,677,000","1,713,000","1,332,000","1,594,000","1,363,000","1,283,000","1,253,000","1,140,000","1,016,000","926,000"
			DepreciationAndAmortization,"117,876,000","34,415,000","30,871,000","26,168,000","26,422,000","24,987,000","25,063,000","23,936,000","23,985,000","23,485,000","23,204,000","22,288,000","14,653,000","9,698,000","9,403,000","8,599,000","7,408,000","7,375,000","6,306,000","5,887,000","3,783,000","3,648,000","2,690,000","2,534,000","2,377,000","2,149,000","1,932,000","1,898,000","1,677,000","1,713,000","1,332,000","1,594,000","1,363,000","1,283,000","1,253,000","1,140,000","1,016,000","926,000"
		AssetImpairmentCharge,"58,782,000","58,782,000",,,,,"0",,,,"-360,000","71,171,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"8,364,000","2,350,000","2,324,000","2,161,000","1,529,000","2,022,000","1,939,000","1,436,000","638,000","629,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"97,243,000","24,424,000","23,021,000","25,022,000","24,776,000","24,947,000","18,080,000","22,001,000","21,091,000","20,870,000","15,418,000","16,535,000","9,967,000","9,584,000","7,346,000","7,933,000","9,009,000","7,122,000","6,393,000","6,147,000","5,495,000","3,895,000","4,230,000","4,073,000","3,976,000","3,544,000","3,282,000","3,302,000","3,867,000","2,048,000","2,041,000","2,247,000","2,044,000","1,195,000","719,000","639,000","632,000","436,000"
		OtherNonCashItems,"50,164,000","11,382,000","2,955,000","26,891,000","8,936,000","12,914,000","6,035,000","12,160,000","8,284,000","6,384,000","3,361,000","4,170,000","3,169,000","3,007,000","219,000",,,,"-104,000",,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-56,553,000","-5,639,000","-6,848,000","-21,187,000","-22,879,000","-11,679,000","23,002,000","-7,193,000","3,717,000","-1,125,000","36,648,000","-10,764,000","-16,231,000","-33,263,000","1,123,000","-13,922,000","560,000","-18,458,000","21,081,000","-15,177,000","4,907,000","-15,703,000","14,921,000","-25,778,000","7,213,000","3,965,000","10,902,000","-25,874,000","11,415,000","420,000","9,082,000","-18,269,000","6,351,000","6,356,000","3,770,000","-7,566,000","5,237,000","3,291,000"
			ChangeInReceivables,"-32,675,000","-13,218,000","-4,068,000","4,158,000","-28,149,000","-30,698,000","47,218,000","-25,574,000","3,223,000","-42,744,000","51,692,000","-14,195,000","11,974,000","-37,522,000","17,046,000","389,000","-9,823,000","-26,109,000","28,281,000","-18,349,000","5,246,000","-20,812,000","13,114,000","-15,732,000","-3,980,000","-287,000","11,713,000","-8,295,000","-88,000","-3,955,000","9,688,000","-9,383,000","-23,000","1,203,000","15,635,000","-16,033,000","-520,000","-404,000"
