name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
MarketCap,"12,545,538,324","15,264,662,540","15,200,634,317","12,790,588,840","9,038,823,486","8,127,157,237","6,492,106,332","4,869,970,459","5,553,346,660","4,182,520,705","8,942,887,635","8,816,162,713","7,799,307,312","7,806,980,852","6,173,347,077","7,053,936,571","7,219,004,141","6,118,565,385","7,725,609,373","8,321,190,212","7,810,447,354","9,402,381,304","10,693,650,838","12,304,133,095","13,179,529,865","12,038,154,636","10,939,377,803","10,095,028,337","9,311,708,841","11,081,241,993","10,353,150,224","9,012,420,203","9,445,225,398","8,981,876,356","8,092,188,395","8,266,867,705","8,759,608,013","9,150,142,153","7,878,350,210","8,248,970,816","7,743,844,559","7,850,713,685","6,608,736,342","6,116,305,644","7,585,708,229","7,461,658,564","7,331,880,192","6,389,504,351","5,454,398,382","6,344,912,930","5,486,855,617","4,912,433,703","3,782,397,206","2,065,662,327","4,955,351,997","9,834,632,502","8,768,180,315","9,925,555,241","9,202,049,729","11,424,951,375","9,814,104,127","12,283,125,268","11,276,614,096","10,347,608,208","8,781,168,854","9,771,831,672","7,316,134,516","7,140,283,761","6,700,021,914","6,095,390,108","6,519,607,283","5,747,778,762","5,071,379,740","5,699,206,140","5,051,090,333","4,525,808,754","4,077,362,684","3,685,497,716","3,258,346,942","3,295,700,436","3,535,260,040","3,412,634,784","3,435,439,426","3,114,073,377","3,032,705,102","2,729,330,145","2,788,976,859","2,662,276,464","2,508,278,980","2,278,985,887","2,056,295,219","2,169,715,855","2,394,892,781","2,218,162,349","2,385,525,696","2,186,548,317","2,272,205,349","1,429,147,984","1,423,212,158","1,405,509,924","1,152,307,227","1,177,218,864","1,262,366,934","1,075,496,428","1,019,294,949","972,000,000","918,777,815","896,363,026","850,476,070","857,530,669","759,220,975","726,312,369","718,647,425","718,217,149","702,808,262","739,954,682","684,960,348","565,789,243","513,786,770","445,993,223","412,152,963","326,888,074"
EnterpriseValue,"18,455,417,324","21,326,793,540","21,109,754,317","17,078,407,840","13,454,316,486","12,579,134,237","11,056,629,332","9,475,494,459","10,901,651,660","9,467,071,705","14,205,855,635","13,700,949,713","12,621,564,312","12,527,012,852","10,902,452,077","11,803,987,571","12,086,429,141","11,345,755,385","13,106,280,373","13,553,816,212","12,760,206,354","14,318,194,304","15,515,037,838","17,148,161,095","18,114,307,865","17,217,397,636","16,244,963,803","15,462,819,337","14,706,831,841","15,424,084,993","14,819,256,224","13,475,691,203","13,493,450,398","12,991,845,356","11,982,556,395","12,504,284,705","12,967,103,013","13,167,145,153","11,895,353,210","12,023,388,816","11,381,429,559","11,774,502,685","10,375,105,342","9,882,674,644","11,378,066,229","11,253,335,564","11,012,423,192","10,032,889,351","9,371,650,382","10,518,040,930","9,590,471,617","8,526,079,703","7,486,925,206","6,315,684,327","9,118,530,997","12,610,406,502","12,759,678,315","13,917,053,241","12,034,211,729","14,501,588,375","12,224,177,127","14,484,446,268","13,566,587,096","12,411,520,208","10,845,080,854","11,619,550,672","8,878,373,516","8,702,522,761","8,221,145,914","7,446,721,108","7,967,241,283","6,927,242,762","6,333,373,740","7,299,186,140","6,644,075,333","5,687,922,754","5,459,133,684","4,965,527,716","4,458,542,942","4,444,087,436","4,458,562,040","4,272,032,784","4,294,837,426","4,002,475,377","4,098,910,102","3,791,801,145","3,781,754,859","3,717,102,464","3,563,104,980","3,324,000,887","3,066,798,219","2,982,374,470","3,207,551,396","3,030,820,964","3,198,184,311","2,566,720,139","2,652,377,171","1,809,319,806","1,803,383,980","1,679,034,718","1,425,832,021","1,450,743,658","1,535,891,728","1,448,096,428","1,408,094,949","1,361,300,000","1,268,177,815","1,252,063,026","1,206,176,070","1,201,530,669","1,032,020,975","999,112,369","991,447,425","991,017,149","975,608,262","1,012,754,682","957,760,348","838,589,243","786,586,770","732,593,223","698,752,963","613,488,074"
PeRatio,"12.156","15.438","12.679","24.633","9.088","8.584","7.431","4.982","17.12","12.088","27.986","26.1","19.25","18.137","19.759","22.075","16.657","16.552","20.315","33.019","26.502","27.962","16.886","16.173","19.613","14.39","20.672","18.368","16.821","34.87","33.52","44.714","45.96","46.553","56.429","61.152","71.433","82.963","71.556","54.784","61.387","74.077","73.818","68.318","116.5","141.077","82","54.276","42",,,,,"13.607",,"38.479","28.529","30.602","27.368","31.396","27.596","35.838","30.788","29.771","25.34","29.029","24.489","23.985","23","21.911","24.366","21.923","20.267","23.65","22.058","18.731","17.273","15.609","14.224","14.593","15.563","15.139","15.389","15.971","16.106","15.036","15.731","15.424","14.967","14.369","13.771","15.476","18.574","17.988","19.649","20.321","21.579","19.122","19.803","19.893","18.353","19.462","21.661","19.824","20.611","20.444","20.793","21.323","20.258","21.133","22.335","21.376","21.343","20.258","20.004","21.818","21.53","24.716","24.887",,,
ForwardPeRatio,"33.898","45.662","41.152","34.602","47.393","48.077","34.483","24.753","22.523","14.535","32.363","32.573","36.232","41.152",,"34.483","27.855","26.525","29.499","34.602","33.113","37.453","41.667","49.02","51.546","47.17","43.29","40","30.864","33.557","31.447","37.594","39.526","37.594","37.037","38.023","39.216","22.779","28.653","30.96","25.317","63.694","51.02","46.296","65.36","59.172","67.568",,"44.248","65.79",,,,,,,,"100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"31.406","42.353","3.705","1.844","2.527","4.359","32.553","23.347","3.155","2.037","7.338","7.398","10.323","24.471",,"18.147","28.421","0.532","0.591","0.597","0.547","2.035",,,,,,,,"4.623","4.329","5.185","5.439","5.178","5.104","5.24","5.391","3.137","3.948","4.263","3.489","8.301","7.91","10.277","9.865","8.923","9.007",,"12.474","19.699",,,,,,,,"15.867",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"7.497","9.256","9.453","8.147","8.576","7.65","5.948","4.342","4.722","3.52","7.589","7.648","6.723","6.693","5.179","5.872","5.949","5.085","6.51","7.057","6.638","7.919","8.923","10.191","10.966","10.184","9.667","9.182","8.863","11.104","9.913","8.975","9.726","9.444","8.271","8.571","9.279","9.877","8.519","8.805","8.409","8.569","6.876","6.363","8.052","8.097","8.626","6.433","6.102","6.949","5.61","5.48","3.799","2.675","6.212","12.714","12.147","13.86","13.729","17.897","15.853","20.076","18.353","18.006","15.327","17.494","14.294","14","13.333","12.094","12.759","11.233","9.938","11.357","10.37","9.353","9.675","8.034","7.269","8.327","7.36","6.848","6.961","6.586","6.395","5.848","6.335","6.001","5.823","5.07","4.77","4.155","5.063","5.351","5.925","6.623","6.911","6.281","6.71","8.752","8.392","8.799","9.442","6.721","6.285","6.077","7.031","6.961","6.614","6.721","7.141","6.835","6.863","6.879","6.594","6.791","6.366","6.28","5.725","7.409","6.899","6.423"
PbRatio,"1.253","1.542","1.533","2.241","1.596","1.449","1.186","0.876","1.155","0.86","1.824","1.665","1.466","1.464","1.148","1.304","1.32","1.134","1.482","1.591","1.499","1.789","2.017","2.315","2.543","2.386","2.22","2.03","1.857","2.321","2.197","1.948","2.046","1.939","1.723","1.751","1.833","1.921","1.653","1.648","1.522","1.673","1.391","1.288","1.537","1.522","1.486","1.293","1.134","1.313","1.131","1.083","0.85","0.535","1.247","2.312","2.271","2.558","2.363","3.265","2.849","3.649","3.867","3.577","3.036","3.415","3.121","3.046","2.897","2.672","2.916","2.6","2.338","2.641","2.366","2.153","2.083","1.912","1.709","1.728","1.866","1.806","1.819","1.782","1.764","1.599","1.642","1.641","1.546","1.419","1.282","1.352","1.511","1.401","1.506","1.402","1.529","1.918","1.917","1.89","1.892","1.941","2.088","1.78","2.024","2.174","2.052","2.247","2.132","2.153","2.285","2.186","2.156","2.148","2.09","2.194","2.573","3.653","3.319","2.889","2.685","3.342"
EnterprisesValueRevenueRatio,"12.226","49.917","49.71","46.332","46.552","44.558","41.035","36.473","45.63","32.674","47.972","48.435","44.306","42.463","38.362","41.698","41.194","37.312","41.578","45.969","42.938","48.77","52.235","60.153","62.144","57.932","53.993","53.619","50.013","54.414","60.794","51.425","51.848","52.625","52.069","51.778","52.684","54.595","50.673","51.852","48.345","50.893","39.78","45.737","51.899","50.233","41.727","47.658","41.15","43.913","42.203","41.428","39.554","29.257","46.684","66.195","69.295","61.009","66.959","83.481","71.576","91.513","91.789","80.705","71.584","81.424","66.075","66.716","64.159","56.396","63.867","56.194","48.337","52.164","54.446","47.297","46.133","40.025","40.459","40","38.61","36.831","37.395","35.019","34.776","31.182","32.473","32.12","31.019","29.585","34.083","25.979","28.562","25.971","33.281","24.992","36.384","26.965","38.022","30.979","29.099","30.036","45.924","31.967","30.879","31.151","33.198","32.521","32.165","33.562","30.443","30.554","30.695","31.561","33.184","38.952","34.828","35.235","36.416","35.391","34.764","30.522"
EnterprisesValueEBITDARatio,"12.345","54.105","91.76","26.101","62.167","51.599","35.848","160.013","12.753","52.223","68.303","79.348","70.771","60.143","29.907","69.585","72.207","59.247","80.478","72.235","78.466","76.986","94.059","130.314","133.776","93.601","94.377","83.381","71.443","91.319","93.307","84.296","177.735","92.937","70.77","160.186","108.773","93.734","97.886","84.696","91.161","89.423","73.706","76.229","78.157","80.799","81.593","72.814","65.365","68.937","72.461","59.138","96.764","51.381","67.056","102.459","93.961","90.673","119.308","146.799","82.904","91.725","91.348","83.136","73.94","86.661","70.088","70.314","67.011","61.413","67.814","59.576","51.219","55.988","57.047","51.363","50.982","45.489","28.782","54.963","53.522","50.825","49.967","46.378","45.768","42.897","42.796","41.993","41.219","39.518","-13.639","18.793","20.535","18.413","-22.112","17.8","25.978","19.146","-19.096","22.209","21.155","21.685","-17.216","23.508","22.14","21.886","23.398","23.016","22.545","23.467","14.785","20.99","20.873","21.591","20.714","24.404","22.378","21.669","21.85","21.358","20.372","17.731"
