name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
MarketCap,"630,745,198","946,283,553","1,048,286,177","1,349,702,047","1,538,341,695","1,472,898,595","2,754,033,239","1,589,124,130"
EnterpriseValue,"359,490,198","660,313,553","751,847,177","1,042,589,047","1,207,820,695","1,111,476,595","2,380,883,239","1,433,018,130"
PeRatio,,,"8.717",,,,,
PbRatio,"2.161","3.072","3.23","4","4.434","4.11","7.465","10.328"
EnterprisesValueEBITDARatio,"-5.537","-35.625","-40.872","-69.427","-93.06","-95.858","-228.054","-166.128"
