name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016
				ChangeInPayable,"20,314,000","15,177,000","6,959,000","1,849,000","-3,671,000","1,627,000","2,704,000","567,000","-3,133,000","3,943,000","-273,000","594,000","-272,000","1,640,000","-679,000","-1,203,000","218,000","2,339,000","-2,750,000","5,072,000","-2,599,000","3,782,000","6,000","1,666,000","-2,031,000","3,681,000","1,018,000"
					ChangeInAccountPayable,"20,314,000","15,177,000","6,959,000","1,849,000","-3,671,000","1,627,000","2,704,000","567,000","-3,133,000","3,943,000","-273,000","594,000","-272,000","1,640,000","-679,000","-1,203,000","218,000","2,339,000","-2,750,000","5,072,000","-2,599,000","3,782,000","6,000","1,666,000","-2,031,000","3,681,000","1,018,000"
				ChangeInAccruedExpense,"19,896,000","9,470,000","-1,146,000","12,445,000","-873,000","10,965,000","3,085,000","5,573,000","-358,000","-2,773,000","5,955,000","2,713,000","-1,984,000","3,288,000","7,393,000","3,503,000","5,730,000","-1,051,000","2,066,000","-1,493,000","171,000","-223,000","1,198,000","-435,000","13,000","-182,000","1,019,000"
			ChangeInOtherCurrentAssets,"24,427,000","6,643,000","6,292,000","5,832,000","5,660,000","5,072,000","5,074,000","5,007,000","4,917,000","4,055,000","5,100,000","1,662,000","3,123,000","3,066,000",,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-26,177,000","-8,007,000","-7,175,000","-3,791,000","-7,204,000","-6,285,000","-5,400,000","-4,087,000","-3,393,000","-4,270,000","-5,588,000","-3,969,000","-120,000","-39,000",,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"116,297,000","-107,204,000","170,777,000","28,589,000","24,135,000","72,616,000","58,600,000","44,270,000","-15,451,000","17,870,000","38,794,000","19,928,000","4,487,000","15,033,000","27,288,000","15,033,000","5,319,000","7,750,000","15,729,000","8,456,000","11,139,000","1,766,000","8,763,000","4,590,000","5,607,000","-3,174,000","5,388,000"
InvestingCashFlow,"-607,059,000","-88,342,000","-156,710,000","101,459,000","-463,466,000","151,905,000","-37,264,000","-595,621,000","-722,865,000","50,604,000","-562,939,000","22,888,000","-22,383,000","-125,607,000","80,896,000","-10,545,000","-28,729,000","-238,942,000","-18,241,000","-1,161,000","-88,519,000","8,217,000","4,397,000","715,000","1,012,000","841,000","7,336,000"
	CashFlowFromContinuingInvestingActivities,"-607,059,000","-88,342,000","-156,710,000","101,459,000","-463,466,000","151,905,000","-37,264,000","-595,621,000","-722,865,000","50,604,000","-562,939,000","22,888,000","-22,383,000","-125,607,000","80,896,000","-10,545,000","-28,729,000","-238,942,000","-18,241,000","-1,161,000","-88,519,000","8,217,000","4,397,000","715,000","1,012,000","841,000","7,336,000"
		CapitalExpenditureReported,"-6,813,000","-2,487,000","-1,988,000","-1,970,000","-368,000","-10,000","-629,000","-1,204,000","-1,326,000","-1,000,000","-1,229,000","-1,329,000","-961,000","-369,000","-522,000","-604,000","-674,000","-1,051,000","-1,359,000","-1,329,000","-1,535,000","-1,208,000","-1,497,000","-1,667,000","-1,093,000","-1,232,000","-623,000"
		NetPPEPurchaseAndSale,"-14,379,000","-5,328,000","-6,510,000","-1,766,000","-775,000","-3,259,000","-1,786,000","-628,000","-2,739,000","-7,930,000","-5,462,000","-63,000","-2,207,000","-7,710,000","-4,818,000","-4,463,000","-5,313,000","-4,477,000","-980,000","-414,000","-2,708,000","-2,448,000","-1,606,000","-1,618,000","-2,102,000","-927,000","-1,685,000"
			PurchaseOfPPE,"-14,379,000","-5,328,000","-6,510,000","-1,766,000","-775,000","-3,259,000","-1,786,000","-628,000","-2,739,000","-7,930,000","-5,462,000","-63,000","-2,207,000","-7,710,000","-5,558,000","-4,463,000","-5,313,000","-4,477,000","-980,000","-414,000","-2,708,000","-2,448,000","-1,606,000","-1,618,000","-2,102,000","-927,000","-1,685,000"
		NetIntangiblesPurchaseAndSale,"-1,040,000","-1,040,000",,,,"-113,000","-126,000","0","-1,326,000","-1,000,000","-89,000","0","-9,461,000","-369,000","-522,000","-604,000","-674,000","-1,051,000","-1,359,000","-1,329,000","-1,535,000","-1,208,000","-1,497,000","-1,667,000","-1,093,000","-1,232,000","-623,000"
			PurchaseOfIntangibles,"-1,040,000","-1,040,000",,,,"-113,000","-126,000","0","-1,326,000","-1,000,000","-89,000","0","-9,461,000","-369,000","-522,000","-604,000","-674,000","-1,051,000","-1,359,000","-1,329,000","-1,535,000","-1,208,000","-1,497,000","-1,667,000","-1,093,000","-1,232,000","-623,000"
		NetBusinessPurchaseAndSale,"-219,145,000","-3,970,000","-46,000","-67,087,000",,,"0","0","0","0","-60,000","0","0","-44,223,000","-16,000","22,000",,,,,,,"0",,,,"0"
			PurchaseOfBusiness,"-219,145,000","-3,970,000","-46,000","-67,087,000",,,"0","0","0","0","-60,000","0","0","-44,223,000","-16,000","22,000",,,,,,,"0",,,,"0"
		NetInvestmentPurchaseAndSale,"-365,682,000","-75,517,000","-148,053,000","172,282,000","-314,394,000","155,287,000","-34,723,000","-593,789,000","-718,800,000","59,534,000","-556,099,000","24,280,000","-10,715,000","-73,305,000","86,252,000","-5,500,000","-7,104,000","-233,414,000","-15,902,000","582,000","-84,276,000","11,873,000","7,500,000","4,000,000","4,207,000","3,000,000","9,644,000"
			PurchaseOfInvestment,"-1,964,007,000","-306,831,000","-513,092,000","-409,997,000","-734,087,000","-189,533,000","-183,072,000","-816,677,000","-900,202,000","-129,079,000","-677,925,000","-83,769,000","-91,148,000","-146,545,000","-153,350,000","-158,120,000","-67,104,000","-252,914,000","-33,742,000","-8,568,000",,,"0","0",,,"1,000"
			SaleOfInvestment,"1,598,325,000","231,314,000","365,039,000","582,279,000","419,693,000","344,820,000","148,349,000","222,888,000","181,402,000","188,613,000","121,826,000","108,049,000","80,433,000","73,240,000","239,602,000","152,620,000","60,000,000","19,500,000","17,840,000","9,150,000","2,500,000","11,873,000","7,500,000","4,000,000","4,207,000","3,000,000","9,643,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,"11,873,000",,,,,
FinancingCashFlow,"78,269,000","5,382,000","30,619,000","9,214,000","33,054,000","16,179,000","25,141,000","5,210,000","1,047,080,000","14,167,000","18,654,000","798,399,000","23,070,000","13,262,000","15,410,000","7,469,000","15,438,000","319,445,000","16,041,000","21,814,000","-555,000","200,108,000","-5,000","751,000","48,000","-337,000","848,000"
	CashFlowFromContinuingFinancingActivities,"78,269,000","5,382,000","30,619,000","9,214,000","33,054,000","16,179,000","25,141,000","5,210,000","1,047,080,000","14,167,000","18,654,000","798,399,000","23,070,000","13,262,000","15,410,000","7,469,000","15,438,000","319,445,000","16,041,000","21,814,000","-555,000","200,108,000","-5,000","751,000","48,000","-337,000","848,000"
		NetIssuancePaymentsOfDebt,"-18,000","-4,000","0","-11,000","-3,000","-12,000","1,000","-843,000",,,"-100,000","816,346,000","0","0","0","0","-75,000","335,055,000",,"-70,000","-66,000","-207,000","-183,000","-70,000","-72,000","-71,000","-71,000"
			NetLongTermDebtIssuance,"-18,000","-4,000","0","-11,000","-3,000","-12,000","1,000","-843,000",,,"-100,000","816,346,000","0","0","0","0","-75,000","335,055,000",,"-70,000","-66,000","-207,000","-183,000","-70,000","-72,000","-71,000","-71,000"
				LongTermDebtIssuance,,,"0","0",,,"0","-577,000",,,"-100,000","1,040,760,000","0","0","0","0","-75,000","335,055,000",,,,,,,,,
				LongTermDebtPayments,"-18,000","-4,000","0","-11,000","-3,000","-12,000","1,000","-266,000",,,"0",,,,,,,,,"-70,000","-66,000","-207,000","-183,000","-70,000","-72,000","-71,000","-71,000"
		NetCommonStockIssuance,,,,,,,,,,,,,,,"0","0","0","0","0","0","-49,000","199,997,000",,,"0","0",
			CommonStockIssuance,,,,,,,,,,,,,,,"0","0","0","0","0","0","-49,000","199,997,000",,,"0","0",
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-3,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-3,000"
		ProceedsFromStockOptionExercised,"78,286,000","5,386,000","30,619,000","9,225,000","33,056,000","16,190,000","25,140,000","6,053,000","26,166,000","14,172,000","18,754,000","8,918,000","23,070,000","13,388,000","15,410,000","7,469,000","15,513,000","64,636,000","16,215,000","21,884,000","1,352,000","2,564,000","772,000","1,005,000","536,000","124,000","853,000"
		NetOtherFinancingCharges,,,"0","0","1,000","1,000","0","0","-114,323,000","-5,000","0","-26,865,000","0","-126,000","0","0","0","-80,246,000","-517,000","0","-1,792,000","-2,246,000","-594,000","-184,000","-416,000","-390,000",
EndCashPosition,"211,521,000","204,486,000","272,656,000","387,068,000","239,962,000","673,436,000","448,630,000","423,702,000","971,144,000","634,293,000","531,953,000","1,051,371,000","218,498,000","219,850,000","311,215,000","204,447,000","201,442,000","220,321,000","136,233,000","137,844,000","126,743,000","221,989,000","23,282,000","25,568,000","32,718,000","43,597,000","58,081,000"
	ChangesInCash,"-461,915,000","-64,129,000","-112,559,000","147,793,000","-433,020,000","224,159,000","22,786,000","-546,985,000","335,145,000","103,468,000","-519,450,000","831,927,000","-447,000","-91,083,000","106,410,000","3,363,000","-18,634,000","84,475,000","-2,045,000","11,182,000","-95,312,000","198,639,000","-2,310,000","-7,060,000","-10,778,000","-14,531,000","-777,000"
	EffectOfExchangeRateChanges,"-7,035,000","-4,041,000","-1,853,000","-687,000","-454,000","647,000","2,142,000","-457,000","1,706,000","-1,128,000","32,000","946,000","-905,000","-282,000","358,000","-358,000","-245,000","-387,000","434,000","-81,000","66,000","68,000","24,000","-90,000","-101,000","47,000","57,000"
	BeginningCashPosition,"673,436,000","272,656,000","387,068,000","239,962,000","673,436,000","448,630,000","423,702,000","971,144,000","634,293,000","531,953,000","1,051,371,000","218,498,000","219,850,000","311,215,000","204,447,000","201,442,000","220,321,000","136,233,000","137,844,000","126,743,000","221,989,000","23,282,000","25,568,000","32,718,000","43,597,000","58,081,000","58,801,000"
IncomeTaxPaidSupplementalData,"3,476,000","902,000","566,000","908,000","1,100,000","542,000","356,000","229,000","184,000","209,000","278,000","191,000",,,,,,,,,,,,,,,
InterestPaidSupplementalData,"5,681,000","684,000","2,156,000","684,000","2,157,000","707,000","2,193,000","725,000","57,000","784,000","0",,,,,,,,,,,,,,,,
CapitalExpenditure,"-22,232,000","-8,855,000","-8,611,000","-3,736,000","-1,030,000","-3,382,000","-2,541,000","-1,832,000","-4,065,000","-8,930,000","-6,780,000","-1,392,000","-11,668,000","-8,079,000","-6,080,000","-5,067,000","-5,987,000","-5,528,000","-2,339,000","-1,743,000","-4,243,000","-3,656,000","-3,103,000","-3,285,000","-3,195,000","-2,159,000","-2,308,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,"0","0","0","0","0","0","-49,000","199,997,000","0","0","0","0","-3,000"
IssuanceOfDebt,,,"0","0",,,"0","-577,000",,,"-100,000","1,040,760,000","0","0","0","0","-75,000","335,055,000",,,,,,,,,
RepaymentOfDebt,"-18,000","-4,000","0","-11,000","-3,000","-12,000","1,000","-266,000",,,"0",,,,,,,,,"-70,000","-66,000","-207,000","-183,000","-70,000","-72,000","-71,000","-71,000"
FreeCashFlow,"44,643,000","9,976,000","4,921,000","33,384,000","-3,638,000","52,693,000","32,368,000","41,594,000","6,865,000","29,767,000","18,055,000","9,248,000","-12,802,000","13,183,000","4,024,000","1,372,000","-11,330,000","-1,556,000","-2,184,000","-11,214,000","-10,481,000","-13,342,000","-9,805,000","-11,811,000","-15,033,000","-17,194,000","-11,269,000"
