name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
MarketCap,"327,888,432","686,661,956","870,335,071","2,979,719,060","2,199,769,236","2,958,979,580","3,198,668,396","1,395,146,656"
EnterpriseValue,"12,317,432","323,736,956","485,889,071","2,570,294,060","1,770,149,236","2,705,255,580","2,944,944,396","1,477,728,656"
PsRatio,,,,,"4,171.925","1,153.223","1,335.561","358.81"
PbRatio,"0.954","1.891","2.264","7.383","5.269","6.884","13.628",
EnterprisesValueEBITDARatio,"-0.131","-13.113","-17.096","-104.671","-108.832","-190.82","-159.739","-149.04"
