name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
MarketCap,"2,335,288,566","2,740,452,560","2,800,367,200","2,123,087,380","2,294,963,850","2,353,173,730","1,873,807,800","1,564,903,920","1,474,199,170","932,104,660","1,424,158,580","1,270,227,840","1,095,578,367","1,042,953,204","923,209,650","1,431,247,385","1,737,680,763","1,500,171,514","1,538,525,486","1,344,969,813","1,171,555,200","1,028,911,200","871,895,902","984,275,400","889,335,450","802,900,000","991,227,780","979,141,280","1,443,761,480","1,480,831,260","1,464,378,700","1,187,817,400","1,128,616,480","1,128,559,200","1,160,480,200","1,060,886,750","1,098,459,358","1,467,206,243"
EnterpriseValue,"1,941,303,566","2,523,334,560","2,545,631,200","1,995,158,380","2,366,478,850","2,479,191,730","1,902,872,800","1,734,374,920","1,781,408,170","1,168,859,660","1,641,232,580","1,589,796,840","1,482,670,367","1,290,710,204","1,181,016,650","1,660,106,385","2,041,587,763","1,761,343,514","1,804,373,486","1,678,456,813","1,565,887,200","1,362,562,200","1,322,285,902","1,352,772,400","1,282,504,450","962,993,000","1,129,702,780","1,135,526,280","1,610,609,480","1,618,697,260","1,595,870,700","1,359,414,400","1,344,196,480","1,311,923,200","1,330,155,200","1,078,219,750","1,114,912,358","1,687,699,243"
PeRatio,"2.713","3.866","4.955","3.677","7.395","13.475","11.518","17.982","18.082","11.544",,,,"51.462","8.428","11.185","15.964","18.208","22.931","29.328","27.387","27.245","23.936","20.484","18.071","15.579","15.38","13.135","17.635","18.453","19.656","20.644","31.822","9.842","10.707","10.041","9.103","33.914"
ForwardPeRatio,,"5.559","11.862","8.993","7.257","13.441","14.706","15.65","31.348","9.149","16.234","14.706","15.198","13.55","9.96","12.151","13.141","15.129","20.243","18.382","22.173","21.368","17.575","15.974","23.419","13.55","11.877","11.211","16.026","15.361","13.605","12.453","12.788","11.891","15.601","13.624","13.699","19.084"
PegRatio,,,,,,,,,,,,,,"2.71","1.992","2.429","2.629","3.028","4.051","3.674","4.438","4.272","3.516",,"4.684","2.709","2.375","2.242","3.204","3.071","2.722","2.491","2.559","2.378","3.12","2.723","2.742","3.814"
PsRatio,"0.279","0.347","0.37","0.291","0.376","0.431","0.369","0.328","0.31","0.201","0.311","0.274","0.228","0.211","0.187","0.295","0.378","0.34","0.365","0.332","0.296","0.266","0.227","0.261","0.243","0.224","0.279","0.276","0.401","0.414","0.418","0.352","0.354","0.352","0.366","0.381","0.374","0.506"
PbRatio,"1.416","2.026","2.145","1.746","2.306","2.766","2.408","2.116","2.081","1.329","1.947","1.802","1.613","1.551","1.235","1.864","2.459","2.224","2.371","2.191","1.988","1.774","1.507","1.758","1.652","1.502","1.846","1.845","2.876","3.007","2.811","2.44","2.459","2.494","3.054","2.296","2.444","15.007"
EnterprisesValueRevenueRatio,"0.23","1.085","1.428","1.062","0.969","1.361","1.293","1.091","1.433","0.999","1.49","1.252","1.205","1.239","1.108","1.24","1.45","1.489","1.652","1.368","1.375","1.398","1.438","1.268","1.229","1.093","1.289","1.145","1.686","1.999","1.851","1.382","1.398","1.71","1.666","1.228","1.308","2.266"
EnterprisesValueEBITDARatio,"1.543","5.886","10.222","13.313","5.493","10.949","16.71","10.491","24.746","19.985","34.931","24.507","23.171","31.624","-122.246","37.7","23.45","23.238","39.476","21.969","25.299","33.012","75.13","31.766","23.156","32.813","49.98","20.631","31.5","51.165","37.559","19.549","22.741","48.114","39.629","26.903","35.697","50.367"
