name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994
		PrepaidAssets,"35,165,000","18,062,000","16,112,000","13,225,000","18,100,000","11,795,000","14,232,000","12,570,000","16,113,000","11,839,000","14,126,000","11,443,000","16,905,000","14,695,000","16,250,000","15,821,000","16,237,000","12,851,000","13,267,000","14,392,000","16,910,000","14,406,000","14,209,000","13,694,000","16,004,000","14,258,000","13,292,000","12,990,000","15,166,000","14,137,000","12,592,000","12,741,000","14,023,000","11,674,000","11,323,000","13,017,000","12,148,000","9,489,000","26,528,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"100,894,000","97,101,000","33,573,000","46,789,000","10,399,000","22,220,000","9,832,000","82,683,000","83,671,000","19,332,000","18,647,000","10,942,000","9,081,000","1,329,000","4,808,000","7,054,000","7,974,000","8,179,000","23,698,000","8,550,000","25,327,000","4,246,000","11,586,000","21,074,000","8,247,000","4,179,000","17,437,000","8,083,000","18,300,000","36,540,000","27,340,000","5,280,000","460,000","10,158,000","7,344,000","14,448,000","37,353,000","1,805,000","2,772,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"84,446,000","30,470,000","44,939,000","39,540,000","22,500,000","19,004,000","41,093,000","40,551,000","21,356,000","96,775,000","15,770,000","18,506,000","22,064,000","16,585,000","65,376,000","70,029,000","29,953,000","6,674,000","2,874,000","12,463,000","11,790,000","26,575,000","24,815,000","9,991,000","1,778,000","9,767,000","13,346,000","8,965,000","9,394,000","14,840,000","15,757,000","9,598,000","12,145,000","12,022,000","17,276,000","16,808,000","10,499,000","19,219,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"42,778,248,000","41,978,146,000","22,557,717,000","21,160,699,000","20,289,092,000","19,444,668,000","18,634,355,000","18,294,401,000","18,366,430,000","18,099,296,000","16,667,528,000","16,444,551,000","15,537,928,000","15,072,496,000","14,866,359,000","14,421,083,000","14,264,326,000","13,894,845,000","13,539,362,000","13,404,559,000","13,220,801,000","12,988,250,000","12,356,125,000","12,091,615,000","11,913,912,000","11,697,789,000","11,594,403,000","11,591,075,000","10,952,029,000","10,860,525,000","10,800,923,000","10,713,587,000","10,380,701,000","9,773,085,000","9,726,163,000","9,244,262,000","8,601,983,000","5,322,737,000","5,016,345,000","4,552,895,000","4,375,672,000","4,399,849,000","4,257,166,000","3,824,483,000","3,630,343,000","3,506,682,000","3,119,554,000","3,132,160,000","2,895,337,000","2,894,365,000","2,871,751,000","2,886,316,000","2,911,071,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,"980,509,000","849,847,000","538,604,000","211,586,000","226,404,000","230,634,000","230,031,000","217,738,000","208,452,000","157,434,000","159,655,000","162,247,000","164,974,000",,,,,,,,,,,,,,,,,,,,,,,,,,"4,727,578,000","4,285,216,000","4,129,203,000","4,157,855,000","4,013,918,000","3,626,709,000","3,492,909,000","3,401,247,000","3,039,722,000","3,056,073,000","2,821,489,000","2,816,882,000","2,800,502,000","2,815,317,000","2,840,378,000","2,862,153,000","2,887,120,000","2,914,434,000","2,965,989,000","2,824,255,000","2,746,200,000","2,480,497,000","2,511,247,000","2,485,081,000","1,996,154,000","1,916,677,000","1,877,264,000","1,754,963,000","1,748,737,000","1,522,898,000","1,469,155,000","1,406,710,000","1,398,129,000","1,377,680,000","1,352,714,000","1,320,645,000","1,084,078,000","1,070,492,000","1,052,703,000","1,038,178,000","1,037,207,000","995,415,000","941,946,000","967,670,000","864,587,000","857,559,000","858,205,000","894,278,000","859,302,000","889,627,000","868,604,000","867,093,000","851,400,000","795,600,000","753,400,000","718,280,000","670,400,000","637,500,000","592,900,000","547,591,000","526,400,000","472,200,000","438,900,000","426,233,000","395,200,000","385,700,000","387,700,000","389,364,000","383,600,000","373,000,000","347,500,000","338,500,000","340,100,000"
			GrossPPE,"980,509,000","849,847,000","538,604,000","211,586,000","226,404,000","230,634,000","230,031,000","217,738,000","208,452,000","157,434,000","159,655,000","162,247,000","164,974,000",,,,,,,,,,,,,,,,,,,,,,,,,,"5,629,079,000","5,155,381,000","4,973,208,000","4,971,981,000","4,800,781,000","4,387,786,000","4,229,679,000","4,112,862,000","3,730,233,000","3,730,052,000","3,473,330,000","3,447,722,000","3,413,124,000","3,408,938,000","3,413,417,000","3,415,570,000","3,417,706,000","3,426,516,000","3,458,062,000","3,294,950,000","3,196,422,000","2,912,811,000","2,925,336,000","2,881,935,000","2,377,202,000","2,282,730,000","2,230,663,000","2,096,156,000","2,078,500,000","1,842,929,000","1,778,644,000","1,708,438,000","1,691,319,000","1,664,575,000","1,632,528,000","1,593,292,000","1,349,477,000","1,331,480,000","1,314,238,000","1,292,428,000","1,284,441,000","1,229,151,000","1,180,700,000","1,201,518,000","1,093,174,000","1,081,850,000","1,076,451,000","1,106,657,000","1,055,709,000","1,081,458,000","1,070,124,000","1,062,479,000","851,400,000","795,600,000","753,400,000","889,835,000","670,400,000","637,500,000","592,900,000","699,797,000","526,400,000","472,200,000","438,900,000","564,540,000","395,200,000","385,700,000","387,700,000","515,426,000","383,600,000","373,000,000","347,500,000","338,500,000","340,100,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,"0","0",,,,,,,"0",,,,"0","0",,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,914,482,000","1,807,891,000","1,747,665,000","1,749,378,000","1,689,523,000","1,568,479,000","1,547,899,000","1,520,413,000","1,353,973,000","1,329,343,000","1,176,915,000","1,169,295,000","1,157,197,000","1,156,488,000","1,157,731,000","1,157,885,000","1,158,618,000","1,161,705,000",,,,,,,,,,"746,016,000","722,434,000",,,,,,,"557,288,000",,,,"467,488,000","460,050,000",,,"412,455,000",,,,"368,057,000",,,,"350,517,000",,,,,,,,"214,342,000",,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,714,597,000","3,347,490,000","3,225,543,000","3,222,603,000","3,111,258,000","2,819,307,000","2,681,780,000","2,592,449,000","2,366,621,000","2,392,959,000","2,286,259,000","2,270,161,000","2,247,767,000","2,245,443,000","2,247,961,000","2,251,025,000","2,249,003,000","2,250,919,000",,,,,,,,,,"1,350,140,000","1,304,469,000",,,,,,,"975,894,000",,,,"818,412,000","811,235,000",,,"765,707,000",,,,"705,470,000",,,,"711,962,000",,,,,,,,"485,455,000",,,,,,,,,,,,,
				OtherProperties,"980,509,000","849,847,000","538,604,000","211,586,000","226,404,000","230,634,000","230,031,000","217,738,000","208,452,000","157,434,000","159,655,000","162,247,000","164,974,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,580,000",,"4,158,000","6,354,000",,,"9,639,000","7,750,000","10,156,000","8,266,000","8,160,000","7,007,000","7,725,000","6,660,000","10,085,000","13,892,000",,,,,,,,,,,"51,597,000",,,,,,,"60,110,000",,,,"6,528,000","13,156,000",,,"23,356,000",,,,"33,130,000",,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-901,501,000","-870,165,000","-844,005,000","-814,126,000","-786,863,000","-761,077,000","-736,770,000","-711,615,000","-690,511,000","-673,979,000","-651,841,000","-630,840,000","-612,622,000","-593,621,000","-573,039,000","-553,417,000","-530,586,000","-512,082,000","-492,073,000","-470,695,000","-450,222,000","-432,314,000","-414,089,000","-396,854,000","-381,048,000","-366,053,000","-353,399,000","-341,193,000","-329,763,000","-320,031,000","-309,489,000","-301,728,000","-293,190,000","-286,895,000","-279,814,000","-272,647,000","-265,399,000","-260,988,000","-261,535,000","-254,250,000","-247,234,000","-233,736,000","-238,754,000","-233,848,000","-228,587,000","-224,291,000","-218,246,000","-212,379,000","-196,407,000","-191,831,000","-201,520,000","-195,386,000",,,,"-171,555,000",,,,"-152,206,000",,,,"-138,307,000",,,,"-126,062,000",,,,,
		GoodwillAndOtherIntangibleAssets,"8,899,261,000","8,952,009,000","2,169,955,000","1,983,810,000","1,834,260,000","1,724,835,000","1,624,739,000","1,522,560,000","1,531,216,000","1,507,813,000","1,328,301,000","1,323,100,000","1,219,744,000","1,214,227,000","1,227,540,000","1,243,482,000","1,277,195,000","1,209,900,000","1,180,002,000","1,195,183,000","1,123,132,000","1,097,387,000","1,102,813,000","1,078,265,000","1,032,694,000","1,049,738,000","1,058,926,000","1,067,099,000","1,072,270,000","1,055,194,000","1,075,414,000","1,063,695,000","1,001,661,000","951,119,000","971,632,000","987,883,000","864,641,000","259,070,000","17,010,000","164,993,000","166,546,000","170,542,000","167,330,000","123,757,000","75,564,000","43,427,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,437,000","17,668,000","17,899,000","18,130,000","18,360,000","18,591,000","18,822,000","19,053,000","19,300,000","19,500,000","19,700,000","19,977,000","20,200,000","20,400,000","20,700,000","20,901,000","21,100,000","21,400,000","21,600,000","21,834,000","21,900,000","22,100,000","22,300,000","22,567,000","22,600,000",,,,
			Goodwill,"3,711,981,000","3,676,705,000","13,947,000","14,017,000","14,114,000","14,180,000","14,282,000","14,383,000","14,397,000","14,430,000","14,503,000","14,536,000","14,597,000","14,630,000","14,861,000","14,902,000","14,943,000","14,970,000","14,989,000","15,001,000","15,036,000","15,067,000","15,165,000","15,220,000","15,283,000","15,321,000","15,372,000","15,386,000","15,425,000","15,470,000","15,535,000","15,556,000","15,598,000","15,660,000","15,739,000","15,834,000","15,975,000","16,945,000","17,010,000","17,094,000","17,190,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,206,000","17,437,000","17,668,000","17,899,000","18,130,000","18,360,000","18,591,000","18,822,000","19,053,000",,,,"19,977,000",,,,"20,901,000",,,,"21,834,000",,,,"22,567,000",,,,,
			OtherIntangibleAssets,"5,187,280,000","5,275,304,000","2,156,008,000","1,969,793,000","1,820,146,000","1,710,655,000","1,610,457,000","1,508,177,000","1,516,819,000","1,493,383,000","1,313,798,000","1,308,564,000","1,205,147,000","1,199,597,000","1,212,679,000","1,228,580,000","1,262,252,000","1,194,930,000","1,165,013,000","1,180,182,000","1,108,096,000","1,082,320,000","1,087,648,000","1,063,045,000","1,017,411,000","1,034,417,000","1,043,554,000","1,051,713,000","1,056,845,000","1,039,724,000","1,059,879,000","1,048,139,000","986,063,000","935,459,000","955,893,000","972,049,000","848,666,000","242,125,000","276,819,000","147,899,000","149,356,000","153,336,000","150,124,000","106,551,000","58,358,000","26,221,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,200,000","20,400,000","20,700,000",,"21,100,000","21,400,000","21,600,000",,"21,900,000","22,100,000","22,300,000",,"22,600,000",,,,
		InvestmentProperties,"32,637,521,000","31,959,130,000","19,777,780,000","18,900,314,000","18,175,686,000","17,466,152,000","16,741,673,000","16,502,311,000","16,570,581,000","16,399,997,000","15,130,956,000","14,921,760,000","14,119,830,000","13,826,932,000","13,621,598,000","13,160,013,000","12,971,560,000","12,669,825,000","12,344,902,000","12,194,735,000","12,084,050,000","11,877,216,000","11,238,843,000","10,998,155,000","10,866,489,000","10,609,117,000","10,495,965,000","10,480,701,000","9,843,747,000","9,766,700,000","9,686,084,000","9,611,531,000","9,341,080,000","8,784,587,000","8,703,802,000","8,213,903,000","7,692,418,000","5,022,918,000","1,712,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"148,697,000","148,459,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,247,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"141,191,000","140,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,247,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"7,506,000","7,492,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"74,694,000","29,593,000","43,941,000","43,068,000","33,750,000","10,000","14,637,000","19,011,000","25,173,000","12,000","13,617,000","5,433,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,341,000","4,704,000","2,178,000",,,,,,"22,146,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
