name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"177,977,000","30,062,000","39,644,000","60,530,000","47,741,000","11,276,000","47,344,000","24,590,000","77,996,000","23,912,000"
	CashFlowFromContinuingOperatingActivities,"177,977,000","30,062,000","39,644,000","60,530,000","47,741,000","11,276,000","47,344,000","24,590,000","77,996,000","23,912,000"
		NetIncomeFromContinuingOperations,"76,407,000","2,318,000","12,931,000","35,585,000","25,573,000","-14,662,000","-6,693,000","17,157,000","32,509,000","-12,857,000"
		OperatingGainsLosses,"331,000","792,000","-739,000","805,000","-527,000","339,000","7,647,000","1,878,000","3,817,000","741,000"
			NetForeignCurrencyExchangeGainLoss,"-241,000","37,000","-144,000","-33,000","-101,000","-1,042,000","6,318,000","671,000","2,639,000","-2,874,000"
			EarningsLossesFromEquityInvestments,"-201,000","-9,000","-81,000","-85,000","-26,000","6,000","834,000","24,000","178,000","233,000"
		DepreciationAmortizationDepletion,"97,588,000","24,636,000","25,648,000","22,031,000","25,273,000","24,242,000","24,340,000","16,171,000","16,814,000","17,071,000"
			DepreciationAndAmortization,"97,588,000","24,636,000","25,648,000","22,031,000","25,273,000","24,242,000","24,340,000","16,171,000","16,814,000","17,071,000"
		DeferredTax,"4,114,000","-2,577,000","938,000","1,801,000","3,952,000","-1,843,000","-7,733,000","3,936,000","-1,339,000","389,000"
			DeferredIncomeTax,"4,114,000","-2,577,000","938,000","1,801,000","3,952,000","-1,843,000","-7,733,000","3,936,000","-1,339,000","389,000"
		ProvisionandWriteOffofAssets,"595,000","135,000","151,000","128,000","181,000","141,000","186,000","6,000","19,000","49,000"
		UnrealizedGainLossOnInvestmentSecurities,"-6,019,000","1,209,000","-5,416,000","-596,000","-1,216,000","11,049,000","-491,000","0","418,000","-418,000"
		StockBasedCompensation,"7,552,000","2,774,000","1,677,000","1,613,000","1,488,000","1,026,000","1,504,000","132,000","128,000","127,000"
		OtherNonCashItems,"7,981,000","34,000","6,631,000","162,000","1,154,000","-229,000","989,000","1,274,000","-680,000","1,528,000"
		ChangeInWorkingCapital,"-10,572,000","741,000","-2,177,000","-999,000","-8,137,000","-8,787,000","27,595,000","-15,964,000","26,310,000","17,282,000"
			ChangeInReceivables,"-18,091,000","-12,886,000","3,689,000","1,410,000","-10,304,000","-10,798,000","-25,750,000","921,000","-6,913,000","7,732,000"
				ChangesInAccountReceivables,"-18,091,000","-12,886,000","3,689,000","1,410,000","-10,304,000","-10,798,000","-25,750,000","921,000","-6,913,000","7,732,000"
			ChangeInInventory,"-35,697,000","-21,318,000","-4,083,000","-6,001,000","-4,295,000","-7,437,000","-4,970,000","-307,000","-5,507,000","17,402,000"
			ChangeInPayablesAndAccruedExpense,"19,681,000","20,177,000","-8,348,000","-1,799,000","9,651,000","17,309,000","29,265,000","-21,899,000","30,523,000","-10,996,000"
				ChangeInPayable,"19,681,000","20,177,000","-8,348,000","-1,799,000","9,651,000","17,309,000","29,265,000","-21,899,000","30,523,000","-10,996,000"
					ChangeInAccountPayable,"19,681,000","20,177,000","-8,348,000","-1,799,000","9,651,000","17,309,000","29,265,000","-21,899,000","30,523,000","-10,996,000"
			ChangeInOtherCurrentAssets,"5,106,000","18,215,000","4,627,000","-5,286,000","-12,450,000","7,688,000","-1,217,000","-10,877,000","-507,000","4,737,000"
			ChangeInOtherCurrentLiabilities,"18,429,000","-3,447,000","1,938,000","10,677,000","9,261,000","-15,549,000","30,267,000","16,198,000","8,714,000","-1,593,000"
InvestingCashFlow,"-178,994,000","-23,862,000","-66,590,000","-14,906,000","-73,636,000","-16,645,000","-378,697,000","-8,190,000","-8,123,000","-12,541,000"
	CashFlowFromContinuingInvestingActivities,"-178,994,000","-23,862,000","-66,590,000","-14,906,000","-73,636,000","-16,645,000","-378,697,000","-8,190,000","-8,123,000","-12,541,000"
		NetPPEPurchaseAndSale,"61,560,000","-13,734,000","70,087,000","-14,859,000","20,066,000","-16,645,000","-15,029,000","-8,190,000","-8,077,000","-12,048,000"
