name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"258,590,000","280,186,000","291,050,000","52,510,000","60,533,000","72,806,000"
	CurrentAssets,"255,310,000","277,035,000","287,836,000","47,394,000","57,537,000","70,633,000"
		CashCashEquivalentsAndShortTermInvestments,"238,586,000","260,687,000","271,475,000","35,572,000","48,327,000","61,511,000"
			CashAndCashEquivalents,"238,586,000","260,687,000","271,475,000","35,572,000","48,327,000","61,511,000"
		Receivables,"9,949,000","8,709,000","8,920,000","6,887,000","5,637,000","5,363,000"
			AccountsReceivable,"9,949,000","8,709,000","8,920,000","6,887,000","5,637,000","5,363,000"
				GrossAccountsReceivable,,"9,309,000",,,,"5,663,000"
				AllowanceForDoubtfulAccountsReceivable,,"-600,000",,,,"-300,000"
		Inventory,"4,082,000","3,475,000","2,948,000","2,576,000","2,533,000","2,598,000"
		PrepaidAssets,"2,693,000","4,164,000","4,493,000","2,359,000","1,040,000","1,161,000"
	TotalNonCurrentAssets,"3,280,000","3,151,000","3,214,000","5,116,000","2,996,000","2,173,000"
		NetPPE,"3,089,000","2,949,000","3,032,000","1,649,000","1,586,000","1,787,000"
			GrossPPE,"4,463,000","4,153,000","4,116,000","2,568,000","2,461,000","2,530,000"
				Properties,"0","0","0","0","0","0"
				MachineryFurnitureEquipment,"354,000","354,000","362,000","151,000","159,000","161,000"
				OtherProperties,"3,249,000","3,180,000","3,332,000","1,783,000","1,944,000","2,041,000"
				ConstructionInProgress,"826,000","590,000","393,000","604,000","329,000","298,000"
				Leases,"34,000","29,000","29,000","30,000","29,000","30,000"
			AccumulatedDepreciation,"-1,374,000","-1,204,000","-1,084,000","-919,000","-875,000","-743,000"
		OtherNonCurrentAssets,"191,000","202,000","182,000","3,467,000","1,410,000","386,000"
TotalLiabilitiesNetMinorityInterest,"46,679,000","48,079,000","45,074,000","169,799,000","161,334,000","161,655,000"
	CurrentLiabilities,"12,000,000","13,504,000","10,315,000","12,061,000","9,298,000","9,314,000"
		PayablesAndAccruedExpenses,"7,607,000","7,007,000","5,190,000","7,866,000","6,825,000","4,849,000"
			Payables,"3,074,000","3,351,000","1,839,000","3,224,000","3,010,000","2,158,000"
				AccountsPayable,"3,074,000","3,351,000","1,839,000","3,224,000","3,010,000","2,158,000"
			CurrentAccruedExpenses,"4,533,000","3,656,000","3,351,000","4,642,000","3,815,000","2,691,000"
				InterestPayable,"274,000","275,000","272,000","267,000","274,000","274,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"3,859,000","5,987,000","4,639,000","4,083,000","2,225,000","4,070,000"
		CurrentDebtAndCapitalLeaseObligation,"534,000","510,000","486,000","112,000","248,000","395,000"
			CurrentCapitalLeaseObligation,"534,000","510,000","486,000","112,000","248,000","395,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"34,679,000","34,575,000","34,759,000","157,738,000","152,036,000","152,341,000"
		LongTermDebtAndCapitalLeaseObligation,"33,713,000","33,696,000","33,664,000","32,427,000","32,247,000","32,089,000"
			LongTermDebt,"32,817,000","32,656,000","32,486,000","32,302,000","32,124,000","31,955,000"
			LongTermCapitalLeaseObligation,"896,000","1,040,000","1,178,000","125,000","123,000","134,000"
		TradeandOtherPayablesNonCurrent,"928,000","841,000","750,000","651,000","556,000","465,000"
		DerivativeProductLiabilities,,"0","0","6,984,000","1,557,000","2,112,000"
		PreferredSecuritiesOutsideStockEquity,"0","0","0","117,331,000","117,331,000","117,331,000"
		OtherNonCurrentLiabilities,"38,000","38,000","345,000","345,000","345,000","344,000"
TotalEquityGrossMinorityInterest,"211,911,000","232,107,000","245,976,000","-117,289,000","-100,801,000","-88,849,000"
	StockholdersEquity,"211,911,000","232,107,000","245,976,000","-117,289,000","-100,801,000","-88,849,000"
		CapitalStock,"48,000","48,000","49,000","9,000","9,000","9,000"
			PreferredStock,"0","0",,,,
			CommonStock,"48,000","48,000","49,000","9,000","9,000","9,000"
		AdditionalPaidInCapital,"388,127,000","385,060,000","382,992,000","2,598,000","1,471,000","1,183,000"
		RetainedEarnings,"-176,264,000","-153,001,000","-137,065,000","-119,896,000","-102,281,000","-90,041,000"
TotalCapitalization,"244,728,000","264,763,000","278,462,000","-84,987,000","-68,677,000","-56,894,000"
CommonStockEquity,"211,911,000","232,107,000","245,976,000","-117,289,000","-100,801,000","-88,849,000"
CapitalLeaseObligations,"1,430,000","1,550,000","1,664,000","237,000","371,000","529,000"
NetTangibleAssets,"211,911,000","232,107,000","245,976,000","-117,289,000","-100,801,000","-88,849,000"
WorkingCapital,"243,310,000","263,531,000","277,521,000","35,333,000","48,239,000","61,319,000"
InvestedCapital,"244,728,000","264,763,000","278,462,000","-84,987,000","-68,677,000","-56,894,000"
TangibleBookValue,"211,911,000","232,107,000","245,976,000","-117,289,000","-100,801,000","-88,849,000"
TotalDebt,"34,247,000","34,206,000","34,150,000","32,539,000","32,495,000","32,484,000"
ShareIssued,"47,590,348","47,504,704","47,292,022","42,246,436","42,246,436","42,246,436"
OrdinarySharesNumber,"47,590,348","47,504,704","47,292,022","42,246,436","42,246,436","42,246,436"
