name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,12/31/2012
	TotalNonCurrentAssets,"9,476,000,000","9,679,800,000","9,813,500,000","9,930,400,000","10,036,700,000","10,222,300,000","10,285,600,000","10,390,400,000","10,727,000,000","10,919,800,000","11,371,100,000","11,635,500,000","8,553,300,000","4,752,725,000","4,850,759,000","4,933,624,000","5,068,260,000","5,097,823,000","5,152,597,000","5,083,852,000","5,100,661,000","5,148,957,000","5,321,158,000","5,411,051,000","5,445,936,000","5,498,008,000","5,510,726,000","5,739,227,000","3,070,495,000","3,128,240,000","3,197,958,000","3,211,520,000","3,227,131,000","3,280,640,000","3,370,070,000","3,402,577,000","3,506,007,000"
		NetPPE,"646,200,000","656,300,000","664,600,000","667,700,000","668,400,000","684,500,000","673,300,000","681,400,000","693,500,000","723,800,000","737,000,000","767,300,000","453,800,000","450,861,000","445,746,000","446,954,000","464,306,000","467,289,000","477,718,000","475,297,000","474,066,000","474,990,000","499,842,000","505,432,000","519,931,000","528,706,000","530,070,000","286,134,000","282,244,000","289,371,000","293,915,000","300,816,000","303,364,000","310,143,000","331,889,000","333,992,000","355,212,000"
			GrossPPE,"1,452,200,000","1,443,700,000","1,439,700,000","1,426,800,000","1,398,500,000","1,390,200,000","1,338,800,000","1,305,700,000","1,278,500,000","1,277,600,000","1,247,100,000","1,249,500,000","903,000,000","888,574,000","871,323,000","860,786,000","871,637,000","857,678,000","848,832,000","826,318,000","796,969,000","778,724,000","787,979,000","780,889,000","778,821,000","772,512,000","763,402,000","511,733,000","495,599,000","496,713,000","506,453,000","504,208,000","497,031,000","494,108,000","509,068,000","497,626,000","501,256,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0"
				LandAndImprovements,,"54,100,000",,,,"60,500,000",,,,"57,400,000",,,,"49,343,000",,,,"54,002,000",,,,"53,182,000",,,,"55,751,000",,,,"33,711,000",,,,"34,723,000",,,"34,103,000"
				BuildingsAndImprovements,,"334,400,000",,,,"339,800,000",,,,"333,300,000",,,,"212,245,000",,,,"217,396,000",,,,"208,515,000",,,,"219,953,000",,,,"149,596,000",,,,"152,281,000",,,"156,981,000"
				MachineryFurnitureEquipment,,"968,000,000",,,,"916,700,000",,,,"849,900,000",,,,"597,023,000",,,,"556,809,000",,,,"480,654,000",,,,"463,955,000",,,,"306,454,000",,,,"300,810,000",,,"304,329,000"
				ConstructionInProgress,,"87,200,000",,,,"73,200,000",,,,"37,000,000",,,,"29,963,000",,,,"29,471,000",,,,"36,373,000",,,,"32,853,000",,,,"6,952,000",,,,"6,294,000",,,"5,843,000"
			AccumulatedDepreciation,"-806,000,000","-787,400,000","-775,100,000","-759,100,000","-730,100,000","-705,700,000","-665,500,000","-624,300,000","-585,000,000","-553,800,000","-510,100,000","-482,200,000","-449,200,000","-437,713,000","-425,577,000","-413,832,000","-407,331,000","-390,389,000","-371,114,000","-351,021,000","-322,903,000","-303,734,000","-288,137,000","-275,457,000","-258,890,000","-243,806,000","-233,332,000","-225,599,000","-213,355,000","-207,342,000","-212,538,000","-203,392,000","-193,667,000","-183,965,000","-177,179,000","-163,634,000","-146,044,000"
		GoodwillAndOtherIntangibleAssets,"8,104,900,000","8,259,000,000","8,433,600,000","8,609,200,000","8,752,000,000","8,936,900,000","9,049,600,000","9,175,800,000","9,521,000,000","9,735,300,000","10,216,200,000","10,429,700,000","4,149,900,000","4,204,309,000","4,279,317,000","4,357,326,000","4,478,961,000","4,522,730,000","4,576,320,000","4,505,020,000","4,519,615,000","4,568,104,000","4,708,482,000","4,780,026,000","4,796,668,000","4,838,136,000","4,882,592,000","2,622,343,000","2,664,654,000","2,712,787,000","2,758,583,000","2,772,695,000","2,823,763,000","2,872,706,000","2,927,585,000","2,965,890,000","3,052,615,000"
			Goodwill,"5,220,500,000","5,231,700,000","5,253,700,000","5,272,300,000","5,262,300,000","5,286,500,000","5,254,100,000","5,231,200,000","5,424,600,000","5,471,700,000","5,722,700,000","5,759,100,000","2,859,900,000","2,852,309,000","2,858,640,000","2,866,319,000","2,900,958,000","2,886,630,000","2,877,813,000","2,810,738,000","2,779,416,000","2,768,304,000","2,803,227,000","2,797,234,000","2,719,300,000","2,690,636,000","2,616,400,000","1,450,847,000","1,449,822,000","1,451,887,000","1,451,653,000","1,446,109,000","1,445,712,000","1,450,506,000","1,458,294,000","1,461,532,000","1,473,932,000"
			OtherIntangibleAssets,"2,884,400,000","3,027,300,000","3,179,900,000","3,336,900,000","3,489,700,000","3,650,400,000","3,795,500,000","3,944,600,000","4,096,400,000","4,263,600,000","4,493,500,000","4,670,600,000","1,290,000,000","1,352,000,000","1,420,677,000","1,491,007,000","1,578,003,000","1,636,100,000","1,698,507,000","1,694,282,000","1,740,199,000","1,799,800,000","1,905,255,000","1,982,792,000","2,077,368,000","2,147,500,000","2,266,192,000","1,171,496,000","1,214,832,000","1,260,900,000","1,306,930,000","1,326,586,000","1,378,051,000","1,422,200,000","1,469,291,000","1,504,358,000","1,578,683,000"
		OtherNonCurrentAssets,"724,900,000","764,500,000","715,300,000","653,500,000","616,300,000","600,900,000","562,700,000","533,200,000","512,500,000","460,700,000","417,900,000","438,500,000","3,949,600,000","97,555,000","125,696,000","129,344,000","124,993,000","107,804,000","98,559,000","103,535,000","106,980,000","105,863,000","112,834,000","125,593,000","129,337,000","131,166,000","98,064,000","2,830,750,000","123,597,000","126,082,000","145,460,000","138,009,000","100,004,000","97,791,000","110,596,000","102,695,000","98,180,000"
TotalLiabilitiesNetMinorityInterest,"12,362,800,000","13,416,100,000","13,335,400,000","13,358,900,000","13,153,400,000","13,221,800,000","13,446,900,000","13,838,400,000","13,299,400,000","13,595,300,000","13,962,700,000","14,511,800,000","8,629,800,000","4,873,772,000","4,963,226,000","5,402,611,000","5,419,110,000","5,393,840,000","5,595,911,000","5,656,353,000","5,728,801,000","5,747,902,000","5,978,410,000","6,194,343,000","6,384,453,000","6,279,911,000","6,542,731,000","6,301,831,000","3,619,086,000","3,648,266,000","3,766,507,000","3,831,551,000","3,615,388,000","3,646,039,000","4,140,772,000","4,188,523,000","3,610,982,000"
	CurrentLiabilities,"2,221,900,000","2,182,500,000","2,086,700,000","2,096,000,000","1,926,900,000","1,953,400,000","2,057,600,000","2,141,400,000","1,852,900,000","2,042,000,000","2,040,700,000","2,285,400,000","904,900,000","690,622,000","764,620,000","785,276,000","761,878,000","723,717,000","716,990,000","756,809,000","834,263,000","857,818,000","927,823,000","869,870,000","798,162,000","685,092,000","763,940,000","530,441,000","479,389,000","475,813,000","570,821,000","603,143,000","577,855,000","593,381,000","539,225,000","592,157,000","549,619,000"
		PayablesAndAccruedExpenses,"1,393,000,000","1,350,000,000","1,296,400,000","1,371,900,000","1,265,800,000","1,266,700,000","1,382,900,000","1,534,000,000","1,269,700,000","1,501,200,000","1,517,000,000","2,261,400,000","904,900,000","484,956,000","556,443,000","583,590,000","572,009,000","516,161,000","513,796,000","528,193,000","600,375,000","521,628,000","604,754,000","581,610,000","540,679,000","408,861,000","495,333,000","367,318,000","315,324,000","239,114,000","350,464,000","384,424,000","353,499,000","323,843,000","311,444,000","363,330,000","284,089,000"
			Payables,"1,272,600,000","1,160,700,000","1,170,100,000","1,080,100,000","1,105,800,000","1,053,100,000","1,191,300,000","1,282,900,000","1,022,400,000","1,191,100,000","1,276,200,000","1,406,500,000","475,300,000","431,526,000","482,253,000","540,629,000","499,487,000","465,524,000","436,873,000","479,968,000","519,992,000","480,790,000","518,667,000","541,069,000","444,409,000","364,126,000","390,903,000","270,758,000","253,053,000","213,108,000","293,089,000","351,018,000","296,568,000","251,639,000","242,142,000","272,211,000","194,301,000"
				AccountsPayable,"1,272,600,000","1,160,700,000","1,170,100,000","1,080,100,000","1,059,400,000","1,010,800,000","1,147,300,000","1,222,100,000","974,000,000","1,148,000,000","1,226,400,000","1,406,500,000","475,300,000","399,237,000","441,409,000","487,521,000","460,498,000","436,737,000","407,635,000","448,464,000","453,339,000","415,921,000","417,546,000","456,830,000","388,005,000","300,829,000","336,796,000","248,473,000","234,032,000","177,806,000","238,863,000","312,303,000","296,568,000","251,639,000","242,142,000","272,211,000","194,301,000"
				TotalTaxPayable,,,,,"46,400,000","42,300,000","44,000,000","60,800,000","48,400,000","43,100,000","49,800,000",,,"20,118,000","30,213,000","42,391,000","26,334,000","28,787,000","29,238,000","31,504,000","66,653,000","64,869,000","101,121,000","84,239,000","56,404,000","63,297,000","54,107,000","22,285,000","19,021,000","35,302,000","54,226,000","38,715,000",,,,,
					IncomeTaxPayable,,,,,"18,600,000","13,000,000","15,400,000","20,200,000","20,000,000","15,800,000","18,700,000",,,"7,683,000","14,835,000","23,708,000","14,354,000","16,949,000","16,378,000","18,544,000","52,962,000","49,984,000","85,877,000","64,248,000","42,264,000","38,417,000","31,044,000","22,285,000","19,021,000","35,302,000","54,226,000","38,715,000",,,,,
				OtherPayable,,,,,,,,,,,,,,"12,171,000","10,631,000","10,717,000","12,655,000",,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"120,400,000","189,300,000","126,300,000","291,800,000","160,000,000","213,600,000","191,600,000","251,100,000","247,300,000","310,100,000","240,800,000","854,900,000","429,600,000","53,430,000","74,190,000","42,961,000","72,522,000","50,637,000","76,923,000","48,225,000","80,383,000","40,838,000","86,087,000","40,541,000","96,270,000","44,735,000","104,430,000","96,560,000","62,271,000","26,006,000","57,375,000","33,406,000","56,931,000","72,204,000","69,302,000","91,119,000","89,788,000"
				InterestPayable,"56,700,000","118,300,000","58,000,000","120,200,000","57,500,000","120,200,000","59,300,000","97,700,000","59,900,000","97,800,000","65,900,000",,,"18,469,000","48,727,000","18,610,000","48,876,000","23,485,000","48,787,000","18,712,000","48,903,000","8,586,000","54,300,000","10,636,000","66,127,000","12,468,000","68,097,000","13,734,000","35,041,000","8,952,000","37,852,000","11,611,000","33,993,000","47,366,000","45,191,000","66,992,000","63,783,000"
		CurrentProvisions,,,"47,200,000",,"59,500,000","22,000,000","36,000,000","25,900,000","26,500,000","24,000,000","25,400,000",,,"29,876,000","14,195,000","14,211,000","15,793,000","24,961,000","17,479,000","29,756,000","27,098,000","30,438,000","20,887,000","18,700,000","20,850,000","24,480,000","17,233,000","3,747,000","5,019,000","5,657,000","7,290,000","9,766,000","13,726,000","18,572,000","8,025,000","15,653,000","20,481,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"282,500,000","304,700,000","266,600,000","241,700,000","205,600,000","277,900,000","268,400,000","193,200,000","164,000,000","187,300,000","167,300,000",,,"94,313,000","100,938,000","102,292,000","93,021,000","97,522,000","89,864,000","99,687,000","98,428,000","169,923,000","156,403,000","129,832,000","97,594,000","108,852,000","120,907,000","62,408,000","60,075,000","122,291,000","111,064,000","95,047,000","70,675,000","124,893,000","106,215,000","84,162,000","114,679,000"
		CurrentDebtAndCapitalLeaseObligation,"76,000,000","78,700,000","83,300,000","88,100,000","91,300,000","94,400,000","94,500,000","94,100,000","92,300,000","93,700,000","92,600,000","24,000,000",,,,,,,,,,"12,500,000","12,500,000","12,500,000","12,500,000","12,520,000","12,592,000","12,554,000","8,972,000","9,001,000","8,993,000","9,063,000","9,097,000","9,462,000","10,746,000","10,611,000","10,776,000"
			CurrentDebt,"32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","24,000,000",,,,,,,,,,"12,500,000","12,500,000","12,500,000","12,500,000","12,520,000","12,592,000","12,554,000","8,972,000","9,001,000","8,993,000","9,063,000","9,097,000","9,462,000","10,746,000","10,611,000","10,776,000"
				OtherCurrentBorrowings,"32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"44,000,000","46,700,000","51,300,000","56,100,000","59,300,000","62,400,000","62,500,000","62,100,000","60,300,000","61,700,000","60,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"121,100,000","94,600,000","108,200,000","121,000,000","118,900,000","90,000,000","99,000,000","122,000,000","119,200,000","82,600,000","80,200,000",,,"7,554,000","8,417,000","11,888,000","12,716,000","12,611,000","17,340,000","20,244,000","29,517,000","25,859,000","38,858,000","27,980,000","24,994,000","23,811,000","15,883,000","19,860,000","23,932,000","25,888,000","25,109,000","31,100,000","28,138,000","21,498,000","21,969,000","26,787,000","37,663,000"
			CurrentDeferredRevenue,"121,100,000","94,600,000","108,200,000","121,000,000","118,900,000","90,000,000","99,000,000","122,000,000","119,200,000","82,600,000","80,200,000",,,"7,554,000","8,417,000","11,888,000","12,716,000","12,611,000","17,340,000","20,244,000","29,517,000","25,859,000","38,858,000","27,980,000","24,994,000","23,811,000","15,883,000","19,860,000","23,932,000","25,888,000","25,109,000","31,100,000","28,138,000","21,498,000","21,969,000","26,787,000","37,663,000"
		OtherCurrentLiabilities,"349,300,000","354,500,000","285,000,000","273,300,000","185,800,000","202,400,000","176,800,000","172,200,000","181,200,000","153,200,000","158,200,000",,,"73,923,000","84,627,000","73,295,000","68,339,000","72,462,000","78,511,000","78,929,000","78,845,000","97,470,000","94,421,000","99,248,000","101,545,000","106,568,000","101,992,000","64,554,000","66,067,000","73,862,000","67,901,000","73,743,000","102,720,000","95,113,000","80,826,000","91,614,000","81,931,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"10,140,900,000","11,233,600,000","11,248,700,000","11,262,900,000","11,226,500,000","11,268,400,000","11,389,300,000","11,697,000,000","11,446,500,000","11,553,300,000","11,922,000,000","12,226,400,000","7,724,900,000","4,183,150,000","4,198,606,000","4,617,335,000","4,657,232,000","4,670,123,000","4,878,921,000","4,899,544,000","4,894,538,000","4,890,084,000","5,050,587,000","5,324,473,000","5,586,291,000","5,594,819,000","5,778,791,000","5,771,390,000","3,139,697,000","3,172,453,000","3,195,686,000","3,228,408,000","3,037,533,000","3,052,658,000","3,601,547,000","3,596,366,000","3,061,363,000"
		LongTermDebtAndCapitalLeaseObligation,"9,476,300,000","9,478,500,000","9,481,000,000","9,484,800,000","9,486,700,000","9,488,600,000","9,589,300,000","9,946,800,000","9,698,700,000","9,800,400,000","10,101,200,000","10,302,500,000","7,459,600,000","3,985,904,000","3,983,790,000","4,374,209,000","4,371,821,000","4,369,401,000","4,548,016,000","4,569,967,000","4,567,418,000","4,549,510,000","4,701,486,000","4,935,355,000","5,231,513,000","5,231,131,000","5,342,910,000","5,346,340,000","2,697,173,000","2,698,724,000","2,700,265,000","2,701,987,000","2,503,542,000","2,505,090,000","3,004,024,000","3,006,082,000","2,459,994,000"
			LongTermDebt,"9,476,300,000","9,478,500,000","9,481,000,000","9,484,800,000","9,486,700,000","9,488,600,000","9,589,300,000","9,946,800,000","9,698,700,000","9,800,400,000","10,101,200,000","10,302,500,000","7,459,600,000","3,985,904,000","3,983,790,000","4,374,209,000","4,371,821,000","4,369,401,000","4,548,016,000","4,569,967,000","4,567,418,000","4,549,510,000","4,701,486,000","4,935,355,000","5,231,513,000","5,231,131,000","5,342,910,000","5,346,340,000","2,697,173,000","2,698,724,000","2,700,265,000","2,701,987,000","2,503,542,000","2,505,090,000","3,004,024,000","3,006,082,000","2,459,994,000"
		NonCurrentDeferredLiabilities,"201,000,000","208,200,000","199,100,000","202,500,000","189,600,000","206,200,000","217,700,000","196,200,000","206,900,000","215,100,000","268,700,000","345,100,000","79,900,000","83,341,000","97,849,000","108,529,000","128,965,000","134,241,000","182,855,000","189,914,000","184,504,000","199,121,000","202,429,000","227,060,000","190,941,000","202,487,000","263,374,000","303,093,000","318,214,000","339,945,000","370,711,000","383,462,000","391,293,000","386,527,000","424,017,000","429,452,000","429,312,000"
			NonCurrentDeferredTaxesLiabilities,"201,000,000","208,200,000","199,100,000","202,500,000","189,600,000","206,200,000","217,700,000","196,200,000","206,900,000","215,100,000","268,700,000","345,100,000","79,900,000","83,341,000","97,849,000","108,529,000","128,965,000","134,241,000","182,855,000","189,914,000","184,504,000","199,121,000","202,429,000","227,060,000","190,941,000","202,487,000","263,374,000","303,093,000","318,214,000","339,945,000","370,711,000","383,462,000","391,293,000","386,527,000","424,017,000","429,452,000","429,312,000"
		EmployeeBenefits,,,,,,,,,,,,,,"16,843,000","20,315,000","23,006,000","25,212,000","25,140,000","28,907,000","31,295,000","30,501,000","31,671,000","31,201,000","38,633,000","40,334,000","37,102,000","51,958,000","19,869,000","23,211,000","29,478,000","24,512,000","33,027,000","40,308,000","40,349,000","53,029,000","62,368,000","72,317,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,"16,843,000","20,315,000","23,006,000","25,212,000","25,140,000","28,907,000","31,295,000","30,501,000","31,671,000","31,201,000","38,633,000","40,334,000","37,102,000","51,958,000","19,869,000","23,211,000","29,478,000","24,512,000","33,027,000","40,308,000","40,349,000","53,029,000","62,368,000","72,317,000"
		PreferredSecuritiesOutsideStockEquity,"1,070,700,000","1,056,100,000","1,041,800,000","1,041,800,000","1,041,800,000","1,041,800,000","1,041,800,000","1,027,700,000","1,013,800,000","1,000,000,000","1,000,000,000","1,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"463,600,000","490,800,000","526,800,000","533,800,000","508,400,000","531,800,000","540,500,000","526,300,000","527,100,000","537,800,000","552,100,000","578,800,000","185,400,000","97,062,000","96,652,000","111,591,000","131,234,000","141,341,000","119,143,000","108,368,000","112,115,000","109,782,000","115,471,000","123,425,000","123,503,000","124,099,000","120,549,000","102,088,000","101,099,000","104,306,000","100,198,000","109,932,000","102,390,000","120,692,000","120,477,000","98,464,000","99,740,000"
TotalEquityGrossMinorityInterest,"756,500,000","-156,600,000","-83,400,000","68,900,000","207,800,000","355,000,000","254,100,000","299,800,000","573,400,000","836,300,000","1,211,100,000","1,424,900,000","1,744,500,000","1,756,768,000","1,755,070,000","1,703,269,000","1,731,357,000","1,647,826,000","1,550,634,000","1,519,623,000","1,404,023,000","1,394,084,000","1,433,231,000","1,320,205,000","1,288,454,000","1,222,720,000","1,318,475,000","1,410,272,000","1,339,354,000","1,307,619,000","1,292,215,000","1,222,828,000","1,158,700,000","1,088,016,000","658,004,000","636,583,000","1,182,282,000"
	StockholdersEquity,"756,500,000","-156,600,000","-83,400,000","68,900,000","207,800,000","355,000,000","254,100,000","299,800,000","573,400,000","836,300,000","1,211,100,000","1,424,900,000","1,744,500,000","1,756,768,000","1,755,070,000","1,703,269,000","1,731,357,000","1,647,826,000","1,550,634,000","1,519,623,000","1,404,023,000","1,394,084,000","1,433,231,000","1,320,205,000","1,288,454,000","1,222,720,000","1,318,475,000","1,410,272,000","1,339,354,000","1,307,619,000","1,292,215,000","1,222,828,000","1,158,700,000","1,088,016,000","658,004,000","636,583,000","1,182,282,000"
		CapitalStock,"1,072,900,000","2,200,000","2,200,000","2,100,000","2,100,000","2,100,000","2,100,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","1,991,000","1,990,000","1,989,000","1,988,000","1,972,000","1,971,000","1,970,000","1,966,000","1,950,000","1,940,000","1,937,000","1,929,000","1,923,000","1,916,000","1,909,000","1,904,000","1,888,000","1,886,000","1,881,000","1,872,000","1,868,000","1,558,000","1,558,000","1,558,000"
			PreferredStock,"1,070,700,000","1,056,100,000","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0"
