name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,12/31/2005
TotalEquityGrossMinorityInterest,"299,400,000","334,468,000","314,957,000","397,738,000","523,983,000","798,969,000","1,018,448,000","1,098,780,000","1,265,565,000","1,448,322,000","1,496,451,000","1,527,719,000","1,463,786,000","1,456,117,000","1,469,527,000","1,463,810,000","1,471,991,000","1,405,688,000","1,351,820,000","1,335,421,000","1,333,034,000","1,272,960,000","1,233,616,000","1,200,066,000","1,150,974,000","1,110,813,000","1,096,106,000","1,135,537,000","1,093,233,000","1,123,129,000","1,129,382,000","1,156,421,000","1,100,067,000","1,102,417,000","1,110,107,000","1,073,740,000","1,110,983,000","1,094,984,000","1,088,098,000","1,058,136,000","1,065,987,000","1,023,639,000","1,029,601,000","1,079,091,000","1,049,741,000","1,033,152,000","995,392,000","959,934,000","939,134,000","914,628,000","882,712,000","864,309,000","823,296,000","824,227,000","1,000,334,000","1,050,888,000","1,021,171,000","1,035,385,000","1,105,664,000","1,142,678,000","824,664,000","705,910,000","563,825,000","535,771,000"
	StockholdersEquity,"286,300,000","322,904,000","304,136,000","387,158,000","513,589,000","787,973,000","1,007,033,000","1,086,921,000","1,253,280,000","1,435,814,000","1,483,703,000","1,515,279,000","1,451,942,000","1,443,738,000","1,456,756,000","1,451,432,000","1,459,942,000","1,393,795,000","1,339,828,000","1,323,536,000","1,321,720,000","1,261,818,000","1,221,548,000","1,188,473,000","1,139,559,000","1,099,708,000","1,084,731,000","1,124,489,000","1,082,517,000","1,112,800,000","1,119,552,000","1,146,983,000","1,090,813,000","1,093,422,000","1,099,310,000","1,062,080,000","1,099,662,000","1,084,065,000","1,076,369,000","1,046,854,000","1,054,653,000","1,012,877,000","1,018,221,000","1,068,008,000","1,037,876,000","1,021,547,000","983,394,000","948,456,000","922,956,000","899,832,000","866,610,000","850,105,000","810,453,000","811,256,000","981,942,000","1,032,592,000","1,003,023,000","1,019,203,000","1,087,553,000","1,125,378,000","807,810,000","689,297,000","546,680,000","519,349,000"
		CapitalStock,"100,000","125,000","125,000","125,000","124,000","124,000","123,000","122,000","122,000","122,000","122,000","122,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","119,000","119,000","119,000","119,000","118,000","118,000","118,000","118,000","118,000","118,000","118,000","118,000","117,000","117,000","117,000","116,000","114,000","109,000","109,000","109,000","109,000","108,000","107,000","107,000","107,000","106,000","106,000","93,000","93,000","28,000","28,000"
			CommonStock,"100,000","125,000","125,000","125,000","124,000","124,000","123,000","122,000","122,000","122,000","122,000","122,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","121,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","119,000","119,000","119,000","119,000","118,000","118,000","118,000","118,000","118,000","118,000","118,000","118,000","117,000","117,000","117,000","116,000","114,000","109,000","109,000","109,000","109,000","108,000","107,000","107,000","107,000","106,000","106,000","93,000","93,000","28,000","28,000"
		AdditionalPaidInCapital,"1,202,900,000","1,197,801,000","1,188,554,000","1,182,540,000","1,176,633,000","1,245,569,000","1,238,547,000","1,178,471,000","1,174,150,000","1,170,039,000","1,165,910,000","1,162,070,000","1,158,394,000","1,155,424,000","1,151,452,000","1,147,966,000","1,144,514,000","1,141,088,000","1,137,897,000","1,134,886,000","1,131,683,000","1,128,442,000","1,125,263,000","1,122,664,000","1,120,061,000","1,113,219,000","1,107,307,000","1,103,758,000","1,100,782,000","1,095,040,000","1,092,548,000","1,089,565,000","1,086,456,000","1,079,304,000","1,073,330,000","1,074,350,000","1,070,923,000","1,064,016,000","1,058,266,000","1,055,013,000","1,051,914,000","1,047,237,000","1,044,670,000","1,042,110,000","1,040,856,000","1,037,586,000","1,031,673,000","1,029,671,000","1,020,141,000","1,011,667,000","966,167,000","964,985,000","964,123,000","962,353,000","943,896,000","942,038,000","940,237,000","939,327,000","933,551,000","932,963,000","686,166,000","685,433,000","534,747,000","532,599,000"
		RetainedEarnings,"-463,400,000","-389,402,000","-395,143,000","-317,329,000","-174,866,000","27,937,000","267,193,000","414,785,000","585,174,000","687,332,000","748,558,000","757,226,000","696,267,000","686,459,000","704,608,000","691,910,000","647,298,000","582,222,000","521,058,000","516,830,000","499,494,000","453,679,000","408,241,000","374,059,000","351,611,000","324,632,000","296,157,000","278,898,000","237,716,000","224,219,000","205,990,000","196,892,000","154,191,000","147,764,000","161,324,000","110,296,000","114,380,000","106,111,000","102,854,000","79,749,000","52,386,000","34,423,000","40,317,000","17,555,000","1,294,000","388,000","-13,423,000","-26,237,000","-45,606,000","-60,595,000","-80,704,000","-81,978,000","-80,914,000","-78,859,000","30,303,000","29,225,000","33,055,000","47,074,000","120,060,000","157,296,000","109,426,000","-7,692,000","12,637,000","-8,533,000"
		TreasuryStock,"92,700,000","91,106,000","87,020,000","87,016,000","87,012,000","87,004,000","84,432,000","84,365,000","84,258,000","81,567,000","81,506,000","81,506,000","81,206,000","79,259,000","79,259,000","79,259,000","79,049,000","76,354,000","76,354,000","76,332,000","76,105,000","73,411,000","73,405,000","73,379,000","72,187,000","66,577,000","66,577,000","66,555,000","66,555,000","61,807,000","61,722,000","61,722,000","61,722,000","51,946,000","51,946,000","51,946,000","51,736,000","48,482,000","48,482,000","48,482,000","47,919,000","45,219,000","45,219,000","45,219,000","45,219,000","44,725,000","44,725,000","44,725,000","44,608,000","43,895,000",,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-360,600,000","-394,514,000","-402,380,000","-391,162,000","-401,290,000","-398,653,000","-414,398,000","-422,092,000","-421,908,000","-340,112,000","-349,381,000","-322,633,000","-321,634,000","-319,007,000","-320,166,000","-309,306,000","-252,942,000","-253,282,000","-242,894,000","-251,969,000","-233,473,000","-247,013,000","-238,672,000","-234,992,000","-260,047,000","-271,686,000","-252,276,000","-191,732,000","-189,546,000","-144,772,000","-117,384,000","-77,872,000","-88,232,000","-81,819,000","-83,517,000","-70,739,000","-34,024,000","-37,698,000","-36,387,000","-39,544,000","-1,846,000","-23,682,000","-21,665,000","53,444,000","40,827,000","28,181,000","9,752,000","-10,370,000","-7,087,000","-7,459,000","-18,962,000","-33,011,000","-72,865,000","-72,347,000","7,635,000","61,222,000","29,624,000","32,695,000","33,836,000","35,013,000","12,125,000","11,463,000","-732,000","-4,745,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,222,000","29,624,000",,"35,898,000","35,013,000","12,125,000",,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,062,000",,,,,
	MinorityInterest,"13,100,000","11,564,000","10,821,000","10,580,000","10,394,000","10,996,000","11,415,000","11,859,000","12,285,000","12,508,000","12,748,000","12,440,000","11,844,000","12,379,000","12,771,000","12,378,000","12,049,000","11,893,000","11,992,000","11,885,000","11,314,000","11,142,000","12,068,000","11,593,000","11,415,000","11,105,000","11,375,000","11,048,000","10,716,000","10,329,000","9,830,000","9,438,000","9,254,000","8,995,000","10,797,000","11,660,000","11,321,000","10,919,000","11,729,000","11,282,000","11,334,000","10,762,000","11,380,000","11,083,000","11,865,000","11,605,000","11,998,000","11,478,000","16,178,000","14,796,000","16,102,000","14,204,000","12,843,000","12,971,000","18,392,000","18,296,000","18,148,000","16,182,000","18,111,000","17,300,000","16,854,000","16,613,000","17,145,000","16,422,000"
TotalCapitalization,"2,762,900,000","2,799,154,000","2,781,393,000","2,865,784,000","2,990,269,000","3,165,135,000","3,373,413,000","3,204,207,000","3,123,101,000","3,207,156,000","3,255,366,000","3,287,263,000","3,224,246,000","3,216,365,000","3,231,212,000","3,226,214,000","3,235,194,000","3,174,176,000","3,121,780,000","3,105,640,000","3,104,242,000","3,044,259,000","3,008,097,000","2,975,049,000","2,933,466,000","2,872,638,000","2,894,037,000","2,935,545,000","2,895,332,000","2,927,374,000","2,937,246,000","2,966,427,000","2,912,007,000","2,916,366,000","2,917,060,000","2,881,580,000","2,852,622,000","2,838,529,000","2,627,961,000","2,601,244,000","2,611,883,000","2,572,953,000","2,581,191,000","2,629,368,000","2,556,978,000","2,543,152,000","2,507,687,000","2,475,261,000","2,452,277,000","2,431,310,000","2,400,703,000","2,404,054,000","2,311,449,000","2,307,268,000","2,506,836,000","2,550,469,000","2,514,954,000","2,533,782,000","2,615,497,000","2,686,605,000","2,361,663,000","2,586,691,000","1,580,076,000","1,567,573,000"
CommonStockEquity,"286,300,000","322,904,000","304,136,000","387,158,000","513,589,000","787,973,000","1,007,033,000","1,086,921,000","1,253,280,000","1,435,814,000","1,483,703,000","1,515,279,000","1,451,942,000","1,443,738,000","1,456,756,000","1,451,432,000","1,459,942,000","1,393,795,000","1,339,828,000","1,323,536,000","1,321,720,000","1,261,818,000","1,221,548,000","1,188,473,000","1,139,559,000","1,099,708,000","1,084,731,000","1,124,489,000","1,082,517,000","1,112,800,000","1,119,552,000","1,146,983,000","1,090,813,000","1,093,422,000","1,099,310,000","1,062,080,000","1,099,662,000","1,084,065,000","1,076,369,000","1,046,854,000","1,054,653,000","1,012,877,000","1,018,221,000","1,068,008,000","1,037,876,000","1,021,547,000","983,394,000","948,456,000","922,956,000","899,832,000","866,610,000","850,105,000","810,453,000","811,256,000","981,942,000","1,032,592,000","1,003,023,000","1,019,203,000","1,087,553,000","1,125,378,000","807,810,000","689,297,000","546,680,000","519,349,000"
CapitalLeaseObligations,"1,377,000,000","1,444,431,000","1,405,645,000","1,420,773,000","1,441,691,000","1,536,117,000","1,499,155,000","1,528,970,000","1,553,017,000","1,597,317,000","1,587,012,000","1,635,203,000","1,644,862,000","259,532,000","254,545,000","265,676,000","272,029,000","276,662,000","276,883,000","251,905,000","251,804,000","255,420,000","228,582,000","232,316,000","225,209,000","227,732,000","215,912,000","219,410,000","212,589,000","218,472,000","215,322,000","215,291,000","217,884,000","216,356,000","222,087,000","228,030,000","154,742,000","150,171,000","137,558,000","139,630,000","142,716,000","141,172,000","135,262,000","137,344,000","138,471,000","140,160,000","137,271,000","139,024,000","138,629,000","140,368,000","142,022,000","143,601,000","145,132,000","118,180,000","120,228,000","121,601,000","123,025,000","116,486,000","112,011,000","113,066,000","111,194,000","112,178,000",,
NetTangibleAssets,"-1,281,400,000","-1,236,730,000","-1,258,024,000","-1,180,978,000","-1,048,691,000","-780,062,000","-557,963,000","-497,131,000","-333,936,000","-169,326,000","-120,322,000","-95,459,000","-149,763,000","-163,496,000","-150,982,000","-162,244,000","-159,167,000","-227,045,000","-290,171,000","-304,402,000","-277,877,000","-336,044,000","-377,104,000","-412,295,000","-457,618,000","-487,484,000","-509,323,000","-485,620,000","-528,807,000","-512,607,000","-507,808,000","-491,757,000","-547,262,000","-550,812,000","-598,504,000","-652,114,000","-381,547,000","-397,487,000","-409,414,000","-438,098,000","-446,363,000","-474,667,000","-478,838,000","-390,377,000","-416,097,000","-430,628,000","-470,242,000","-505,097,000","-534,743,000","-559,468,000","-589,728,000","-595,606,000","-615,439,000","-570,330,000","-500,032,000","-467,727,000","-487,554,000","-468,533,000","-419,801,000","-381,780,000","-695,848,000","-876,878,000","-243,365,000","-278,369,000"
WorkingCapital,"74,200,000","105,328,000","26,471,000","67,959,000","160,297,000","286,306,000","360,132,000","148,620,000","-12,760,000","-73,810,000","-45,011,000","-37,644,000","-112,472,000","84,341,000","94,038,000","188,353,000","204,391,000","188,657,000","197,657,000","212,523,000","268,350,000","233,092,000","279,711,000","272,848,000","296,013,000","275,358,000","279,580,000","295,138,000","277,195,000","326,603,000","348,793,000","362,214,000","326,996,000","333,887,000","275,184,000","256,204,000","499,019,000","506,957,000","351,365,000","336,982,000","323,500,000","322,091,000","322,197,000","370,053,000","296,804,000","305,113,000","290,813,000","262,967,000","239,365,000","226,465,000","197,651,000","201,120,000","143,141,000","172,211,000","209,619,000","225,041,000","188,213,000","195,713,000","198,613,000","196,566,000","-87,314,000","-24,469,000","58,845,000","46,621,000"
InvestedCapital,"2,790,100,000","2,823,408,000","2,801,681,000","2,886,694,000","3,008,737,000","3,183,191,000","3,381,378,000","3,211,556,000","3,129,696,000","3,213,751,000","3,263,350,000","3,295,247,000","3,232,230,000","3,224,349,000","3,239,196,000","3,234,198,000","3,243,178,000","3,181,275,000","3,128,879,000","3,112,739,000","3,111,341,000","3,049,930,000","3,012,341,000","2,977,865,000","2,941,863,000","2,881,043,000","2,902,449,000","2,943,968,000","2,903,755,000","2,935,797,000","2,945,635,000","2,974,816,000","2,921,131,000","2,926,222,000","2,926,074,000","2,889,731,000","2,861,446,000","2,848,075,000","2,639,839,000","2,613,250,000","2,623,982,000","2,585,098,000","2,592,658,000","2,638,612,000","2,567,814,000","2,555,936,000","2,518,523,000","2,486,373,000","2,463,752,000","2,443,537,000","2,424,009,000","2,416,673,000","2,323,989,000","2,336,025,000","2,524,860,000","2,568,442,000","2,532,044,000","2,547,632,000","2,626,243,000","2,704,503,000","2,379,475,000","2,604,599,000","1,585,606,000","1,574,444,000"
TangibleBookValue,"-1,281,400,000","-1,236,730,000","-1,258,024,000","-1,180,978,000","-1,048,691,000","-780,062,000","-557,963,000","-497,131,000","-333,936,000","-169,326,000","-120,322,000","-95,459,000","-149,763,000","-163,496,000","-150,982,000","-162,244,000","-159,167,000","-227,045,000","-290,171,000","-304,402,000","-277,877,000","-336,044,000","-377,104,000","-412,295,000","-457,618,000","-487,484,000","-509,323,000","-485,620,000","-528,807,000","-512,607,000","-507,808,000","-491,757,000","-547,262,000","-550,812,000","-598,504,000","-652,114,000","-381,547,000","-397,487,000","-409,414,000","-438,098,000","-446,363,000","-474,667,000","-478,838,000","-390,377,000","-416,097,000","-430,628,000","-470,242,000","-505,097,000","-534,743,000","-559,468,000","-589,728,000","-595,606,000","-615,439,000","-570,330,000","-500,032,000","-467,727,000","-487,554,000","-468,533,000","-419,801,000","-381,780,000","-695,848,000","-876,878,000","-243,365,000","-278,369,000"
TotalDebt,"3,880,800,000","3,944,935,000","3,903,190,000","3,920,309,000","3,936,839,000","3,931,335,000","3,873,500,000","3,653,605,000","3,429,433,000","3,375,254,000","3,366,659,000","3,415,171,000","3,425,150,000","2,040,143,000","2,036,985,000","2,048,442,000","2,055,265,000","2,064,142,000","2,065,934,000","2,041,108,000","2,041,425,000","2,043,532,000","2,019,375,000","2,021,708,000","2,027,513,000","2,009,067,000","2,033,630,000","2,038,889,000","2,033,827,000","2,041,469,000","2,041,405,000","2,043,124,000","2,048,202,000","2,049,156,000","2,048,851,000","2,055,681,000","1,916,526,000","1,914,181,000","1,701,028,000","1,706,026,000","1,712,045,000","1,713,393,000","1,709,699,000","1,707,948,000","1,668,409,000","1,674,549,000","1,672,400,000","1,676,941,000","1,679,425,000","1,684,073,000","1,699,421,000","1,710,169,000","1,658,668,000","1,642,949,000","1,663,146,000","1,657,451,000","1,652,046,000","1,644,915,000","1,650,701,000","1,692,191,000","1,682,859,000","2,027,480,000","1,038,926,000","1,055,095,000"
NetDebt,"1,935,200,000","1,793,165,000","1,954,532,000","1,903,652,000","1,982,320,000","1,739,880,000","1,548,639,000","1,552,880,000","1,397,017,000","1,289,624,000","1,296,875,000","1,268,576,000","1,355,094,000","1,354,389,000","1,415,644,000","1,278,054,000","1,309,190,000","1,264,933,000","1,319,605,000","1,285,024,000","1,205,303,000","1,226,877,000","1,263,682,000","1,205,792,000","1,218,412,000","1,192,796,000","1,314,804,000","1,243,190,000","1,288,393,000","1,184,128,000","1,279,418,000","1,249,692,000","1,267,615,000","1,232,871,000","1,346,985,000","1,312,177,000","1,037,481,000","1,021,346,000","1,022,711,000","1,042,114,000","1,040,763,000","1,050,813,000","1,063,042,000","1,019,700,000","1,066,630,000","1,069,392,000","1,104,662,000","1,102,147,000","1,107,567,000","1,105,769,000","1,198,296,000","1,183,831,000","1,208,032,000","1,175,166,000","1,171,621,000","1,139,580,000","1,224,017,000","1,190,386,000","1,205,614,000","1,192,588,000","1,408,570,000","1,768,203,000","896,722,000","872,896,000"
ShareIssued,"125,940,000","125,100,993","124,720,207","124,692,629","124,610,298","123,627,080","123,029,693","122,516,246","122,328,781","121,863,515","121,853,045","121,850,082","121,792,137","121,456,721","121,449,393","121,449,393","121,385,985","121,000,903","120,992,302","120,992,302","120,932,628","120,657,254","120,644,247","120,644,247","120,520,649","120,107,563","120,107,563","120,105,227","120,051,213","119,757,582","119,752,552","119,745,508","119,719,108","119,077,473","119,026,467","118,997,209","118,969,014","118,502,752","118,443,058","118,412,337","118,325,215","117,593,329","117,593,329","117,593,329","117,546,762","117,110,703","116,797,378","116,787,281","115,571,013","114,222,523","109,335,566","109,316,647","109,316,647","109,316,647","107,531,896","107,457,584","107,131,769","106,983,684","106,465,000","106,464,898","106,464,898","106,464,898","106,449,511","106,449,511"
OrdinarySharesNumber,"120,470,000","119,750,882","119,626,627","119,599,788","119,549,912","118,576,099","118,161,153","117,681,782","117,518,721","117,151,656","117,150,047","117,151,771","117,107,057","116,830,530","116,826,797","116,829,079","116,778,802","116,475,033","116,467,227","116,468,248","116,422,453","116,210,252","116,200,031","116,223,640","116,139,723","115,924,059","115,927,798","115,928,430","115,874,516","115,700,447","115,706,722","115,704,880","115,689,880","115,382,538","115,332,338","115,313,546","115,303,678","114,949,667","114,889,973","114,873,675","114,811,580","114,201,737","114,202,804","114,202,804","114,156,237","113,750,844","113,437,519","113,427,422","112,217,578","110,917,105","109,335,566","109,316,647","109,316,647","109,316,647","107,531,896","107,457,584","107,131,769","106,983,684","106,465,000","106,464,898","106,464,898","106,464,898","106,449,511","106,449,511"
TreasurySharesNumber,"5,470,000","5,350,111","5,093,580","5,092,841","5,060,386","5,050,981","4,868,540","4,834,464","4,810,060","4,711,859","4,702,998","4,698,311","4,685,080","4,626,191","4,622,596","4,620,314","4,607,183","4,525,870","4,525,075","4,524,054","4,510,175","4,447,002","4,444,216","4,420,607","4,380,926","4,183,504","4,179,765","4,176,797","4,176,697","4,057,135","4,045,830","4,040,628","4,029,228","3,694,935","3,694,129","3,683,663","3,665,336","3,553,085","3,553,085","3,538,662","3,513,635","3,391,592","3,390,525","3,390,525","3,390,525","3,359,859","3,359,859","3,359,859","3,353,435","3,305,418",,,,,,,,,,,,,,
