name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,07/31/1990,04/30/1990,01/31/1990
TotalRevenue,"20,943,300,000","5,143,300,000","5,382,300,000","5,140,600,000","5,277,100,000","4,924,400,000","5,054,900,000","4,584,800,000","3,742,200,000","4,619,100,000","5,196,600,000","5,248,900,000","5,373,100,000","5,044,900,000","5,393,200,000","5,418,700,000","5,656,900,000","5,522,400,000","5,637,500,000","5,464,800,000","5,174,800,000","4,757,200,000","4,956,100,000","5,088,200,000","5,022,100,000","4,587,700,000","4,953,900,000","4,972,500,000","4,861,300,000","4,542,200,000","5,121,100,000","5,416,000,000","5,321,700,000","4,904,000,000","5,252,100,000","5,188,800,000","5,040,700,000","4,768,900,000","5,202,600,000","5,172,300,000","5,206,700,000","5,096,400,000","5,484,000,000","5,782,300,000","5,667,300,000","5,072,400,000","5,209,600,000","4,972,000,000","4,585,600,000","4,099,300,000","4,402,900,000","4,192,100,000","3,796,600,000","3,647,100,000","4,592,900,000","5,668,400,000","5,904,900,000","5,386,600,000","5,634,900,000","5,295,400,000","5,034,400,000","4,535,600,000","4,547,800,000","4,644,800,000","4,440,000,000","3,929,900,000","4,123,200,000","4,144,800,000","4,053,700,000","3,758,700,000","4,072,700,000","3,900,800,000","3,622,400,000","3,334,100,000","3,289,200,000","3,203,200,000","3,013,400,000","2,679,000,000","2,838,100,000","2,885,900,000","2,602,900,000","2,284,000,000","2,536,600,000","2,675,400,000","2,620,100,000","2,651,900,000","2,739,500,000","2,820,900,000","2,714,100,000","2,568,300,000","2,660,500,000","2,606,800,000","2,327,600,000","2,175,200,000","2,427,600,000","2,377,800,000","2,136,100,000","1,872,900,000","1,972,300,000","1,973,000,000","1,792,200,000","1,521,000,000","1,615,600,000","1,694,500,000","1,460,600,000","1,309,200,000","1,392,600,000","1,520,900,000","1,371,100,000","1,199,600,000","1,255,700,000","1,241,300,000","988,000,000","811,500,000","826,300,000","875,400,000","778,200,000","700,500,000","788,100,000","938,000,000","769,700,000","690,800,000","709,000,000","736,900,000","672,700,000","681,300,000","865,000,000","723,600,000","723,000,000"
	OperatingRevenue,"20,943,300,000","5,143,300,000","5,382,300,000","5,140,600,000","5,277,100,000","4,924,400,000","5,054,900,000","4,584,800,000","3,742,200,000","4,619,100,000","5,196,600,000","5,248,900,000","5,373,100,000","5,044,900,000","5,393,200,000","5,418,700,000","5,656,900,000","5,522,400,000","5,637,500,000","5,464,800,000","5,174,800,000","4,757,200,000","4,956,100,000","5,088,200,000","5,022,100,000","4,587,700,000","4,953,900,000","4,972,500,000","4,861,300,000","4,542,200,000","5,121,100,000","5,416,000,000","5,321,700,000","4,904,000,000","5,252,100,000","5,188,800,000","5,040,700,000","4,768,900,000","5,202,600,000","5,172,300,000","5,206,700,000","5,096,400,000","5,484,000,000","5,782,300,000","5,667,300,000","5,072,400,000","5,209,600,000","4,972,000,000","4,585,600,000","4,099,300,000","4,402,900,000","4,192,100,000","3,796,600,000","3,647,100,000","4,592,900,000","5,668,400,000","5,904,900,000","5,386,600,000","5,634,900,000","5,295,400,000","5,034,400,000","4,535,600,000","4,547,800,000","4,644,800,000","4,440,000,000","3,929,900,000","4,123,200,000","4,144,800,000","4,053,700,000","3,758,700,000","4,072,700,000","3,900,800,000","3,622,400,000","3,334,100,000","3,289,200,000","3,203,200,000","3,013,400,000","2,679,000,000","2,838,100,000","2,885,900,000","2,602,900,000","2,284,000,000","2,536,600,000","2,675,400,000","2,620,100,000","2,651,900,000","2,739,500,000","2,820,900,000","2,714,100,000","2,568,300,000","2,660,500,000","2,606,800,000","2,327,600,000","2,175,200,000","2,427,600,000","2,377,800,000","2,136,100,000","1,872,900,000","1,972,300,000","1,973,000,000","1,792,200,000","1,521,000,000","1,615,600,000","1,694,500,000","1,460,600,000","1,309,200,000","1,392,600,000","1,520,900,000","1,371,100,000","1,199,600,000","1,255,700,000","1,241,300,000","988,000,000","811,500,000","826,300,000","875,400,000","778,200,000","700,500,000","788,100,000","938,000,000","769,700,000","690,800,000","709,000,000","736,900,000","672,700,000","681,300,000","865,000,000","723,600,000","723,000,000"
CostOfRevenue,"17,406,800,000","4,246,200,000","4,456,000,000","4,287,600,000","4,417,000,000","4,156,300,000","4,256,000,000","3,859,700,000","3,165,500,000","3,895,100,000","4,337,000,000","4,408,600,000","4,502,700,000","4,240,100,000","4,512,900,000","4,528,100,000","4,734,200,000","4,637,000,000","4,703,000,000","4,564,200,000","4,313,100,000","3,969,400,000","4,115,100,000","4,229,900,000","4,161,400,000","3,813,900,000","4,102,800,000","4,120,400,000","4,030,700,000","3,780,200,000","4,252,300,000","4,510,400,000","4,424,400,000","4,087,500,000","4,365,500,000","4,335,200,000","4,204,300,000","3,978,800,000","4,325,900,000","4,316,100,000","4,345,000,000","4,249,000,000","4,548,800,000","4,831,000,000","4,705,100,000","4,214,800,000","4,303,900,000","4,130,800,000","3,788,600,000","3,397,800,000","3,656,500,000","3,485,500,000","3,101,200,000","2,977,300,000","3,639,200,000","4,640,800,000","4,751,300,000","4,418,900,000","4,584,800,000","4,321,000,000","4,010,300,000","3,735,600,000","3,779,800,000","3,800,600,000","3,623,600,000","3,212,500,000","3,352,400,000","3,388,200,000","3,314,500,000","3,076,700,000","3,308,500,000","3,172,700,000","2,943,100,000","2,717,600,000","2,689,500,000","2,653,600,000","2,491,900,000","2,213,000,000","2,322,400,000","2,373,600,000","2,135,300,000","1,869,200,000","2,057,200,000","2,170,800,000","2,131,000,000","2,149,800,000","2,209,100,000","2,296,900,000","2,218,800,000","2,104,400,000","2,179,900,000","2,136,900,000","1,907,400,000","1,777,300,000","1,994,600,000","1,966,500,000","1,761,600,000","1,533,000,000","1,597,300,000","1,611,900,000","1,462,900,000","1,234,500,000","1,287,700,000","1,369,600,000","1,182,700,000","1,056,300,000","1,123,100,000","1,236,500,000","1,118,800,000","977,200,000","1,017,700,000","1,010,300,000","799,100,000","652,000,000","657,600,000","681,600,000","619,700,000","556,500,000","565,000,000","771,400,000","608,500,000","542,000,000","553,700,000","572,600,000","523,200,000","518,700,000","647,000,000","539,400,000","549,500,000"
GrossProfit,"3,536,500,000","897,100,000","926,300,000","853,000,000","860,100,000","768,100,000","798,900,000","725,100,000","576,700,000","724,000,000","859,600,000","840,300,000","870,400,000","804,800,000","880,300,000","890,600,000","922,700,000","885,400,000","934,500,000","900,600,000","861,700,000","787,800,000","841,000,000","858,300,000","860,700,000","773,800,000","851,100,000","852,100,000","830,600,000","762,000,000","868,800,000","905,600,000","897,300,000","816,500,000","886,600,000","853,600,000","836,400,000","790,100,000","876,700,000","856,200,000","861,700,000","847,400,000","935,200,000","951,300,000","962,200,000","857,600,000","905,700,000","841,200,000","797,000,000","701,500,000","746,400,000","706,600,000","695,400,000","669,800,000","953,700,000","1,027,600,000","1,153,600,000","967,700,000","1,050,100,000","974,400,000","1,024,100,000","800,000,000","768,000,000","844,200,000","816,400,000","717,400,000","770,800,000","756,600,000","739,200,000","682,000,000","764,200,000","728,100,000","679,300,000","616,500,000","599,700,000","549,600,000","521,500,000","466,000,000","515,700,000","512,300,000","467,600,000","414,800,000","479,400,000","504,600,000","489,100,000","502,100,000","530,400,000","524,000,000","495,300,000","463,900,000","480,600,000","469,900,000","420,200,000","397,900,000","433,000,000","411,300,000","374,500,000","339,900,000","375,000,000","361,100,000","329,300,000","286,500,000","327,900,000","324,900,000","277,900,000","252,900,000","269,500,000","284,400,000","252,300,000","222,400,000","238,000,000","231,000,000","188,900,000","159,500,000","168,700,000","193,800,000","158,500,000","144,000,000","223,100,000","166,600,000","161,200,000","148,800,000","155,300,000","164,300,000","149,500,000","162,600,000","218,000,000","184,200,000","173,500,000"
OperatingExpense,"2,910,800,000","758,400,000","759,700,000","702,500,000","690,200,000","669,700,000","660,600,000","663,500,000","559,900,000","686,300,000","668,000,000","623,300,000","675,600,000","699,300,000","662,400,000","673,900,000","714,400,000","731,600,000","695,800,000","672,700,000","667,100,000","660,800,000","629,000,000","647,200,000","664,700,000","642,100,000","670,000,000","645,800,000","651,900,000","639,200,000","675,500,000","693,300,000","709,900,000","689,600,000","719,600,000","691,200,000","708,300,000","735,700,000","771,800,000","737,600,000","767,300,000","753,600,000","805,400,000","793,300,000","811,400,000","772,000,000","819,500,000","732,300,000","717,900,000","668,900,000","713,300,000","664,600,000","673,300,000","664,300,000","641,700,000","1,006,600,000","946,300,000","835,700,000","826,900,000","752,500,000","747,100,000","696,700,000","603,600,000","675,300,000","677,300,000","657,700,000","638,500,000","624,600,000","629,500,000","619,500,000","646,700,000","601,200,000","584,100,000","560,300,000","510,600,000","470,800,000","464,500,000","433,000,000","428,600,000","435,100,000","415,800,000","396,100,000","424,600,000","436,200,000","426,400,000","449,900,000","435,500,000","428,100,000","425,600,000","413,400,000","397,000,000","387,000,000","392,800,000","361,100,000","363,000,000","340,500,000","329,600,000","303,100,000","306,000,000","277,200,000","267,200,000","246,100,000","264,100,000","247,800,000","227,300,000","217,400,000","213,800,000","209,900,000","203,000,000","190,300,000","190,000,000","172,900,000","156,700,000","146,000,000","159,700,000","202,300,000","162,500,000","155,700,000","222,700,000","151,700,000","164,100,000","160,200,000","215,400,000","133,600,000","136,300,000","154,800,000","198,800,000","176,600,000","186,100,000"
	SellingGeneralAndAdministration,"2,910,800,000","758,400,000","759,700,000","702,500,000","690,200,000","669,700,000","660,600,000","663,500,000","559,900,000","686,300,000","668,000,000","623,300,000","675,600,000","699,300,000","662,400,000","673,900,000","714,400,000","731,600,000","695,800,000","672,700,000","667,100,000","660,800,000","629,000,000","647,200,000","664,700,000","642,100,000","670,000,000","645,800,000","651,900,000","639,200,000","675,500,000","693,300,000","709,900,000","689,600,000","719,600,000","691,200,000","708,300,000","735,700,000","771,800,000","737,600,000","767,300,000","753,600,000","805,400,000","793,300,000","811,400,000","772,000,000","819,500,000","732,300,000","717,900,000","668,900,000","713,300,000","664,600,000","673,300,000","664,300,000","804,800,000","843,500,000","946,300,000","835,700,000","826,900,000","752,500,000","747,100,000","696,700,000","603,600,000","675,300,000","677,300,000","657,700,000","638,500,000","624,600,000","629,500,000","619,500,000","646,700,000","601,200,000","584,100,000","560,300,000","510,600,000","470,800,000","464,500,000","433,000,000","428,600,000","435,100,000","415,800,000","396,100,000","424,600,000","436,200,000","426,400,000","431,700,000","420,700,000","411,500,000","408,100,000","395,500,000","384,600,000","368,900,000","377,300,000","343,400,000","347,100,000","327,400,000","315,500,000","290,600,000","294,500,000","267,000,000","257,000,000","236,300,000","255,000,000","238,200,000","218,600,000","209,200,000","207,200,000","203,500,000","195,100,000","183,400,000","183,000,000","165,700,000","149,700,000","139,500,000","139,600,000","156,200,000","136,800,000","150,800,000","217,500,000","151,700,000","138,900,000","135,200,000","133,500,000","128,400,000","131,700,000","145,300,000","160,800,000","146,700,000","157,300,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,200,000","14,800,000","16,600,000","17,500,000","17,900,000","12,400,000","18,100,000","15,500,000","17,700,000","15,900,000","13,100,000","14,100,000","12,500,000","11,500,000","10,200,000","10,200,000","9,800,000","9,100,000","9,600,000","8,700,000","8,200,000","6,600,000","6,400,000","7,900,000","6,900,000","7,000,000","7,200,000","7,000,000","6,500,000","20,100,000","46,100,000","25,700,000","4,900,000","5,200,000",,"25,200,000","25,000,000","81,900,000","5,200,000","4,600,000","9,500,000","38,000,000","29,900,000","28,800,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,200,000","14,800,000","16,600,000","17,500,000","17,900,000","12,400,000","18,100,000","15,500,000","17,700,000","15,900,000","13,100,000","14,100,000","12,500,000","11,500,000","10,200,000","10,200,000","9,800,000","9,100,000","9,600,000","8,700,000","8,200,000","6,600,000","6,400,000","7,900,000","6,900,000","7,000,000","7,200,000","7,000,000","6,500,000","20,100,000","46,100,000","25,700,000","4,900,000","5,200,000",,"25,200,000","25,000,000","81,900,000","5,200,000","4,600,000","9,500,000","38,000,000","29,900,000","28,800,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"163,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"625,700,000","138,700,000","166,600,000","150,500,000","169,900,000","98,400,000","138,300,000","61,600,000","16,800,000","37,700,000","191,600,000","217,000,000","194,800,000","105,500,000","217,900,000","216,700,000","208,300,000","153,800,000","238,700,000","227,900,000","194,600,000","127,000,000","212,000,000","211,100,000","196,000,000","131,700,000","181,100,000","206,300,000","178,700,000","122,800,000","193,300,000","212,300,000","187,400,000","126,900,000","167,000,000","162,400,000","128,100,000","54,400,000","104,900,000","118,600,000","94,400,000","93,800,000","129,800,000","158,000,000","150,800,000","85,600,000","86,200,000","108,900,000","79,100,000","32,600,000","33,100,000","42,000,000","22,100,000","5,500,000","312,000,000","21,000,000","207,300,000","132,000,000","223,200,000","221,900,000","277,000,000","103,300,000","164,400,000","168,900,000","139,100,000","59,700,000","132,300,000","132,000,000","109,700,000","62,500,000","117,500,000","126,900,000","95,200,000","56,200,000","89,100,000","78,800,000","57,000,000","33,000,000","87,100,000","77,200,000","51,800,000","18,700,000","54,800,000","68,400,000","62,700,000","52,200,000","94,900,000","95,900,000","69,700,000","50,500,000","83,600,000","82,900,000","27,400,000","36,800,000","70,000,000","70,800,000","44,900,000","36,800,000","69,000,000","83,900,000","62,100,000","40,400,000","63,800,000","77,100,000","50,600,000","35,500,000","55,700,000","74,500,000","49,300,000","32,100,000","48,000,000","58,100,000","32,200,000","13,500,000","9,000,000","-8,500,000","-4,000,000","-11,700,000","400,000","14,900,000","-2,900,000","-11,400,000","-60,100,000","30,700,000","13,200,000","7,800,000","19,200,000","7,600,000","-12,600,000"
