name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,08/31/1988,08/31/1987,08/31/1986,08/31/1985
TotalAssets,"6,103,702,000","5,504,220,000","4,725,258,000","4,638,671,000","4,391,075,000","4,064,041,000","4,016,668,000","4,081,728,000","3,954,887,000","3,907,938,000","3,808,351,000","3,758,771,000","3,767,010,000","3,728,692,000","3,708,650,000","3,328,304,000","3,245,493,000","2,910,480,000","2,898,576,000","2,975,131,000","3,274,599,000","3,131,833,000","3,002,580,000","3,130,869,000","3,110,686,000","3,043,511,000","3,302,707,000","3,372,302,000","3,579,726,000","3,589,502,000","3,616,300,000","3,688,520,000","3,618,469,000","3,544,477,000","3,537,709,000","3,494,801,000","3,587,666,000","3,409,465,000","3,497,569,000","3,441,246,000","3,460,046,000","3,525,368,000","3,506,653,000","3,683,131,000","3,755,058,000","3,622,331,000","3,629,614,000","3,706,153,000","3,564,500,000","3,534,848,000","3,619,782,000","3,687,556,000","3,681,961,000","3,684,013,000","4,162,851,000","4,746,371,000","4,118,676,000","3,597,112,000","3,560,969,000","3,472,663,000","3,264,200,000","2,862,722,000","2,852,117,000","2,898,868,000","2,646,131,000","2,471,370,000","2,296,451,000","2,332,922,000","2,238,328,000","2,204,356,000","2,118,011,000","1,988,046,000","1,874,489,000","1,673,235,000","1,419,339,000","1,275,406,000","1,209,802,000","1,194,979,000","1,186,649,000","1,230,076,000","1,188,859,000","1,135,657,000","1,106,794,000","1,084,800,000","1,144,391,000","1,184,281,000","1,173,144,000","1,172,862,000","1,167,588,000","1,145,000,000","1,074,800,000","1,079,000,000","1,052,800,000","1,040,300,000","1,029,100,000","1,002,600,000","985,100,000","894,300,000","812,200,000","839,100,000","825,000,000","814,800,000","776,100,000","766,800,000","778,400,000","775,400,000","751,100,000","748,100,000","744,100,000","750,000,000","663,900,000","604,900,000","588,400,000","566,900,000","526,600,000","542,000,000","524,300,000","517,300,000","508,600,000","515,700,000","485,500,000","471,300,000","429,700,000","460,800,000","440,600,000","438,300,000","444,600,000","415,700,000","400,700,000","432,200,000","419,000,000","419,200,000","381,600,000","337,400,000","302,300,000","293,600,000","282,500,000"
	CurrentAssets,"3,443,568,000","3,490,248,000","2,786,376,000","2,736,828,000","2,518,475,000","2,205,636,000","2,169,205,000","2,214,103,000","2,144,989,000","2,084,978,000","2,014,583,000","2,080,005,000","2,114,072,000","2,070,258,000","2,028,924,000","2,077,205,000","1,994,956,000","1,648,038,000","1,600,497,000","1,713,900,000","2,052,009,000","1,987,040,000","1,912,670,000","2,048,125,000","2,031,255,000","1,980,374,000","2,259,438,000","2,307,101,000","2,513,626,000","2,513,984,000","2,511,860,000","2,553,791,000","2,498,011,000","2,418,492,000","2,416,092,000","2,366,195,000","2,426,870,000","2,223,496,000","2,303,925,000","2,239,831,000","2,267,573,000","2,249,478,000","2,262,407,000","2,326,253,000","2,299,728,000","2,171,877,000","2,172,856,000","2,175,206,000","2,027,700,000","1,915,987,000","1,898,657,000","1,997,552,000","2,078,997,000","2,192,956,000","2,678,902,000","3,217,443,000","2,814,617,000","2,369,437,000","2,403,880,000","2,458,852,000","2,324,992,000","2,027,658,000","2,076,565,000","2,144,792,000","1,946,070,000","1,791,063,000","1,651,665,000","1,700,917,000","1,639,548,000","1,598,982,000","1,537,225,000","1,424,232,000","1,327,825,000","1,121,850,000","997,471,000","844,417,000","776,377,000","765,968,000","758,042,000","794,152,000","769,685,000","693,142,000","668,463,000","642,177,000","696,574,000","730,211,000","715,326,000","715,018,000","742,780,000","731,100,000","660,000,000","662,300,000","638,700,000","649,200,000","658,800,000","673,500,000","673,100,000","616,400,000","547,500,000","585,300,000","577,100,000","571,900,000","540,600,000","539,500,000","554,400,000","552,500,000","529,800,000","534,100,000","542,300,000","549,900,000","452,800,000","446,100,000","432,000,000","415,200,000","376,600,000","398,500,000","387,000,000","381,600,000","372,500,000","378,300,000","346,800,000","332,800,000","291,100,000","318,800,000","299,900,000","298,000,000","308,900,000","289,200,000","281,600,000","314,200,000","305,800,000","315,400,000","269,700,000","230,200,000","201,100,000","200,100,000","198,200,000"
		CashCashEquivalentsAndShortTermInvestments,"410,265,000","846,587,000","415,055,000","497,745,000","443,120,000","367,347,000","465,162,000","542,103,000","462,110,000","232,442,000","224,797,000","192,461,000","120,315,000","66,742,000","52,352,000","622,473,000","600,444,000","195,184,000","130,209,000","252,595,000","275,778,000","395,546,000","465,167,000","517,544,000","483,855,000","381,678,000","637,188,000","485,323,000","381,006,000","313,001,000","326,075,000","434,925,000","437,210,000","431,754,000","515,473,000","378,770,000","453,269,000","170,097,000","271,396,000","262,422,000","233,659,000","216,182,000","228,103,000","222,390,000","243,562,000","265,021,000","382,800,000","399,313,000","289,630,000","297,153,000","334,030,000","405,603,000","441,389,000","114,458,000","91,479,000","219,026,000","68,578,000","75,435,000","255,806,000","419,275,000","73,125,000","76,165,000","157,351,000","180,719,000","123,178,000","72,111,000","133,478,000","119,404,000","68,207,000","89,175,000","43,874,000","123,559,000","60,569,000","59,128,000","133,544,000","75,058,000","56,024,000","49,669,000","59,699,000","124,313,000","91,440,000","47,787,000","39,339,000","56,289,000","19,180,000","18,948,000","23,623,000","20,067,000","17,656,000","17,700,000","17,600,000","44,700,000","32,500,000","17,500,000","13,800,000","31,000,000","29,800,000","25,900,000","19,600,000","33,000,000","14,400,000","15,300,000","12,000,000","24,300,000","19,100,000","11,000,000","10,900,000","21,000,000","11,700,000","13,900,000","16,400,000","19,100,000","13,300,000","12,300,000","15,100,000","18,800,000","13,600,000","13,400,000","13,400,000","11,500,000","14,100,000","5,500,000","7,700,000","11,700,000","11,800,000","8,300,000","10,400,000","9,300,000","3,700,000","4,300,000","2,100,000","19,100,000","8,500,000","25,800,000","33,600,000","20,400,000","26,500,000"
			CashAndCashEquivalents,"410,265,000","846,587,000","415,055,000","497,745,000","443,120,000","367,347,000","465,162,000","542,103,000","462,110,000","232,442,000","224,797,000","192,461,000","120,315,000","66,742,000","52,352,000","622,473,000","600,444,000","195,184,000","130,209,000","252,595,000","275,778,000","395,546,000","465,167,000","517,544,000","483,855,000","381,678,000","637,188,000","485,323,000","381,006,000","313,001,000","326,075,000","434,925,000","437,210,000","431,754,000","515,473,000","378,770,000","453,269,000","170,097,000","271,396,000","262,422,000","233,659,000","216,182,000","228,103,000","222,390,000","243,562,000","265,021,000","382,800,000","399,313,000","289,630,000","297,153,000","334,030,000","405,603,000","441,389,000","114,458,000","91,479,000","219,026,000","68,578,000","75,435,000","255,806,000","419,275,000","73,125,000","76,165,000","157,351,000","180,719,000","123,178,000","72,111,000","133,478,000","119,404,000","68,207,000","89,175,000","43,874,000","123,559,000","60,569,000","59,128,000","133,544,000","75,058,000","31,026,000","29,670,000","25,201,000","33,245,000","29,463,000","27,787,000","31,339,000","33,289,000","19,180,000","18,948,000","23,623,000","20,067,000","17,656,000","17,700,000","17,600,000","44,700,000","32,500,000","17,500,000","13,800,000","31,000,000","29,800,000","25,900,000","19,600,000","33,000,000","14,400,000","15,300,000","12,000,000","24,300,000","19,100,000","11,000,000","10,900,000","21,000,000","11,700,000","13,900,000","16,400,000","19,100,000","13,300,000","12,300,000","15,100,000","18,800,000","13,600,000","13,400,000","13,400,000","11,500,000","14,100,000","5,500,000","7,700,000","11,700,000","11,800,000","8,300,000","10,400,000","9,300,000","3,700,000","4,300,000","2,100,000","19,100,000","8,500,000","25,800,000","33,600,000","20,400,000","26,500,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,998,000","19,999,000","34,498,000","91,068,000","61,977,000","20,000,000","8,000,000","23,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,330,279,000","1,153,868,000","1,095,612,000","1,105,580,000","1,073,115,000","895,604,000","869,052,000","880,728,000","880,602,000","961,694,000","961,458,000","1,016,088,000","1,014,157,000","976,681,000","1,018,000,000","749,484,000","678,343,000","634,721,000","772,588,000","706,595,000","869,970,000","774,286,000","716,640,000","765,784,000","740,283,000","685,553,000","715,030,000","900,619,000","987,146,000","898,127,000","986,405,000","1,028,425,000","946,675,000","838,597,000","927,100,000","989,694,000","960,471,000","988,482,000","926,409,000","958,364,000","898,992,000","862,942,000","787,968,000","956,852,000","936,223,000","849,363,000","818,985,000","824,339,000","791,487,000","675,317,000","695,161,000","731,282,000","710,330,000","989,080,000","1,111,946,000","1,369,453,000","1,389,380,000","1,173,078,000","1,101,751,000","1,082,713,000","1,153,405,000","1,006,493,000","994,635,000","1,134,823,000","1,025,734,000","901,040,000","813,263,000","829,192,000","784,259,000","685,339,000","671,787,000","607,005,000","695,759,000","528,266,000","445,808,000","397,490,000","369,719,000","338,330,000","349,846,000","350,885,000","348,170,000","314,032,000","304,920,000","299,547,000","351,745,000","346,840,000","335,571,000","357,719,000","367,538,000","363,000,000","332,000,000","304,300,000","318,100,000","310,800,000","311,000,000","318,700,000","342,400,000","302,600,000","277,700,000","289,700,000","304,200,000","308,000,000","302,500,000","294,600,000","310,800,000","294,100,000","284,300,000","268,700,000","275,400,000","297,300,000","239,200,000","228,000,000","222,300,000","200,900,000","171,500,000","163,400,000","183,500,000","182,600,000","168,000,000","209,300,000","129,900,000","138,300,000","115,900,000","177,400,000","148,600,000","148,600,000","167,200,000","156,900,000","156,500,000","182,600,000","176,500,000","157,500,000","138,700,000","116,900,000","101,600,000","101,500,000","88,700,000"
			AccountsReceivable,"1,330,279,000","1,153,868,000","1,095,612,000","1,105,580,000","1,073,115,000","895,604,000","869,052,000","880,728,000","880,602,000","961,694,000","961,458,000","1,016,088,000","1,014,157,000","976,681,000","1,018,000,000","749,484,000","678,343,000","634,721,000","772,588,000","706,595,000","869,970,000","774,286,000","716,640,000","765,784,000","740,283,000","685,553,000","715,030,000","900,619,000","987,146,000","898,127,000","986,405,000","1,028,425,000","946,675,000","838,597,000","927,100,000","989,694,000","960,471,000","988,482,000","926,409,000","958,364,000","898,992,000","862,942,000","787,968,000","956,852,000","936,223,000","849,363,000","818,985,000","824,339,000","791,487,000","675,317,000","695,161,000","731,282,000","710,330,000","989,080,000","1,111,946,000","1,369,453,000","1,389,380,000","1,173,078,000","1,101,751,000","1,082,713,000","1,153,405,000","1,006,493,000","994,635,000","1,134,823,000","1,025,734,000","901,040,000","813,263,000","829,192,000","784,259,000","685,339,000","671,787,000","607,005,000","695,759,000","528,266,000","445,808,000","397,490,000","236,653,000","227,483,000","208,153,000","207,844,000","225,770,000","234,407,000","206,852,000","204,032,000","351,745,000",,,"357,719,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"1,335,349,000","1,159,314,000","1,101,162,000","1,111,133,000","1,079,803,000","903,227,000","877,459,000","890,325,000","889,263,000","970,082,000","969,806,000","1,024,491,000","1,022,741,000","991,192,000","1,025,301,000","753,973,000","682,991,000","639,245,000","782,655,000","715,260,000","874,956,000","779,569,000","722,292,000","772,211,000","747,827,000","694,920,000","724,885,000","909,652,000","994,644,000","904,222,000","992,155,000","1,034,333,000","952,926,000","844,816,000","936,873,000","999,736,000","971,328,000","999,132,000","936,407,000","967,844,000","909,813,000","874,232,000","799,787,000","972,947,000","962,187,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-5,070,000","-5,446,000","-5,550,000","-5,553,000","-6,688,000","-7,623,000","-8,407,000","-9,597,000","-8,661,000","-8,388,000","-8,348,000","-8,403,000","-8,584,000","-14,511,000","-7,301,000","-4,489,000","-4,648,000","-4,524,000","-10,067,000","-8,665,000","-4,986,000","-5,283,000","-5,652,000","-6,427,000","-7,544,000","-9,367,000","-9,855,000","-9,033,000","-7,498,000","-6,095,000","-5,750,000","-5,908,000","-6,251,000","-6,219,000","-9,773,000","-10,042,000","-10,857,000","-10,650,000","-9,998,000","-9,480,000","-10,821,000","-11,290,000","-11,819,000","-16,095,000","-25,964,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,066,000","110,847,000","141,693,000","143,041,000",,"79,625,000","98,068,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
